trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl,partial_pnl_total,final_exit_pips,pnl_per_million
1,2017-07-19 01:30:00,0.792850,long,1.000000,38.976260,False,Standard (NTI+MB+IC),0.791850,10.000000,0.794039,0.795229,0.796814,2017-07-19 02:30:00,0.792852,trailing_stop,0,1.000000,638.196046,TP0,0.500000,309.998001,TP0,0.165000,196.230376,TP0,0.110550,131.474352,637.702729,0.021979,638.196046
2,2017-07-19 02:45:00,0.792150,long,1.000000,17.884270,False,Standard (NTI+MB+IC),0.791920,2.302725,0.793338,0.794527,0.796111,2017-07-19 03:30:00,0.792205,trailing_stop,0,0.750000,301.990198,TP0,0.500000,274.864333,,,,,,,274.864333,0.542517,301.990198
3,2017-07-19 04:15:00,0.791823,long,1.000000,27.580097,False,Standard (NTI+MB+IC),0.791972,1.482214,0.793011,0.794199,0.795782,2017-07-19 04:45:00,0.791878,stop_loss,0,0.500000,110.826577,TP0,0.500000,83.322083,,,,,,,83.322083,0.550090,110.826577
4,2017-07-19 09:00:00,0.794134,long,1.000000,38.911139,False,Standard (NTI+MB+IC),0.793134,10.000000,0.795326,0.796517,0.798105,2017-07-19 10:15:00,0.794138,trailing_stop,0,1.250000,480.346830,TP0,0.500000,282.762208,TP0,0.165000,196.548283,,,,479.310490,0.030936,480.346830
5,2017-07-19 10:30:00,0.793501,long,1.000000,44.064554,False,Standard (NTI+MB+IC),0.792586,9.148071,0.794691,0.795881,0.797468,2017-07-19 22:30:00,0.795266,trailing_stop,0,12.000000,1194.737353,TP0,0.500000,599.611764,TP0,0.165000,196.391442,TP0,0.110550,131.582266,927.585473,17.647755,1194.737353
6,2017-07-20 03:15:00,0.791755,short,1.000000,40.367418,False,Standard (NTI+MB+IC),0.792755,10.000000,0.790567,0.789380,0.787796,2017-07-20 03:45:00,0.791666,trailing_stop,0,0.500000,89.349001,,,,,,,,,,,0.893490,89.349001
7,2017-07-20 04:00:00,0.791844,short,1.000000,46.131472,False,Standard (NTI+MB+IC),0.792844,10.000000,0.790657,0.789469,0.787885,2017-07-20 08:15:00,0.791812,trailing_stop,0,4.250000,1033.843858,TP0,0.500000,492.198404,TP0,0.165000,195.981488,TP0,0.110550,131.307597,819.487489,0.328080,1033.843858
8,2017-07-20 09:00:00,0.793055,short,1.000000,19.678924,False,Standard (NTI+MB+IC),0.792968,0.873959,0.791866,0.790676,0.789090,2017-07-20 09:15:00,0.792969,stop_loss,0,0.250000,85.800836,,,,,,,,,,,0.858008,85.800836
9,2017-07-20 09:30:00,0.792721,short,1.000000,22.486103,False,Standard (NTI+MB+IC),0.792949,2.282804,0.791531,0.790342,0.788757,2017-07-20 10:15:00,0.792632,trailing_stop,0,0.750000,214.593883,TP0,0.500000,170.257563,,,,,,,170.257563,0.886726,214.593883
10,2017-07-20 10:45:00,0.796118,long,1.000000,49.755789,False,Standard (NTI+MB+IC),0.795118,10.000000,0.797312,0.798506,0.800098,2017-07-20 13:45:00,0.796135,trailing_stop,0,3.000000,380.066508,TP0,0.500000,371.178452,,,,,,,371.178452,0.177761,380.066508
