trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_pnl_total,final_exit_pips,pnl_per_million,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl
12,2017-01-24 09:45:00,0.759386,long,1.000000,44.363839,False,Standard (NTI+MB+IC),0.758386,10.000000,0.760525,0.761664,0.763183,2017-01-24 10:15:00,0.759481,trailing_stop,0,0.500000,95.562101,,,,,0.955621,95.562101,,,,,,
13,2017-01-24 10:30:00,0.759582,long,1.000000,52.443747,False,Standard (NTI+MB+IC),0.758582,10.000000,0.760722,0.761861,0.763380,2017-01-24 10:45:00,0.758568,stop_loss,0,0.250000,-1014.415852,,,,,-10.144159,-1014.415852,,,,,,
14,2017-01-24 11:00:00,0.758707,long,1.000000,47.263188,False,Standard (NTI+MB+IC),0.757707,10.000000,0.759845,0.760983,0.762501,2017-01-24 13:00:00,0.758759,trailing_stop,0,2.000000,342.442948,TP0,0.500000,316.466222,316.466222,0.519535,342.442948,,,,,,
15,2017-01-24 19:45:00,0.755947,long,1.000000,32.457329,False,Standard (NTI+MB+IC),0.757710,17.633475,0.757081,0.758215,0.759727,2017-01-24 20:00:00,0.757605,stop_loss,0,0.250000,1657.916756,,,,,16.579168,1657.916756,,,,,,
16,2017-01-24 20:15:00,0.754384,short,1.000000,41.442885,False,Standard (NTI+MB+IC),0.755384,10.000000,0.753253,0.752121,0.750612,2017-01-24 21:00:00,0.754366,trailing_stop,0,0.750000,296.291915,TP0,0.500000,287.181635,287.181635,0.182206,296.291915,,,,,,
17,2017-01-24 21:15:00,0.754393,short,1.000000,50.008856,False,Standard (NTI+MB+IC),0.755393,10.000000,0.753261,0.752129,0.750621,2017-01-24 22:45:00,0.754374,trailing_stop,0,1.500000,340.768655,TP0,0.500000,331.276600,331.276600,0.189841,340.768655,,,,,,
18,2017-01-24 23:00:00,0.754664,short,1.000000,49.319976,False,Standard (NTI+MB+IC),0.755664,10.000000,0.753532,0.752400,0.750890,2017-01-25 05:00:00,0.754375,trailing_stop,0,6.000000,826.801179,TP0,0.500000,261.841530,573.762897,2.883638,826.801179,TP0,0.165000,186.779262,TP0,0.110550,125.142105
19,2017-01-25 05:15:00,0.754202,short,1.000000,17.641422,False,Standard (NTI+MB+IC),0.755202,10.000000,0.753071,0.751939,0.750431,2017-01-25 06:30:00,0.755225,stop_loss,0,1.250000,-1023.528217,,,,,-10.235282,-1023.528217,,,,,,
20,2017-01-25 06:45:00,0.755167,short,1.000000,20.046314,False,Standard (NTI+MB+IC),0.755113,0.541532,0.754034,0.752901,0.751391,2017-01-25 07:00:00,0.755188,stop_loss,0,0.250000,-21.143766,,,,,-0.211438,-21.143766,,,,,,
21,2017-01-25 07:45:00,0.756154,long,1.000000,53.619566,False,Standard (NTI+MB+IC),0.755154,10.000000,0.757288,0.758423,0.759935,2017-01-25 08:15:00,0.754981,stop_loss,0,0.500000,-1172.836598,,,,,-11.728366,-1172.836598,,,,,,
22,2017-01-25 09:15:00,0.753521,long,1.000000,37.156285,False,Standard (NTI+MB+IC),0.754427,9.061745,0.754651,0.755781,0.757288,2017-01-25 09:30:00,0.754273,stop_loss,0,0.250000,752.562518,,,,,7.525625,752.562518,,,,,,
23,2017-01-25 09:45:00,0.753516,short,1.000000,40.059490,False,Standard (NTI+MB+IC),0.754516,10.000000,0.752386,0.751255,0.749748,2017-01-25 10:00:00,0.754542,stop_loss,0,0.250000,-1026.530615,,,,,-10.265306,-1026.530615,,,,,,
24,2017-01-25 16:45:00,0.756897,long,1.000000,30.871786,False,Standard (NTI+MB+IC),0.755897,10.000000,0.758032,0.759167,0.760681,2017-01-25 18:00:00,0.756910,trailing_stop,0,1.250000,13.543005,,,,,0.135430,13.543005,,,,,,
