trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl,partial_pnl_total,final_exit_pips,pnl_per_million
1,2014-06-09 01:15:00,0.934847,long,1.000000,25.414115,False,Standard (NTI+MB+IC),0.933896,9.500929,0.936249,0.937651,0.939521,2014-06-09 06:45:00,0.936249,take_profit_1,0,5.500000,1252.202234,TP0,0.500000,326.704108,TP0,0.330000,462.749063,TP0,0.330000,462.749063,1252.202234,14.022699,1252.202234
2,2014-06-09 10:00:00,0.934180,short,1.000000,41.780388,False,Standard (NTI+MB+IC),0.935180,10.000000,0.932779,0.931377,0.929509,2014-06-09 15:45:00,0.935221,stop_loss,0,5.750000,-1040.812864,,,,,,,,,,,-10.408129,-1040.812864
3,2014-06-09 23:45:00,0.935693,long,1.000000,38.046791,False,Standard (NTI+MB+IC),0.934754,9.384662,0.937096,0.938500,0.940371,2014-06-10 02:45:00,0.937096,take_profit_1,0,3.000000,1379.966873,TP0,0.500000,453.631062,TP0,0.330000,463.167905,TP0,0.330000,463.167905,1379.966873,14.035391,1379.966873
4,2014-06-10 03:00:00,0.936544,long,1.000000,45.973242,False,Standard (NTI+MB+IC),0.935544,10.000000,0.937949,0.939354,0.941227,2014-06-10 04:00:00,0.936599,trailing_stop,0,1.000000,320.027596,TP0,0.500000,292.845031,,,,,,,292.845031,0.543651,320.027596
5,2014-06-10 04:15:00,0.935685,long,1.000000,20.115159,False,Standard (NTI+MB+IC),0.935281,4.044527,0.937089,0.938492,0.940364,2014-06-10 08:00:00,0.937089,take_profit_1,0,3.750000,1028.728291,TP0,0.500000,102.399942,TP0,0.330000,463.164174,TP0,0.330000,463.164174,1028.728291,14.035278,1028.728291
6,2014-06-10 08:15:00,0.937694,long,1.000000,34.386133,False,Standard (NTI+MB+IC),0.936694,10.000000,0.939100,0.940507,0.942382,2014-06-10 10:00:00,0.936660,stop_loss,0,1.750000,-1033.192944,,,,,,,,,,,-10.331929,-1033.192944
7,2014-06-10 16:30:00,0.937180,long,1.000000,46.422124,False,Standard (NTI+MB+IC),0.936216,9.636014,0.938585,0.939991,0.941865,2014-06-10 23:45:00,0.938585,take_profit_1,0,7.250000,1318.046189,TP0,0.500000,390.238461,TP0,0.330000,463.903864,TP0,0.330000,463.903864,1318.046189,14.057693,1318.046189
8,2014-06-11 00:00:00,0.938346,long,1.000000,46.067639,False,Standard (NTI+MB+IC),0.937346,10.000000,0.939754,0.941161,0.943038,2014-06-11 01:45:00,0.938408,trailing_stop,0,1.750000,62.251211,,,,,,,,,,,0.622512,62.251211
9,2014-06-11 02:00:00,0.938209,long,1.000000,52.878515,False,Standard (NTI+MB+IC),0.937209,10.000000,0.939616,0.941023,0.942900,2014-06-11 05:15:00,0.939616,take_profit_1,0,3.250000,1294.407882,TP0,0.500000,365.581133,TP0,0.330000,464.413375,TP0,0.330000,464.413375,1294.407882,14.073133,1294.407882
10,2014-06-11 05:30:00,0.939393,long,1.000000,41.369561,False,Standard (NTI+MB+IC),0.938393,10.000000,0.940802,0.942211,0.944090,2014-06-11 08:00:00,0.939408,trailing_stop,0,2.500000,485.830522,TP0,0.500000,478.498831,,,,,,,478.498831,0.146634,485.830522
11,2014-06-11 08:15:00,0.939411,long,1.000000,32.581978,False,Standard (NTI+MB+IC),0.938411,10.000000,0.940820,0.942229,0.944108,2014-06-11 13:45:00,0.938245,stop_loss,0,5.500000,-1165.739975,,,,,,,,,,,-11.657400,-1165.739975
12,2014-06-11 17:00:00,0.939344,short,1.000000,15.153119,False,Standard (NTI+MB+IC),0.938900,4.440030,0.937935,0.936526,0.934647,2014-06-11 18:15:00,0.937935,take_profit_1,0,1.250000,1486.982376,TP0,0.500000,557.031753,TP0,0.330000,464.975311,TP0,0.330000,464.975311,1486.982376,14.090161,1486.982376
13,2014-06-11 18:30:00,0.938041,short,1.000000,19.113833,False,Standard (NTI+MB+IC),0.938896,8.554366,0.936634,0.935227,0.933351,2014-06-11 21:15:00,0.937984,trailing_stop,0,2.750000,413.576162,TP0,0.500000,385.365723,,,,,,,385.365723,0.564209,413.576162
14,2014-06-12 03:00:00,0.940228,long,1.000000,37.310475,False,Standard (NTI+MB+IC),0.939228,10.000000,0.941639,0.943049,0.944929,2014-06-12 04:45:00,0.939146,stop_loss,0,1.750000,-1082.496605,,,,,,,,,,,-10.824966,-1082.496605
15,2014-06-12 06:15:00,0.941056,long,1.000000,36.734306,False,Standard (NTI+MB+IC),0.940056,10.000000,0.942468,0.943880,0.945762,2014-06-12 10:30:00,0.942468,take_profit_1,0,4.250000,1363.410613,TP0,0.500000,431.764707,TP0,0.330000,465.822953,TP0,0.330000,465.822953,1363.410613,14.115847,1363.410613
16,2014-06-12 10:45:00,0.942396,long,1.000000,54.254702,False,Standard (NTI+MB+IC),0.941396,10.000000,0.943810,0.945223,0.947108,2014-06-12 13:30:00,0.942409,trailing_stop,0,2.750000,483.277785,TP0,0.500000,476.873535,,,,,,,476.873535,0.128085,483.277785
17,2014-06-12 13:45:00,0.942116,long,1.000000,23.101707,False,Standard (NTI+MB+IC),0.941116,10.000000,0.943529,0.944942,0.946826,2014-06-12 14:45:00,0.942188,trailing_stop,0,1.000000,72.549605,,,,,,,,,,,0.725496,72.549605
18,2014-06-12 16:00:00,0.942545,long,1.000000,23.514455,False,Standard (NTI+MB+IC),0.941545,10.000000,0.943959,0.945373,0.947258,2014-06-12 20:45:00,0.941423,stop_loss,0,4.750000,-1122.254900,,,,,,,,,,,-11.222549,-1122.254900
19,2014-06-12 22:00:00,0.940876,short,1.000000,39.583378,False,Standard (NTI+MB+IC),0.941876,10.000000,0.939465,0.938054,0.936172,2014-06-13 06:00:00,0.939465,take_profit_1,0,8.000000,1279.538340,TP0,0.500000,348.070959,TP0,0.330000,465.733690,TP0,0.330000,465.733690,1279.538340,14.113142,1279.538340
20,2014-06-13 06:15:00,0.938340,short,1.000000,48.292798,False,Standard (NTI+MB+IC),0.939340,10.000000,0.936933,0.935525,0.933648,2014-06-13 07:30:00,0.938309,trailing_stop,0,1.250000,300.553048,TP0,0.500000,285.038005,,,,,,,285.038005,0.310301,300.553048
