trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl,partial_pnl_total,final_exit_pips,pnl_per_million
1,2022-07-05 03:30:00,0.680733,short,1.000000,45.558173,False,Standard (NTI+MB+IC),0.681733,10.000000,0.679712,0.678691,0.677329,2022-07-05 18:15:00,0.678753,trailing_stop,0,14.750000,1066.973334,TP0,0.500000,556.423699,TP0,0.165000,168.481380,TP0,0.110550,112.882524,837.787603,19.795221,1066.973334
2,2022-07-05 22:15:00,0.681404,long,1.000000,41.847144,False,Standard (NTI+MB+IC),0.680404,10.000000,0.682426,0.683448,0.684811,2022-07-06 00:00:00,0.680288,stop_loss,0,1.750000,-1115.353242,,,,,,,,,,,-11.153532,-1115.353242
3,2022-07-06 01:45:00,0.678148,short,1.000000,50.723733,False,Standard (NTI+MB+IC),0.679148,10.000000,0.677131,0.676113,0.674757,2022-07-06 02:30:00,0.679291,stop_loss,0,0.750000,-1143.458713,,,,,,,,,,,-11.434587,-1143.458713
4,2022-07-06 11:30:00,0.676752,short,1.000000,48.546218,False,Standard (NTI+MB+IC),0.677752,10.000000,0.675737,0.674722,0.673369,2022-07-06 12:30:00,0.676718,trailing_stop,0,1.000000,34.312258,,,,,,,,,,,0.343123,34.312258
5,2022-07-06 12:45:00,0.677255,short,1.000000,49.295535,False,Standard (NTI+MB+IC),0.678255,10.000000,0.676239,0.675224,0.673869,2022-07-06 13:00:00,0.678258,stop_loss,0,0.250000,-1002.579544,,,,,,,,,,,-10.025795,-1002.579544
6,2022-07-06 22:45:00,0.681458,long,1.000000,32.932576,False,Standard (NTI+MB+IC),0.680458,10.000000,0.682481,0.683503,0.684866,2022-07-07 02:30:00,0.681539,trailing_stop,0,3.750000,1125.255008,TP0,0.500000,755.752803,TP0,0.165000,168.660977,TP0,0.110550,113.002855,1037.416635,0.806380,1125.255008
7,2022-07-07 23:30:00,0.682720,long,1.000000,47.472722,False,Standard (NTI+MB+IC),0.683547,8.261514,0.683745,0.684769,0.686134,2022-07-07 23:45:00,0.683456,stop_loss,0,0.250000,735.592186,,,,,,,,,,,7.355922,735.592186
8,2022-07-08 00:00:00,0.682163,short,1.000000,54.584384,False,Standard (NTI+MB+IC),0.683163,10.000000,0.681140,0.680116,0.678752,2022-07-08 00:45:00,0.682081,trailing_stop,0,0.750000,292.445780,TP0,0.500000,251.391211,,,,,,,251.391211,0.821091,292.445780
9,2022-07-08 01:00:00,0.681857,short,1.000000,64.532065,False,Standard (NTI+MB+IC),0.682857,10.000000,0.680834,0.679811,0.678448,2022-07-08 02:45:00,0.682978,stop_loss,0,1.750000,-1121.243840,,,,,,,,,,,-11.212438,-1121.243840
10,2022-07-08 03:00:00,0.682504,short,1.000000,40.294273,False,Standard (NTI+MB+IC),0.683504,10.000000,0.681480,0.680456,0.679091,2022-07-08 06:15:00,0.682490,trailing_stop,0,3.250000,924.544558,TP0,0.500000,421.869703,TP0,0.165000,168.919676,TP0,0.110550,113.176183,703.965561,0.140169,924.544558
