trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl,partial_pnl_total,final_exit_pips,pnl_per_million
1,2024-07-31 12:00:00,0.653121,long,1.000000,54.258686,False,Standard (NTI+MB+IC),0.652121,10.000000,0.654101,0.655080,0.656386,2024-07-31 22:00:00,0.653149,trailing_stop,0,10.000000,1254.404007,TP0,0.500000,764.572948,TP0,0.165000,161.647411,TP0,0.110550,108.303766,1034.524125,0.281264,1254.404007
2,2024-08-01 08:45:00,0.654577,long,1.000000,57.508343,False,Standard (NTI+MB+IC),0.653577,10.000000,0.655558,0.656540,0.657849,2024-08-01 10:15:00,0.654580,trailing_stop,0,1.500000,326.603306,TP0,0.330000,324.015409,,,,,,,324.015409,0.038625,326.603306
3,2024-08-01 11:15:00,0.651921,long,1.000000,21.199082,False,Standard (NTI+MB+IC),0.652938,10.174153,0.652899,0.653877,0.655180,2024-08-01 11:30:00,0.652803,stop_loss,0,0.250000,882.549313,,,,,,,,,,,8.825493,882.549313
4,2024-08-01 12:00:00,0.652208,short,1.000000,41.068422,False,Standard (NTI+MB+IC),0.653208,10.000000,0.651230,0.650251,0.648947,2024-08-02 00:30:00,0.651325,trailing_stop,0,12.500000,983.090397,TP0,0.500000,493.934496,TP0,0.165000,161.421448,TP0,0.110550,108.152370,763.508313,8.830160,983.090397
5,2024-08-02 10:15:00,0.653456,long,1.000000,41.216266,False,Standard (NTI+MB+IC),0.652456,10.000000,0.654436,0.655416,0.656723,2024-08-02 10:30:00,0.652394,stop_loss,0,0.250000,-1061.355319,,,,,,,,,,,-10.613553,-1061.355319
6,2024-08-04 20:15:00,0.649863,short,1.000000,42.125652,False,Standard (NTI+MB+IC),0.650863,10.000000,0.648888,0.647913,0.646613,2024-08-04 21:45:00,0.649769,trailing_stop,0,1.500000,796.282143,TP0,0.500000,441.374521,TP0,0.165000,160.841030,TP0,0.110550,107.763490,709.979042,0.937719,796.282143
7,2024-08-05 00:45:00,0.648990,short,1.000000,32.151900,False,Standard (NTI+MB+IC),0.649990,10.000000,0.648016,0.647043,0.645745,2024-08-05 09:45:00,0.642168,trailing_stop,0,9.000000,856.506153,TP0,0.500000,369.760444,TP0,0.165000,160.624906,TP0,0.110550,107.618687,638.004038,68.210260,856.506153
8,2024-08-05 10:30:00,0.648386,long,1.000000,39.640631,False,Standard (NTI+MB+IC),0.647386,10.000000,0.649358,0.650331,0.651628,2024-08-05 12:45:00,0.648410,trailing_stop,0,2.250000,625.830202,TP0,0.500000,282.164814,TP0,0.165000,160.475453,TP0,0.110550,107.518554,550.158822,0.241649,625.830202
9,2024-08-05 19:15:00,0.651414,long,1.000000,40.158980,False,Standard (NTI+MB+IC),0.650414,10.000000,0.652391,0.653368,0.654671,2024-08-05 19:45:00,0.651462,trailing_stop,0,0.500000,47.578666,,,,,,,,,,,0.475787,47.578666
10,2024-08-05 20:00:00,0.652577,long,1.000000,51.253570,False,Standard (NTI+MB+IC),0.651577,10.000000,0.653556,0.654535,0.655840,2024-08-05 21:15:00,0.652624,trailing_stop,0,1.250000,581.857879,TP0,0.500000,301.505777,TP0,0.165000,161.512805,TP0,0.110550,108.213579,571.232161,0.473411,581.857879
