entry_date,entry_price,position,size,stop_loss,take_profit,exit_date,exit_price,exit_reason,pnl_pct,pnl_amount
2023-05-15 22:00:00,0.66818,Long,15134.357559352731,0.66218,0.6699178571428571,2023-05-16 01:15:00,0.6683,Trailing Stop,0.017959232542130714,1.816122907122464
2023-05-16 01:15:00,0.6683,Long,15080.234659384332,0.6623,0.6700142857142858,2023-05-16 02:00:00,0.6667,Trailing Stop,-0.2394134370791629,-24.12837545501562
2023-05-16 02:00:00,0.6667,Long,15067.297266027363,0.6607,0.6681057142857143,2023-05-16 03:00:00,0.66829,Take Profit,0.2384880755962339,23.957002652984883
2023-05-16 03:00:00,0.66829,Long,15036.854779073778,0.66229,0.6698542857142858,2023-05-16 07:00:00,0.66815,Trailing Stop,-0.02094898921127489,-2.1051596690707646
2023-05-16 07:00:00,0.66815,Long,15091.991091837377,0.66215,0.670025,2023-05-16 09:30:00,0.66903,Momentum Exit,0.1317069520317282,13.280952160816769
2023-05-16 11:30:00,0.66532,Long,15160.775037131309,0.65932,0.6680414285714286,2023-05-16 17:30:00,0.66549,Momentum Exit,0.02555161426080735,2.5773317563123754
2023-05-16 21:30:00,0.66462,Long,15182.60643223913,0.65862,0.6659571428571428,2023-05-16 22:00:00,0.66636,Take Profit,0.26180373747403984,26.417735192095535
2023-05-17 01:00:00,0.66494,Short,15235.038889264766,0.6659528571428571,0.6634207142857143,2023-05-17 01:45:00,0.66386,Momentum Exit,0.16242066953408876,16.453842000405487
2023-05-17 03:00:00,0.66498,Short,15271.350262620977,0.66615,0.663225,2023-05-17 03:45:00,0.66292,Take Profit,0.3097837528948332,31.458981541000156
2023-05-17 07:00:00,0.66519,Short,15337.703360131343,0.6668071428571428,0.6627642857142857,2023-05-17 11:00:00,0.6643,Momentum Exit,0.13379635893503306,13.650555990516072
2023-05-17 13:00:00,0.66675,Short,15332.514048234732,0.6685942857142857,0.6639835714285713,2023-05-17 20:15:00,0.66654,Trailing Stop,0.03149606299211585,3.2198279501282583
2023-05-17 20:15:00,0.66654,Short,15364.234703368204,0.6674914285714286,0.6651128571428572,2023-05-17 21:15:00,0.66646,Trailing Stop,0.01200228043327767,1.2291387762689798
2023-05-18 00:00:00,0.66462,Long,15391.615789508243,0.65862,0.6672771428571428,2023-05-18 00:45:00,0.66505,Momentum Exit,0.06469862477807492,6.618394789489183
2023-05-18 02:00:00,0.66464,Long,15406.139240435614,0.65864,0.6662557142857143,2023-05-18 02:30:00,0.66466,Trailing Stop,0.003009147809343404,0.3081227848090204
2023-05-18 02:30:00,0.66466,Long,15436.71395236359,0.65866,0.66646,2023-05-18 04:15:00,0.663,Trailing Stop,-0.24975175277585454,-25.62494516092348
2023-05-18 04:15:00,0.663,Long,15405.770752688666,0.657,0.6653957142857143,2023-05-18 06:45:00,0.66439,Momentum Exit,0.20965309200603352,21.41402134623728
2023-05-18 10:15:00,0.66124,Long,15476.60892826436,0.65524,0.6633935714285715,2023-05-18 16:00:00,0.66239,Momentum Exit,0.17391567358296295,17.798100267503774
2023-05-18 20:15:00,0.66343,Short,15466.111985968599,0.66431,0.66211,2023-05-18 21:45:00,0.66205,Take Profit,0.20800988800626094,21.343234540635688
2023-05-18 22:30:00,0.66285,Short,15528.199807731038,0.664117142857143,0.6609492857142858,2023-05-19 02:00:00,0.66419,Stop Loss,-0.20215735083350633,-20.807787742357988
2023-05-19 02:00:00,0.66419,Short,15476.035844127657,0.6652828571428571,0.6625507142857143,2023-05-19 05:30:00,0.66578,Stop Loss,-0.23938933136603857,-24.60689699216439
2023-05-21 20:15:00,0.66564,Long,15360.2938312358,0.65964,0.6672728571428571,2023-05-21 21:30:00,0.66462,Trailing Stop,-0.1532359834144614,-15.667499707860838
2023-05-21 21:30:00,0.66462,Long,15393.947312603139,0.65862,0.666477857142857,2023-05-22 01:15:00,0.66457,Trailing Stop,-0.0075230959044257605,-0.7696973656300721
2023-05-22 01:15:00,0.66457,Long,15361.546260895591,0.65857,0.6662799999999999,2023-05-22 04:00:00,0.66288,Trailing Stop,-0.2542997727854055,-25.961013180913074
2023-05-22 16:15:00,0.66505,Short,15278.10336290296,0.6660357142857143,0.6635714285714286,2023-05-22 20:00:00,0.66565,Trailing Stop,-0.0902187805428064,-9.166862017740767
2023-05-22 20:00:00,0.66565,Short,15269.853899258998,0.6663242857142857,0.6646385714285714,2023-05-22 22:00:00,0.66462,Take Profit,0.154735972357842,15.727949516236391
2023-05-23 03:00:00,0.66359,Long,15326.555795178634,0.65759,0.6654885714285715,2023-05-23 05:30:00,0.66206,Trailing Stop,-0.23056405310508468,-23.449630366623794
2023-05-23 05:30:00,0.66206,Long,15313.476747076824,0.65606,0.6642585714285714,2023-05-23 13:15:00,0.66136,Trailing Stop,-0.10573059843519228,-10.719433722954298
2023-05-23 23:00:00,0.66074,Short,15314.687844626169,0.6622514285714286,0.6584728571428571,2023-05-24 00:45:00,0.65959,Momentum Exit,0.17404728032206077,17.611891021319856
2023-05-24 06:15:00,0.65658,Long,15452.324018042353,0.65058,0.6585857142857143,2023-05-24 09:15:00,0.65714,Momentum Exit,0.08529044442412104,8.653301450102079
2023-05-24 09:30:00,0.65569,Long,15493.436363365767,0.64969,0.6578028571428571,2023-05-24 13:00:00,0.65321,Trailing Stop,-0.3782275160517985,-38.42372218114768
2023-05-24 13:00:00,0.65321,Long,15480.195751421665,0.64721,0.6556164285714285,2023-05-24 18:00:00,0.6541,Momentum Exit,0.13625021049892952,13.77737421876617
2023-05-25 00:30:00,0.65259,Short,15509.458989235602,0.6537642857142858,0.6508285714285714,2023-05-25 02:15:00,0.65344,Trailing Stop,-0.13025023368424546,-13.183040140850533
2023-05-25 02:15:00,0.65344,Short,15488.919099824012,0.6544314285714287,0.6519528571428571,2023-05-25 07:00:00,0.65198,Momentum Exit,0.22343290891283313,22.61382188574332
2023-05-25 08:15:00,0.65306,Short,15520.336066906497,0.6543342857142856,0.6511485714285714,2023-05-25 11:00:00,0.65112,Take Profit,0.29706305699322294,30.109451969797703
2023-05-25 19:30:00,0.64998,Long,15664.870404648265,0.64398,0.6512442857142857,2023-05-25 21:45:00,0.6507,Momentum Exit,0.11077263915811916,11.278706691345857
2023-05-26 00:30:00,0.65149,Short,15655.214703760572,0.6525942857142858,0.6498335714285715,2023-05-26 02:15:00,0.65216,Trailing Stop,-0.10284117945017551,-10.488993851518776
2023-05-26 02:15:00,0.65216,Short,15635.442659529572,0.6531714285714285,0.6506428571428571,2023-05-26 05:30:00,0.65246,Trailing Stop,-0.04600098135428085,-4.690632797860091
2023-05-26 05:30:00,0.65246,Short,15599.14500180652,0.6536771428571428,0.6506342857142857,2023-05-26 07:00:00,0.65379,Stop Loss,-0.20384391380313618,-20.746862852401776
2023-05-26 07:00:00,0.65379,Short,15555.70265348283,0.6549885714285714,0.6519921428571428,2023-05-26 11:00:00,0.65025,Take Profit,0.5414582664158197,55.06718739332903
2023-05-29 00:45:00,0.65389,Short,15642.344277669024,0.6547342857142856,0.6526235714285714,2023-05-29 02:00:00,0.65491,Stop Loss,-0.15598953952499975,-15.95519116322273
2023-05-29 02:00:00,0.65491,Short,15598.621841778879,0.6557785714285713,0.6536071428571429,2023-05-29 03:30:00,0.65333,Take Profit,0.24125452352231996,24.64582251001103
2023-05-29 16:15:00,0.65385,Long,15663.60257528874,0.64785,0.654405,2023-05-29 20:00:00,0.65381,Trailing Stop,-0.006117611072882159,-0.6265441030121761
2023-05-29 23:00:00,0.6522,Long,15701.769805630916,0.6462,0.6546192857142857,2023-05-30 01:30:00,0.65035,Trailing Stop,-0.28365532045385133,-29.04827414041748
2023-05-30 01:30:00,0.65035,Long,15703.860637976884,0.64435,0.6524585714285713,2023-05-30 03:00:00,0.65264,Take Profit,0.35211809025909346,35.96184086096729
2023-05-30 11:00:00,0.65147,Long,15735.709759791243,0.64547,0.6538185714285714,2023-05-30 13:00:00,0.65062,Momentum Exit,-0.13047415844168073,-13.37535329582283
2023-05-30 17:30:00,0.65158,Short,15701.53421426413,0.65257,0.6500950000000001,2023-05-30 19:45:00,0.65171,Momentum Exit,-0.01995150250160586,-2.041199447853763
2023-05-30 21:30:00,0.65018,Long,15730.522069206832,0.64418,0.65231,2023-05-31 01:00:00,0.64891,Trailing Stop,-0.19533052385493146,-19.97776302789257
2023-05-31 13:30:00,0.64941,Short,15701.852611939343,0.6509271428571429,0.6471342857142858,2023-05-31 15:30:00,0.65035,Trailing Stop,-0.1447467701451996,-14.759741455222052
2023-05-31 15:30:00,0.65035,Short,15665.391448442248,0.6519942857142857,0.6478835714285714,2023-05-31 21:45:00,0.65063,Trailing Stop,-0.043053740293696935,-4.386309605564738
2023-05-31 21:45:00,0.65063,Short,15703.426088698396,0.6518357142857143,0.6488214285714287,2023-05-31 22:30:00,0.65093,Trailing Stop,-0.04610915574135329,-4.7110278266089995
2023-05-31 22:30:00,0.65093,Short,15649.42052226415,0.6523871428571428,0.6487442857142858,2023-06-01 02:30:00,0.65056,Momentum Exit,0.05684174949687086,5.790285593237446
2023-06-01 12:00:00,0.65768,Short,15461.87939936679,0.6597871428571429,0.6545192857142857,2023-06-01 20:15:00,0.6578,Trailing Stop,-0.018245955479869996,-1.8554255279241538
2023-06-01 20:15:00,0.6578,Short,15465.454005409802,0.6586500000000001,0.656525,2023-06-01 21:30:00,0.65887,Stop Loss,-0.16266342353297422,-16.548035785787008
2023-06-01 21:30:00,0.65887,Short,15415.709119051431,0.6599142857142857,0.6573035714285714,2023-06-01 22:15:00,0.6601,Stop Loss,-0.18668326073429728,-18.96132221643425
2023-06-01 22:15:00,0.6601,Short,15336.552483795482,0.6613257142857143,0.6582614285714286,2023-06-01 23:00:00,0.66115,Trailing Stop,-0.15906680805938422,-16.103380107985185
2023-06-02 02:15:00,0.66124,Long,15255.91194095868,0.65524,0.6628278571428572,2023-06-02 04:45:00,0.66281,Momentum Exit,0.23743270219586837,23.951781747304523
2023-06-02 08:45:00,0.66212,Long,15290.317231139752,0.65612,0.6646700000000001,2023-06-04 18:00:00,0.6601,Trailing Stop,-0.30508065003322987,-30.88644080690263
2023-06-04 18:00:00,0.6601,Long,15294.071734230862,0.6541,0.6619557142857143,2023-06-04 20:15:00,0.65949,Trailing Stop,-0.09241024087259497,-9.329383757880816
2023-06-04 20:15:00,0.65949,Long,15266.808297904321,0.65349,0.6608271428571428,2023-06-04 21:15:00,0.65923,Trailing Stop,-0.039424403705899703,-3.969370157455703
2023-06-04 21:15:00,0.65923,Long,15283.702809647351,0.65323,0.6606785714285714,2023-06-05 01:30:00,0.66068,Take Profit,0.219953582209557,22.161369073989615
2023-06-05 08:15:00,0.65954,Short,15299.787355347156,0.6605300000000001,0.658055,2023-06-05 10:00:00,0.66198,Stop Loss,-0.3699548169936619,-37.33148114704703
2023-06-05 10:00:00,0.66198,Short,15221.321663697126,0.6633842857142858,0.6598735714285714,2023-06-05 22:00:00,0.66212,Trailing Stop,-0.021148675186565907,-2.130985032918039
2023-06-05 22:00:00,0.66212,Short,15177.979875670591,0.6628942857142858,0.6609585714285715,2023-06-06 00:15:00,0.66261,Trailing Stop,-0.07400471213677134,-7.437210139078445
2023-06-06 00:30:00,0.66642,Short,15035.195582878247,0.6680971428571428,0.6639042857142857,2023-06-06 01:00:00,0.668,Trailing Stop,-0.23708772245731308,-23.755609020948018
2023-06-06 01:00:00,0.668,Short,14998.62006902968,0.6699657142857143,0.6650514285714286,2023-06-06 05:45:00,0.66519,Momentum Exit,0.42065868263474404,42.14612239397475
2023-06-06 11:30:00,0.66721,Short,15058.602373132951,0.6686485714285714,0.6650521428571428,2023-06-06 19:00:00,0.66741,Trailing Stop,-0.029975569910519622,-3.0117204746262582
2023-06-06 19:00:00,0.66741,Long,15071.318183932326,0.6614099999999999,0.6692185714285714,2023-06-06 20:30:00,0.66887,Momentum Exit,0.21875608696303875,22.004124548541448
2023-06-07 02:30:00,0.66639,Long,15119.759694876597,0.66039,0.667862142857143,2023-06-07 04:00:00,0.6678,Momentum Exit,0.2115878089406971,21.318861169774664
2023-06-07 10:00:00,0.66998,Short,15086.462213055804,0.6715314285714286,0.6676528571428572,2023-06-07 10:30:00,0.66732,Take Profit,0.39702677691871335,40.12998948672838
2023-06-07 10:45:00,0.66667,Long,15251.289276973714,0.66067,0.6697192857142857,2023-06-07 20:00:00,0.66618,Momentum Exit,-0.07349963250183605,-7.473131745716974
2023-06-07 23:45:00,0.6662,Long,15245.35229406715,0.6602,0.6678242857142858,2023-06-08 01:30:00,0.6667,Momentum Exit,0.07505253677573476,7.6226761470327355
2023-06-08 02:00:00,0.66607,Short,15265.526730082567,0.6670742857142857,0.6645635714285715,2023-06-08 02:30:00,0.66674,Trailing Stop,-0.10059002807511949,-10.227902909154533
2023-06-08 02:30:00,0.66674,Short,15253.967749606534,0.6677614285714285,0.6652078571428571,2023-06-08 03:15:00,0.66747,Trailing Stop,-0.10948795632480554,-11.135396457212899
2023-06-08 03:15:00,0.66747,Short,15199.516584907899,0.6687,0.665625,2023-06-08 04:30:00,0.66882,Stop Loss,-0.202256281181171,-20.51934738962509
2023-06-08 04:30:00,0.66882,Short,15120.102524351772,0.6701571428571428,0.6668142857142857,2023-06-08 08:15:00,0.66873,Trailing Stop,0.013456535390676637,1.3608092271905026
2023-06-08 10:00:00,0.67069,Short,15069.765986399087,0.6720314285714285,0.6686778571428572,2023-06-08 20:00:00,0.67099,Momentum Exit,-0.04473005412336056,-4.520929795919228
2023-06-09 00:00:00,0.66966,Long,15082.840340968207,0.66366,0.67098,2023-06-09 02:15:00,0.6714,Take Profit,0.25983334826627896,26.24414219328413
2023-06-09 10:00:00,0.67402,Short,15043.37498927172,0.6752685714285713,0.6721471428571428,2023-06-11 18:15:00,0.67395,Momentum Exit,0.01038544850299746,1.0530362492475684
2023-06-12 00:30:00,0.67392,Long,15047.886504596674,0.66792,0.6751328571428572,2023-06-12 02:15:00,0.6756,Take Profit,0.2492877492877515,25.280449327722632
2023-06-12 18:15:00,0.67512,Long,15076.668169851893,0.66912,0.6762257142857143,2023-06-12 20:45:00,0.67461,Trailing Stop,-0.0755421258442959,-7.689100766624623
2023-06-12 20:45:00,0.67461,Long,15091.379871567793,0.66861,0.6756128571428571,2023-06-12 22:00:00,0.67433,Trailing Stop,-0.041505462415330034,-4.225586364039857
2023-06-12 22:00:00,0.67433,Long,15080.769214394262,0.66833,0.6758192857142856,2023-06-12 23:15:00,0.6759,Take Profit,0.23282369166431277,23.67680766659839
2023-06-13 02:15:00,0.67732,Short,15053.455102452492,0.6785485714285715,0.6754771428571428,2023-06-13 03:15:00,0.67761,Trailing Stop,-0.04281580346069989,-4.365501979711411
2023-06-13 03:15:00,0.67761,Short,15060.769916646987,0.6789728571428572,0.6755657142857143,2023-06-13 08:30:00,0.67964,Stop Loss,-0.29958235563229235,-30.573362930793024
2023-06-13 08:30:00,0.67964,Short,14981.37530239026,0.6811442857142858,0.6773835714285714,2023-06-13 10:00:00,0.67711,Take Profit,0.37225590018245425,37.902879515047836
2023-06-13 18:15:00,0.67645,Long,15078.98745087208,0.67045,0.6782607142857143,2023-06-14 00:00:00,0.67681,Trailing Stop,0.05321901101338265,5.428435482314356
2023-06-14 00:30:00,0.67692,Long,15080.436563981702,0.67092,0.6786685714285714,2023-06-14 01:00:00,0.67727,Momentum Exit,0.05170478047628561,5.278152797394689
2023-06-14 01:45:00,0.67657,Long,15099.761710576317,0.67057,0.6780828571428571,2023-06-14 03:00:00,0.6772,Momentum Exit,0.09311675066881764,9.512849877663372
2023-06-14 04:15:00,0.67878,Short,15071.31576500417,0.6799057142857143,0.6770914285714286,2023-06-14 07:00:00,0.67922,Trailing Stop,-0.06482218097174282,-6.631378936601775
2023-06-14 07:00:00,0.67922,Short,15056.64418459248,0.6802,0.6777500000000001,2023-06-14 08:30:00,0.67996,Trailing Stop,-0.10894849974970744,-11.141916696597876
2023-06-14 11:00:00,0.68266,Short,14947.295709844075,0.6839257142857144,0.6807614285714286,2023-06-14 15:00:00,0.68036,Take Profit,0.3369173527085342,34.37878013264257
2023-06-14 21:00:00,0.67754,Long,15134.643224030953,0.67154,0.6790892857142858,2023-06-14 23:30:00,0.6796,Take Profit,0.3040410898249477,31.177365041503016
2023-06-15 00:00:00,0.67982,Long,15151.583158462015,0.67382,0.6829357142857143,2023-06-15 01:45:00,0.68225,Momentum Exit,0.35744755964814856,36.81834707506335
2023-06-15 09:00:00,0.68141,Short,15195.617017113344,0.6830171428571429,0.6789992857142857,2023-06-15 09:30:00,0.68384,Stop Loss,-0.3566134926109161,-36.925349351586085
2023-06-15 09:30:00,0.68384,Short,15104.770272364995,0.6857828571428571,0.6809257142857142,2023-06-15 11:15:00,0.68693,Stop Loss,-0.4518600842302347,-46.67374014160839
2023-06-15 11:15:00,0.68693,Short,14939.09354671791,0.6891885714285715,0.6835421428571429,2023-06-15 14:30:00,0.68858,Trailing Stop,-0.24019914692907998,-24.649504352083493
2023-06-15 14:30:00,0.68858,Short,14821.273229273973,0.6902242857142856,0.6861135714285714,2023-06-15 20:45:00,0.68774,Momentum Exit,0.12199018269481424,12.449869512589423
2023-06-16 00:45:00,0.68758,Long,14855.498244526729,0.68158,0.6890971428571429,2023-06-16 02:15:00,0.68938,Take Profit,0.26178771924721833,26.739896840148464
2023-06-16 02:15:00,0.68938,Long,14863.372442263866,0.68338,0.6909378571428572,2023-06-16 03:30:00,0.6881,Trailing Stop,-0.18567408395949228,-19.025116726096975
2023-06-16 03:30:00,0.6881,Long,14864.37943129346,0.6821,0.69005,2023-06-16 05:30:00,0.68706,Trailing Stop,-0.15114082255486713,-15.458954608545806
2023-06-16 05:30:00,0.68706,Long,14883.440715685503,0.68106,0.6893142857142858,2023-06-16 10:00:00,0.68641,Trailing Stop,-0.09460600238698796,-9.674236465196165
2023-06-18 20:30:00,0.68597,Long,14853.522339594907,0.67997,0.68753,2023-06-18 21:30:00,0.68451,Trailing Stop,-0.2128372960916683,-21.686142615808816
2023-06-18 21:30:00,0.68451,Long,14860.521298351168,0.67851,0.6863635714285714,2023-06-18 23:00:00,0.68427,Trailing Stop,-0.03506157689440723,-3.5665251116028975
2023-06-18 23:00:00,0.68427,Long,14859.751962404798,0.67827,0.6863935714285715,2023-06-19 01:00:00,0.68521,Momentum Exit,0.1373726745290515,13.968166844659631
2023-06-19 05:45:00,0.68478,Long,14855.375797944229,0.67878,0.68694,2023-06-19 06:00:00,0.685,Momentum Exit,0.03212710651596103,3.2681826755477004
2023-06-19 09:30:00,0.68495,Short,14858.65660460209,0.6861071428571428,0.6832142857142857,2023-06-19 16:00:00,0.68459,Momentum Exit,0.052558580918302934,5.349116377655504
2023-06-19 20:30:00,0.68478,Long,14873.74532911831,0.67878,0.6857078571428571,2023-06-19 21:30:00,0.68215,Trailing Stop,-0.38406495516808625,-39.117950215581466
2023-06-19 21:30:00,0.68215,Long,14937.458598554747,0.67615,0.6839907142857142,2023-06-20 00:45:00,0.68007,Trailing Stop,-0.30491827310709985,-31.069913884995096
2023-06-20 01:15:00,0.67972,Long,14833.414757262564,0.67372,0.6818821428571429,2023-06-20 04:45:00,0.6793,Trailing Stop,-0.06179014888483139,-6.230034198049921
2023-06-20 05:30:00,0.67863,Long,14843.810013565857,0.67263,0.6810814285714285,2023-06-20 08:30:00,0.67734,Trailing Stop,-0.19008885548824875,-19.14851491749851
2023-06-20 12:00:00,0.67708,Short,14836.12203020251,0.6787428571428571,0.6745857142857143,2023-06-20 15:30:00,0.67875,Stop Loss,-0.24664736811011242,-24.77632379043744
2023-06-20 15:30:00,0.67875,Short,14759.939058873537,0.6802957142857142,0.6764314285714286,2023-06-20 18:15:00,0.6792,Trailing Stop,-0.06629834254144552,-6.641972576493998
2023-06-20 18:15:00,0.6792,Short,14735.661684044555,0.6801214285714285,0.6778178571428571,2023-06-20 22:00:00,0.67887,Trailing Stop,0.048586572438170265,4.862768355735477
2023-06-20 22:15:00,0.67968,Short,14721.68527931814,0.6808757142857143,0.6778864285714286,2023-06-21 00:15:00,0.67967,Trailing Stop,0.0014712806026298392,0.14721685279251143
2023-06-21 00:15:00,0.67967,Short,14728.249540526704,0.6807842857142857,0.6779985714285715,2023-06-21 02:00:00,0.67779,Take Profit,0.2766048229287732,27.689109136190098
2023-06-21 05:00:00,0.67569,Long,14869.267457965056,0.66969,0.6779571428571428,2023-06-21 09:00:00,0.67471,Trailing Stop,-0.14503692521718256,-14.571882108805472
2023-06-21 09:00:00,0.67471,Long,14902.644911007323,0.66871,0.6767907142857142,2023-06-21 11:15:00,0.67741,Take Profit,0.40017192571622245,40.23714125971865
2023-06-21 19:00:00,0.68009,Short,14829.01085280123,0.6811999999999999,0.678425,2023-06-22 00:00:00,0.67841,Take Profit,0.2470261288947073,24.912738232706285
2023-06-22 02:00:00,0.67595,Long,14974.044804697827,0.66995,0.6778807142857143,2023-06-22 03:00:00,0.67793,Take Profit,0.29292107404393547,29.648608713301428
2023-06-22 09:00:00,0.67588,Long,15040.448627656984,0.66988,0.6780035714285715,2023-06-22 11:15:00,0.67491,Trailing Stop,-0.14351660057998852,-14.589235168827672
2023-06-22 11:15:00,0.67491,Long,15072.008987730385,0.66891,0.6777021428571429,2023-06-22 15:30:00,0.67552,Momentum Exit,0.09038242135988493,9.193925482515526
2023-06-22 21:30:00,0.6736,Long,15079.63112501939,0.6676,0.67531,2023-06-22 22:00:00,0.67201,Trailing Stop,-0.23604513064132723,-23.976613488780533
2023-06-22 22:00:00,0.67201,Long,15117.308854570361,0.66601,0.6740735714285714,2023-06-22 23:30:00,0.67046,Trailing Stop,-0.23065132959331724,-23.431828724584836
