trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl,partial_pnl_total,final_exit_pips,pnl_per_million
1,2012-03-02 13:00:00,1.073800,short,1.000000,29.413703,False,Standard (NTI+MB+IC),1.074300,5.000000,1.072834,1.071867,1.070579,2012-03-02 13:45:00,1.073628,trailing_stop,0,0.750000,855.093956,TP0,0.700000,672.088817,TP0,0.099000,95.675591,TP0,0.066330,64.102646,831.867055,1.724727,855.093956
2,2012-03-05 21:00:00,1.065188,short,1.000000,40.658316,False,Standard (NTI+MB+IC),1.065688,5.000000,1.064229,1.063270,1.061992,2012-03-08 04:45:00,1.053155,trailing_stop,0,55.750000,642.937717,TP0,0.700000,355.337059,TP0,0.099000,94.908217,TP0,0.066330,63.588506,513.833782,120.326714,642.937717
3,2012-03-08 05:00:00,1.065104,long,1.000000,66.777356,False,Standard (NTI+MB+IC),1.064604,5.000000,1.066063,1.067022,1.068300,2012-03-08 07:30:00,1.065088,trailing_stop,0,2.500000,651.064828,TP0,0.700000,402.970993,TP0,0.099000,94.900796,TP0,0.066330,63.583533,561.455322,-0.162376,651.064828
4,2012-03-08 07:45:00,1.064365,long,1.000000,58.715177,False,Standard (NTI+MB+IC),1.063865,5.000000,1.065323,1.066281,1.067558,2012-03-08 08:15:00,1.063766,stop_loss,0,0.500000,-598.994880,,,,,,,,,,,-5.989949,-598.994880
5,2012-03-08 08:30:00,1.063495,long,1.000000,42.453377,False,Standard (NTI+MB+IC),1.062995,5.000000,1.064452,1.065409,1.066685,2012-03-08 08:45:00,1.062911,stop_loss,0,0.250000,-583.372383,,,,,,,,,,,-5.833724,-583.372383
6,2012-03-08 09:00:00,1.061458,long,1.000000,19.553088,False,Standard (NTI+MB+IC),1.061284,1.738495,1.062413,1.063368,1.064642,2012-03-08 09:30:00,1.061256,stop_loss,0,0.500000,-201.636059,,,,,,,,,,,-2.016361,-201.636059
7,2012-03-08 09:45:00,1.060636,long,1.000000,20.109186,False,Standard (NTI+MB+IC),1.061405,7.685921,1.061590,1.062545,1.063818,2012-03-08 10:00:00,1.061358,stop_loss,0,0.250000,722.274766,,,,,,,,,,,7.222748,722.274766
8,2012-03-08 10:15:00,1.059588,long,1.000000,44.613587,False,Standard (NTI+MB+IC),1.061388,18.001909,1.060542,1.061495,1.062767,2012-03-08 10:30:00,1.060305,signal_flip,0,0.250000,699.492111,TP0,0.700000,484.309654,,,,,,,484.309654,7.172749,699.492111
9,2012-03-08 10:45:00,1.060188,short,1.000000,44.444681,False,Standard (NTI+MB+IC),1.060688,5.000000,1.059234,1.058280,1.057007,2012-03-08 11:15:00,1.060824,stop_loss,0,0.500000,-636.302157,,,,,,,,,,,-6.363022,-636.302157
10,2012-03-08 12:15:00,1.062735,short,1.000000,13.316870,False,Standard (NTI+MB+IC),1.062438,2.968630,1.061779,1.060822,1.059547,2012-03-08 12:30:00,1.062575,stop_loss,0,0.250000,159.906246,,,,,,,,,,,1.599062,159.906246
11,2012-03-08 13:45:00,1.063804,long,1.000000,38.275248,False,Standard (NTI+MB+IC),1.063304,5.000000,1.064762,1.065719,1.066996,2012-03-08 15:45:00,1.065193,trailing_stop,0,2.000000,856.220637,TP0,0.700000,542.946452,TP0,0.099000,94.784969,TP0,0.066330,63.505929,701.237349,13.882851,856.220637
12,2012-03-08 16:00:00,1.064205,long,1.000000,45.416467,False,Standard (NTI+MB+IC),1.063705,5.000000,1.065163,1.066121,1.067398,2012-03-08 18:15:00,1.064230,trailing_stop,0,2.250000,318.573720,TP0,0.700000,311.251746,,,,,,,311.251746,0.244066,318.573720
13,2012-03-09 00:00:00,1.065870,long,1.000000,38.675677,False,Standard (NTI+MB+IC),1.065370,5.000000,1.066829,1.067788,1.069067,2012-03-09 00:45:00,1.065266,stop_loss,0,0.750000,-603.818403,,,,,,,,,,,-6.038184,-603.818403
14,2012-03-09 09:45:00,1.058006,short,1.000000,45.354299,False,Standard (NTI+MB+IC),1.058506,5.000000,1.057054,1.056102,1.054832,2012-03-09 10:00:00,1.058656,stop_loss,0,0.250000,-649.651175,,,,,,,,,,,-6.496512,-649.651175
15,2012-03-09 13:45:00,1.057914,short,1.000000,32.455590,False,Standard (NTI+MB+IC),1.058414,5.000000,1.056962,1.056010,1.054740,2012-03-16 09:00:00,1.043843,trailing_stop,0,163.250000,785.496778,TP0,0.700000,499.859975,TP0,0.099000,94.260145,TP0,0.066330,63.154297,657.274417,140.708031,785.496778
