trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,final_exit_pips,pnl_per_million,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl,partial_pnl_total
11,2013-02-11 18:00:00,1.025509,short,1.000000,50.242945,False,Standard (NTI+MB+IC),1.026509,10.000000,1.023970,1.022432,1.020381,2013-02-11 20:15:00,1.026517,stop_loss,0,2.250000,-1008.076680,-10.080767,-1008.076680,,,,,,,,,,
12,2013-02-11 23:15:00,1.024124,short,1.000000,40.310022,False,Standard (NTI+MB+IC),1.025124,10.000000,1.022588,1.021052,1.019004,2013-02-12 00:30:00,1.025247,stop_loss,0,1.250000,-1122.378040,-11.223780,-1122.378040,,,,,,,,,,
13,2013-02-12 05:00:00,1.023021,short,1.000000,41.684818,False,Standard (NTI+MB+IC),1.024021,10.000000,1.021486,1.019952,1.017906,2013-02-12 06:00:00,1.024049,stop_loss,0,1.000000,-1028.586211,-10.285862,-1028.586211,,,,,,,,,,
14,2013-02-12 09:15:00,1.027056,long,1.000000,51.419298,False,Standard (NTI+MB+IC),1.026056,10.000000,1.028596,1.030137,1.032191,2013-02-17 22:15:00,1.034531,trailing_stop,0,133.000000,1067.357681,74.748997,1067.357681,PPT,0.500000,297.065780,PPT,0.165000,254.196327,PPT,0.110550,170.311539,721.573646
15,2013-02-18 08:00:00,1.031242,long,1.000000,51.589687,False,Standard (NTI+MB+IC),1.030242,10.000000,1.032788,1.034335,1.036398,2013-02-18 11:30:00,1.030186,stop_loss,0,3.500000,-1055.167341,-10.551673,-1055.167341,,,,,,,,,,
16,2013-02-18 20:00:00,1.032362,long,1.000000,37.691020,False,Standard (NTI+MB+IC),1.031362,10.000000,1.033910,1.035459,1.037523,2013-02-18 20:45:00,1.032379,trailing_stop,0,0.750000,17.116459,0.171165,17.116459,,,,,,,,,,
17,2013-02-18 21:30:00,1.032242,long,1.000000,30.113006,False,Standard (NTI+MB+IC),1.031242,10.000000,1.033790,1.035338,1.037403,2013-02-18 22:00:00,1.031221,stop_loss,0,0.500000,-1020.384455,-10.203845,-1020.384455,,,,,,,,,,
18,2013-02-19 03:45:00,1.033712,long,1.000000,33.100505,False,Standard (NTI+MB+IC),1.032712,10.000000,1.035263,1.036813,1.038881,2013-02-19 06:00:00,1.033761,trailing_stop,0,2.250000,288.375381,0.488699,288.375381,PPT,0.500000,263.940439,,,,,,,263.940439
19,2013-02-19 06:15:00,1.034244,long,1.000000,43.822409,False,Standard (NTI+MB+IC),1.033244,10.000000,1.035795,1.037347,1.039415,2013-02-19 11:00:00,1.034269,trailing_stop,0,4.750000,330.590015,0.250501,330.590015,PPT,0.500000,318.064941,,,,,,,318.064941
20,2013-02-19 11:45:00,1.034899,long,1.000000,25.727722,False,Standard (NTI+MB+IC),1.033899,10.000000,1.036452,1.038004,1.040074,2013-02-19 18:15:00,1.034939,trailing_stop,0,6.500000,941.923513,0.392496,941.923513,PPT,0.500000,505.364194,PPT,0.165000,256.137570,PPT,0.110550,171.612172,933.113935
21,2013-02-20 06:00:00,1.032132,short,1.000000,46.080509,False,Standard (NTI+MB+IC),1.033132,10.000000,1.030584,1.029036,1.026972,2013-02-21 21:15:00,1.030200,end_of_data,0,39.250000,1195.182700,19.321671,1195.182700,PPT,0.500000,421.083574,PPT,0.165000,255.452711,PPT,0.110550,171.153317,847.689602
