trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl,partial_pnl_total,final_exit_pips,pnl_per_million
1,2011-10-27 11:30:00,1.068613,long,1.000000,35.468209,False,Standard (NTI+MB+IC),1.067613,10.000000,1.070216,1.071819,1.073956,2011-10-27 12:15:00,1.071819,take_profit_2,2,0.750000,2162.068326,PPT,0.500000,1093.455236,TP1,0.333333,534.306545,TP2,0.166667,534.306545,2162.068326,32.058393,2162.068326
2,2011-10-27 12:30:00,1.071847,long,1.000000,45.905786,False,Standard (NTI+MB+IC),1.070847,10.000000,1.073454,1.075062,1.077206,2011-10-27 12:45:00,1.070816,stop_loss,0,0.250000,-1030.387230,,,,,,,,,,,-10.303872,-1030.387230
3,2011-10-27 13:00:00,1.072518,long,1.000000,44.941455,False,Standard (NTI+MB+IC),1.071518,10.000000,1.074127,1.075736,1.077881,2011-10-27 15:30:00,1.071483,stop_loss,1,2.500000,704.383779,PPT,0.500000,340.768421,TP1,0.333333,536.259232,,,,877.027652,-10.358632,704.383779
4,2011-10-27 15:45:00,1.071546,long,1.000000,18.044977,False,Standard (NTI+MB+IC),1.070546,10.000000,1.073153,1.074760,1.076903,2011-10-27 18:30:00,1.070478,stop_loss,0,2.750000,143.557232,PPT,0.500000,677.237936,,,,,,,677.237936,-10.673614,143.557232
5,2011-10-28 11:00:00,1.071444,long,1.000000,49.027305,False,Standard (NTI+MB+IC),1.070444,10.000000,1.073051,1.074658,1.076801,2011-10-28 11:30:00,1.070412,stop_loss,0,0.500000,-1031.707430,,,,,,,,,,,-10.317074,-1031.707430
6,2011-10-28 11:45:00,1.070501,long,1.000000,48.575673,False,Standard (NTI+MB+IC),1.069501,10.000000,1.072106,1.073712,1.075853,2011-10-28 15:15:00,1.070591,trailing_stop,1,3.500000,900.079408,PPT,0.500000,349.718031,TP1,0.333333,535.250282,,,,884.968312,0.906666,900.079408
7,2011-10-30 19:15:00,1.066980,short,1.000000,40.850905,False,Standard (NTI+MB+IC),1.067980,10.000000,1.065380,1.063779,1.061645,2011-10-30 20:45:00,1.067992,stop_loss,0,1.500000,-1011.879328,,,,,,,,,,,-10.118793,-1011.879328
8,2011-10-30 21:30:00,1.061265,short,1.000000,40.695854,False,Standard (NTI+MB+IC),1.062265,10.000000,1.059673,1.058081,1.055958,2011-10-30 22:30:00,1.055958,take_profit_3,3,1.000000,3360.671455,TP1,0.333333,530.632335,TP2,0.333333,1061.264670,TP3,0.333333,1768.774450,3360.671455,53.063234,3360.671455
9,2011-10-30 22:45:00,1.057382,short,1.000000,57.941061,False,Standard (NTI+MB+IC),1.058382,10.000000,1.055796,1.054210,1.052095,2011-10-30 23:30:00,1.054210,take_profit_2,2,0.750000,1498.406322,PPT,0.500000,441.024273,TP1,0.333333,528.691024,TP2,0.166667,528.691024,1498.406322,31.721461,1498.406322
10,2011-10-30 23:45:00,1.052778,short,1.000000,69.457746,False,Standard (NTI+MB+IC),1.053778,10.000000,1.051199,1.049620,1.047514,2011-10-31 00:30:00,1.053934,stop_loss,0,0.750000,-1155.629409,,,,,,,,,,,-11.556294,-1155.629409
11,2011-10-31 00:45:00,1.050768,short,1.000000,67.789360,False,Standard (NTI+MB+IC),1.051768,10.000000,1.049191,1.047615,1.045514,2011-10-31 01:00:00,1.051859,stop_loss,0,0.250000,-1091.373770,,,,,,,,,,,-10.913738,-1091.373770
12,2011-10-31 01:15:00,1.053187,short,1.000000,61.314730,False,Standard (NTI+MB+IC),1.054187,10.000000,1.051607,1.050028,1.047921,2011-10-31 02:30:00,1.054300,stop_loss,1,1.250000,734.674030,PPT,0.500000,393.597386,TP1,0.333333,526.593597,,,,920.190984,-11.131017,734.674030
13,2011-10-31 02:45:00,1.055774,short,1.000000,19.687406,False,Standard (NTI+MB+IC),1.056774,10.000000,1.054191,1.052607,1.050495,2011-10-31 06:45:00,1.056839,stop_loss,1,4.000000,687.455771,PPT,0.500000,337.102230,TP1,0.333333,527.887102,,,,864.989332,-10.652014,687.455771
14,2011-10-31 16:45:00,1.052790,short,1.000000,53.753194,False,Standard (NTI+MB+IC),1.053790,10.000000,1.051211,1.049631,1.047526,2011-10-31 17:15:00,1.053838,stop_loss,0,0.500000,-1048.605367,,,,,,,,,,,-10.486054,-1048.605367
15,2011-10-31 17:30:00,1.053599,short,1.000000,49.817911,False,Standard (NTI+MB+IC),1.054599,10.000000,1.052019,1.050438,1.048331,2011-10-31 20:15:00,1.054790,stop_loss,0,2.750000,-1191.346848,,,,,,,,,,,-11.913468,-1191.346848
16,2011-10-31 21:00:00,1.050075,short,1.000000,39.240375,False,Standard (NTI+MB+IC),1.051075,10.000000,1.048500,1.046925,1.044824,2011-10-31 21:15:00,1.051154,stop_loss,0,0.250000,-1079.321307,,,,,,,,,,,-10.793213,-1079.321307
17,2011-10-31 21:30:00,1.052375,short,1.000000,39.176330,False,Standard (NTI+MB+IC),1.053375,10.000000,1.050796,1.049218,1.047113,2011-10-31 21:45:00,1.053539,stop_loss,0,0.250000,-1163.865489,,,,,,,,,,,-11.638655,-1163.865489
18,2011-11-01 00:30:00,1.046460,short,1.000000,39.266774,False,Standard (NTI+MB+IC),1.047460,10.000000,1.044891,1.043321,1.041228,2011-11-01 01:15:00,1.043321,take_profit_2,2,0.750000,1626.562352,PPT,0.500000,580.102147,TP1,0.333333,523.230102,TP2,0.166667,523.230102,1626.562352,31.393806,1626.562352
