trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_pnl_total,final_exit_pips,pnl_per_million
14,2014-07-31 04:15:00,0.929008,short,1.000000,50.193419,False,Standard (NTI+MB+IC),0.929508,5.000000,0.928172,0.927336,0.926221,2014-07-31 05:45:00,0.929664,stop_loss,0,1.500000,-655.458131,,,,,,,,-6.554581,-655.458131
15,2014-07-31 06:00:00,0.929500,short,1.000000,54.146437,False,Standard (NTI+MB+IC),0.930000,5.000000,0.928664,0.927827,0.926712,2014-07-31 06:45:00,0.929550,trailing_stop,0,0.750000,132.155179,TP0,0.700000,147.072476,,,,147.072476,-0.497243,132.155179
16,2014-07-31 07:00:00,0.929507,short,1.000000,50.040075,False,Standard (NTI+MB+IC),0.930007,5.000000,0.928671,0.927834,0.926719,2014-07-31 08:15:00,0.928671,take_profit_1,0,1.250000,463.109310,TP0,0.700000,187.045670,TP0,0.330000,276.063641,463.109310,8.365565,463.109310
17,2014-07-31 08:30:00,0.928703,short,1.000000,55.404619,False,Standard (NTI+MB+IC),0.929203,5.000000,0.927868,0.927032,0.925917,2014-07-31 09:30:00,0.929339,stop_loss,0,1.000000,-635.303196,,,,,,,,-6.353032,-635.303196
18,2014-07-31 09:45:00,0.929525,short,1.000000,41.019051,False,Standard (NTI+MB+IC),0.930025,5.000000,0.928688,0.927851,0.926736,2014-07-31 10:30:00,0.930060,stop_loss,0,0.750000,-535.226755,,,,,,,,-5.352268,-535.226755
19,2014-07-31 10:45:00,0.929644,short,1.000000,14.815518,False,Standard (NTI+MB+IC),0.930144,5.000000,0.928807,0.927971,0.926855,2014-07-31 13:00:00,0.929668,trailing_stop,0,2.250000,303.897074,TP0,0.700000,310.922172,,,,310.922172,-0.234170,303.897074
20,2014-07-31 20:45:00,0.931187,long,1.000000,31.492877,False,Standard (NTI+MB+IC),0.930687,5.000000,0.932025,0.932863,0.933980,2014-07-31 21:00:00,0.930673,stop_loss,0,0.250000,-514.068355,,,,,,,,-5.140684,-514.068355
21,2014-08-01 05:00:00,0.928019,short,1.000000,44.850556,False,Standard (NTI+MB+IC),0.928519,5.000000,0.927184,0.926349,0.925235,2014-08-01 06:15:00,0.928011,trailing_stop,0,1.250000,176.895322,TP0,0.700000,174.400920,,,,174.400920,0.083147,176.895322
22,2014-08-01 06:30:00,0.928405,short,1.000000,46.509524,False,Standard (NTI+MB+IC),0.928905,5.000000,0.927569,0.926734,0.925620,2014-08-01 07:15:00,0.927569,take_profit_1,0,0.750000,426.137873,TP0,0.700000,150.401630,TP0,0.330000,275.736243,426.137873,8.355644,426.137873
23,2014-08-01 07:30:00,0.927975,short,1.000000,41.188348,False,Standard (NTI+MB+IC),0.928475,5.000000,0.927140,0.926305,0.925192,2014-08-01 08:30:00,0.928543,stop_loss,0,1.000000,-567.067390,,,,,,,,-5.670674,-567.067390
24,2014-08-01 08:45:00,0.930716,short,1.000000,23.088488,False,Standard (NTI+MB+IC),0.929092,16.238854,0.929878,0.929041,0.927924,2014-08-01 09:00:00,0.929227,stop_loss,0,0.250000,1489.424090,,,,,,,,14.894241,1489.424090
25,2014-08-01 09:30:00,0.931198,long,1.000000,55.180740,False,Standard (NTI+MB+IC),0.930698,5.000000,0.932036,0.932874,0.933992,2014-08-01 10:30:00,0.932036,take_profit_1,0,1.000000,410.730681,TP0,0.700000,134.164775,TP0,0.330000,276.565906,410.730681,8.380785,410.730681
26,2014-08-01 10:45:00,0.932042,long,1.000000,51.513206,False,Standard (NTI+MB+IC),0.931542,5.000000,0.932881,0.933720,0.934838,2014-08-01 11:00:00,0.931344,stop_loss,0,0.250000,-697.655150,,,,,,,,-6.976551,-697.655150
27,2014-08-01 11:15:00,0.931549,long,1.000000,46.472346,False,Standard (NTI+MB+IC),0.931049,5.000000,0.932388,0.933226,0.934344,2014-08-01 11:30:00,0.930955,stop_loss,0,0.250000,-594.529166,,,,,,,,-5.945292,-594.529166
28,2014-08-01 11:45:00,0.930233,long,1.000000,37.287175,False,Standard (NTI+MB+IC),0.929733,5.000000,0.931071,0.931908,0.933024,2014-08-01 13:15:00,0.931071,take_profit_1,0,1.500000,525.843816,TP0,0.700000,249.564472,TP0,0.330000,276.279343,525.843816,8.372101,525.843816
29,2014-08-01 13:30:00,0.931254,long,1.000000,20.422201,False,Standard (NTI+MB+IC),0.930754,5.000000,0.932092,0.932930,0.934048,2014-08-03 18:30:00,0.930720,stop_loss,0,53.000000,-534.529278,,,,,,,,-5.345293,-534.529278
30,2014-08-03 20:15:00,0.931728,long,1.000000,33.129791,False,Standard (NTI+MB+IC),0.931228,5.000000,0.932567,0.933406,0.934524,2014-08-03 21:30:00,0.932567,take_profit_1,0,1.250000,529.824218,TP0,0.700000,253.100875,TP0,0.330000,276.723343,529.824218,8.385556,529.824218
31,2014-08-03 21:45:00,0.931785,long,1.000000,55.745804,False,Standard (NTI+MB+IC),0.931285,5.000000,0.932624,0.933462,0.934580,2014-08-04 01:15:00,0.931818,trailing_stop,0,3.500000,272.432065,TP0,0.700000,262.513977,,,,262.513977,0.330603,272.432065
32,2014-08-04 01:30:00,0.931573,long,1.000000,19.324612,False,Standard (NTI+MB+IC),0.931073,5.000000,0.932411,0.933249,0.934292,2014-08-04 05:15:00,0.931563,trailing_stop,0,3.750000,135.466333,TP0,0.700000,138.202575,,,,138.202575,-0.091208,135.466333
33,2014-08-04 09:45:00,0.932635,long,1.000000,47.527567,False,Standard (NTI+MB+IC),0.932135,5.000000,0.933475,0.934314,0.935433,2014-08-04 11:45:00,0.932665,trailing_stop,0,2.000000,166.410091,TP0,0.700000,157.354820,,,,157.354820,0.301842,166.410091
34,2014-08-04 12:00:00,0.932779,long,1.000000,58.770558,False,Standard (NTI+MB+IC),0.932279,5.000000,0.933619,0.934458,0.935577,2014-08-04 19:15:00,0.933619,take_profit_1,0,7.250000,508.659564,TP0,0.700000,231.624169,TP0,0.330000,277.035395,508.659564,8.395012,508.659564
35,2014-08-04 19:30:00,0.933487,long,1.000000,35.574485,False,Standard (NTI+MB+IC),0.932987,5.000000,0.934279,0.935070,0.935862,2014-08-04 20:00:00,0.932838,stop_loss,0,0.500000,-649.362550,,,,,,,,-6.493625,-649.362550
36,2014-08-04 20:15:00,0.932498,long,1.000000,16.313414,False,Standard (NTI+MB+IC),0.932562,0.637387,0.933337,0.934176,0.935295,2014-08-04 20:30:00,0.932517,stop_loss,0,0.250000,28.264620,TP0,0.700000,22.526529,,,,22.526529,0.191270,28.264620
37,2014-08-04 21:30:00,0.932794,long,1.000000,11.454910,False,Standard (NTI+MB+IC),0.932579,2.152282,0.933633,0.934473,0.935592,2014-08-04 21:45:00,0.932479,stop_loss,0,0.250000,-314.804389,,,,,,,,-3.148044,-314.804389
38,2014-08-04 22:00:00,0.931924,short,1.000000,27.125334,False,Standard (NTI+MB+IC),0.932424,5.000000,0.931086,0.930247,0.929129,2014-08-05 00:15:00,0.932441,stop_loss,0,2.250000,-516.280501,,,,,,,,-5.162805,-516.280501
39,2014-08-05 07:00:00,0.931747,short,1.000000,41.722468,False,Standard (NTI+MB+IC),0.932247,5.000000,0.930909,0.930070,0.928952,2014-08-05 08:45:00,0.930909,take_profit_1,0,1.750000,505.773207,TP0,0.700000,229.044286,TP0,0.330000,276.728920,505.773207,8.385725,505.773207
40,2014-08-05 09:00:00,0.930874,short,1.000000,69.034144,False,Standard (NTI+MB+IC),0.931374,5.000000,0.930037,0.929199,0.928082,2014-08-05 09:30:00,0.931452,stop_loss,0,0.500000,-577.835937,,,,,,,,-5.778359,-577.835937
41,2014-08-05 09:45:00,0.930663,short,1.000000,65.411670,False,Standard (NTI+MB+IC),0.931163,5.000000,0.929825,0.928988,0.927871,2014-08-05 10:00:00,0.929825,take_profit_1,0,0.250000,901.485323,TP0,0.700000,625.078421,TP0,0.330000,276.406902,901.485323,8.375967,901.485323
42,2014-08-05 10:15:00,0.930593,short,1.000000,68.694328,False,Standard (NTI+MB+IC),0.931093,5.000000,0.929756,0.928918,0.927802,2014-08-05 10:45:00,0.931194,stop_loss,0,0.500000,-72.898881,TP0,0.700000,107.310977,,,,107.310977,-6.006995,-72.898881
43,2014-08-05 11:00:00,0.930279,short,1.000000,59.042175,False,Standard (NTI+MB+IC),0.930779,5.000000,0.929442,0.928604,0.927488,2014-08-05 13:15:00,0.929442,take_profit_1,0,2.250000,520.532978,TP0,0.700000,244.240141,TP0,0.330000,276.292838,520.532978,8.372510,520.532978
44,2014-08-05 13:30:00,0.929660,short,1.000000,44.273952,False,Standard (NTI+MB+IC),0.930160,5.000000,0.928824,0.927987,0.926871,2014-08-05 14:15:00,0.930278,stop_loss,0,0.750000,-617.665267,,,,,,,,-6.176653,-617.665267
45,2014-08-05 14:30:00,0.930096,short,1.000000,14.528515,False,Standard (NTI+MB+IC),0.930596,5.000000,0.929259,0.928422,0.927306,2014-08-05 15:00:00,0.930143,trailing_stop,0,0.500000,144.399245,TP0,0.700000,158.372949,,,,158.372949,-0.465790,144.399245
46,2014-08-05 15:15:00,0.930328,short,1.000000,12.154109,False,Standard (NTI+MB+IC),0.930828,5.000000,0.929490,0.928653,0.927537,2014-08-05 20:30:00,0.929490,take_profit_1,0,5.250000,414.731132,TP0,0.700000,138.423791,TP0,0.330000,276.307341,414.731132,8.372950,414.731132
47,2014-08-05 20:45:00,0.929239,short,1.000000,53.401164,False,Standard (NTI+MB+IC),0.929739,5.000000,0.928402,0.927566,0.926451,2014-08-05 21:15:00,0.929892,stop_loss,0,0.500000,-653.879416,,,,,,,,-6.538794,-653.879416
48,2014-08-05 21:30:00,0.929643,short,1.000000,52.364883,False,Standard (NTI+MB+IC),0.930143,5.000000,0.928807,0.927970,0.926855,2014-08-06 00:15:00,0.930257,stop_loss,0,2.750000,-613.629719,,,,,,,,-6.136297,-613.629719
49,2014-08-06 02:15:00,0.931289,long,1.000000,36.502782,False,Standard (NTI+MB+IC),0.930789,5.000000,0.932127,0.932965,0.934082,2014-08-06 05:00:00,0.931266,trailing_stop,0,2.750000,176.273886,TP0,0.700000,183.004882,,,,183.004882,-0.224367,176.273886
50,2014-08-06 06:00:00,0.931026,long,1.000000,16.221682,False,Standard (NTI+MB+IC),0.930526,5.000000,0.931864,0.932701,0.933819,2014-08-06 06:15:00,0.930469,stop_loss,0,0.250000,-556.399854,,,,,,,,-5.563999,-556.399854
51,2014-08-06 06:30:00,0.929882,long,1.000000,19.228617,False,Standard (NTI+MB+IC),0.930458,5.759665,0.930719,0.931556,0.932672,2014-08-06 07:30:00,0.930719,take_profit_1,0,1.000000,722.583103,TP0,0.700000,446.408068,TP0,0.330000,276.175035,722.583103,8.368940,722.583103
52,2014-08-06 08:30:00,0.931990,long,1.000000,37.162391,False,Standard (NTI+MB+IC),0.931490,5.000000,0.932828,0.933667,0.934786,2014-08-06 09:15:00,0.932828,take_profit_1,0,0.750000,431.067566,TP0,0.700000,154.266649,TP0,0.330000,276.800917,431.067566,8.387907,431.067566
53,2014-08-06 09:30:00,0.932193,long,1.000000,49.096604,False,Standard (NTI+MB+IC),0.931693,5.000000,0.933032,0.933870,0.934989,2014-08-06 10:30:00,0.931653,stop_loss,0,1.000000,-539.046043,,,,,,,,-5.390460,-539.046043
54,2014-08-06 10:45:00,0.932358,long,1.000000,37.275770,False,Standard (NTI+MB+IC),0.931858,5.000000,0.933197,0.934036,0.935155,2014-08-06 12:00:00,0.933197,take_profit_1,0,1.250000,418.393965,TP0,0.700000,141.483674,TP0,0.330000,276.910290,418.393965,8.391221,418.393965
55,2014-08-06 12:15:00,0.935506,long,1.000000,50.494210,False,Standard (NTI+MB+IC),0.935006,5.000000,0.936348,0.937190,0.938313,2014-08-06 12:30:00,0.934958,stop_loss,0,0.250000,-548.216865,,,,,,,,-5.482169,-548.216865
56,2014-08-06 12:45:00,0.934247,long,1.000000,58.590257,False,Standard (NTI+MB+IC),0.933747,5.000000,0.935088,0.935929,0.937050,2014-08-06 13:30:00,0.934267,trailing_stop,0,0.750000,182.672537,TP0,0.700000,176.794746,,,,176.794746,0.195926,182.672537
57,2014-08-06 13:45:00,0.934620,long,1.000000,65.105710,False,Standard (NTI+MB+IC),0.934120,5.000000,0.935461,0.936302,0.937423,2014-08-06 14:15:00,0.935461,take_profit_1,0,0.500000,410.897139,TP0,0.700000,133.315133,TP0,0.330000,277.582006,410.897139,8.411576,410.897139
58,2014-08-06 14:30:00,0.935346,long,1.000000,70.232543,False,Standard (NTI+MB+IC),0.934846,5.000000,0.936188,0.937030,0.938152,2014-08-06 17:45:00,0.934735,stop_loss,0,3.250000,-611.104337,,,,,,,,-6.111043,-611.104337
59,2014-08-06 18:00:00,0.934745,long,1.000000,18.829717,False,Standard (NTI+MB+IC),0.934245,5.000000,0.935586,0.936427,0.937549,2014-08-06 19:15:00,0.934763,trailing_stop,0,1.250000,184.303009,TP0,0.700000,178.745251,,,,178.745251,0.185259,184.303009
60,2014-08-06 19:30:00,0.934762,long,1.000000,10.885531,False,Standard (NTI+MB+IC),0.934262,5.000000,0.935603,0.936444,0.937566,2014-08-06 20:15:00,0.935603,take_profit_1,0,0.750000,794.507592,TP0,0.700000,516.883398,TP0,0.330000,277.624194,794.507592,8.412854,794.507592
61,2014-08-06 20:30:00,0.934932,long,1.000000,11.083711,False,Standard (NTI+MB+IC),0.934432,5.000000,0.935774,0.936615,0.937737,2014-08-06 21:15:00,0.934375,stop_loss,0,0.750000,-557.063743,,,,,,,,-5.570637,-557.063743
62,2014-08-06 21:30:00,0.930092,long,1.000000,15.261032,False,Standard (NTI+MB+IC),0.933686,35.938126,0.930929,0.931766,0.932882,2014-08-06 21:45:00,0.933504,stop_loss,0,0.250000,3412.020369,,,,,,,,34.120204,3412.020369
63,2014-08-06 22:15:00,0.928519,short,1.000000,48.599862,False,Standard (NTI+MB+IC),0.929019,5.000000,0.927683,0.926847,0.925733,2014-08-06 23:45:00,0.928481,trailing_stop,0,1.500000,164.170542,TP0,0.700000,152.980432,,,,152.980432,0.373004,164.170542
64,2014-08-07 00:00:00,0.928623,short,1.000000,61.822334,False,Standard (NTI+MB+IC),0.929123,5.000000,0.927787,0.926951,0.925837,2014-08-07 00:45:00,0.927787,take_profit_1,0,0.750000,459.867486,TP0,0.700000,184.066469,TP0,0.330000,275.801017,459.867486,8.357607,459.867486
65,2014-08-07 01:00:00,0.926633,short,1.000000,57.873327,False,Standard (NTI+MB+IC),0.927133,5.000000,0.925799,0.924965,0.923853,2014-08-07 03:45:00,0.926599,trailing_stop,0,2.750000,418.520121,TP0,0.700000,408.336974,,,,408.336974,0.339438,418.520121
66,2014-08-07 04:00:00,0.926837,short,1.000000,56.230458,False,Standard (NTI+MB+IC),0.927337,5.000000,0.926003,0.925169,0.924057,2014-08-07 04:45:00,0.926788,trailing_stop,0,0.750000,173.721505,TP0,0.700000,158.991945,,,,158.991945,0.490985,173.721505
67,2014-08-07 05:00:00,0.926937,short,1.000000,44.866752,False,Standard (NTI+MB+IC),0.927437,5.000000,0.926103,0.925268,0.924156,2014-08-07 06:45:00,0.926901,trailing_stop,0,1.750000,253.710251,TP0,0.700000,242.827211,,,,242.827211,0.362768,253.710251
68,2014-08-07 07:00:00,0.927066,short,1.000000,37.328957,False,Standard (NTI+MB+IC),0.927566,5.000000,0.926232,0.925398,0.924285,2014-08-07 11:45:00,0.927594,stop_loss,0,4.750000,-527.838749,,,,,,,,-5.278387,-527.838749
69,2014-08-07 19:45:00,0.926155,short,1.000000,38.740354,False,Standard (NTI+MB+IC),0.926655,5.000000,0.925321,0.924488,0.923378,2014-08-07 20:00:00,0.926762,stop_loss,0,0.250000,-607.611791,,,,,,,,-6.076118,-607.611791
70,2014-08-07 20:45:00,0.925745,short,1.000000,48.708694,False,Standard (NTI+MB+IC),0.926245,5.000000,0.924912,0.924079,0.922968,2014-08-07 21:00:00,0.926319,stop_loss,0,0.250000,-573.885089,,,,,,,,-5.738851,-573.885089
71,2014-08-07 21:30:00,0.924722,short,1.000000,43.278991,False,Standard (NTI+MB+IC),0.925222,5.000000,0.923890,0.923058,0.921948,2014-08-07 22:15:00,0.924733,trailing_stop,0,0.750000,362.425002,TP0,0.700000,365.718986,,,,365.718986,-0.109799,362.425002
72,2014-08-07 22:30:00,0.925297,short,1.000000,45.933666,False,Standard (NTI+MB+IC),0.925797,5.000000,0.924464,0.923631,0.922521,2014-08-07 22:45:00,0.925971,stop_loss,0,0.250000,-674.451433,,,,,,,,-6.744514,-674.451433
73,2014-08-07 23:45:00,0.924654,short,1.000000,28.712888,False,Standard (NTI+MB+IC),0.925154,5.000000,0.923822,0.922989,0.921880,2014-08-08 02:00:00,0.924614,trailing_stop,0,2.250000,378.618533,TP0,0.700000,366.636480,,,,366.636480,0.399402,378.618533
74,2014-08-08 07:00:00,0.927245,long,1.000000,46.388419,False,Standard (NTI+MB+IC),0.926745,5.000000,0.928079,0.928914,0.930027,2014-08-08 07:30:00,0.928079,take_profit_1,0,0.500000,433.020891,TP0,0.700000,157.629181,TP0,0.330000,275.391710,433.020891,8.345203,433.020891
75,2014-08-08 07:45:00,0.927789,long,1.000000,57.222889,False,Standard (NTI+MB+IC),0.927289,5.000000,0.928624,0.929459,0.930573,2014-08-08 09:15:00,0.927270,stop_loss,0,1.500000,-519.002258,,,,,,,,-5.190023,-519.002258
76,2014-08-10 23:45:00,0.928088,long,1.000000,36.516909,False,Standard (NTI+MB+IC),0.927588,5.000000,0.928923,0.929759,0.930872,2014-08-11 00:45:00,0.928091,trailing_stop,0,1.000000,149.154566,TP0,0.700000,148.369534,,,,148.369534,0.026168,149.154566
77,2014-08-11 02:30:00,0.927241,long,1.000000,37.730890,False,Standard (NTI+MB+IC),0.927437,1.968607,0.928075,0.928910,0.930022,2014-08-11 02:45:00,0.927413,stop_loss,0,0.250000,172.277305,,,,,,,,1.722773,172.277305
78,2014-08-11 03:30:00,0.927233,short,1.000000,43.738737,False,Standard (NTI+MB+IC),0.927733,5.000000,0.926398,0.925564,0.924451,2014-08-11 04:15:00,0.926398,take_profit_1,0,0.750000,781.156560,TP0,0.700000,505.768500,TP0,0.330000,275.388060,781.156560,8.345093,781.156560
79,2014-08-11 04:30:00,0.926386,short,1.000000,41.989748,False,Standard (NTI+MB+IC),0.926886,5.000000,0.925553,0.924719,0.923607,2014-08-11 08:15:00,0.927046,stop_loss,0,3.750000,-74.273860,TP0,0.700000,123.516143,,,,123.516143,-6.593000,-74.273860
80,2014-08-11 21:00:00,0.924817,short,1.000000,50.411049,False,Standard (NTI+MB+IC),0.925317,5.000000,0.923984,0.923152,0.922042,2014-08-11 21:30:00,0.925337,stop_loss,0,0.500000,-520.780227,,,,,,,,-5.207802,-520.780227
81,2014-08-12 21:15:00,0.927784,long,1.000000,44.351283,False,Standard (NTI+MB+IC),0.927284,5.000000,0.928619,0.929454,0.930567,2014-08-12 22:30:00,0.927773,trailing_stop,0,1.250000,133.910927,TP0,0.700000,137.183441,,,,137.183441,-0.109084,133.910927
82,2014-08-13 09:00:00,0.931297,long,1.000000,45.484369,False,Standard (NTI+MB+IC),0.930797,5.000000,0.932135,0.932974,0.934091,2014-08-13 10:15:00,0.930739,stop_loss,0,1.250000,-558.426115,,,,,,,,-5.584261,-558.426115
83,2014-08-13 10:30:00,0.930674,long,1.000000,44.577082,False,Standard (NTI+MB+IC),0.930174,5.000000,0.931512,0.932350,0.933466,2014-08-13 11:30:00,0.930106,stop_loss,0,1.000000,-568.308890,,,,,,,,-5.683089,-568.308890
84,2014-08-13 11:45:00,0.929987,long,1.000000,16.054386,False,Standard (NTI+MB+IC),0.929487,5.000000,0.930824,0.931661,0.932777,2014-08-13 18:45:00,0.930824,take_profit_1,0,7.000000,495.512866,TP0,0.700000,219.306814,TP0,0.330000,276.206051,495.512866,8.369880,495.512866
85,2014-08-13 21:15:00,0.928770,short,1.000000,37.316487,False,Standard (NTI+MB+IC),0.929270,5.000000,0.927934,0.927098,0.925984,2014-08-13 21:45:00,0.929361,stop_loss,0,0.500000,-590.539087,,,,,,,,-5.905391,-590.539087
86,2014-08-14 05:15:00,0.931737,long,1.000000,37.796745,False,Standard (NTI+MB+IC),0.931237,5.000000,0.932576,0.933415,0.934533,2014-08-14 06:00:00,0.931202,stop_loss,0,0.750000,-535.856583,,,,,,,,-5.358566,-535.856583
87,2014-08-14 06:15:00,0.931529,long,1.000000,45.869834,False,Standard (NTI+MB+IC),0.931029,5.000000,0.932367,0.933206,0.934324,2014-08-14 07:15:00,0.931555,trailing_stop,0,1.000000,176.525964,TP0,0.700000,168.670686,,,,168.670686,0.261843,176.525964
88,2014-08-14 07:30:00,0.931605,long,1.000000,49.097049,False,Standard (NTI+MB+IC),0.931105,5.000000,0.932443,0.933282,0.934400,2014-08-14 08:45:00,0.932443,take_profit_1,0,1.250000,511.152359,TP0,0.700000,234.465660,TP0,0.330000,276.686700,511.152359,8.384445,511.152359
89,2014-08-14 09:00:00,0.931924,long,1.000000,51.512036,False,Standard (NTI+MB+IC),0.931424,5.000000,0.932763,0.933601,0.934720,2014-08-14 10:45:00,0.931352,stop_loss,0,1.750000,-55.228100,TP0,0.700000,116.303402,,,,116.303402,-5.717717,-55.228100
90,2014-08-14 11:45:00,0.931993,long,1.000000,24.663496,False,Standard (NTI+MB+IC),0.931493,5.000000,0.932832,0.933670,0.934789,2014-08-14 12:00:00,0.931393,stop_loss,0,0.250000,-600.065537,,,,,,,,-6.000655,-600.065537
91,2014-08-14 12:15:00,0.931400,long,1.000000,22.980175,False,Standard (NTI+MB+IC),0.930900,5.000000,0.932238,0.933077,0.934194,2014-08-14 17:45:00,0.931424,trailing_stop,0,5.500000,147.023678,TP0,0.700000,139.947122,,,,139.947122,0.235885,147.023678
92,2014-08-15 01:45:00,0.933042,long,1.000000,36.699504,False,Standard (NTI+MB+IC),0.932542,5.000000,0.933882,0.934722,0.935842,2014-08-15 03:15:00,0.932508,stop_loss,0,1.500000,-534.350476,,,,,,,,-5.343505,-534.350476
93,2014-08-15 09:45:00,0.931367,short,1.000000,45.894074,False,Standard (NTI+MB+IC),0.931867,5.000000,0.930529,0.929691,0.928573,2014-08-15 10:30:00,0.930529,take_profit_1,0,0.750000,421.836745,TP0,0.700000,145.220610,TP0,0.330000,276.616135,421.836745,8.382307,421.836745
94,2014-08-15 10:45:00,0.929907,short,1.000000,57.141887,False,Standard (NTI+MB+IC),0.930407,5.000000,0.929070,0.928233,0.927118,2014-08-15 11:45:00,0.930467,stop_loss,0,1.000000,-559.801745,,,,,,,,-5.598017,-559.801745
95,2014-08-15 12:00:00,0.930186,short,1.000000,63.457902,False,Standard (NTI+MB+IC),0.930686,5.000000,0.929349,0.928511,0.927395,2014-08-15 12:15:00,0.930726,stop_loss,0,0.250000,-540.383692,,,,,,,,-5.403837,-540.383692
96,2014-08-15 12:30:00,0.930530,short,1.000000,48.824016,False,Standard (NTI+MB+IC),0.931030,5.000000,0.929692,0.928855,0.927738,2014-08-15 13:30:00,0.931125,stop_loss,0,1.000000,-66.826593,TP0,0.700000,111.781646,,,,111.781646,-5.953608,-66.826593
97,2014-08-15 13:45:00,0.931215,short,1.000000,19.499211,False,Standard (NTI+MB+IC),0.931715,5.000000,0.930377,0.929539,0.928421,2014-08-15 14:30:00,0.931777,stop_loss,0,0.750000,-562.150073,,,,,,,,-5.621501,-562.150073
