sim,start_date,end_date,sharpe,return,pnl,trades,win_rate,max_dd,profit_factor,annual_return,annual_pnl
1,2014-12-03 08:30:00,2015-04-10 11:00:00,2.238006945150444,4.013544134866284,40135.441348658205,1867,62.93519014461704,1.933141784231912,1.1028504549138367,16.27715121362437,162771.51213622495
2,2012-09-03 04:15:00,2013-01-09 17:45:00,-0.022946697837700147,-0.0071053527765208855,-71.05352776496983,1316,61.77811550151976,3.2082706077832963,0.9997221758902737,-0.028816152927001366,-288.1615292690443
3,2014-10-28 12:30:00,2015-03-05 15:00:00,3.8337586577175053,7.235165811890202,72351.65811889751,1849,65.87344510546241,1.6895091407972291,1.203251817982114,29.34261690377693,293426.169037751
4,2010-12-22 17:00:00,2011-04-27 20:45:00,-0.9709380141072507,-1.9368328820529277,-19368.328820528,1809,57.37976782752903,3.3849897022283506,0.9583728922906384,-7.854933354992428,-78549.33354991912
5,2018-08-09 12:15:00,2018-12-13 12:00:00,2.1710141763299693,2.3774168188755636,23774.16818875631,1201,65.77851790174854,1.712906464153112,1.1325664378814013,9.641745987662008,96417.4598766228
6,2012-12-02 18:30:00,2013-04-10 08:00:00,0.8044958359679472,0.8504809380485909,8504.80938048479,1227,63.325183374083124,1.4554005507956582,1.0389811842587486,3.449172693197063,34491.72693196609
7,2018-07-12 10:00:00,2018-11-15 09:45:00,2.292038214570613,2.2445819065078627,22445.819065077343,1098,65.84699453551912,1.002503789619526,1.1334413001817407,9.103026620837444,91030.26620836923
8,2024-05-27 03:00:00,2024-09-30 02:45:00,-0.43911822713668464,-0.3545400089147384,-3545.4000891444084,970,65.56701030927834,1.7986792733153707,0.9788103844586368,-1.4378567028208835,-14378.567028196767
9,2013-11-01 11:45:00,2014-03-12 03:15:00,5.083021866044357,7.59250708415357,75925.07084154068,1570,66.11464968152866,1.1282791256687197,1.2867019620677613,30.79183428573392,307918.34285735944
10,2016-08-19 01:30:00,2016-12-23 01:15:00,1.887350078932021,2.739651560112252,27396.51560112113,1411,64.77675407512402,1.3540596726912169,1.1097566522458073,11.110809104899689,111108.09104899123
11,2010-08-24 04:45:00,2010-12-28 06:15:00,-0.8747789534849432,-1.530754698692099,-15307.546986924453,2061,56.72003881610868,4.758799543163836,0.9716077235165135,-6.208060722473513,-62080.60722474917
12,2020-08-18 04:00:00,2020-12-22 22:45:00,0.3194358145517747,0.5925414778929553,5925.414778929637,1292,61.99690402476781,2.2401275753771985,1.02430575837303,2.4030848825658744,24030.848825659083
13,2021-10-11 14:00:00,2022-02-14 13:45:00,4.866452016588621,5.005101738687768,50051.01738687944,1182,68.95093062605753,0.8387168926211546,1.2759187938589738,20.298468162455947,202984.68162456658
14,2018-11-15 07:45:00,2019-03-24 20:30:00,1.504183885568601,1.6354446220547425,16354.446220544702,1104,66.57608695652173,0.9374529374585957,1.0928137549761106,6.632636522777567,66326.36522776462
