trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl,partial_pnl_total,final_exit_pips,pnl_per_million
1,2018-10-29 21:15:00,0.707590,short,1.000000,33.581138,False,Standard (NTI+MB+IC),0.708090,5.000000,0.706953,0.706316,0.705467,2018-10-29 21:45:00,0.707161,signal_flip,1,0.500000,453.759176,PPT,0.700000,293.868830,TP1,0.150000,95.524625,PPT,0.150000,64.365722,453.759176,4.291048,453.759176
2,2018-10-29 22:15:00,0.707209,long,1.000000,43.316396,False,Standard (NTI+MB+IC),0.706709,5.000000,0.707846,0.708482,0.709331,2018-10-29 22:30:00,0.709331,take_profit_3,3,0.250000,1729.657170,PPT,0.700000,1379.588636,TP1,0.150000,95.473236,TP2,0.075000,95.473236,1570.535109,21.216275,1729.657170
3,2018-10-29 22:45:00,0.708710,long,1.000000,54.425578,False,Standard (NTI+MB+IC),0.708210,5.000000,0.709348,0.709986,0.710836,2018-10-30 08:30:00,0.709348,tp1_pullback,2,9.750000,372.254900,PPT,0.700000,133.065307,TP1,0.150000,95.675837,TP2,0.075000,95.675837,324.416982,6.378389,372.254900
4,2018-10-30 09:15:00,0.709912,long,1.000000,25.259351,False,Standard (NTI+MB+IC),0.709412,5.000000,0.710551,0.711190,0.712041,2018-10-30 09:30:00,0.710083,trailing_stop,2,0.250000,1218.367879,PPT,0.700000,1013.815319,TP1,0.150000,95.838078,TP2,0.075000,95.838078,1205.491476,1.716854,1218.367879
5,2018-10-30 09:45:00,0.711696,long,1.000000,34.400533,False,Standard (NTI+MB+IC),0.711196,5.000000,0.712336,0.712977,0.713831,2018-10-30 10:00:00,0.711148,stop_loss,0,0.250000,-548.045035,PPT,1.000000,-548.045035,,,,,,,-548.045035,-5.480450,-548.045035
6,2018-10-30 10:15:00,0.710893,long,1.000000,39.271572,False,Standard (NTI+MB+IC),0.710393,5.000000,0.711533,0.712172,0.713025,2018-10-30 11:15:00,0.710260,stop_loss,0,1.000000,-632.944425,PPT,1.000000,-632.944425,,,,,,,-632.944425,-6.329444,-632.944425
7,2018-10-30 11:30:00,0.711673,long,1.000000,30.715468,False,Standard (NTI+MB+IC),0.711173,5.000000,0.712314,0.712954,0.713809,2018-10-30 11:45:00,0.711053,stop_loss,0,0.250000,-620.569409,PPT,1.000000,-620.569409,,,,,,,-620.569409,-6.205694,-620.569409
8,2018-10-30 12:00:00,0.711418,long,1.000000,34.357755,False,Standard (NTI+MB+IC),0.710918,5.000000,0.712058,0.712698,0.713552,2018-10-30 12:45:00,0.710896,stop_loss,0,0.750000,-522.127085,PPT,1.000000,-522.127085,,,,,,,-522.127085,-5.221271,-522.127085
9,2018-10-30 21:00:00,0.707508,short,1.000000,30.494815,False,Standard (NTI+MB+IC),0.708008,5.000000,0.706872,0.706235,0.705386,2018-10-30 21:15:00,0.708130,stop_loss,0,0.250000,-621.271722,PPT,1.000000,-621.271722,,,,,,,-621.271722,-6.212717,-621.271722
10,2018-10-30 22:30:00,0.708492,short,1.000000,43.799575,False,Standard (NTI+MB+IC),0.708992,5.000000,0.707854,0.707217,0.706366,2018-10-31 01:15:00,0.709185,stop_loss,0,2.750000,45.475813,PPT,0.700000,253.312586,PPT,0.300000,-207.836773,,,,45.475813,-6.927892,45.475813
11,2018-10-31 07:45:00,0.710491,long,1.000000,37.912725,False,Standard (NTI+MB+IC),0.709991,5.000000,0.711131,0.711770,0.712623,2018-10-31 08:00:00,0.709839,stop_loss,0,0.250000,-652.194516,PPT,1.000000,-652.194516,,,,,,,-652.194516,-6.521945,-652.194516
12,2018-10-31 20:45:00,0.710491,long,1.000000,49.204538,False,Standard (NTI+MB+IC),0.709991,5.000000,0.711130,0.711770,0.712622,2018-10-31 23:30:00,0.712622,take_profit_3,3,2.750000,862.104749,PPT,0.700000,510.411783,TP1,0.150000,95.916263,TP2,0.075000,95.916263,702.244310,21.314725,862.104749
13,2018-10-31 23:45:00,0.713074,long,1.000000,67.301449,False,Standard (NTI+MB+IC),0.712574,5.000000,0.713716,0.714357,0.715213,2018-11-01 01:30:00,0.712465,stop_loss,0,1.750000,-608.675125,PPT,1.000000,-608.675125,,,,,,,-608.675125,-6.086751,-608.675125
14,2018-11-01 01:45:00,0.712502,long,1.000000,58.374706,False,Standard (NTI+MB+IC),0.712002,5.000000,0.713143,0.713784,0.714639,2018-11-01 03:15:00,0.714639,take_profit_3,3,1.500000,694.315628,PPT,0.700000,341.627157,TP1,0.150000,96.187765,TP2,0.075000,96.187765,534.002687,21.375059,694.315628
15,2018-11-01 03:30:00,0.714092,long,1.000000,54.835169,False,Standard (NTI+MB+IC),0.713592,5.000000,0.714735,0.715378,0.716234,2018-11-01 05:00:00,0.716234,take_profit_3,3,1.500000,757.958021,PPT,0.700000,404.482398,TP1,0.150000,96.402443,TP2,0.075000,96.402443,597.287283,21.422765,757.958021
16,2018-11-01 05:15:00,0.715900,long,1.000000,65.553657,False,Standard (NTI+MB+IC),0.715400,5.000000,0.716544,0.717188,0.718047,2018-11-01 06:15:00,0.715384,stop_loss,0,1.000000,20.723692,PPT,0.700000,175.349373,PPT,0.300000,-154.625681,,,,20.723692,-5.154189,20.723692
