trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,final_exit_pips,pnl_per_million,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl,partial_pnl_total
1,2023-08-29 13:15:00,0.646610,long,1.000000,53.659885,False,Standard (NTI+MB+IC),0.645610,10.000000,0.647580,0.648550,0.649843,2023-08-29 14:15:00,0.646710,trailing_stop,0,1.000000,99.548688,0.995487,99.548688,,,,,,,,,,
2,2023-08-29 14:30:00,0.647158,long,1.000000,52.316340,False,Standard (NTI+MB+IC),0.646158,10.000000,0.648129,0.649100,0.650394,2023-08-29 17:00:00,0.647165,trailing_stop,0,2.500000,957.076992,0.072305,957.076992,TP0,0.500000,500.906035,TP0,0.165000,160.171652,TP0,0.110550,107.315007,768.392693
3,2023-08-29 17:15:00,0.647983,long,1.000000,24.497796,False,Standard (NTI+MB+IC),0.646983,10.000000,0.648955,0.649927,0.651223,2023-08-29 21:30:00,0.646784,stop_loss,0,4.250000,-1198.710044,-11.987100,-1198.710044,,,,,,,,,,
4,2023-08-29 21:45:00,0.646278,long,1.000000,24.256932,False,Standard (NTI+MB+IC),0.646202,0.763437,0.647247,0.648217,0.649509,2023-08-29 22:45:00,0.646304,trailing_stop,0,1.000000,189.211983,0.262690,189.211983,TP0,0.500000,176.077462,,,,,,,176.077462
5,2023-08-29 23:00:00,0.646536,long,1.000000,28.545962,False,Standard (NTI+MB+IC),0.646256,2.804976,0.647506,0.648476,0.649769,2023-08-30 03:00:00,0.646599,trailing_stop,0,4.000000,718.476530,0.627442,718.476530,TP0,0.500000,251.990900,TP0,0.165000,160.017665,TP0,0.110550,107.211835,519.220400
6,2023-08-30 04:15:00,0.645643,short,1.000000,34.637966,False,Standard (NTI+MB+IC),0.646643,10.000000,0.644674,0.643706,0.642414,2023-08-30 05:15:00,0.646706,stop_loss,0,1.000000,-1063.426784,-10.634268,-1063.426784,,,,,,,,,,
7,2023-08-30 08:30:00,0.650273,long,1.000000,42.371456,False,Standard (NTI+MB+IC),0.649273,10.000000,0.651248,0.652224,0.653524,2023-08-30 10:30:00,0.650282,trailing_stop,0,2.000000,715.956302,0.086894,715.956302,TP0,0.500000,293.511218,TP0,0.165000,160.942562,TP0,0.110550,107.831517,562.285296
8,2023-08-30 10:45:00,0.649472,long,1.000000,48.387981,False,Standard (NTI+MB+IC),0.648472,10.000000,0.650446,0.651420,0.652719,2023-08-30 12:00:00,0.648404,stop_loss,0,1.250000,-1067.573127,-10.675731,-1067.573127,,,,,,,,,,
9,2023-08-30 12:15:00,0.648359,long,1.000000,14.561237,False,Standard (NTI+MB+IC),0.647521,8.374156,0.649331,0.650304,0.651600,2023-08-30 13:30:00,0.648372,trailing_stop,0,1.250000,12.927222,0.129272,12.927222,,,,,,,,,,
10,2023-08-30 14:15:00,0.647361,long,1.000000,15.912694,False,Standard (NTI+MB+IC),0.647744,3.832297,0.648332,0.649303,0.650598,2023-08-30 14:30:00,0.647744,stop_loss,0,0.250000,316.113546,3.829353,316.113546,TP0,0.500000,124.645911,,,,,,,124.645911
11,2023-08-30 18:00:00,0.647271,short,1.000000,50.575381,False,Standard (NTI+MB+IC),0.648271,10.000000,0.646300,0.645329,0.644034,2023-08-30 20:15:00,0.648410,stop_loss,0,2.250000,-1139.926374,-11.399264,-1139.926374,,,,,,,,,,
12,2023-08-30 21:30:00,0.650272,long,1.000000,47.807686,False,Standard (NTI+MB+IC),0.649272,10.000000,0.651247,0.652222,0.653523,2023-08-30 22:00:00,0.649202,stop_loss,0,0.500000,-1069.567843,-10.695678,-1069.567843,,,,,,,,,,
13,2023-08-30 22:15:00,0.649366,long,1.000000,49.747230,False,Standard (NTI+MB+IC),0.648366,10.000000,0.650340,0.651314,0.652613,2023-08-31 00:15:00,0.648283,stop_loss,0,2.000000,-1082.699462,-10.826995,-1082.699462,,,,,,,,,,
14,2023-09-01 02:45:00,0.645731,short,1.000000,42.043408,False,Standard (NTI+MB+IC),0.646731,10.000000,0.644762,0.643793,0.642502,2023-09-01 03:15:00,0.646787,stop_loss,0,0.500000,-1056.410012,-10.564100,-1056.410012,,,,,,,,,,
15,2023-09-01 08:30:00,0.650114,long,1.000000,29.966270,False,Standard (NTI+MB+IC),0.649114,10.000000,0.651090,0.652065,0.653365,2023-09-01 09:30:00,0.650194,trailing_stop,0,1.000000,694.342841,0.793899,694.342841,TP0,0.500000,407.815249,TP0,0.165000,160.903306,TP0,0.110550,107.805215,676.523771
16,2023-09-01 12:00:00,0.644421,short,1.000000,45.323334,False,Standard (NTI+MB+IC),0.645421,10.000000,0.643454,0.642487,0.641198,2023-09-03 20:15:00,0.645548,stop_loss,0,56.250000,-1127.268800,-11.272688,-1127.268800,,,,,,,,,,
17,2023-09-04 02:00:00,0.647639,long,1.000000,40.862983,False,Standard (NTI+MB+IC),0.646639,10.000000,0.648610,0.649582,0.650877,2023-09-04 03:30:00,0.646593,stop_loss,0,1.500000,-1045.920099,-10.459201,-1045.920099,,,,,,,,,,
