trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_pnl_total,final_exit_pips,pnl_per_million,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl
1,2017-12-18 01:00:00,0.766725,long,1.000000,50.639126,False,Standard (NTI+MB+IC),0.766225,5.000000,0.767415,0.768105,0.769025,2017-12-18 04:00:00,0.766184,stop_loss,0,3.000000,-46.649422,TP0,0.700000,115.674656,115.674656,-5.410803,-46.649422,,,,,,
2,2017-12-18 05:00:00,0.765520,long,1.000000,17.211538,False,Standard (NTI+MB+IC),0.765541,0.215928,0.766209,0.766898,0.767816,2017-12-18 05:15:00,0.765541,stop_loss,0,0.250000,20.896683,,,,,0.208967,20.896683,,,,,,
3,2017-12-18 05:30:00,0.765451,long,1.000000,20.671693,False,Standard (NTI+MB+IC),0.765563,1.118799,0.766140,0.766828,0.767747,2017-12-18 21:45:00,0.766127,trailing_stop,0,16.250000,458.217127,TP0,0.700000,251.545451,365.442212,6.765074,458.217127,TP0,0.099000,68.201653,TP0,0.066330,45.695107
4,2017-12-18 22:00:00,0.765783,short,1.000000,41.331790,False,Standard (NTI+MB+IC),0.766283,5.000000,0.765094,0.764405,0.763486,2017-12-18 23:15:00,0.766363,stop_loss,0,1.250000,-579.676810,,,,,-5.796768,-579.676810,,,,,,
5,2017-12-19 00:00:00,0.767006,short,1.000000,38.309966,False,Standard (NTI+MB+IC),0.766633,3.726230,0.766316,0.765625,0.764705,2017-12-19 00:15:00,0.766762,signal_flip,0,0.250000,217.273157,TP0,0.700000,144.135833,144.135833,2.437911,217.273157,,,,,,
6,2017-12-19 00:30:00,0.766830,long,1.000000,42.025659,False,Standard (NTI+MB+IC),0.766330,5.000000,0.767521,0.768211,0.769131,2017-12-19 08:30:00,0.766793,trailing_stop,0,8.000000,325.693280,TP0,0.700000,118.721555,232.823617,-0.369879,325.693280,TP0,0.099000,68.324588,TP0,0.066330,45.777474
7,2017-12-19 08:45:00,0.766439,long,1.000000,15.740520,False,Standard (NTI+MB+IC),0.766853,4.140136,0.767129,0.767819,0.768739,2017-12-19 09:00:00,0.766734,stop_loss,0,0.250000,294.661613,,,,,2.946616,294.661613,,,,,,
8,2017-12-19 09:45:00,0.765323,short,1.000000,45.814026,False,Standard (NTI+MB+IC),0.765823,5.000000,0.764634,0.763945,0.763027,2017-12-19 10:00:00,0.765874,stop_loss,0,0.250000,-551.405237,,,,,-5.514052,-551.405237,,,,,,
9,2017-12-19 10:15:00,0.765598,short,1.000000,47.803567,False,Standard (NTI+MB+IC),0.766098,5.000000,0.764909,0.764220,0.763301,2017-12-19 13:00:00,0.765638,trailing_stop,0,2.750000,598.264789,TP0,0.700000,411.335506,525.254136,-0.399189,598.264789,TP0,0.099000,68.214748,TP0,0.066330,45.703881
10,2017-12-19 13:15:00,0.765841,short,1.000000,18.684859,False,Standard (NTI+MB+IC),0.766341,5.000000,0.765152,0.764462,0.763543,2017-12-19 14:15:00,0.766359,stop_loss,0,1.000000,-517.711475,,,,,-5.177115,-517.711475,,,,,,
11,2017-12-19 14:30:00,0.766290,short,1.000000,17.538069,False,Standard (NTI+MB+IC),0.766607,3.168162,0.765601,0.764911,0.763991,2017-12-19 20:15:00,0.766298,trailing_stop,0,5.750000,347.054181,TP0,0.700000,203.116722,317.138400,-0.081295,347.054181,TP0,0.099000,68.276454,TP0,0.066330,45.745224
12,2017-12-20 04:15:00,0.767367,long,1.000000,51.149315,False,Standard (NTI+MB+IC),0.766867,5.000000,0.768057,0.768748,0.769669,2017-12-20 07:15:00,0.767415,trailing_stop,0,3.000000,135.739608,TP0,0.700000,121.356967,121.356967,0.479421,135.739608,,,,,,
