trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,final_exit_pips,pnl_per_million,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_pnl_total,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl
17,2016-05-18 22:30:00,0.721606,short,1.000000,22.502669,False,Standard (NTI+MB+IC),0.722606,10.000000,0.720523,0.719441,0.717998,2016-05-19 01:45:00,0.719441,take_profit_2,2,3.250000,1329.478303,21.648172,1329.478303,PPT,0.500000,607.872558,TP1,0.333333,360.802873,1329.478303,TP2,0.166667,360.802873
18,2016-05-19 02:00:00,0.720674,short,1.000000,47.030690,False,Standard (NTI+MB+IC),0.721674,10.000000,0.719593,0.718512,0.717071,2016-05-19 03:30:00,0.721810,stop_loss,0,1.500000,-1136.243291,-11.362433,-1136.243291,,,,,,,,,,
19,2016-05-19 08:15:00,0.718915,short,1.000000,35.292850,False,Standard (NTI+MB+IC),0.719915,10.000000,0.717837,0.716759,0.715321,2016-05-19 09:00:00,0.720067,stop_loss,1,0.750000,-408.451032,-11.518631,-408.451032,TP1,0.333333,359.457722,,,,359.457722,,,
20,2016-05-19 13:45:00,0.722286,long,1.000000,47.128934,False,Standard (NTI+MB+IC),0.721286,10.000000,0.723369,0.724453,0.725897,2016-05-20 02:00:00,0.724453,take_profit_2,2,12.250000,994.417661,21.668572,994.417661,PPT,0.500000,272.131925,TP1,0.333333,361.142868,994.417661,TP2,0.166667,361.142868
21,2016-05-20 03:45:00,0.724007,long,1.000000,37.037949,False,Standard (NTI+MB+IC),0.723007,10.000000,0.725093,0.726179,0.727627,2016-05-20 05:15:00,0.722992,stop_loss,0,1.500000,-1014.693107,-10.146931,-1014.693107,,,,,,,,,,
22,2016-05-22 23:15:00,0.725075,long,1.000000,51.565816,False,Standard (NTI+MB+IC),0.724075,10.000000,0.726163,0.727250,0.728700,2016-05-23 03:00:00,0.724008,stop_loss,0,3.750000,-210.749166,-10.665450,-210.749166,PPT,0.500000,322.523336,,,,322.523336,,,
23,2016-05-23 03:15:00,0.722412,long,1.000000,18.560173,False,Standard (NTI+MB+IC),0.723320,9.078851,0.723495,0.724579,0.726024,2016-05-23 03:30:00,0.723147,stop_loss,0,0.250000,735.790141,7.357901,735.790141,,,,,,,,,,
24,2016-05-23 03:45:00,0.722194,long,1.000000,42.484934,False,Standard (NTI+MB+IC),0.723308,11.138733,0.723278,0.724361,0.725805,2016-05-23 04:00:00,0.723308,stop_loss,0,0.250000,1113.138552,11.131386,1113.138552,,,,,,,,,,
25,2016-05-23 04:15:00,0.722329,short,1.000000,46.044332,False,Standard (NTI+MB+IC),0.723329,10.000000,0.721245,0.720162,0.718717,2016-05-23 09:00:00,0.720162,take_profit_2,2,4.750000,1061.752913,21.669865,1061.752913,PPT,0.500000,339.424064,TP1,0.333333,361.164424,1061.752913,TP2,0.166667,361.164424
26,2016-05-23 09:15:00,0.719689,short,1.000000,47.188387,False,Standard (NTI+MB+IC),0.720689,10.000000,0.718610,0.717530,0.716091,2016-05-23 09:45:00,0.720861,stop_loss,0,0.500000,-1171.321363,-11.713214,-1171.321363,,,,,,,,,,
27,2016-05-23 10:45:00,0.720304,short,1.000000,33.429253,False,Standard (NTI+MB+IC),0.721304,10.000000,0.719224,0.718143,0.716703,2016-05-23 11:00:00,0.721430,stop_loss,0,0.250000,-1125.228364,-11.252284,-1125.228364,,,,,,,,,,
28,2016-05-23 11:30:00,0.721078,short,1.000000,28.352471,False,Standard (NTI+MB+IC),0.722078,10.000000,0.719996,0.718915,0.717473,2016-05-23 13:30:00,0.722214,stop_loss,0,2.000000,-123.917989,-11.358783,-123.917989,PPT,0.500000,444.021182,,,,444.021182,,,
29,2016-05-24 00:30:00,0.719586,short,1.000000,39.574188,False,Standard (NTI+MB+IC),0.720586,10.000000,0.718507,0.717428,0.715988,2016-05-24 02:30:00,0.717428,take_profit_2,2,2.000000,1227.760016,21.587590,1227.760016,PPT,0.500000,508.173669,TP1,0.333333,359.793174,1227.760016,TP2,0.166667,359.793174
30,2016-05-24 02:45:00,0.716321,short,1.000000,38.920790,False,Standard (NTI+MB+IC),0.717321,10.000000,0.715247,0.714173,0.712740,2016-05-24 08:30:00,0.716258,trailing_stop,1,5.750000,709.508566,0.636275,709.508566,PPT,0.500000,340.743240,TP1,0.333333,358.160743,698.903983,,,
31,2016-05-24 19:00:00,0.719415,long,1.000000,52.922557,False,Standard (NTI+MB+IC),0.718415,10.000000,0.720494,0.721573,0.723012,2016-05-24 21:15:00,0.718409,stop_loss,0,2.250000,-1005.463802,-10.054638,-1005.463802,,,,,,,,,,
32,2016-05-24 23:45:00,0.720762,long,1.000000,41.422694,False,Standard (NTI+MB+IC),0.719762,10.000000,0.721843,0.722925,0.724366,2016-05-25 03:15:00,0.719673,stop_loss,1,3.500000,-365.860517,-10.893625,-365.860517,TP1,0.333333,360.381170,,,,360.381170,,,
33,2016-05-26 00:15:00,0.721382,long,1.000000,27.683726,False,Standard (NTI+MB+IC),0.720382,10.000000,0.722464,0.723546,0.724989,2016-05-26 02:15:00,0.720189,stop_loss,0,2.000000,-1192.715954,-11.927160,-1192.715954,,,,,,,,,,
34,2016-05-26 06:45:00,0.722150,long,1.000000,51.384693,False,Standard (NTI+MB+IC),0.721150,10.000000,0.723233,0.724316,0.725760,2016-05-26 09:15:00,0.724316,take_profit_2,2,2.500000,1417.324896,21.664489,1417.324896,PPT,0.500000,695.175247,TP1,0.333333,361.074825,1417.324896,TP2,0.166667,361.074825
35,2016-05-26 09:30:00,0.723268,long,1.000000,38.273431,False,Standard (NTI+MB+IC),0.722268,10.000000,0.724353,0.725438,0.726885,2016-05-26 10:45:00,0.722133,stop_loss,0,1.250000,-1135.654555,-11.356546,-1135.654555,,,,,,,,,,
36,2016-05-29 21:45:00,0.715994,short,1.000000,44.918392,False,Standard (NTI+MB+IC),0.716994,10.000000,0.714920,0.713846,0.712414,2016-05-29 23:00:00,0.717138,stop_loss,0,1.250000,-1143.273577,-11.432736,-1143.273577,,,,,,,,,,
37,2016-05-30 07:45:00,0.718408,long,1.000000,42.630938,False,Standard (NTI+MB+IC),0.717408,10.000000,0.719485,0.720563,0.722000,2016-05-30 21:30:00,0.720563,take_profit_2,2,13.750000,1049.509221,21.552234,1049.509221,PPT,0.500000,331.101423,TP1,0.333333,359.203899,1049.509221,TP2,0.166667,359.203899
38,2016-05-30 21:45:00,0.723139,long,1.000000,54.052016,False,Standard (NTI+MB+IC),0.722139,10.000000,0.724224,0.725308,0.726755,2016-05-31 03:00:00,0.723214,trailing_stop,1,5.250000,634.687172,0.755122,634.687172,PPT,0.500000,260.532331,TP1,0.333333,361.569468,622.101799,,,
39,2016-05-31 03:15:00,0.723495,long,1.000000,20.362024,False,Standard (NTI+MB+IC),0.722495,10.000000,0.724580,0.725666,0.727113,2016-05-31 07:15:00,0.725666,take_profit_2,2,4.000000,1125.871648,21.704857,1125.871648,PPT,0.500000,402.376401,TP1,0.333333,361.747624,1125.871648,TP2,0.166667,361.747624
40,2016-05-31 07:30:00,0.726037,long,1.000000,45.476440,False,Standard (NTI+MB+IC),0.725037,10.000000,0.727126,0.728215,0.729667,2016-05-31 08:30:00,0.724882,stop_loss,0,1.000000,-1155.036564,-11.550366,-1155.036564,,,,,,,,,,
41,2016-05-31 08:45:00,0.724260,long,1.000000,19.891520,False,Standard (NTI+MB+IC),0.723260,10.000000,0.725346,0.726433,0.727881,2016-05-31 13:45:00,0.723199,stop_loss,1,5.000000,525.376990,-10.609812,525.376990,PPT,0.500000,340.077272,TP1,0.333333,362.129923,702.207195,,,
42,2016-05-31 15:00:00,0.722118,short,1.000000,51.676802,False,Standard (NTI+MB+IC),0.723118,10.000000,0.721034,0.719951,0.718507,2016-05-31 16:30:00,0.723208,stop_loss,0,1.500000,-1090.828159,-10.908282,-1090.828159,,,,,,,,,,
43,2016-05-31 21:30:00,0.728643,long,1.000000,42.759389,False,Standard (NTI+MB+IC),0.727643,10.000000,0.729736,0.730829,0.732286,2016-05-31 23:00:00,0.727638,stop_loss,1,1.500000,660.379862,-10.051968,660.379862,PPT,0.500000,463.591260,TP1,0.333333,364.321409,827.912669,,,
44,2016-05-31 23:15:00,0.727589,long,1.000000,59.033821,False,Standard (NTI+MB+IC),0.726589,10.000000,0.728680,0.729772,0.731227,2016-06-01 02:45:00,0.726518,stop_loss,0,3.500000,-1071.265748,-10.712657,-1071.265748,,,,,,,,,,
45,2016-06-01 03:00:00,0.725687,long,1.000000,16.289619,False,Standard (NTI+MB+IC),0.725179,5.082009,0.726775,0.727864,0.729315,2016-06-01 09:15:00,0.725050,stop_loss,1,6.250000,633.325669,-6.368030,633.325669,PPT,0.500000,376.616118,TP1,0.333333,362.843384,739.459502,,,
46,2016-06-01 10:00:00,0.723348,short,1.000000,40.013634,False,Standard (NTI+MB+IC),0.724348,10.000000,0.722263,0.721178,0.719731,2016-06-01 10:45:00,0.724363,stop_loss,0,0.750000,-1014.720016,-10.147200,-1014.720016,,,,,,,,,,
47,2016-06-02 05:30:00,0.721277,short,1.000000,40.449775,False,Standard (NTI+MB+IC),0.722277,10.000000,0.720195,0.719113,0.717670,2016-06-02 09:45:00,0.722475,stop_loss,1,4.250000,454.318071,-11.981585,454.318071,PPT,0.500000,293.372776,TP1,0.333333,360.638373,654.011149,,,
48,2016-06-02 10:15:00,0.722236,short,1.000000,18.596185,False,Standard (NTI+MB+IC),0.723057,8.210204,0.721152,0.720069,0.718624,2016-06-02 20:00:00,0.723120,stop_loss,0,9.750000,-884.060747,-8.840607,-884.060747,,,,,,,,,,
49,2016-06-02 23:45:00,0.723516,long,1.000000,33.211513,False,Standard (NTI+MB+IC),0.722516,10.000000,0.724601,0.725687,0.727134,2016-06-03 03:15:00,0.725687,take_profit_2,2,3.500000,1075.477234,21.705482,1075.477234,PPT,0.500000,351.961157,TP1,0.333333,361.758039,1075.477234,TP2,0.166667,361.758039
50,2016-06-03 03:30:00,0.725641,long,1.000000,50.398381,False,Standard (NTI+MB+IC),0.724641,10.000000,0.726729,0.727817,0.729269,2016-06-03 05:00:00,0.724586,stop_loss,0,1.500000,-1054.572878,-10.545729,-1054.572878,,,,,,,,,,
51,2016-06-03 05:15:00,0.724185,long,1.000000,17.809790,False,Standard (NTI+MB+IC),0.723429,7.563825,0.725271,0.726357,0.727806,2016-06-03 08:45:00,0.726357,take_profit_2,2,3.500000,3451.730595,21.725547,3451.730595,PPT,0.500000,2727.545686,TP1,0.333333,362.092454,3451.730595,TP2,0.166667,362.092454
52,2016-06-03 09:00:00,0.733347,long,1.000000,48.878126,False,Standard (NTI+MB+IC),0.732347,10.000000,0.734447,0.735547,0.737013,2016-06-03 10:15:00,0.732215,stop_loss,1,1.250000,-388.121149,-11.321918,-388.121149,TP1,0.333333,366.673376,,,,366.673376,,,
53,2016-06-03 10:30:00,0.732252,long,1.000000,63.836695,False,Standard (NTI+MB+IC),0.731252,10.000000,0.733351,0.734449,0.735913,2016-06-03 13:00:00,0.733351,tp1_pullback,2,2.500000,1464.504300,10.983782,1464.504300,TP1,0.333333,366.126075,TP2,0.333333,732.252150,1098.378225,,,
54,2016-06-03 13:15:00,0.734359,long,1.000000,56.151159,False,Standard (NTI+MB+IC),0.733359,10.000000,0.735460,0.736562,0.738030,2016-06-03 14:45:00,0.736562,take_profit_2,2,1.500000,1120.084366,22.030756,1120.084366,PPT,0.500000,385.725818,TP1,0.333333,367.179274,1120.084366,TP2,0.166667,367.179274
55,2016-06-03 15:00:00,0.735720,long,1.000000,63.362752,False,Standard (NTI+MB+IC),0.734720,10.000000,0.736824,0.737928,0.739399,2016-06-05 19:15:00,0.734668,stop_loss,1,52.250000,597.313429,-10.519775,597.313429,PPT,0.500000,404.782790,TP1,0.333333,367.860217,772.643007,,,
56,2016-06-05 19:30:00,0.734053,long,1.000000,23.991438,False,Standard (NTI+MB+IC),0.733053,10.000000,0.735154,0.736255,0.737723,2016-06-05 20:30:00,0.732997,stop_loss,0,1.000000,-1056.629458,-10.566295,-1056.629458,,,,,,,,,,
57,2016-06-05 20:45:00,0.732901,long,1.000000,31.622882,False,Standard (NTI+MB+IC),0.732703,1.985057,0.734001,0.735100,0.736566,2016-06-05 21:15:00,0.732700,stop_loss,0,0.500000,8.423604,-2.017985,8.423604,PPT,0.500000,109.322844,,,,109.322844,,,
58,2016-06-05 21:30:00,0.732340,long,1.000000,32.352876,False,Standard (NTI+MB+IC),0.732759,4.192588,0.733439,0.734537,0.736002,2016-06-05 21:45:00,0.732650,stop_loss,0,0.250000,309.992151,3.099922,309.992151,,,,,,,,,,
59,2016-06-05 22:00:00,0.732218,long,1.000000,33.448321,False,Standard (NTI+MB+IC),0.732753,5.354621,0.733316,0.734414,0.735879,2016-06-05 22:15:00,0.732712,stop_loss,0,0.250000,494.076446,4.940764,494.076446,,,,,,,,,,
60,2016-06-05 23:00:00,0.732569,short,1.000000,65.410884,False,Standard (NTI+MB+IC),0.733536,9.672996,0.731470,0.730371,0.728906,2016-06-06 03:00:00,0.733693,stop_loss,0,4.000000,-1124.557854,-11.245579,-1124.557854,,,,,,,,,,
61,2016-06-06 03:45:00,0.735601,long,1.000000,35.698117,False,Standard (NTI+MB+IC),0.734601,10.000000,0.736705,0.737808,0.739279,2016-06-06 09:45:00,0.737808,take_profit_2,2,6.000000,1014.965827,22.068038,1014.965827,PPT,0.500000,279.364556,TP1,0.333333,367.800635,1014.965827,TP2,0.166667,367.800635
62,2016-06-06 10:00:00,0.737041,long,1.000000,41.757308,False,Standard (NTI+MB+IC),0.736041,10.000000,0.738147,0.739252,0.740726,2016-06-06 11:45:00,0.736014,stop_loss,0,1.750000,-229.224295,-10.274293,-229.224295,PPT,0.500000,284.490373,,,,284.490373,,,
63,2016-06-06 12:00:00,0.735732,long,1.000000,17.204456,False,Standard (NTI+MB+IC),0.734917,8.143476,0.736835,0.737939,0.739410,2016-06-06 13:00:00,0.737939,take_profit_2,2,1.000000,1229.891258,22.071950,1229.891258,PPT,0.500000,494.159578,TP1,0.333333,367.865840,1229.891258,TP2,0.166667,367.865840
64,2016-06-06 13:15:00,0.736842,long,1.000000,22.834244,False,Standard (NTI+MB+IC),0.735842,10.000000,0.737948,0.739053,0.740527,2016-06-07 00:30:00,0.739053,take_profit_2,2,11.250000,1135.672790,22.105270,1135.672790,PPT,0.500000,398.830451,TP1,0.333333,368.421170,1135.672790,TP2,0.166667,368.421170
65,2016-06-07 00:45:00,0.742393,long,1.000000,47.566728,False,Standard (NTI+MB+IC),0.741393,10.000000,0.743507,0.744620,0.746105,2016-06-07 05:00:00,0.744620,take_profit_2,2,4.250000,1375.762150,22.271798,1375.762150,PPT,0.500000,633.368888,TP1,0.333333,371.196631,1375.762150,TP2,0.166667,371.196631
66,2016-06-07 05:15:00,0.744144,long,1.000000,81.754801,False,Standard (NTI+MB+IC),0.743144,10.000000,0.745260,0.746376,0.747864,2016-06-07 20:00:00,0.744204,trailing_stop,1,14.750000,905.424050,0.608226,905.424050,PPT,0.500000,523.215169,TP1,0.333333,372.071785,895.286954,,,
67,2016-06-07 20:15:00,0.744322,long,1.000000,25.634758,False,Standard (NTI+MB+IC),0.744276,0.465548,0.745439,0.746555,0.748044,2016-06-07 21:45:00,0.744191,stop_loss,0,1.500000,313.257248,-1.310870,313.257248,PPT,0.500000,378.800758,,,,378.800758,,,
68,2016-06-07 22:15:00,0.743978,short,1.000000,41.457656,False,Standard (NTI+MB+IC),0.744950,9.720611,0.742862,0.741746,0.740258,2016-06-07 23:00:00,0.745147,stop_loss,0,0.750000,-1168.928112,-11.689281,-1168.928112,,,,,,,,,,
69,2016-06-08 08:00:00,0.747243,long,1.000000,52.372917,False,Standard (NTI+MB+IC),0.746243,10.000000,0.748364,0.749485,0.750979,2016-06-08 19:00:00,0.749485,take_profit_2,2,11.000000,1065.639373,22.417296,1065.639373,PPT,0.500000,318.396165,TP1,0.333333,373.621604,1065.639373,TP2,0.166667,373.621604
70,2016-06-08 19:15:00,0.749328,long,1.000000,52.328067,False,Standard (NTI+MB+IC),0.748328,10.000000,0.750452,0.751576,0.753075,2016-06-08 20:45:00,0.748286,stop_loss,0,1.500000,-165.190978,-10.422770,-165.190978,PPT,0.500000,355.947526,,,,355.947526,,,
71,2016-06-09 03:45:00,0.743963,short,1.000000,37.959090,False,Standard (NTI+MB+IC),0.744963,10.000000,0.742847,0.741731,0.740243,2016-06-09 14:00:00,0.743914,trailing_stop,1,10.250000,1161.675944,0.490164,1161.675944,PPT,0.500000,781.525012,TP1,0.333333,371.981525,1153.506537,,,
72,2016-06-10 01:00:00,0.741558,short,1.000000,30.259885,False,Standard (NTI+MB+IC),0.742558,10.000000,0.740446,0.739333,0.737850,2016-06-10 04:30:00,0.739333,take_profit_2,2,3.500000,1350.506829,22.246737,1350.506829,PPT,0.500000,608.948931,TP1,0.333333,370.778949,1350.506829,TP2,0.166667,370.778949
73,2016-06-10 04:45:00,0.739362,short,1.000000,53.421526,False,Standard (NTI+MB+IC),0.740362,10.000000,0.738253,0.737144,0.735665,2016-06-10 05:30:00,0.740562,stop_loss,0,0.750000,-1199.755069,-11.997551,-1199.755069,,,,,,,,,,
74,2016-06-10 13:15:00,0.737849,short,1.000000,49.033727,False,Standard (NTI+MB+IC),0.738849,10.000000,0.736743,0.735636,0.734160,2016-06-13 02:15:00,0.738881,stop_loss,1,61.000000,516.596848,-10.320862,516.596848,PPT,0.500000,319.686536,TP1,0.333333,368.924687,688.611222,,,
75,2016-06-13 04:00:00,0.740865,long,1.000000,45.652957,False,Standard (NTI+MB+IC),0.739865,10.000000,0.741976,0.743088,0.744569,2016-06-13 05:00:00,0.739760,stop_loss,0,1.000000,-1104.483176,-11.044832,-1104.483176,,,,,,,,,,
76,2016-06-14 04:00:00,0.735507,short,1.000000,42.214172,False,Standard (NTI+MB+IC),0.736507,10.000000,0.734404,0.733300,0.731829,2016-06-14 05:15:00,0.733300,take_profit_2,2,1.250000,1504.016195,22.065211,1504.016195,PPT,0.500000,768.509177,TP1,0.333333,367.753509,1504.016195,TP2,0.166667,367.753509
77,2016-06-14 05:30:00,0.733166,short,1.000000,60.209443,False,Standard (NTI+MB+IC),0.734166,10.000000,0.732066,0.730967,0.729500,2016-06-14 06:15:00,0.734256,stop_loss,0,0.750000,-1089.517079,-10.895171,-1089.517079,,,,,,,,,,
78,2016-06-14 06:30:00,0.733807,short,1.000000,52.516850,False,Standard (NTI+MB+IC),0.734807,10.000000,0.732706,0.731605,0.730138,2016-06-14 08:15:00,0.734945,stop_loss,0,1.750000,-1138.374071,-11.383741,-1138.374071,,,,,,,,,,
79,2016-06-14 08:30:00,0.735402,short,1.000000,14.782412,False,Standard (NTI+MB+IC),0.736402,10.000000,0.734299,0.733196,0.731725,2016-06-14 09:00:00,0.736481,stop_loss,0,0.500000,-1078.423147,-10.784231,-1078.423147,,,,,,,,,,
80,2016-06-14 09:15:00,0.736739,short,1.000000,19.785575,False,Standard (NTI+MB+IC),0.737198,4.588738,0.735634,0.734529,0.733055,2016-06-14 09:30:00,0.737275,stop_loss,0,0.250000,-536.316778,-5.363168,-536.316778,,,,,,,,,,
81,2016-06-14 09:45:00,0.737520,short,1.000000,24.063047,False,Standard (NTI+MB+IC),0.737150,3.691585,0.736413,0.735307,0.733832,2016-06-14 11:00:00,0.735307,take_profit_2,2,1.250000,1347.298885,22.125587,1347.298885,PPT,0.500000,609.779327,TP1,0.333333,368.759779,1347.298885,TP2,0.166667,368.759779
82,2016-06-15 02:15:00,0.738123,long,1.000000,44.656947,False,Standard (NTI+MB+IC),0.737123,10.000000,0.739230,0.740337,0.741813,2016-06-15 06:00:00,0.740337,take_profit_2,2,3.750000,1061.746602,22.143683,1061.746602,PPT,0.500000,323.623850,TP1,0.333333,369.061376,1061.746602,TP2,0.166667,369.061376
83,2016-06-15 06:15:00,0.740104,long,1.000000,37.105640,False,Standard (NTI+MB+IC),0.739104,10.000000,0.741215,0.742325,0.743805,2016-06-15 12:00:00,0.740186,trailing_stop,1,5.750000,1116.410819,0.812932,1116.410819,PPT,0.500000,732.809754,TP1,0.333333,370.052190,1102.861944,,,
84,2016-06-15 14:00:00,0.743525,long,1.000000,32.908682,False,Standard (NTI+MB+IC),0.742525,10.000000,0.744640,0.745755,0.747242,2016-06-15 14:30:00,0.742386,stop_loss,0,0.500000,-1138.551721,-11.385517,-1138.551721,,,,,,,,,,
85,2016-06-16 02:30:00,0.735147,short,1.000000,28.588866,False,Standard (NTI+MB+IC),0.736147,10.000000,0.734045,0.732942,0.731472,2016-06-16 04:15:00,0.736323,stop_loss,0,1.750000,-1175.192263,-11.751923,-1175.192263,,,,,,,,,,
86,2016-06-16 04:30:00,0.736414,short,1.000000,44.000622,False,Standard (NTI+MB+IC),0.737414,10.000000,0.735309,0.734204,0.732732,2016-06-16 08:00:00,0.734204,take_profit_2,2,3.500000,993.282410,22.092412,993.282410,PPT,0.500000,256.868673,TP1,0.333333,368.206869,993.282410,TP2,0.166667,368.206869
87,2016-06-16 08:15:00,0.733842,short,1.000000,51.487167,False,Standard (NTI+MB+IC),0.734842,10.000000,0.732741,0.731640,0.730172,2016-06-16 09:30:00,0.731640,take_profit_2,2,1.250000,1294.610604,22.015246,1294.610604,PPT,0.500000,560.769066,TP1,0.333333,366.920769,1294.610604,TP2,0.166667,366.920769
88,2016-06-16 09:45:00,0.730858,short,1.000000,71.867705,False,Standard (NTI+MB+IC),0.731858,10.000000,0.729762,0.728665,0.727204,2016-06-16 10:30:00,0.728665,take_profit_2,2,0.750000,1334.883671,21.925742,1334.883671,PPT,0.500000,604.025620,TP1,0.333333,365.429026,1334.883671,TP2,0.166667,365.429026
89,2016-06-16 10:45:00,0.730611,short,1.000000,77.198723,False,Standard (NTI+MB+IC),0.731611,10.000000,0.729515,0.728419,0.726958,2016-06-16 11:15:00,0.731756,stop_loss,0,0.500000,-1144.468132,-11.444681,-1144.468132,,,,,,,,,,
90,2016-06-16 11:30:00,0.731055,short,1.000000,59.912782,False,Standard (NTI+MB+IC),0.732055,10.000000,0.729958,0.728861,0.727399,2016-06-16 12:15:00,0.732092,stop_loss,0,0.750000,-1036.919077,-10.369191,-1036.919077,,,,,,,,,,
