num,direction,entry_price,exit_price,position_size,pnl,pnl_pct,tp_hits,partial_exits,exit_reason,pattern,sl_outcome
40,short,0.6272962732728066,0.6278706415156363,1000000.0,-141.85654266976488,-0.02261396228765295,0,1,stop_loss,Partial Exit → SL (Loss),Loss
41,short,0.6293135184752949,0.6280424264920144,1000000.0,1271.09198328057,0.20198072120875143,0,0,stop_loss,Pure SL (Profit),Profit
42,short,0.6293186967861799,0.6280618791714503,1000000.0,1256.8176147296217,0.19971083350104943,0,0,stop_loss,Pure SL (Profit),Profit
43,long,0.6300087976018909,0.6293865124487171,1000000.0,-622.2851531737516,-0.09877404181377482,0,0,stop_loss,Pure SL (Loss),Loss
44,long,0.6287974891533316,0.6282045142275785,1000000.0,-592.9749257530536,-0.09430300470052566,0,0,stop_loss,Pure SL (Loss),Loss
45,long,0.6296677374376262,0.6290918416575908,1000000.0,-575.8957800353626,-0.09146026480234108,0,0,stop_loss,Pure SL (Loss),Loss
46,long,0.6273724838275443,0.6282059616362416,1000000.0,833.4778086973582,0.13285214608272006,0,0,stop_loss,Pure SL (Profit),Profit
47,short,0.6271238334513233,0.6258068734010755,1000000.0,1489.8554886819302,0.23756958501842224,0,4,take_profit_1,,
48,short,0.6259345301219565,0.6266085813543979,3000000.0,-2022.1536973240584,-0.10768717813187606,0,0,stop_loss,Pure SL (Loss),Loss
49,short,0.6259601095058973,0.6265925622162927,1000000.0,-278.5071790187665,-0.04449279990678746,0,1,stop_loss,Partial Exit → SL (Loss),Loss
50,short,0.628544463445051,0.6277584700238337,1000000.0,785.9934212173237,0.12504977243921542,0,0,stop_loss,Pure SL (Profit),Profit
51,short,0.6292533024334079,0.627823835256024,1000000.0,1429.467177383903,0.22716880020429916,0,0,stop_loss,Pure SL (Profit),Profit
52,long,0.630143750074114,0.6295001295544195,3000000.0,-1930.8615590837296,-0.10213868178790592,0,0,stop_loss,Pure SL (Loss),Loss
53,long,0.6290752061773867,0.6285334390328231,1000000.0,-541.7671445635541,-0.08612120446705168,0,0,stop_loss,Pure SL (Loss),Loss
54,long,0.6287287109402401,0.6281785810044904,1000000.0,-550.1299357496547,-0.08749877748177845,0,0,stop_loss,Pure SL (Loss),Loss
55,long,0.6287646023555739,0.6300850080205206,1000000.0,1721.4828309579025,0.2737881274659262,0,4,take_profit_1,,
56,long,0.6314708776504007,0.6327969664934665,1000000.0,1454.4383300029708,0.2303254799991247,0,4,take_profit_1,,
57,long,0.6334133248774166,0.6347434928596593,1000000.0,1437.8690928727,0.22700329096344293,0,4,take_profit_1,,
58,long,0.6360860158757892,0.6355598148353016,3000000.0,-568.6198084113524,-0.029797846738723086,0,1,stop_loss,Partial Exit → SL (Loss),Loss
59,long,0.6360672545432741,0.6354794912076965,3000000.0,-1763.2900067325875,-0.09240584724009579,0,0,stop_loss,Pure SL (Loss),Loss
60,long,0.6354956393658167,0.6348413447544817,1000000.0,-321.43838031388873,-0.05058073736503737,0,1,stop_loss,Partial Exit → SL (Loss),Loss
61,long,0.6365852075965792,0.6359167849690426,1000000.0,-668.4226275366357,-0.10500128177031608,0,0,stop_loss,Pure SL (Loss),Loss
62,short,0.6352432608830597,0.6339092500352053,1000000.0,1490.0468307856052,0.23456318587532468,0,4,take_profit_1,,
63,short,0.6341952125968041,0.6348906370875873,3000000.0,-2086.2734723495755,-0.10965464213072117,0,0,stop_loss,Pure SL (Loss),Loss
64,short,0.634959110432562,0.6354742151409379,1000000.0,-147.41371186639427,-0.023216252738852673,0,1,stop_loss,Partial Exit → SL (Loss),Loss
65,short,0.6352777962400686,0.6356826124765571,1000000.0,-404.81623648847,-0.06372271136885316,0,0,stop_loss,Pure SL (Loss),Loss
66,short,0.6356956710097275,0.6356071321790829,1000000.0,160.1924497418894,0.025199550201032928,0,1,stop_loss,Partial Exit → SL (Profit),Profit
67,long,0.6358971962294367,0.6353802177562354,1000000.0,-516.9784732013127,-0.08129906473353637,0,0,stop_loss,Pure SL (Loss),Loss
68,long,0.636285369077016,0.6357682137723456,1000000.0,-222.8658495444946,-0.035026084265897824,0,1,stop_loss,Partial Exit → SL (Loss),Loss
69,short,0.6346704980476224,0.6353697926686555,1000000.0,-699.2946210330198,-0.11018231085014896,0,0,stop_loss,Pure SL (Loss),Loss
70,long,0.636374184080135,0.6377105698667033,1000000.0,1483.3411822580058,0.23309260799165557,0,4,take_profit_1,,
71,long,0.6373739580712501,0.6387124433831997,1000000.0,1455.7942953175384,0.22840504806988043,0,4,take_profit_1,,
72,long,0.6393170081825987,0.6406595738997822,1000000.0,1458.8273597540801,0.22818528853176023,0,4,take_profit_1,,
73,short,0.6371302242897157,0.6357922508187073,1000000.0,1618.367751904467,0.25400894357329423,0,4,take_profit_1,,
74,short,0.6353052502518219,0.6359873007909836,3000000.0,-2046.1516174851147,-0.10735792579887449,0,0,stop_loss,Pure SL (Loss),Loss
75,short,0.6364965954125342,0.6371253665545524,1000000.0,-628.7711420182029,-0.098786253775745,0,0,stop_loss,Pure SL (Loss),Loss
76,short,0.6372244930042601,0.6374375057978955,1000000.0,-15.835880329868615,-0.002485133654421966,0,1,stop_loss,Partial Exit → SL (Breakeven),Breakeven
77,long,0.6388058850452554,0.6382416049813249,1000000.0,-564.2800639305001,-0.08833357317779318,0,0,stop_loss,Pure SL (Loss),Loss
78,long,0.6383077655352983,0.6377642748094264,1000000.0,-543.4907258718979,-0.08514556068671907,0,0,stop_loss,Pure SL (Loss),Loss
79,short,0.6363586954943212,0.6369828834239295,1000000.0,-624.1879296082775,-0.09808743622547822,0,0,stop_loss,Pure SL (Loss),Loss
80,short,0.6349185680070285,0.6354373360902478,1000000.0,-518.7680832192676,-0.08170623909262091,0,0,stop_loss,Pure SL (Loss),Loss
81,short,0.6343917117383608,0.635066460922933,1000000.0,-263.4170800042523,-0.04152278081982448,0,1,stop_loss,Partial Exit → SL (Loss),Loss
82,short,0.6353010549296524,0.635615782066004,1000000.0,-314.7271363516113,-0.04953984160886707,0,0,stop_loss,Pure SL (Loss),Loss
83,short,0.6352253551834527,0.63555539968582,1000000.0,-330.0445023672882,-0.051957073135402716,0,0,stop_loss,Pure SL (Loss),Loss
84,short,0.6351956401137769,0.6354635537272407,1000000.0,-85.24088347434011,-0.01341962666164895,0,1,stop_loss,Partial Exit → SL (Loss),Loss
85,short,0.6336383937425369,0.6342535815331868,1000000.0,-615.1877906498404,-0.09708814944376723,0,0,stop_loss,Pure SL (Loss),Loss
86,short,0.6337899270394348,0.6344396612820568,3000000.0,-702.1380586295842,-0.03692801187871076,0,1,stop_loss,Partial Exit → SL (Loss),Loss
87,short,0.634386493028468,0.6348540322633709,1000000.0,-202.20858799055333,-0.03187466792132336,0,1,stop_loss,Partial Exit → SL (Loss),Loss
88,short,0.6345098635515377,0.6331773928380795,1000000.0,1457.7009783310602,0.22973653556335288,0,4,take_profit_1,,
