iteration,total_return,total_trades,win_rate,profit_factor,sharpe_ratio,sortino_ratio,max_drawdown,avg_trade,avg_win,avg_loss,best_trade,worst_trade,recovery_factor,win_loss_ratio,expectancy,sqn,trades_per_day,start_date,end_date,timestamp,config,currency
21,-7.786471,576,32.638889,0.651729,-7.026544,-9.271996,8.032546,-135.181782,775.055580,-576.224628,1963.492815,-699.188211,0.969365,1.345058,-135.181782,-4.646850,4.923077,2020-06-16 09:15:00,2020-10-11 17:00:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
22,-4.860366,417,35.731415,0.676289,-4.914667,-6.769743,5.592067,-116.555528,681.486353,-560.242991,1805.818245,-698.672522,0.869154,1.216412,-116.555528,-3.525678,3.626087,2023-09-04 16:15:00,2023-12-29 16:00:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
23,-7.302639,424,33.018868,0.548413,-7.876044,-9.674454,7.330330,-172.232054,633.458148,-569.403280,1805.799437,-698.330319,0.996222,1.112495,-172.232054,-5.506885,3.563025,2023-10-12 15:00:00,2024-02-08 19:00:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
24,-8.635356,522,33.524904,0.566292,-9.905938,-12.414019,9.032466,-165.428269,644.295768,-573.790535,1904.547385,-1731.067623,0.956035,1.122876,-165.428269,-5.771122,4.423729,2018-10-02 01:45:00,2019-01-28 23:30:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
25,-3.762427,304,32.565789,0.666426,-4.368901,-6.370906,3.959829,-123.764044,759.262705,-550.201352,2150.980195,-698.256649,0.950149,1.379972,-123.764044,-3.099199,2.643478,2024-02-19 15:00:00,2024-06-13 23:45:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
26,-5.165195,650,39.692308,0.773488,-3.649923,-5.337038,5.815461,-79.464535,683.642347,-581.713451,1877.083766,-1994.614470,0.888183,1.175222,-79.464535,-2.922202,5.555556,2020-01-30 01:00:00,2020-05-26 09:45:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
27,-6.609420,613,37.683524,0.700417,-5.959152,-7.712365,7.195086,-107.820873,668.945859,-577.541070,1761.094085,-699.553102,0.918602,1.158265,-107.820873,-3.962676,5.239316,2022-04-28 20:15:00,2022-08-24 04:00:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
28,-5.507487,447,37.136465,0.687818,-4.600407,-6.465535,5.767767,-123.210006,730.989989,-627.826373,2832.048741,-7218.721491,0.954873,1.164319,-123.210006,-3.152283,3.335821,2023-05-28 20:15:00,2023-10-10 09:45:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
29,-3.749370,319,35.736677,0.687531,-4.950370,-8.100268,4.607554,-117.535120,723.668775,-585.326554,1874.586580,-2168.044691,0.813744,1.236350,-117.535120,-2.916207,2.726496,2019-02-28 19:15:00,2019-06-26 16:00:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
30,-3.071832,304,36.513158,0.719927,-4.087857,-5.438949,3.401131,-101.047112,711.363777,-568.288607,1836.042967,-699.983018,0.903180,1.251765,-101.047112,-2.525552,2.598291,2019-08-07 01:00:00,2019-12-02 08:45:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
31,-6.087575,691,38.784370,0.753366,-4.917294,-6.724247,6.099831,-88.098050,693.846133,-583.514222,2745.103560,-699.843238,0.997991,1.189082,-88.098050,-3.347904,5.905983,2022-06-24 16:45:00,2022-10-20 00:30:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
32,-3.274231,322,37.577640,0.722795,-4.345010,-6.977974,4.405341,-101.684186,705.567503,-587.641670,1874.598980,-2182.318623,0.743241,1.200676,-101.684186,-2.546613,2.752137,2019-02-26 20:00:00,2019-06-24 16:45:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
33,-6.497706,408,34.068627,0.574736,-7.204857,-8.854809,6.717019,-159.257497,631.763936,-568.000914,1805.802785,-698.814964,0.967350,1.112259,-159.257497,-4.946669,3.428571,2023-10-27 07:45:00,2024-02-23 11:45:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
34,-5.792384,464,34.913793,0.696473,-4.573515,-5.715018,6.118553,-124.835872,820.446427,-631.907834,6846.009907,-7189.306451,0.946692,1.298364,-124.835872,-2.978264,2.993548,2023-03-20 17:45:00,2023-08-22 21:30:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
35,-4.053421,369,35.230352,0.701334,-4.211673,-5.631779,4.323277,-109.848811,732.179186,-567.855671,2013.014500,-691.919816,0.937581,1.289375,-109.848811,-3.007826,3.127119,2021-03-11 05:45:00,2021-07-07 10:45:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
36,-8.411118,536,32.462687,0.588484,-8.965438,-10.688914,9.147842,-156.923839,691.278602,-564.623355,1939.069439,-1764.047109,0.919465,1.224318,-156.923839,-5.447132,4.542373,2018-09-19 08:00:00,2019-01-16 05:45:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
37,-4.070417,312,33.333333,0.650038,-5.258002,-8.247319,4.296183,-130.462082,726.982014,-559.184130,2159.886258,-695.037345,0.947450,1.300076,-130.462082,-3.348791,2.666667,2024-02-16 00:00:00,2024-06-12 08:45:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
38,-6.917184,484,36.157025,0.606240,-8.204591,-9.484634,7.094118,-142.917017,608.560706,-568.511197,1839.896041,-699.827615,0.975059,1.070446,-142.917017,-4.979680,4.101695,2024-09-19 17:30:00,2025-01-16 16:45:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
39,-3.813608,605,40.991736,0.817705,-2.765727,-4.232343,4.497900,-63.034849,689.774217,-585.994648,1877.078192,-1981.023534,0.847864,1.177100,-63.034849,-2.208815,5.170940,2020-01-16 01:45:00,2020-05-12 10:30:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
40,-2.388379,262,36.259542,0.740060,-3.757706,-5.292456,2.729116,-91.159500,715.769374,-550.190896,1949.567307,-697.127801,0.875147,1.300947,-91.159500,-2.090269,2.278261,2021-07-12 02:15:00,2021-11-04 09:00:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
41,-8.700175,490,31.428571,0.540053,-9.184981,-11.047849,8.935043,-177.554586,663.339292,-562.964279,2001.359053,-1012.040159,0.973714,1.178297,-177.554586,-6.045799,4.117647,2020-10-22 19:15:00,2021-02-19 12:15:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
42,-8.691473,474,30.379747,0.531530,-9.447629,-11.553310,8.746391,-183.364405,684.819641,-562.208352,2001.368554,-979.683646,0.993721,1.218089,-183.364405,-6.232793,4.016949,2020-12-06 21:30:00,2021-04-04 20:30:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
43,-2.443298,330,35.454545,0.798773,-2.935252,-4.116759,2.710492,-74.039339,828.950119,-570.047634,2142.839190,-1064.662432,0.901423,1.454177,-74.039339,-1.779193,2.869565,2024-06-02 18:45:00,2024-09-26 02:30:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
44,-8.550182,456,29.605263,0.522975,-8.758345,-9.938752,8.686567,-187.503991,694.354874,-558.379214,1995.174305,-1006.528892,0.984299,1.243518,-187.503991,-6.198784,3.831933,2020-09-10 06:15:00,2021-01-07 23:15:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
45,-2.842539,266,34.210526,0.707870,-4.358048,-6.614596,3.536361,-106.862387,756.907081,-556.022510,1949.592895,-697.368176,0.803803,1.361289,-106.862387,-2.437585,2.273504,2021-07-16 05:30:00,2021-11-10 13:15:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
46,-7.538444,515,32.233010,0.635852,-6.605052,-8.142698,8.059907,-146.377550,792.961755,-593.169311,6857.727230,-1838.570458,0.935302,1.336822,-146.377550,-4.291772,3.678571,2022-12-21 03:30:00,2023-05-10 19:15:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
47,-8.760587,542,32.841328,0.592928,-7.784366,-9.028825,9.114538,-161.634454,716.876124,-591.235781,2006.406979,-1872.899124,0.961166,1.212505,-161.634454,-5.448229,4.267717,2022-11-22 00:15:00,2023-03-29 11:00:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
48,-3.850323,322,34.161491,0.678625,-4.875188,-6.422742,3.927551,-119.575239,739.132762,-565.131277,1836.072021,-696.398892,0.980337,1.307896,-119.575239,-3.092527,2.800000,2019-08-12 07:45:00,2019-12-05 15:30:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
49,-2.139996,314,35.987261,0.813751,-2.758745,-4.029314,2.683673,-68.152729,827.433931,-571.641747,2155.091270,-1069.653539,0.797413,1.447469,-68.152729,-1.599085,2.730435,2024-05-20 20:00:00,2024-09-13 03:45:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
50,-8.199504,473,30.655391,0.549772,-8.783566,-10.489507,8.202482,-173.351036,690.509763,-555.240718,2001.340868,-995.075500,0.999637,1.243622,-173.351036,-5.857927,4.008475,2020-12-14 03:00:00,2021-04-12 02:00:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
