trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_pnl_total,final_exit_pips,pnl_per_million
11,2018-05-21 19:15:00,0.758467,long,1.000000,33.374795,False,Standard (NTI+MB+IC),0.757967,5.000000,0.759150,0.759832,0.760743,2018-05-21 20:30:00,0.759150,take_profit_1,0,1.250000,577.266276,TP0,0.700000,352.001536,TP0,0.330000,225.264741,577.266276,6.826204,577.266276
12,2018-05-22 02:00:00,0.759055,long,1.000000,29.904818,False,Standard (NTI+MB+IC),0.758555,5.000000,0.759739,0.760422,0.761333,2018-05-22 02:30:00,0.758500,stop_loss,0,0.500000,-555.196488,,,,,,,,-5.551965,-555.196488
13,2018-05-22 03:30:00,0.760110,long,1.000000,42.665410,False,Standard (NTI+MB+IC),0.759610,5.000000,0.760794,0.761479,0.762391,2018-05-22 04:30:00,0.759519,stop_loss,0,1.000000,-591.781719,,,,,,,,-5.917817,-591.781719
14,2018-05-22 04:45:00,0.759690,long,1.000000,39.295669,False,Standard (NTI+MB+IC),0.759190,5.000000,0.760374,0.761058,0.761969,2018-05-22 06:00:00,0.759682,trailing_stop,0,1.250000,172.482703,TP0,0.700000,174.849843,,,,174.849843,-0.078905,172.482703
15,2018-05-22 06:15:00,0.759317,long,1.000000,15.324405,False,Standard (NTI+MB+IC),0.758817,5.000000,0.760000,0.760684,0.761595,2018-05-22 07:30:00,0.760000,take_profit_1,0,1.250000,927.546075,TP0,0.700000,702.028896,TP0,0.330000,225.517179,927.546075,6.833854,927.546075
16,2018-05-22 22:00:00,0.755818,short,1.000000,39.652064,False,Standard (NTI+MB+IC),0.756318,5.000000,0.755137,0.754457,0.753550,2018-05-22 22:30:00,0.755137,take_profit_1,0,0.500000,383.733583,TP0,0.700000,159.255783,TP0,0.330000,224.477800,383.733583,6.802358,383.733583
17,2018-05-22 22:45:00,0.754461,short,1.000000,50.163724,False,Standard (NTI+MB+IC),0.754961,5.000000,0.753782,0.753103,0.752197,2018-05-22 23:00:00,0.753782,take_profit_1,0,0.250000,553.457895,TP0,0.700000,329.383112,TP0,0.330000,224.074783,553.457895,6.790145,553.457895
18,2018-05-22 23:15:00,0.754250,short,1.000000,57.889032,False,Standard (NTI+MB+IC),0.754750,5.000000,0.753571,0.752892,0.751987,2018-05-23 00:15:00,0.754800,stop_loss,0,1.000000,-549.966288,,,,,,,,-5.499663,-549.966288
19,2018-05-23 00:30:00,0.754671,short,1.000000,56.361917,False,Standard (NTI+MB+IC),0.755171,5.000000,0.753991,0.753312,0.752407,2018-05-23 01:30:00,0.753991,take_profit_1,0,1.000000,525.599868,TP0,0.700000,301.462682,TP0,0.330000,224.137186,525.599868,6.792036,525.599868
20,2018-05-23 01:45:00,0.754043,short,1.000000,51.831865,False,Standard (NTI+MB+IC),0.754543,5.000000,0.753364,0.752685,0.751781,2018-05-23 02:45:00,0.753364,take_profit_1,0,1.000000,813.851891,TP0,0.700000,589.901204,TP0,0.330000,223.950687,813.851891,6.786384,813.851891
21,2018-05-23 03:00:00,0.753289,short,1.000000,62.314494,False,Standard (NTI+MB+IC),0.753789,5.000000,0.752611,0.751933,0.751029,2018-05-23 03:45:00,0.752690,signal_flip,0,0.750000,643.138104,TP0,0.330000,223.726880,TP0,0.700000,419.411223,643.138104,5.991589,643.138104
22,2018-05-23 04:00:00,0.753149,short,1.000000,72.606142,False,Standard (NTI+MB+IC),0.753649,5.000000,0.752471,0.751794,0.750890,2018-05-23 05:00:00,0.753826,stop_loss,0,1.000000,-91.635034,TP0,0.700000,111.437688,,,,111.437688,-6.769091,-91.635034
23,2018-05-23 05:15:00,0.753245,short,1.000000,54.313150,False,Standard (NTI+MB+IC),0.753745,5.000000,0.752567,0.751889,0.750985,2018-05-23 05:45:00,0.753256,trailing_stop,0,0.500000,300.690270,TP0,0.700000,304.244206,,,,304.244206,-0.118465,300.690270
24,2018-05-23 06:00:00,0.753960,short,1.000000,19.959792,False,Standard (NTI+MB+IC),0.754460,5.000000,0.753282,0.752603,0.751698,2018-05-23 07:00:00,0.753282,take_profit_1,0,1.000000,714.182722,TP0,0.700000,490.256493,TP0,0.330000,223.926229,714.182722,6.785643,714.182722
25,2018-05-23 07:15:00,0.753245,short,1.000000,29.371499,False,Standard (NTI+MB+IC),0.753745,5.000000,0.752567,0.751889,0.750985,2018-05-23 08:30:00,0.753888,stop_loss,0,1.250000,-206.943965,TP0,0.330000,223.713702,,,,223.713702,-6.427726,-206.943965
26,2018-05-23 09:30:00,0.754452,short,1.000000,13.668254,False,Standard (NTI+MB+IC),0.754864,4.123343,0.753773,0.753094,0.752188,2018-05-23 09:45:00,0.753773,take_profit_1,0,0.250000,470.168396,TP0,0.700000,246.096280,TP0,0.330000,224.072115,470.168396,6.790064,470.168396
27,2018-05-23 10:00:00,0.754749,short,1.000000,12.903363,False,Standard (NTI+MB+IC),0.754831,0.818789,0.754070,0.753391,0.752485,2018-05-23 10:30:00,0.754070,take_profit_1,0,0.500000,447.524838,TP0,0.700000,223.364357,TP0,0.330000,224.160480,447.524838,6.792742,447.524838
28,2018-05-23 15:45:00,0.756169,long,1.000000,46.733093,False,Standard (NTI+MB+IC),0.755669,5.000000,0.756849,0.757530,0.758437,2018-05-23 19:15:00,0.756849,take_profit_1,0,3.500000,456.433597,TP0,0.700000,231.851468,TP0,0.330000,224.582129,456.433597,6.805519,456.433597
29,2018-05-23 19:30:00,0.757240,long,1.000000,62.095794,False,Standard (NTI+MB+IC),0.756740,5.000000,0.757921,0.758603,0.759512,2018-05-23 19:45:00,0.756707,stop_loss,0,0.250000,-533.131147,,,,,,,,-5.331311,-533.131147
30,2018-05-23 21:30:00,0.754387,long,1.000000,18.405266,False,Standard (NTI+MB+IC),0.755082,6.943615,0.755066,0.755745,0.756650,2018-05-23 21:45:00,0.755066,take_profit_1,0,0.250000,554.957605,TP0,0.700000,330.904583,TP0,0.330000,224.053022,554.957605,6.789486,554.957605
31,2018-05-23 22:00:00,0.755300,long,1.000000,19.287147,False,Standard (NTI+MB+IC),0.755093,2.067489,0.755980,0.756659,0.757566,2018-05-23 22:30:00,0.755980,take_profit_1,0,0.500000,567.461664,TP0,0.700000,343.137623,TP0,0.330000,224.324042,567.461664,6.797698,567.461664
32,2018-05-24 07:00:00,0.755665,short,1.000000,44.063531,False,Standard (NTI+MB+IC),0.756165,5.000000,0.754985,0.754305,0.753398,2018-05-24 08:00:00,0.755629,trailing_stop,0,1.000000,182.744967,TP0,0.700000,171.709147,,,,171.709147,0.367861,182.744967
33,2018-05-25 05:30:00,0.758779,long,1.000000,44.203987,False,Standard (NTI+MB+IC),0.758279,5.000000,0.759462,0.760145,0.761056,2018-05-25 06:45:00,0.758149,stop_loss,0,1.250000,-629.860518,,,,,,,,-6.298605,-629.860518
34,2018-05-25 09:30:00,0.754952,short,1.000000,47.978544,False,Standard (NTI+MB+IC),0.755452,5.000000,0.754272,0.753593,0.752687,2018-05-25 10:00:00,0.755598,stop_loss,0,0.500000,-646.098080,,,,,,,,-6.460981,-646.098080
35,2018-05-25 10:15:00,0.755712,short,1.000000,44.982723,False,Standard (NTI+MB+IC),0.756212,5.000000,0.755032,0.754352,0.753445,2018-05-25 11:00:00,0.755760,trailing_stop,0,0.750000,316.140283,TP0,0.700000,330.402714,,,,330.402714,-0.475414,316.140283
36,2018-05-25 11:15:00,0.755345,short,1.000000,36.596345,False,Standard (NTI+MB+IC),0.755845,5.000000,0.754666,0.753986,0.753079,2018-05-25 11:30:00,0.756026,stop_loss,0,0.250000,-681.097360,,,,,,,,-6.810974,-681.097360
37,2018-05-25 13:45:00,0.754383,short,1.000000,33.875883,False,Standard (NTI+MB+IC),0.754883,5.000000,0.753704,0.753025,0.752120,2018-05-25 16:15:00,0.754884,stop_loss,0,2.500000,-501.540239,,,,,,,,-5.015402,-501.540239
38,2018-05-25 16:45:00,0.754395,short,1.000000,26.920422,False,Standard (NTI+MB+IC),0.754895,5.000000,0.753716,0.753037,0.752132,2018-05-27 17:00:00,0.755019,stop_loss,0,48.250000,-624.372028,,,,,,,,-6.243720,-624.372028
39,2018-05-28 09:00:00,0.755000,short,1.000000,48.619764,False,Standard (NTI+MB+IC),0.755500,5.000000,0.754321,0.753641,0.752735,2018-05-28 13:15:00,0.754321,take_profit_1,0,4.250000,462.318893,TP0,0.700000,238.083857,TP0,0.330000,224.235036,462.318893,6.795001,462.318893
40,2018-05-28 13:30:00,0.754311,short,1.000000,46.306949,False,Standard (NTI+MB+IC),0.754811,5.000000,0.753632,0.752953,0.752048,2018-05-28 15:45:00,0.754282,trailing_stop,0,2.250000,156.022140,TP0,0.700000,147.494394,,,,147.494394,0.284258,156.022140
41,2018-05-28 18:15:00,0.754671,short,1.000000,17.499444,False,Standard (NTI+MB+IC),0.755171,5.000000,0.753992,0.753313,0.752407,2018-05-28 21:00:00,0.753992,take_profit_1,0,2.750000,329.847476,TP0,0.700000,105.710185,TP0,0.330000,224.137291,329.847476,6.792039,329.847476
42,2018-05-28 21:15:00,0.752317,short,1.000000,42.792418,False,Standard (NTI+MB+IC),0.752817,5.000000,0.751640,0.750963,0.750060,2018-05-28 21:30:00,0.752976,stop_loss,0,0.250000,-658.918363,,,,,,,,-6.589184,-658.918363
43,2018-05-28 21:45:00,0.752936,short,1.000000,50.912375,False,Standard (NTI+MB+IC),0.753436,5.000000,0.752259,0.751581,0.750677,2018-05-28 22:30:00,0.752984,trailing_stop,0,0.750000,137.142475,TP0,0.700000,151.335537,,,,151.335537,-0.473102,137.142475
44,2018-05-28 22:45:00,0.752871,short,1.000000,54.508088,False,Standard (NTI+MB+IC),0.753371,5.000000,0.752193,0.751516,0.750612,2018-05-28 23:30:00,0.752850,trailing_stop,0,0.750000,111.691411,TP0,0.700000,105.550298,,,,105.550298,0.204704,111.691411
45,2018-05-28 23:45:00,0.752746,short,1.000000,48.673789,False,Standard (NTI+MB+IC),0.753246,5.000000,0.752069,0.751391,0.750488,2018-05-29 00:15:00,0.753419,stop_loss,0,0.500000,-673.142214,,,,,,,,-6.731422,-673.142214
46,2018-05-29 00:30:00,0.753434,short,1.000000,17.825265,False,Standard (NTI+MB+IC),0.753934,5.000000,0.752756,0.752077,0.751173,2018-05-29 02:15:00,0.752756,take_profit_1,0,1.750000,352.309073,TP0,0.700000,128.539286,TP0,0.330000,223.769787,352.309073,6.780903,352.309073
47,2018-05-29 03:15:00,0.754219,short,1.000000,10.825046,False,Standard (NTI+MB+IC),0.754147,0.713052,0.753540,0.752861,0.751956,2018-05-29 03:30:00,0.753540,take_profit_1,0,0.250000,755.033251,TP0,0.700000,531.030323,TP0,0.330000,224.002929,755.033251,6.787968,755.033251
48,2018-05-29 19:45:00,0.748250,short,1.000000,37.158218,False,Standard (NTI+MB+IC),0.748750,5.000000,0.747577,0.746904,0.746006,2018-05-29 20:15:00,0.748815,stop_loss,0,0.500000,-564.638803,,,,,,,,-5.646388,-564.638803
49,2018-05-29 20:30:00,0.748923,short,1.000000,46.838061,False,Standard (NTI+MB+IC),0.749423,5.000000,0.748249,0.747575,0.746676,2018-05-29 21:30:00,0.749602,stop_loss,0,1.000000,-679.341801,,,,,,,,-6.793418,-679.341801
50,2018-05-29 22:00:00,0.748409,short,1.000000,36.537965,False,Standard (NTI+MB+IC),0.748909,5.000000,0.747735,0.747061,0.746163,2018-05-29 22:45:00,0.748995,stop_loss,0,0.750000,-586.865346,,,,,,,,-5.868653,-586.865346
51,2018-05-29 23:00:00,0.748530,short,1.000000,29.576189,False,Standard (NTI+MB+IC),0.749030,5.000000,0.747857,0.747183,0.746285,2018-05-29 23:15:00,0.749137,stop_loss,0,0.250000,-606.774450,,,,,,,,-6.067745,-606.774450
52,2018-05-30 05:00:00,0.753700,long,1.000000,46.539093,False,Standard (NTI+MB+IC),0.753200,5.000000,0.754379,0.755057,0.755961,2018-05-30 06:30:00,0.754379,take_profit_1,0,1.500000,559.595756,TP0,0.700000,335.746749,TP0,0.330000,223.849007,559.595756,6.783303,559.595756
53,2018-05-30 06:45:00,0.754531,long,1.000000,49.320234,False,Standard (NTI+MB+IC),0.754031,5.000000,0.755210,0.755890,0.756795,2018-05-30 07:00:00,0.755210,take_profit_1,0,0.250000,559.116361,TP0,0.700000,335.020535,TP0,0.330000,224.095826,559.116361,6.790783,559.116361
54,2018-05-30 07:15:00,0.754724,long,1.000000,54.348089,False,Standard (NTI+MB+IC),0.754224,5.000000,0.755404,0.756083,0.756989,2018-05-30 08:45:00,0.754049,stop_loss,0,1.500000,218.833764,TP0,0.330000,224.153149,TP0,0.330000,224.153149,448.306298,-6.749192,218.833764
55,2018-05-30 10:30:00,0.755368,long,1.000000,30.973378,False,Standard (NTI+MB+IC),0.754868,5.000000,0.756048,0.756727,0.757634,2018-05-30 11:30:00,0.756048,take_profit_1,0,1.000000,659.973191,TP0,0.700000,435.628992,TP0,0.330000,224.344199,659.973191,6.798309,659.973191
56,2018-05-30 11:45:00,0.757272,long,1.000000,48.950709,False,Standard (NTI+MB+IC),0.756772,5.000000,0.757953,0.758635,0.759544,2018-05-30 12:30:00,0.756642,stop_loss,0,0.750000,-629.532574,,,,,,,,-6.295326,-629.532574
57,2018-05-30 12:45:00,0.757149,long,1.000000,51.358907,False,Standard (NTI+MB+IC),0.756649,5.000000,0.757830,0.758512,0.759420,2018-05-30 13:30:00,0.757830,take_profit_1,0,0.750000,365.555502,TP0,0.700000,140.682241,TP0,0.330000,224.873261,365.555502,6.814341,365.555502
58,2018-05-30 13:45:00,0.757583,long,1.000000,55.357969,False,Standard (NTI+MB+IC),0.757083,5.000000,0.758265,0.758946,0.759856,2018-05-30 14:15:00,0.757045,stop_loss,0,0.500000,-537.873247,,,,,,,,-5.378732,-537.873247
59,2018-05-30 14:30:00,0.756943,long,1.000000,45.989057,False,Standard (NTI+MB+IC),0.756443,5.000000,0.757624,0.758305,0.759214,2018-05-30 15:45:00,0.757624,take_profit_1,0,1.250000,572.851910,TP0,0.700000,348.039898,TP0,0.330000,224.812012,572.851910,6.812485,572.851910
60,2018-05-30 16:00:00,0.757735,long,1.000000,44.424255,False,Standard (NTI+MB+IC),0.757235,5.000000,0.758417,0.759099,0.760009,2018-05-30 16:45:00,0.757728,trailing_stop,0,0.750000,147.992679,TP0,0.700000,150.173767,,,,150.173767,-0.072703,147.992679
61,2018-05-30 17:00:00,0.757594,long,1.000000,21.010227,False,Standard (NTI+MB+IC),0.757094,5.000000,0.758276,0.758958,0.759867,2018-05-30 19:45:00,0.756984,stop_loss,0,2.750000,-610.758531,,,,,,,,-6.107585,-610.758531
62,2018-05-31 03:45:00,0.757673,long,1.000000,49.694167,False,Standard (NTI+MB+IC),0.757173,5.000000,0.758355,0.759037,0.759946,2018-05-31 04:00:00,0.758355,take_profit_1,0,0.250000,698.933950,TP0,0.700000,473.905071,TP0,0.330000,225.028879,698.933950,6.819057,698.933950
63,2018-05-31 04:15:00,0.758340,long,1.000000,52.809893,False,Standard (NTI+MB+IC),0.757840,5.000000,0.759023,0.759705,0.760615,2018-05-31 05:00:00,0.758357,trailing_stop,0,0.750000,284.752059,TP0,0.700000,279.722969,,,,279.722969,0.167636,284.752059
64,2018-05-31 05:15:00,0.758138,long,1.000000,51.593825,False,Standard (NTI+MB+IC),0.757638,5.000000,0.758820,0.759502,0.760412,2018-05-31 06:00:00,0.757464,stop_loss,0,0.750000,-673.382311,,,,,,,,-6.733823,-673.382311
65,2018-05-31 06:30:00,0.758152,long,1.000000,34.911734,False,Standard (NTI+MB+IC),0.757652,5.000000,0.758834,0.759517,0.760426,2018-05-31 07:30:00,0.758834,take_profit_1,0,1.000000,377.886988,TP0,0.700000,152.715893,TP0,0.330000,225.171095,377.886988,6.823367,377.886988
66,2018-05-31 07:45:00,0.758986,long,1.000000,38.881757,False,Standard (NTI+MB+IC),0.758486,5.000000,0.759669,0.760352,0.761263,2018-05-31 08:45:00,0.758311,stop_loss,0,1.000000,-674.785893,,,,,,,,-6.747859,-674.785893
67,2018-06-01 01:00:00,0.753982,short,1.000000,56.659358,False,Standard (NTI+MB+IC),0.754482,5.000000,0.753303,0.752624,0.751720,2018-06-01 02:30:00,0.754670,stop_loss,0,1.500000,-688.541989,,,,,,,,-6.885420,-688.541989
68,2018-06-01 02:45:00,0.754774,short,1.000000,60.979616,False,Standard (NTI+MB+IC),0.755274,5.000000,0.754095,0.753416,0.752510,2018-06-01 03:15:00,0.755403,stop_loss,0,0.500000,-628.125551,,,,,,,,-6.281256,-628.125551
69,2018-06-01 03:30:00,0.755969,short,1.000000,24.409894,False,Standard (NTI+MB+IC),0.756117,1.483881,0.755288,0.754608,0.753701,2018-06-01 03:45:00,0.755288,take_profit_1,0,0.250000,797.593431,TP0,0.700000,573.070735,TP0,0.330000,224.522696,797.593431,6.803718,797.593431
70,2018-06-01 05:45:00,0.754302,short,1.000000,28.061954,False,Standard (NTI+MB+IC),0.754802,5.000000,0.753623,0.752944,0.752039,2018-06-01 07:30:00,0.753623,take_profit_1,0,1.750000,470.470989,TP0,0.700000,246.443276,TP0,0.330000,224.027712,470.470989,6.788719,470.470989
71,2018-06-01 07:45:00,0.753257,short,1.000000,26.232324,False,Standard (NTI+MB+IC),0.753757,5.000000,0.752579,0.751901,0.750997,2018-06-01 08:30:00,0.752579,take_profit_1,0,0.750000,333.518871,TP0,0.700000,109.801583,TP0,0.330000,223.717287,333.518871,6.779312,333.518871
72,2018-06-01 08:45:00,0.752853,short,1.000000,36.764280,False,Standard (NTI+MB+IC),0.753353,5.000000,0.752176,0.751498,0.750595,2018-06-01 09:00:00,0.753386,stop_loss,0,0.250000,-532.744029,,,,,,,,-5.327440,-532.744029
73,2018-06-01 09:15:00,0.754133,short,1.000000,37.279875,False,Standard (NTI+MB+IC),0.754633,5.000000,0.753454,0.752776,0.751871,2018-06-01 10:45:00,0.754747,stop_loss,0,1.500000,-187.105134,TP0,0.330000,223.977528,,,,223.977528,-6.135562,-187.105134
74,2018-06-03 21:30:00,0.759761,long,1.000000,40.469293,False,Standard (NTI+MB+IC),0.759261,5.000000,0.760445,0.761129,0.762041,2018-06-03 23:00:00,0.760445,take_profit_1,0,1.500000,406.733670,TP0,0.700000,181.084562,TP0,0.330000,225.649108,406.733670,6.837852,406.733670
75,2018-06-03 23:15:00,0.761464,long,1.000000,58.123430,False,Standard (NTI+MB+IC),0.760964,5.000000,0.762149,0.762834,0.763748,2018-06-04 01:45:00,0.762149,take_profit_1,0,2.500000,531.460159,TP0,0.700000,305.305396,TP0,0.330000,226.154763,531.460159,6.853175,531.460159
76,2018-06-04 02:00:00,0.761623,long,1.000000,45.628125,False,Standard (NTI+MB+IC),0.761123,5.000000,0.762308,0.762994,0.763908,2018-06-04 02:15:00,0.762308,take_profit_1,0,0.250000,1267.313148,TP0,0.700000,1041.111207,TP0,0.330000,226.201941,1267.313148,6.854604,1267.313148
77,2018-06-04 02:30:00,0.762644,long,1.000000,44.735805,False,Standard (NTI+MB+IC),0.762144,5.000000,0.763331,0.764017,0.764932,2018-06-04 03:00:00,0.763331,take_profit_1,0,0.500000,559.366698,TP0,0.700000,332.861287,TP0,0.330000,226.505412,559.366698,6.863800,559.366698
78,2018-06-04 03:15:00,0.763465,long,1.000000,47.305850,False,Standard (NTI+MB+IC),0.762965,5.000000,0.764152,0.764839,0.765756,2018-06-04 03:45:00,0.762899,stop_loss,0,0.500000,-566.216296,,,,,,,,-5.662163,-566.216296
79,2018-06-04 04:00:00,0.762993,long,1.000000,37.860558,False,Standard (NTI+MB+IC),0.762493,5.000000,0.763679,0.764366,0.765282,2018-06-04 04:30:00,0.763679,take_profit_1,0,0.500000,903.799692,TP0,0.700000,677.190894,TP0,0.330000,226.608798,903.799692,6.866933,903.799692
80,2018-06-04 04:45:00,0.763934,long,1.000000,41.198940,False,Standard (NTI+MB+IC),0.763434,5.000000,0.764622,0.765309,0.766226,2018-06-04 05:00:00,0.764622,take_profit_1,0,0.250000,566.922769,TP0,0.700000,340.034301,TP0,0.330000,226.888468,566.922769,6.875408,566.922769
81,2018-06-04 05:15:00,0.764624,long,1.000000,47.135923,False,Standard (NTI+MB+IC),0.764124,5.000000,0.765312,0.766000,0.766918,2018-06-04 06:00:00,0.765312,take_profit_1,0,0.750000,378.290337,TP0,0.700000,151.197008,TP0,0.330000,227.093329,378.290337,6.881616,378.290337
82,2018-06-04 06:15:00,0.765953,long,1.000000,59.438412,False,Standard (NTI+MB+IC),0.765453,5.000000,0.766643,0.767332,0.768251,2018-06-04 06:30:00,0.765321,stop_loss,0,0.250000,-631.788691,,,,,,,,-6.317887,-631.788691
83,2018-06-04 06:45:00,0.765263,long,1.000000,62.830271,False,Standard (NTI+MB+IC),0.764763,5.000000,0.765952,0.766641,0.767559,2018-06-04 07:45:00,0.765952,take_profit_1,0,1.000000,456.091943,TP0,0.700000,228.808793,TP0,0.330000,227.283150,456.091943,6.887368,456.091943
84,2018-06-04 08:00:00,0.766554,long,1.000000,65.341874,False,Standard (NTI+MB+IC),0.766054,5.000000,0.767244,0.767934,0.768854,2018-06-04 08:15:00,0.766002,stop_loss,0,0.250000,-552.287699,,,,,,,,-5.522877,-552.287699
85,2018-06-04 08:30:00,0.765743,long,1.000000,61.343999,False,Standard (NTI+MB+IC),0.765243,5.000000,0.766432,0.767121,0.768040,2018-06-04 09:30:00,0.765191,stop_loss,0,1.000000,-551.381120,,,,,,,,-5.513811,-551.381120
86,2018-06-04 10:30:00,0.765358,long,1.000000,27.852470,False,Standard (NTI+MB+IC),0.764858,5.000000,0.766047,0.766736,0.767654,2018-06-04 10:45:00,0.764749,stop_loss,0,0.250000,-609.278226,,,,,,,,-6.092782,-609.278226
87,2018-06-04 11:00:00,0.764180,long,1.000000,13.294318,False,Standard (NTI+MB+IC),0.763680,5.000000,0.764868,0.765556,0.766473,2018-06-04 13:00:00,0.764868,take_profit_1,0,2.000000,352.883642,TP0,0.700000,125.922149,TP0,0.330000,226.961493,352.883642,6.877621,352.883642
88,2018-06-04 14:45:00,0.765323,long,1.000000,34.297140,False,Standard (NTI+MB+IC),0.764823,5.000000,0.766012,0.766701,0.767619,2018-06-04 15:45:00,0.764695,stop_loss,0,1.000000,-628.164486,,,,,,,,-6.281645,-628.164486
89,2018-06-05 01:15:00,0.762775,short,1.000000,45.342895,False,Standard (NTI+MB+IC),0.763275,5.000000,0.762088,0.761402,0.760486,2018-06-05 01:45:00,0.763425,stop_loss,0,0.500000,-72.570542,TP0,0.700000,122.359422,,,,122.359422,-6.497665,-72.570542
90,2018-06-05 02:15:00,0.762881,short,1.000000,43.105524,False,Standard (NTI+MB+IC),0.763381,5.000000,0.762194,0.761507,0.760592,2018-06-05 02:45:00,0.763523,stop_loss,0,0.500000,-642.687492,,,,,,,,-6.426875,-642.687492
91,2018-06-05 03:30:00,0.764389,short,1.000000,20.218154,False,Standard (NTI+MB+IC),0.764263,1.252340,0.763701,0.763013,0.762095,2018-06-05 04:00:00,0.763701,take_profit_1,0,0.500000,491.975257,TP0,0.700000,264.951871,TP0,0.330000,227.023385,491.975257,6.879497,491.975257
92,2018-06-05 06:45:00,0.761833,short,1.000000,42.732799,False,Standard (NTI+MB+IC),0.762333,5.000000,0.761148,0.760462,0.759548,2018-06-05 08:00:00,0.761148,take_profit_1,0,1.250000,487.566898,TP0,0.700000,261.302411,TP0,0.330000,226.264487,487.566898,6.856500,487.566898
93,2018-06-05 08:15:00,0.761146,short,1.000000,52.595875,False,Standard (NTI+MB+IC),0.761646,5.000000,0.760461,0.759776,0.758862,2018-06-05 09:30:00,0.760461,take_profit_1,0,1.250000,621.996470,TP0,0.700000,395.936220,TP0,0.330000,226.060250,621.996470,6.850311,621.996470
94,2018-06-05 09:45:00,0.760242,short,1.000000,51.229436,False,Standard (NTI+MB+IC),0.760742,5.000000,0.759558,0.758874,0.757962,2018-06-05 10:00:00,0.759558,take_profit_1,0,0.250000,423.478932,TP0,0.700000,197.686936,TP0,0.330000,225.791996,423.478932,6.842182,423.478932
