trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_pnl_total,final_exit_pips,pnl_per_million,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl
11,2021-06-16 05:45:00,0.770613,long,1.000000,43.685961,False,Standard (NTI+MB+IC),0.770113,5.000000,0.771307,0.772000,0.772925,2021-06-16 09:30:00,0.770069,stop_loss,1,3.750000,74.552419,TP1,0.500000,346.775983,PPT,0.500000,-272.223564,74.552419,-5.444471,74.552419,,,
12,2021-06-16 14:30:00,0.761435,short,1.000000,39.319991,False,Standard (NTI+MB+IC),0.761935,5.000000,0.760749,0.760064,0.759150,2021-06-16 14:45:00,0.762066,stop_loss,0,0.250000,-631.866605,PPT,1.000000,-631.866605,,,,-631.866605,-6.318666,-631.866605,,,
13,2021-06-16 15:00:00,0.762649,short,1.000000,49.496197,False,Standard (NTI+MB+IC),0.763149,5.000000,0.761963,0.761277,0.760361,2021-06-16 15:15:00,0.763312,stop_loss,0,0.250000,-662.719976,PPT,1.000000,-662.719976,,,,-662.719976,-6.627200,-662.719976,,,
14,2021-06-16 15:30:00,0.762229,short,1.000000,55.083562,False,Standard (NTI+MB+IC),0.762729,5.000000,0.761543,0.760857,0.759943,2021-06-16 15:45:00,0.762245,trailing_stop,1,0.250000,334.952293,TP1,0.500000,343.003206,PPT,0.500000,-8.050913,334.952293,-0.161018,334.952293,,,
15,2021-06-16 16:00:00,0.761090,short,1.000000,60.637959,False,Standard (NTI+MB+IC),0.761590,5.000000,0.760405,0.759720,0.758806,2021-06-16 16:15:00,0.761640,stop_loss,0,0.250000,-550.439742,PPT,1.000000,-550.439742,,,,-550.439742,-5.504397,-550.439742,,,
16,2021-06-16 16:30:00,0.760723,short,1.000000,65.276382,False,Standard (NTI+MB+IC),0.761223,5.000000,0.760038,0.759354,0.758441,2021-06-16 17:15:00,0.761421,stop_loss,0,0.750000,-698.191049,PPT,1.000000,-698.191049,,,,-698.191049,-6.981910,-698.191049,,,
17,2021-06-16 17:30:00,0.761152,short,1.000000,68.359954,False,Standard (NTI+MB+IC),0.761652,5.000000,0.760467,0.759782,0.758868,2021-06-16 18:30:00,0.761717,stop_loss,0,1.000000,-565.069247,PPT,1.000000,-565.069247,,,,-565.069247,-5.650692,-565.069247,,,
18,2021-06-16 18:45:00,0.761639,short,1.000000,56.629090,False,Standard (NTI+MB+IC),0.762139,5.000000,0.760953,0.760268,0.759354,2021-06-16 20:00:00,0.761308,trailing_stop,2,1.250000,768.264835,TP1,0.500000,342.737440,TP2,0.250000,342.737440,768.264835,3.311598,768.264835,PPT,0.250000,82.789956
19,2021-06-16 20:15:00,0.761200,short,1.000000,49.729916,False,Standard (NTI+MB+IC),0.761700,5.000000,0.760515,0.759830,0.758917,2021-06-16 21:00:00,0.761818,stop_loss,0,0.750000,-617.262043,PPT,1.000000,-617.262043,,,,-617.262043,-6.172620,-617.262043,,,
20,2021-06-16 21:15:00,0.762655,short,1.000000,19.052474,False,Standard (NTI+MB+IC),0.763155,5.000000,0.761969,0.761282,0.760367,2021-06-16 21:30:00,0.763269,stop_loss,0,0.250000,-614.103234,PPT,1.000000,-614.103234,,,,-614.103234,-6.141032,-614.103234,,,
21,2021-06-16 21:45:00,0.763265,short,1.000000,19.630968,False,Standard (NTI+MB+IC),0.763765,5.000000,0.762579,0.761892,0.760976,2021-06-17 02:00:00,0.762922,trailing_stop,2,4.250000,772.818268,TP1,0.500000,343.469451,TP2,0.250000,343.469451,772.818268,3.435175,772.818268,PPT,0.250000,85.879365
22,2021-06-17 05:45:00,0.759524,short,1.000000,38.946739,False,Standard (NTI+MB+IC),0.760024,5.000000,0.758841,0.758157,0.757246,2021-06-17 06:45:00,0.757246,take_profit_3,3,1.000000,1253.215113,TP1,0.500000,341.785940,TP2,0.250000,341.785940,1253.215113,22.785729,1253.215113,TP3,0.250000,569.643233
23,2021-06-17 07:00:00,0.757398,short,1.000000,57.083698,False,Standard (NTI+MB+IC),0.757898,5.000000,0.756716,0.756034,0.755126,2021-06-17 07:15:00,0.758060,stop_loss,0,0.250000,-662.253570,PPT,1.000000,-662.253570,,,,-662.253570,-6.622536,-662.253570,,,
24,2021-06-17 07:30:00,0.756876,short,1.000000,60.341086,False,Standard (NTI+MB+IC),0.757376,5.000000,0.756195,0.755513,0.754605,2021-06-17 08:00:00,0.757378,stop_loss,0,0.500000,-502.021191,PPT,1.000000,-502.021191,,,,-502.021191,-5.020212,-502.021191,,,
25,2021-06-17 08:15:00,0.757023,short,1.000000,58.399036,False,Standard (NTI+MB+IC),0.757523,5.000000,0.756341,0.755660,0.754752,2021-06-17 08:30:00,0.757604,stop_loss,0,0.250000,-581.409423,PPT,1.000000,-581.409423,,,,-581.409423,-5.814094,-581.409423,,,
26,2021-06-17 08:45:00,0.756127,short,1.000000,51.160043,False,Standard (NTI+MB+IC),0.756627,5.000000,0.755447,0.754766,0.753859,2021-06-17 09:00:00,0.756807,stop_loss,0,0.250000,-679.859724,PPT,1.000000,-679.859724,,,,-679.859724,-6.798597,-679.859724,,,
27,2021-06-17 09:15:00,0.758156,short,1.000000,21.819054,False,Standard (NTI+MB+IC),0.758656,5.000000,0.757473,0.756791,0.755881,2021-06-17 09:30:00,0.758665,stop_loss,0,0.250000,-509.683645,PPT,1.000000,-509.683645,,,,-509.683645,-5.096836,-509.683645,,,
28,2021-06-17 09:45:00,0.756294,short,1.000000,37.532940,False,Standard (NTI+MB+IC),0.756794,5.000000,0.755614,0.754933,0.754026,2021-06-17 10:30:00,0.756841,stop_loss,0,0.750000,-546.760890,PPT,1.000000,-546.760890,,,,-546.760890,-5.467609,-546.760890,,,
29,2021-06-17 11:00:00,0.755427,short,1.000000,26.946782,False,Standard (NTI+MB+IC),0.755927,5.000000,0.754748,0.754068,0.753161,2021-06-17 11:15:00,0.756095,stop_loss,0,0.250000,-667.674717,PPT,1.000000,-667.674717,,,,-667.674717,-6.676747,-667.674717,,,
30,2021-06-17 11:30:00,0.755830,short,1.000000,26.795398,False,Standard (NTI+MB+IC),0.756330,5.000000,0.755150,0.754470,0.753563,2021-06-17 12:15:00,0.755603,trailing_stop,2,0.750000,737.139247,TP1,0.500000,340.123585,TP2,0.250000,340.123585,737.139247,2.275683,737.139247,PPT,0.250000,56.892077
31,2021-06-17 12:30:00,0.754472,short,1.000000,33.001126,False,Standard (NTI+MB+IC),0.754972,5.000000,0.753793,0.753114,0.752209,2021-06-17 13:00:00,0.755088,stop_loss,0,0.500000,-615.637989,PPT,1.000000,-615.637989,,,,-615.637989,-6.156380,-615.637989,,,
32,2021-06-18 01:30:00,0.753214,short,1.000000,42.559268,False,Standard (NTI+MB+IC),0.753714,5.000000,0.752536,0.751859,0.750955,2021-06-18 01:45:00,0.753869,stop_loss,0,0.250000,-654.419287,PPT,1.000000,-654.419287,,,,-654.419287,-6.544193,-654.419287,,,
33,2021-06-18 02:00:00,0.753750,short,1.000000,35.416802,False,Standard (NTI+MB+IC),0.754250,5.000000,0.753072,0.752393,0.751489,2021-06-18 02:15:00,0.754308,stop_loss,0,0.250000,-557.639870,PPT,1.000000,-557.639870,,,,-557.639870,-5.576399,-557.639870,,,
34,2021-06-18 08:15:00,0.749361,short,1.000000,44.187361,False,Standard (NTI+MB+IC),0.749861,5.000000,0.748687,0.748013,0.747113,2021-06-18 08:30:00,0.749926,stop_loss,0,0.250000,-564.549156,PPT,1.000000,-564.549156,,,,-564.549156,-5.645492,-564.549156,,,
35,2021-06-18 08:45:00,0.750991,short,1.000000,54.461926,False,Standard (NTI+MB+IC),0.751491,5.000000,0.750315,0.749639,0.748738,2021-06-18 10:15:00,0.748738,take_profit_3,3,1.500000,1239.134516,TP1,0.500000,337.945777,TP2,0.250000,337.945777,1239.134516,22.529718,1239.134516,TP3,0.250000,563.242962
36,2021-06-18 10:30:00,0.749361,short,1.000000,77.508827,False,Standard (NTI+MB+IC),0.749861,5.000000,0.748686,0.748012,0.747113,2021-06-18 10:45:00,0.749365,trailing_stop,2,0.250000,673.401014,TP1,0.500000,337.212374,TP2,0.250000,337.212374,673.401014,-0.040949,673.401014,PPT,0.250000,-1.023735
37,2021-06-18 11:00:00,0.748146,short,1.000000,81.777525,False,Standard (NTI+MB+IC),0.748646,5.000000,0.747472,0.746799,0.745901,2021-06-18 11:15:00,0.748789,stop_loss,0,0.250000,-643.619898,PPT,1.000000,-643.619898,,,,-643.619898,-6.436199,-643.619898,,,
38,2021-06-18 11:30:00,0.749087,short,1.000000,72.673479,False,Standard (NTI+MB+IC),0.749587,5.000000,0.748413,0.747738,0.746840,2021-06-18 11:45:00,0.749780,stop_loss,0,0.250000,-692.804938,PPT,1.000000,-692.804938,,,,-692.804938,-6.928049,-692.804938,,,
39,2021-06-18 12:00:00,0.750245,short,1.000000,28.848295,False,Standard (NTI+MB+IC),0.750745,5.000000,0.749570,0.748894,0.747994,2021-06-18 13:00:00,0.750203,trailing_stop,1,1.000000,358.415079,TP1,0.500000,337.610191,PPT,0.500000,20.804888,358.415079,0.416098,358.415079,,,
40,2021-06-18 13:15:00,0.749675,short,1.000000,17.659025,False,Standard (NTI+MB+IC),0.750175,5.000000,0.749000,0.748325,0.747426,2021-06-18 13:30:00,0.750228,stop_loss,0,0.250000,-553.765841,PPT,1.000000,-553.765841,,,,-553.765841,-5.537658,-553.765841,,,
41,2021-06-18 13:45:00,0.750316,short,1.000000,16.869886,False,Standard (NTI+MB+IC),0.750816,5.000000,0.749641,0.748965,0.748065,2021-06-18 14:15:00,0.750998,stop_loss,0,0.500000,-681.857560,PPT,1.000000,-681.857560,,,,-681.857560,-6.818576,-681.857560,,,
42,2021-06-18 16:30:00,0.747982,short,1.000000,36.042788,False,Standard (NTI+MB+IC),0.748482,5.000000,0.747308,0.746635,0.745738,2021-06-20 18:00:00,0.748553,stop_loss,0,49.500000,-571.323226,PPT,1.000000,-571.323226,,,,-571.323226,-5.713232,-571.323226,,,
43,2021-06-20 18:15:00,0.748833,short,1.000000,17.528375,False,Standard (NTI+MB+IC),0.749333,5.000000,0.748159,0.747485,0.746587,2021-06-20 18:30:00,0.749530,stop_loss,0,0.250000,-696.626609,PPT,1.000000,-696.626609,,,,-696.626609,-6.966266,-696.626609,,,
44,2021-06-20 20:00:00,0.750542,short,1.000000,16.835047,False,Standard (NTI+MB+IC),0.751042,5.000000,0.749866,0.749191,0.748290,2021-06-20 20:30:00,0.751094,stop_loss,0,0.500000,-552.042202,PPT,1.000000,-552.042202,,,,-552.042202,-5.520422,-552.042202,,,
45,2021-06-21 10:45:00,0.752596,long,1.000000,40.821975,False,Standard (NTI+MB+IC),0.752096,5.000000,0.753274,0.753951,0.754854,2021-06-21 17:15:00,0.753274,tp1_pullback,2,6.500000,846.670804,TP1,0.500000,338.668322,TP2,0.250000,338.668322,846.670804,6.773366,846.670804,PPT,0.250000,169.334161
46,2021-06-21 18:00:00,0.754155,long,1.000000,36.814255,False,Standard (NTI+MB+IC),0.753655,5.000000,0.754834,0.755513,0.756418,2021-06-21 19:45:00,0.753575,stop_loss,0,1.750000,-580.806488,PPT,1.000000,-580.806488,,,,-580.806488,-5.808065,-580.806488,,,
47,2021-06-21 20:30:00,0.752388,long,1.000000,32.721866,False,Standard (NTI+MB+IC),0.752712,3.236279,0.753066,0.753743,0.754646,2021-06-21 20:45:00,0.752664,stop_loss,0,0.250000,276.025582,PPT,1.000000,276.025582,,,,276.025582,2.760256,276.025582,,,
48,2021-06-21 21:30:00,0.752404,short,1.000000,44.571453,False,Standard (NTI+MB+IC),0.752904,5.000000,0.751727,0.751050,0.750147,2021-06-22 02:30:00,0.751727,tp1_pullback,2,5.000000,846.454411,TP1,0.500000,338.581764,TP2,0.250000,338.581764,846.454411,6.771635,846.454411,PPT,0.250000,169.290882
49,2021-06-22 03:00:00,0.751016,short,1.000000,31.997590,False,Standard (NTI+MB+IC),0.751516,5.000000,0.750340,0.749665,0.748763,2021-06-22 03:15:00,0.751582,stop_loss,0,0.250000,-565.830762,PPT,1.000000,-565.830762,,,,-565.830762,-5.658308,-565.830762,,,
50,2021-06-22 04:00:00,0.749780,short,1.000000,36.515448,False,Standard (NTI+MB+IC),0.750280,5.000000,0.749106,0.748431,0.747531,2021-06-22 05:00:00,0.750299,stop_loss,0,1.000000,-518.467006,PPT,1.000000,-518.467006,,,,-518.467006,-5.184670,-518.467006,,,
51,2021-06-22 05:15:00,0.750074,short,1.000000,37.295368,False,Standard (NTI+MB+IC),0.750574,5.000000,0.749399,0.748724,0.747824,2021-06-22 06:00:00,0.750615,stop_loss,1,0.750000,67.450815,TP1,0.500000,337.533474,PPT,0.500000,-270.082659,67.450815,-5.401653,67.450815,,,
52,2021-06-22 07:30:00,0.751933,short,1.000000,16.447395,False,Standard (NTI+MB+IC),0.752433,5.000000,0.751257,0.750580,0.749678,2021-06-22 08:15:00,0.751917,trailing_stop,2,0.750000,680.944344,TP1,0.500000,338.370021,TP2,0.250000,338.370021,680.944344,0.168172,680.944344,PPT,0.250000,4.204302
53,2021-06-22 13:00:00,0.754140,long,1.000000,34.896903,False,Standard (NTI+MB+IC),0.753640,5.000000,0.754819,0.755498,0.756403,2021-06-22 20:15:00,0.754819,tp1_pullback,2,7.250000,848.408009,TP1,0.500000,339.363204,TP2,0.250000,339.363204,848.408009,6.787264,848.408009,PPT,0.250000,169.681602
54,2021-06-22 20:30:00,0.754595,long,1.000000,12.670511,False,Standard (NTI+MB+IC),0.754095,5.000000,0.755274,0.755953,0.756858,2021-06-22 21:30:00,0.753970,stop_loss,0,1.000000,-624.169774,PPT,1.000000,-624.169774,,,,-624.169774,-6.241698,-624.169774,,,
55,2021-06-23 06:30:00,0.756992,long,1.000000,37.999357,False,Standard (NTI+MB+IC),0.756492,5.000000,0.757673,0.758355,0.759263,2021-06-23 07:15:00,0.756476,stop_loss,0,0.750000,-515.873682,PPT,1.000000,-515.873682,,,,-515.873682,-5.158737,-515.873682,,,
56,2021-06-23 07:30:00,0.757314,long,1.000000,35.401479,False,Standard (NTI+MB+IC),0.756814,5.000000,0.757996,0.758677,0.759586,2021-06-23 08:00:00,0.757316,trailing_stop,1,0.500000,341.574736,TP1,0.500000,340.791336,PPT,0.500000,0.783400,341.574736,0.015668,341.574736,,,
57,2021-06-23 08:15:00,0.758223,long,1.000000,42.092334,False,Standard (NTI+MB+IC),0.757723,5.000000,0.758905,0.759588,0.760498,2021-06-23 08:30:00,0.757525,stop_loss,0,0.250000,-697.734968,PPT,1.000000,-697.734968,,,,-697.734968,-6.977350,-697.734968,,,
58,2021-06-23 08:45:00,0.757734,long,1.000000,39.872669,False,Standard (NTI+MB+IC),0.757234,5.000000,0.758416,0.759098,0.760007,2021-06-23 09:30:00,0.757711,trailing_stop,1,0.750000,329.569899,TP1,0.500000,340.980328,PPT,0.500000,-11.410428,329.569899,-0.228209,329.569899,,,
59,2021-06-23 09:45:00,0.759804,long,1.000000,39.235446,False,Standard (NTI+MB+IC),0.759304,5.000000,0.760488,0.761171,0.762083,2021-06-23 10:00:00,0.759184,stop_loss,0,0.250000,-619.935245,PPT,1.000000,-619.935245,,,,-619.935245,-6.199352,-619.935245,,,
60,2021-06-23 10:15:00,0.759308,long,1.000000,44.694677,False,Standard (NTI+MB+IC),0.758808,5.000000,0.759991,0.760675,0.761586,2021-06-23 10:45:00,0.758628,stop_loss,0,0.500000,-679.579373,PPT,1.000000,-679.579373,,,,-679.579373,-6.795794,-679.579373,,,
61,2021-06-23 11:00:00,0.758600,long,1.000000,35.220731,False,Standard (NTI+MB+IC),0.758100,5.000000,0.759282,0.759965,0.760875,2021-06-23 12:30:00,0.757974,stop_loss,0,1.500000,-625.556836,PPT,1.000000,-625.556836,,,,-625.556836,-6.255568,-625.556836,,,
62,2021-06-23 12:45:00,0.757716,long,1.000000,12.876756,False,Standard (NTI+MB+IC),0.757216,5.000000,0.758398,0.759080,0.759989,2021-06-23 14:30:00,0.757160,stop_loss,0,1.750000,-555.418669,PPT,1.000000,-555.418669,,,,-555.418669,-5.554187,-555.418669,,,
63,2021-06-25 09:15:00,0.761234,long,1.000000,47.246736,False,Standard (NTI+MB+IC),0.760734,5.000000,0.761919,0.762604,0.763518,2021-06-25 09:30:00,0.760731,stop_loss,0,0.250000,-503.321657,PPT,1.000000,-503.321657,,,,-503.321657,-5.033217,-503.321657,,,
64,2021-06-25 09:45:00,0.761007,long,1.000000,44.307439,False,Standard (NTI+MB+IC),0.760507,5.000000,0.761692,0.762377,0.763290,2021-06-25 10:00:00,0.760406,stop_loss,0,0.250000,-600.575302,PPT,1.000000,-600.575302,,,,-600.575302,-6.005753,-600.575302,,,
65,2021-06-28 07:45:00,0.755967,short,1.000000,37.138060,False,Standard (NTI+MB+IC),0.756467,5.000000,0.755287,0.754606,0.753699,2021-06-28 08:30:00,0.756666,stop_loss,0,0.750000,-698.513952,PPT,1.000000,-698.513952,,,,-698.513952,-6.985140,-698.513952,,,
66,2021-06-28 08:45:00,0.756417,short,1.000000,45.255910,False,Standard (NTI+MB+IC),0.756917,5.000000,0.755736,0.755055,0.754148,2021-06-28 10:00:00,0.756956,stop_loss,1,1.250000,70.640125,TP1,0.500000,340.387578,PPT,0.500000,-269.747453,70.640125,-5.394949,70.640125,,,
67,2021-06-28 10:15:00,0.756965,short,1.000000,41.711317,False,Standard (NTI+MB+IC),0.757465,5.000000,0.756283,0.755602,0.754694,2021-06-28 10:45:00,0.757504,stop_loss,0,0.500000,-539.909313,PPT,1.000000,-539.909313,,,,-539.909313,-5.399093,-539.909313,,,
68,2021-06-28 11:00:00,0.757401,short,1.000000,16.182445,False,Standard (NTI+MB+IC),0.757901,5.000000,0.756719,0.756038,0.755129,2021-06-28 13:45:00,0.756719,tp1_pullback,2,2.750000,852.075926,TP1,0.500000,340.830370,TP2,0.250000,340.830370,852.075926,6.816607,852.075926,PPT,0.250000,170.415185
69,2021-06-28 14:00:00,0.756224,short,1.000000,28.568680,False,Standard (NTI+MB+IC),0.756724,5.000000,0.755543,0.754862,0.753955,2021-06-28 14:30:00,0.756910,stop_loss,0,0.500000,-686.181499,PPT,1.000000,-686.181499,,,,-686.181499,-6.861815,-686.181499,,,
70,2021-06-28 23:15:00,0.755318,short,1.000000,40.700288,False,Standard (NTI+MB+IC),0.755818,5.000000,0.754638,0.753958,0.753052,2021-06-29 01:15:00,0.755970,stop_loss,0,2.000000,-652.311676,PPT,1.000000,-652.311676,,,,-652.311676,-6.523117,-652.311676,,,
71,2021-06-29 01:30:00,0.755972,short,1.000000,14.132033,False,Standard (NTI+MB+IC),0.756472,5.000000,0.755292,0.754612,0.753705,2021-06-29 04:15:00,0.753705,take_profit_3,3,2.750000,1247.354526,TP1,0.500000,340.187598,TP2,0.250000,340.187598,1247.354526,22.679173,1247.354526,TP3,0.250000,566.979330
72,2021-06-29 04:30:00,0.752822,short,1.000000,45.637619,False,Standard (NTI+MB+IC),0.753322,5.000000,0.752145,0.751467,0.750564,2021-06-29 05:15:00,0.753343,stop_loss,0,0.750000,-520.292026,PPT,1.000000,-520.292026,,,,-520.292026,-5.202920,-520.292026,,,
73,2021-06-29 05:30:00,0.753580,short,1.000000,50.037377,False,Standard (NTI+MB+IC),0.754080,5.000000,0.752902,0.752224,0.751319,2021-06-29 06:45:00,0.752902,tp1_pullback,2,1.250000,847.777625,TP1,0.500000,339.111050,TP2,0.250000,339.111050,847.777625,6.782221,847.777625,PPT,0.250000,169.555525
74,2021-06-29 07:00:00,0.752104,short,1.000000,43.497912,False,Standard (NTI+MB+IC),0.752604,5.000000,0.751427,0.750750,0.749848,2021-06-29 07:30:00,0.752765,stop_loss,0,0.500000,-661.188495,PPT,1.000000,-661.188495,,,,-661.188495,-6.611885,-661.188495,,,
75,2021-06-29 07:45:00,0.751558,short,1.000000,41.964454,False,Standard (NTI+MB+IC),0.752058,5.000000,0.750881,0.750205,0.749303,2021-06-29 09:15:00,0.752143,stop_loss,1,1.500000,45.592008,TP1,0.500000,338.200976,PPT,0.500000,-292.608968,45.592008,-5.852179,45.592008,,,
76,2021-06-29 09:30:00,0.752274,short,1.000000,18.885530,False,Standard (NTI+MB+IC),0.752774,5.000000,0.751597,0.750920,0.750017,2021-06-29 20:00:00,0.751597,tp1_pullback,2,10.500000,846.308042,TP1,0.500000,338.523217,TP2,0.250000,338.523217,846.308042,6.770464,846.308042,PPT,0.250000,169.261608
77,2021-07-01 02:30:00,0.748310,short,1.000000,47.014749,False,Standard (NTI+MB+IC),0.748810,5.000000,0.747636,0.746963,0.746065,2021-07-01 03:00:00,0.748998,stop_loss,0,0.500000,-688.089436,PPT,1.000000,-688.089436,,,,-688.089436,-6.880894,-688.089436,,,
78,2021-07-01 03:15:00,0.750215,short,1.000000,22.686408,False,Standard (NTI+MB+IC),0.750715,5.000000,0.749539,0.748864,0.747964,2021-07-01 06:00:00,0.747964,take_profit_3,3,2.750000,1237.854122,TP1,0.500000,337.596579,TP2,0.250000,337.596579,1237.854122,22.506439,1237.854122,TP3,0.250000,562.660964
79,2021-07-01 11:30:00,0.746689,short,1.000000,50.126706,False,Standard (NTI+MB+IC),0.747189,5.000000,0.746017,0.745345,0.744449,2021-07-01 11:45:00,0.747324,stop_loss,0,0.250000,-634.595316,PPT,1.000000,-634.595316,,,,-634.595316,-6.345953,-634.595316,,,
80,2021-07-01 12:00:00,0.747334,short,1.000000,50.806205,False,Standard (NTI+MB+IC),0.747834,5.000000,0.746662,0.745989,0.745092,2021-07-02 03:45:00,0.745092,take_profit_3,3,15.750000,1233.101400,TP1,0.500000,336.300382,TP2,0.250000,336.300382,1233.101400,22.420025,1233.101400,TP3,0.250000,560.500636
81,2021-07-02 05:00:00,0.745492,short,1.000000,41.985178,False,Standard (NTI+MB+IC),0.745992,5.000000,0.744821,0.744150,0.743255,2021-07-02 06:30:00,0.746049,stop_loss,0,1.500000,-557.237767,PPT,1.000000,-557.237767,,,,-557.237767,-5.572378,-557.237767,,,
82,2021-07-02 08:30:00,0.748880,short,1.000000,38.318333,False,Standard (NTI+MB+IC),0.749380,5.000000,0.748206,0.747532,0.746633,2021-07-02 08:45:00,0.748841,signal_flip,2,0.250000,683.608880,TP1,0.500000,336.995820,TP2,0.250000,336.995820,683.608880,0.384690,683.608880,PPT,0.250000,9.617240
83,2021-07-02 09:00:00,0.748716,long,1.000000,46.616429,False,Standard (NTI+MB+IC),0.748216,5.000000,0.749390,0.750064,0.750962,2021-07-02 09:15:00,0.748138,stop_loss,1,0.250000,48.151031,TP1,0.500000,336.922143,PPT,0.500000,-288.771111,48.151031,-5.775422,48.151031,,,
84,2021-07-02 09:30:00,0.748393,long,1.000000,46.063185,False,Standard (NTI+MB+IC),0.747893,5.000000,0.749067,0.749741,0.750639,2021-07-02 10:15:00,0.748433,trailing_stop,1,0.750000,356.504583,TP1,0.500000,336.777072,PPT,0.500000,19.727511,356.504583,0.394550,356.504583,,,
85,2021-07-02 10:30:00,0.748875,long,1.000000,48.861593,False,Standard (NTI+MB+IC),0.748375,5.000000,0.749549,0.750222,0.751121,2021-07-02 11:00:00,0.748866,trailing_stop,1,0.500000,332.850844,TP1,0.500000,336.993535,PPT,0.500000,-4.142691,332.850844,-0.082854,332.850844,,,
86,2021-07-02 11:15:00,0.749767,long,1.000000,47.963437,False,Standard (NTI+MB+IC),0.749267,5.000000,0.750442,0.751116,0.752016,2021-07-02 12:15:00,0.749208,stop_loss,0,1.000000,-558.704263,PPT,1.000000,-558.704263,,,,-558.704263,-5.587043,-558.704263,,,
87,2021-07-02 12:30:00,0.749663,long,1.000000,41.838010,False,Standard (NTI+MB+IC),0.749163,5.000000,0.750338,0.751012,0.751912,2021-07-02 13:45:00,0.751912,take_profit_3,3,1.250000,1236.943965,TP1,0.500000,337.348354,TP2,0.250000,337.348354,1236.943965,22.489890,1236.943965,TP3,0.250000,562.247257
