trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_pnl_total,final_exit_pips,pnl_per_million
32,2012-11-07 06:00:00,1.045342,long,1.000000,13.747077,False,Standard (NTI+MB+IC),1.044842,5.000000,1.046282,1.047223,1.048478,2012-11-07 07:00:00,1.044723,stop_loss,0,1.000000,2.252456,PPT,0.700000,187.854384,,,,187.854384,-6.186731,2.252456
33,2012-11-07 07:15:00,1.043573,long,1.000000,16.346095,False,Standard (NTI+MB+IC),1.044514,9.411268,1.044512,1.045452,1.046704,2012-11-07 07:30:00,1.044459,stop_loss,0,0.250000,522.504145,PPT,0.700000,256.778806,,,,256.778806,8.857511,522.504145
34,2012-11-07 07:45:00,1.043446,long,1.000000,20.095457,False,Standard (NTI+MB+IC),1.044498,10.514150,1.044386,1.045325,1.046577,2012-11-07 08:00:00,1.044494,stop_loss,0,0.250000,1047.641822,,,,,,,,10.476418,1047.641822
35,2012-11-07 08:30:00,1.043028,short,1.000000,49.526940,False,Standard (NTI+MB+IC),1.043528,5.000000,1.042089,1.041150,1.039899,2012-11-07 09:00:00,1.042089,take_profit_1,1,0.500000,609.129056,PPT,0.700000,327.511530,TP1,0.300000,281.617526,609.129056,9.387251,609.129056
36,2012-11-07 09:15:00,1.042148,short,1.000000,52.980350,False,Standard (NTI+MB+IC),1.042648,5.000000,1.041210,1.040272,1.039022,2012-11-07 09:30:00,1.041210,take_profit_1,1,0.250000,623.185378,PPT,0.700000,341.805339,TP1,0.300000,281.380039,623.185378,9.379335,623.185378
37,2012-11-07 09:45:00,1.042257,short,1.000000,54.308077,False,Standard (NTI+MB+IC),1.042757,5.000000,1.041319,1.040381,1.039131,2012-11-07 10:15:00,1.041319,take_profit_1,1,0.500000,566.552385,PPT,0.700000,285.142902,TP1,0.300000,281.409484,566.552385,9.380316,566.552385
38,2012-11-07 10:30:00,1.042207,short,1.000000,52.840005,False,Standard (NTI+MB+IC),1.042707,5.000000,1.041269,1.040331,1.039080,2012-11-07 10:45:00,1.041269,take_profit_1,1,0.250000,1237.975408,PPT,0.700000,956.579642,TP1,0.300000,281.395766,1237.975408,9.379859,1237.975408
39,2012-11-07 11:00:00,1.041365,short,1.000000,55.364750,False,Standard (NTI+MB+IC),1.041865,5.000000,1.040428,1.039490,1.038241,2012-11-07 11:15:00,1.040428,take_profit_1,1,0.250000,760.501772,PPT,0.700000,479.333286,TP1,0.300000,281.168486,760.501772,9.372283,760.501772
40,2012-11-07 11:30:00,1.040523,short,1.000000,59.384821,False,Standard (NTI+MB+IC),1.041023,5.000000,1.039586,1.038650,1.037401,2012-11-07 12:30:00,1.041024,stop_loss,0,1.000000,-36.532196,PPT,0.700000,113.901969,,,,113.901969,-5.014472,-36.532196
41,2012-11-07 12:45:00,1.040632,short,1.000000,51.451533,False,Standard (NTI+MB+IC),1.041132,5.000000,1.039696,1.038759,1.037511,2012-11-07 13:00:00,1.041325,stop_loss,0,0.250000,-692.378774,,,,,,,,-6.923788,-692.378774
42,2012-11-07 13:15:00,1.040796,short,1.000000,45.803781,False,Standard (NTI+MB+IC),1.041296,5.000000,1.039859,1.038922,1.037673,2012-11-07 14:45:00,1.041425,stop_loss,0,1.500000,-16.661556,PPT,0.700000,172.038337,,,,172.038337,-6.289996,-16.661556
43,2012-11-07 15:00:00,1.041024,short,1.000000,30.730242,False,Standard (NTI+MB+IC),1.041524,5.000000,1.040087,1.039150,1.037901,2012-11-07 15:15:00,1.041604,stop_loss,0,0.250000,-580.086774,,,,,,,,-5.800868,-580.086774
44,2012-11-07 15:30:00,1.041883,short,1.000000,12.597139,False,Standard (NTI+MB+IC),1.042383,5.000000,1.040946,1.040008,1.038758,2012-11-07 16:45:00,1.040946,take_profit_1,1,1.250000,668.552128,PPT,0.700000,387.243662,TP1,0.300000,281.308465,668.552128,9.376949,668.552128
45,2012-11-07 17:15:00,1.039784,short,1.000000,26.373049,False,Standard (NTI+MB+IC),1.040284,5.000000,1.038848,1.037913,1.036665,2012-11-07 17:30:00,1.040478,stop_loss,0,0.250000,-694.215063,,,,,,,,-6.942151,-694.215063
46,2012-11-07 17:45:00,1.040280,short,1.000000,30.045742,False,Standard (NTI+MB+IC),1.040780,5.000000,1.039344,1.038408,1.037159,2012-11-07 18:00:00,1.040814,stop_loss,0,0.250000,-533.574733,,,,,,,,-5.335747,-533.574733
47,2012-11-07 18:15:00,1.040362,short,1.000000,29.594988,False,Standard (NTI+MB+IC),1.040862,5.000000,1.039426,1.038489,1.037241,2012-11-07 19:00:00,1.039426,take_profit_1,1,0.750000,884.399457,PPT,0.700000,603.501678,TP1,0.300000,280.897779,884.399457,9.363259,884.399457
48,2012-11-07 19:15:00,1.039231,short,1.000000,40.349084,False,Standard (NTI+MB+IC),1.039731,5.000000,1.038296,1.037361,1.036114,2012-11-07 19:30:00,1.039750,stop_loss,0,0.250000,-518.651370,,,,,,,,-5.186514,-518.651370
49,2012-11-07 19:45:00,1.042229,short,1.000000,18.694603,False,Standard (NTI+MB+IC),1.042176,0.527209,1.041291,1.040353,1.039102,2012-11-07 20:00:00,1.042219,stop_loss,0,0.250000,9.176886,,,,,,,,0.091769,9.176886
50,2012-11-07 20:15:00,1.042989,short,1.000000,18.800239,False,Standard (NTI+MB+IC),1.042144,8.451894,1.042051,1.041112,1.039860,2012-11-07 20:30:00,1.042051,take_profit_1,1,0.250000,988.163406,PPT,0.700000,706.556277,TP1,0.300000,281.607129,988.163406,9.386904,988.163406
51,2012-11-08 19:30:00,1.038254,short,1.000000,49.267832,False,Standard (NTI+MB+IC),1.038754,5.000000,1.037319,1.036385,1.035139,2012-11-08 20:00:00,1.038897,stop_loss,0,0.500000,-643.133259,,,,,,,,-6.431333,-643.133259
52,2012-11-08 21:45:00,1.041295,short,1.000000,14.828016,False,Standard (NTI+MB+IC),1.041108,1.867128,1.040358,1.039421,1.038171,2012-11-08 22:00:00,1.041233,stop_loss,0,0.250000,62.044481,,,,,,,,0.620445,62.044481
53,2012-11-08 22:15:00,1.041844,short,1.000000,37.117705,False,Standard (NTI+MB+IC),1.041098,7.468561,1.040907,1.039969,1.038719,2012-11-08 22:30:00,1.041100,stop_loss,0,0.250000,499.563157,PPT,0.700000,276.090988,,,,276.090988,7.449072,499.563157
54,2012-11-08 22:45:00,1.041609,long,1.000000,40.623629,False,Standard (NTI+MB+IC),1.041109,5.000000,1.042547,1.043484,1.044734,2012-11-09 00:15:00,1.042547,take_profit_1,1,1.500000,554.617685,PPT,0.700000,273.383132,TP1,0.300000,281.234552,554.617685,9.374485,554.617685
55,2012-11-09 00:30:00,1.042654,long,1.000000,57.487486,False,Standard (NTI+MB+IC),1.042154,5.000000,1.043592,1.044531,1.045782,2012-11-09 02:15:00,1.041975,stop_loss,0,1.750000,-679.337537,,,,,,,,-6.793375,-679.337537
56,2012-11-09 02:45:00,1.042268,long,1.000000,40.845371,False,Standard (NTI+MB+IC),1.041768,5.000000,1.043206,1.044144,1.045395,2012-11-09 03:00:00,1.041669,stop_loss,0,0.250000,-599.143058,,,,,,,,-5.991431,-599.143058
57,2012-11-09 03:15:00,1.041025,long,1.000000,17.991064,False,Standard (NTI+MB+IC),1.040976,0.495538,1.041962,1.042899,1.044148,2012-11-09 03:30:00,1.040975,stop_loss,0,0.250000,-50.140036,,,,,,,,-0.501400,-50.140036
58,2012-11-09 03:45:00,1.040681,long,1.000000,19.785659,False,Standard (NTI+MB+IC),1.040999,3.177654,1.041618,1.042554,1.043803,2012-11-09 04:00:00,1.040833,stop_loss,0,0.250000,151.907004,,,,,,,,1.519070,151.907004
59,2012-11-09 04:15:00,1.041222,long,1.000000,39.505239,False,Standard (NTI+MB+IC),1.040991,2.312308,1.042159,1.043096,1.044346,2012-11-09 04:45:00,1.041574,signal_flip,0,0.500000,321.017746,PPT,0.700000,215.568909,,,,215.568909,3.514961,321.017746
60,2012-11-09 06:00:00,1.039245,short,1.000000,40.362694,False,Standard (NTI+MB+IC),1.039745,5.000000,1.038310,1.037374,1.036127,2012-11-09 07:30:00,1.038310,take_profit_1,1,1.500000,465.993430,PPT,0.700000,185.397319,TP1,0.300000,280.596110,465.993430,9.353204,465.993430
61,2012-11-09 07:45:00,1.037159,short,1.000000,54.161169,False,Standard (NTI+MB+IC),1.037659,5.000000,1.036226,1.035292,1.034048,2012-11-09 08:00:00,1.036226,take_profit_1,1,0.250000,1056.581261,PPT,0.700000,776.548235,TP1,0.300000,280.033026,1056.581261,9.334434,1056.581261
62,2012-11-09 08:15:00,1.036487,short,1.000000,60.613091,False,Standard (NTI+MB+IC),1.036987,5.000000,1.035554,1.034622,1.033378,2012-11-09 08:30:00,1.037092,stop_loss,0,0.250000,-604.701010,,,,,,,,-6.047010,-604.701010
63,2012-11-09 08:45:00,1.036725,short,1.000000,51.635893,False,Standard (NTI+MB+IC),1.037225,5.000000,1.035791,1.034858,1.033614,2012-11-09 09:00:00,1.037304,stop_loss,0,0.250000,-579.696604,,,,,,,,-5.796966,-579.696604
64,2012-11-09 09:15:00,1.037052,short,1.000000,44.299106,False,Standard (NTI+MB+IC),1.037552,5.000000,1.036119,1.035186,1.033941,2012-11-09 09:30:00,1.037618,stop_loss,0,0.250000,-565.292250,,,,,,,,-5.652923,-565.292250
65,2012-11-09 10:30:00,1.038747,short,1.000000,16.390073,False,Standard (NTI+MB+IC),1.039247,5.000000,1.037812,1.036878,1.035631,2012-11-09 10:45:00,1.037812,take_profit_1,1,0.250000,915.602741,PPT,0.700000,635.140958,TP1,0.300000,280.461783,915.602741,9.348726,915.602741
66,2012-11-12 20:00:00,1.041406,short,1.000000,47.787812,False,Standard (NTI+MB+IC),1.041906,5.000000,1.040469,1.039532,1.038282,2012-11-12 20:45:00,1.040469,take_profit_1,1,0.750000,880.430555,PPT,0.700000,599.250916,TP1,0.300000,281.179640,880.430555,9.372655,880.430555
67,2012-11-12 21:00:00,1.040471,short,1.000000,55.658493,False,Standard (NTI+MB+IC),1.040971,5.000000,1.039534,1.038598,1.037349,2012-11-12 21:15:00,1.041168,stop_loss,0,0.250000,-697.072053,,,,,,,,-6.970721,-697.072053
68,2012-11-12 21:30:00,1.040950,short,1.000000,50.112344,False,Standard (NTI+MB+IC),1.041450,5.000000,1.040013,1.039076,1.037827,2012-11-12 23:30:00,1.040013,take_profit_1,1,2.000000,393.039148,PPT,0.700000,111.982655,TP1,0.300000,281.056493,393.039148,9.368550,393.039148
69,2012-11-12 23:45:00,1.040262,short,1.000000,45.684656,False,Standard (NTI+MB+IC),1.040762,5.000000,1.039325,1.038389,1.037141,2012-11-13 01:00:00,1.040948,stop_loss,0,1.250000,-50.922723,PPT,0.700000,155.117773,,,,155.117773,-6.868017,-50.922723
70,2012-11-13 01:15:00,1.040288,short,1.000000,29.188835,False,Standard (NTI+MB+IC),1.040788,5.000000,1.039352,1.038415,1.037167,2012-11-13 01:30:00,1.040913,stop_loss,0,0.250000,-624.915344,,,,,,,,-6.249153,-624.915344
71,2012-11-13 02:00:00,1.041061,short,1.000000,11.791298,False,Standard (NTI+MB+IC),1.041561,5.000000,1.040124,1.039187,1.037938,2012-11-13 03:00:00,1.040124,take_profit_1,1,1.000000,722.809335,PPT,0.700000,441.722856,TP1,0.300000,281.086479,722.809335,9.369549,722.809335
72,2012-11-13 03:15:00,1.039948,short,1.000000,24.251065,False,Standard (NTI+MB+IC),1.040448,5.000000,1.039012,1.038076,1.036828,2012-11-13 03:45:00,1.040457,stop_loss,0,0.500000,-509.098486,,,,,,,,-5.090985,-509.098486
73,2012-11-13 19:00:00,1.045249,long,1.000000,32.439782,False,Standard (NTI+MB+IC),1.044749,5.000000,1.046189,1.047130,1.048384,2012-11-13 19:45:00,1.044633,stop_loss,0,0.750000,-615.588899,,,,,,,,-6.155889,-615.588899
74,2012-11-14 06:45:00,1.042966,short,1.000000,37.321273,False,Standard (NTI+MB+IC),1.043466,5.000000,1.042028,1.041089,1.039837,2012-11-14 07:45:00,1.042028,take_profit_1,1,1.000000,544.924516,PPT,0.700000,263.323649,TP1,0.300000,281.600868,544.924516,9.386696,544.924516
75,2012-11-14 08:00:00,1.041480,short,1.000000,56.145376,False,Standard (NTI+MB+IC),1.041980,5.000000,1.040543,1.039606,1.038356,2012-11-14 08:15:00,1.042169,stop_loss,0,0.250000,-688.513616,,,,,,,,-6.885136,-688.513616
76,2012-11-14 08:30:00,1.041255,short,1.000000,52.534596,False,Standard (NTI+MB+IC),1.041755,5.000000,1.040318,1.039381,1.038131,2012-11-14 10:15:00,1.040318,take_profit_1,1,1.750000,515.508190,PPT,0.700000,234.369391,TP1,0.300000,281.138800,515.508190,9.371293,515.508190
77,2012-11-14 10:30:00,1.038390,short,1.000000,53.833293,False,Standard (NTI+MB+IC),1.038890,5.000000,1.037455,1.036521,1.035275,2012-11-14 11:15:00,1.039076,stop_loss,0,0.750000,-686.121976,,,,,,,,-6.861220,-686.121976
78,2012-11-14 11:30:00,1.039511,short,1.000000,56.391755,False,Standard (NTI+MB+IC),1.040011,5.000000,1.038575,1.037640,1.036393,2012-11-14 12:30:00,1.038575,take_profit_1,1,1.000000,596.407150,PPT,0.700000,315.739165,TP1,0.300000,280.667985,596.407150,9.355600,596.407150
79,2012-11-14 12:45:00,1.038773,short,1.000000,47.464530,False,Standard (NTI+MB+IC),1.039273,5.000000,1.037839,1.036904,1.035657,2012-11-14 14:00:00,1.037839,take_profit_1,1,1.250000,394.905220,PPT,0.700000,114.436380,TP1,0.300000,280.468840,394.905220,9.348961,394.905220
80,2012-11-14 14:15:00,1.038322,short,1.000000,16.509810,False,Standard (NTI+MB+IC),1.038822,5.000000,1.037387,1.036453,1.035207,2012-11-14 15:15:00,1.037387,take_profit_1,1,1.000000,561.405137,PPT,0.700000,281.058329,TP1,0.300000,280.346808,561.405137,9.344894,561.405137
81,2012-11-14 15:30:00,1.037285,short,1.000000,24.325578,False,Standard (NTI+MB+IC),1.037785,5.000000,1.036351,1.035418,1.034173,2012-11-14 17:30:00,1.036351,take_profit_1,1,2.000000,605.464739,PPT,0.700000,325.397828,TP1,0.300000,280.066911,605.464739,9.335564,605.464739
82,2012-11-14 17:45:00,1.036206,short,1.000000,39.145503,False,Standard (NTI+MB+IC),1.036706,5.000000,1.035273,1.034340,1.033097,2012-11-14 18:15:00,1.036866,stop_loss,0,0.500000,-660.159525,,,,,,,,-6.601595,-660.159525
83,2012-11-14 18:30:00,1.036435,short,1.000000,36.169134,False,Standard (NTI+MB+IC),1.036935,5.000000,1.035503,1.034570,1.033326,2012-11-14 19:00:00,1.035503,take_profit_1,1,0.500000,1004.562750,PPT,0.700000,724.725214,TP1,0.300000,279.837537,1004.562750,9.327918,1004.562750
84,2012-11-14 19:15:00,1.034961,short,1.000000,44.023074,False,Standard (NTI+MB+IC),1.035461,5.000000,1.034029,1.033098,1.031856,2012-11-14 19:45:00,1.035542,stop_loss,0,0.500000,-580.994557,,,,,,,,-5.809946,-580.994557
85,2012-11-14 20:00:00,1.035886,short,1.000000,42.402469,False,Standard (NTI+MB+IC),1.036386,5.000000,1.034954,1.034021,1.032778,2012-11-14 20:30:00,1.036551,stop_loss,0,0.500000,-665.623170,,,,,,,,-6.656232,-665.623170
86,2012-11-14 21:30:00,1.038115,short,1.000000,16.026735,False,Standard (NTI+MB+IC),1.038615,5.000000,1.037181,1.036247,1.035001,2012-11-14 23:45:00,1.037181,take_profit_1,1,2.250000,641.005600,PPT,0.700000,360.714467,TP1,0.300000,280.291133,641.005600,9.343038,641.005600
87,2012-11-15 01:00:00,1.035687,short,1.000000,35.394622,False,Standard (NTI+MB+IC),1.036187,5.000000,1.034755,1.033822,1.032580,2012-11-15 04:45:00,1.034755,take_profit_1,1,3.750000,655.349763,PPT,0.700000,375.714345,TP1,0.300000,279.635418,655.349763,9.321181,655.349763
88,2012-11-15 08:15:00,1.032427,short,1.000000,35.096367,False,Standard (NTI+MB+IC),1.032927,5.000000,1.031498,1.030569,1.029330,2012-11-15 08:30:00,1.031498,take_profit_1,1,0.250000,1095.649744,PPT,0.700000,816.894456,TP1,0.300000,278.755288,1095.649744,9.291843,1095.649744
89,2012-11-15 08:45:00,1.031309,short,1.000000,45.303196,False,Standard (NTI+MB+IC),1.031809,5.000000,1.030381,1.029453,1.028215,2012-11-15 09:00:00,1.031841,stop_loss,0,0.250000,-532.057718,,,,,,,,-5.320577,-532.057718
90,2012-11-15 12:00:00,1.031064,short,1.000000,31.587523,False,Standard (NTI+MB+IC),1.031564,5.000000,1.030136,1.029208,1.027971,2012-11-15 13:15:00,1.031725,stop_loss,0,1.250000,-27.261587,PPT,0.700000,171.016134,,,,171.016134,-6.609257,-27.261587
91,2012-11-16 01:45:00,1.031188,short,1.000000,50.732678,False,Standard (NTI+MB+IC),1.031688,5.000000,1.030260,1.029332,1.028094,2012-11-16 02:00:00,1.031820,stop_loss,0,0.250000,-632.222238,,,,,,,,-6.322222,-632.222238
92,2012-11-16 03:15:00,1.034286,short,1.000000,47.119898,False,Standard (NTI+MB+IC),1.033248,10.380489,1.033355,1.032424,1.031183,2012-11-16 03:30:00,1.033258,stop_loss,0,0.250000,1028.126952,,,,,,,,10.281270,1028.126952
93,2012-11-16 03:45:00,1.034242,long,1.000000,51.117371,False,Standard (NTI+MB+IC),1.033742,5.000000,1.035173,1.036104,1.037345,2012-11-16 04:00:00,1.033657,stop_loss,0,0.250000,-585.147832,,,,,,,,-5.851478,-585.147832
94,2012-11-16 11:30:00,1.029896,short,1.000000,46.385449,False,Standard (NTI+MB+IC),1.030396,5.000000,1.028969,1.028042,1.026806,2012-11-16 11:45:00,1.030516,stop_loss,0,0.250000,-620.746233,,,,,,,,-6.207462,-620.746233
95,2012-11-16 16:15:00,1.034647,long,1.000000,47.763214,False,Standard (NTI+MB+IC),1.034147,5.000000,1.035578,1.036509,1.037751,2012-11-16 16:30:00,1.034088,stop_loss,0,0.250000,-558.982257,,,,,,,,-5.589823,-558.982257
96,2012-11-16 16:45:00,1.033898,long,1.000000,46.524263,False,Standard (NTI+MB+IC),1.033398,5.000000,1.034829,1.035759,1.037000,2012-11-18 17:00:00,1.034829,take_profit_1,1,48.250000,1099.329745,PPT,0.700000,820.177199,TP1,0.300000,279.152546,1099.329745,9.305085,1099.329745
