trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,final_exit_pips,pnl_per_million,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_pnl_total,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl
11,2017-06-27 09:15:00,0.758897,long,1.000000,15.747259,False,Standard (NTI+MB+IC),0.759741,8.444685,0.760035,0.761174,0.762691,2017-06-27 09:30:00,0.759633,stop_loss,0,0.250000,735.865141,7.358651,735.865141,,,,,,,,,,
12,2017-06-27 10:00:00,0.758978,short,1.000000,40.616927,False,Standard (NTI+MB+IC),0.759978,10.000000,0.757840,0.756702,0.755184,2017-06-27 10:30:00,0.758925,trailing_stop,0,0.500000,53.550069,0.535501,53.550069,,,,,,,,,,
13,2017-06-27 10:45:00,0.759059,short,1.000000,45.567449,False,Standard (NTI+MB+IC),0.760059,10.000000,0.757920,0.756781,0.755263,2017-06-27 13:15:00,0.759007,trailing_stop,0,2.500000,305.164072,0.518016,305.164072,TP0,0.500000,279.263287,279.263287,,,,,,
14,2017-06-27 13:30:00,0.758366,short,1.000000,33.110308,False,Standard (NTI+MB+IC),0.759366,10.000000,0.757229,0.756091,0.754574,2017-06-27 14:45:00,0.759463,stop_loss,0,1.250000,-1096.898401,-10.968984,-1096.898401,,,,,,,,,,
15,2017-06-27 17:45:00,0.758066,short,1.000000,42.307894,False,Standard (NTI+MB+IC),0.759066,10.000000,0.756929,0.755792,0.754276,2017-06-27 20:15:00,0.759119,stop_loss,0,2.500000,-1052.994977,-10.529950,-1052.994977,,,,,,,,,,
16,2017-06-27 20:30:00,0.759325,short,1.000000,14.582022,False,Standard (NTI+MB+IC),0.759194,1.305267,0.758186,0.757047,0.755528,2017-06-27 20:45:00,0.759381,stop_loss,0,0.250000,-56.176767,-0.561768,-56.176767,,,,,,,,,,
17,2017-06-27 21:00:00,0.759586,short,1.000000,37.977818,False,Standard (NTI+MB+IC),0.759196,3.898446,0.758447,0.757307,0.755788,2017-06-27 21:15:00,0.759256,stop_loss,0,0.250000,329.813317,3.298133,329.813317,,,,,,,,,,
18,2017-06-27 21:30:00,0.760725,long,1.000000,48.641372,False,Standard (NTI+MB+IC),0.759725,10.000000,0.761866,0.763007,0.764528,2017-06-27 22:15:00,0.760751,trailing_stop,0,0.750000,390.751898,0.260047,390.751898,TP0,0.500000,377.749527,377.749527,,,,,,
19,2017-06-27 22:30:00,0.760867,long,1.000000,61.108550,False,Standard (NTI+MB+IC),0.759867,10.000000,0.762008,0.763149,0.764671,2017-06-28 02:45:00,0.759711,stop_loss,0,4.250000,-1155.464613,-11.554646,-1155.464613,,,,,,,,,,
20,2017-06-28 03:00:00,0.759042,long,1.000000,14.769461,False,Standard (NTI+MB+IC),0.759540,4.980708,0.760181,0.761319,0.762837,2017-06-28 03:15:00,0.759459,stop_loss,0,0.250000,416.767265,4.167673,416.767265,,,,,,,,,,
21,2017-06-28 03:30:00,0.759368,long,1.000000,16.791465,False,Standard (NTI+MB+IC),0.759551,1.833232,0.760507,0.761646,0.763164,2017-06-28 03:45:00,0.759373,stop_loss,0,0.250000,5.833055,0.058331,5.833055,,,,,,,,,,
22,2017-06-28 04:00:00,0.759117,long,1.000000,36.780096,False,Standard (NTI+MB+IC),0.759545,4.272765,0.760256,0.761395,0.762913,2017-06-28 06:00:00,0.759141,trailing_stop,0,2.000000,228.054666,0.234009,228.054666,TP0,0.500000,216.354208,216.354208,,,,,,
23,2017-06-28 07:00:00,0.758813,short,1.000000,38.410203,False,Standard (NTI+MB+IC),0.759813,10.000000,0.757675,0.756537,0.755019,2017-06-28 08:15:00,0.759883,stop_loss,0,1.250000,-1069.522837,-10.695228,-1069.522837,,,,,,,,,,
24,2017-06-28 10:15:00,0.761008,long,1.000000,45.918118,False,Standard (NTI+MB+IC),0.760008,10.000000,0.762149,0.763291,0.764813,2017-07-04 01:30:00,0.768369,trailing_stop,0,135.250000,966.912266,73.613167,966.912266,TP0,0.500000,396.156501,710.700003,TP0,0.165000,188.349403,TP0,0.110550,126.194100
25,2017-07-04 01:45:00,0.760753,short,1.000000,56.960002,False,Standard (NTI+MB+IC),0.761753,10.000000,0.759612,0.758470,0.756949,2017-07-04 04:15:00,0.760707,trailing_stop,0,2.500000,279.110117,0.455569,279.110117,TP0,0.500000,256.331656,256.331656,,,,,,
26,2017-07-04 04:30:00,0.759657,short,1.000000,42.096726,False,Standard (NTI+MB+IC),0.760657,10.000000,0.758518,0.757378,0.755859,2017-07-04 05:45:00,0.759594,trailing_stop,0,1.250000,63.158371,0.631584,63.158371,,,,,,,,,,
27,2017-07-04 06:00:00,0.760194,short,1.000000,35.122933,False,Standard (NTI+MB+IC),0.761194,10.000000,0.759054,0.757913,0.756393,2017-07-04 09:30:00,0.760106,trailing_stop,0,3.500000,88.525732,0.885257,88.525732,,,,,,,,,,
28,2017-07-04 22:15:00,0.762164,long,1.000000,44.798906,False,Standard (NTI+MB+IC),0.761164,10.000000,0.763307,0.764450,0.765975,2017-07-05 03:00:00,0.762259,trailing_stop,0,4.750000,300.697968,0.951969,300.697968,TP0,0.500000,253.099507,253.099507,,,,,,
29,2017-07-05 03:15:00,0.761792,long,1.000000,35.770907,False,Standard (NTI+MB+IC),0.761177,6.152233,0.762935,0.764078,0.765601,2017-07-05 04:45:00,0.761013,stop_loss,0,1.500000,-779.526761,-7.795268,-779.526761,,,,,,,,,,
30,2017-07-05 06:30:00,0.759507,short,1.000000,44.215391,False,Standard (NTI+MB+IC),0.760507,10.000000,0.758368,0.757229,0.755710,2017-07-05 07:15:00,0.759429,trailing_stop,0,0.750000,78.605190,0.786052,78.605190,,,,,,,,,,
31,2017-07-05 07:30:00,0.759883,short,1.000000,42.382144,False,Standard (NTI+MB+IC),0.760883,10.000000,0.758743,0.757603,0.756083,2017-07-05 15:00:00,0.759795,trailing_stop,0,7.500000,1116.155320,0.874314,1116.155320,TP0,0.500000,546.418034,860.496607,TP0,0.165000,188.071002,TP0,0.110550,126.007571
32,2017-07-06 07:45:00,0.758491,short,1.000000,31.056910,False,Standard (NTI+MB+IC),0.759491,10.000000,0.757354,0.756216,0.754699,2017-07-06 09:00:00,0.759640,stop_loss,0,1.250000,-1148.275524,-11.482755,-1148.275524,,,,,,,,,,
33,2017-07-07 03:15:00,0.759352,long,1.000000,40.129932,False,Standard (NTI+MB+IC),0.758352,10.000000,0.760491,0.761630,0.763149,2017-07-07 06:30:00,0.759391,trailing_stop,0,3.250000,39.374844,0.393748,39.374844,,,,,,,,,,
34,2017-07-07 08:00:00,0.760492,long,1.000000,32.528443,False,Standard (NTI+MB+IC),0.759492,10.000000,0.761633,0.762774,0.764295,2017-07-07 11:15:00,0.759324,stop_loss,0,3.250000,-405.949372,-11.677508,-405.949372,TP0,0.330000,376.443645,376.443645,,,,,,
35,2017-07-07 11:45:00,0.759855,long,1.000000,37.433821,False,Standard (NTI+MB+IC),0.759121,7.340914,0.760995,0.762135,0.763655,2017-07-07 16:45:00,0.759925,trailing_stop,0,5.000000,332.387458,0.700694,332.387458,TP0,0.500000,297.352762,297.352762,,,,,,
36,2017-07-09 22:30:00,0.761201,long,1.000000,29.044318,False,Standard (NTI+MB+IC),0.760201,10.000000,0.762343,0.763485,0.765007,2017-07-10 02:00:00,0.760133,stop_loss,0,3.500000,-1068.514866,-10.685149,-1068.514866,,,,,,,,,,
37,2017-07-10 02:15:00,0.760007,long,1.000000,13.793079,False,Standard (NTI+MB+IC),0.760183,1.754890,0.761147,0.762287,0.763808,2017-07-10 02:30:00,0.760008,stop_loss,0,0.250000,0.811564,0.008116,0.811564,,,,,,,,,,
38,2017-07-10 05:45:00,0.759066,short,1.000000,41.435884,False,Standard (NTI+MB+IC),0.760066,10.000000,0.757928,0.756789,0.755271,2017-07-10 13:00:00,0.760107,stop_loss,0,7.250000,-1040.677975,-10.406780,-1040.677975,,,,,,,,,,
39,2017-07-10 13:15:00,0.760693,long,1.000000,37.145779,False,Standard (NTI+MB+IC),0.759693,10.000000,0.761834,0.762975,0.764496,2017-07-10 22:30:00,0.760703,trailing_stop,0,9.250000,10.325030,0.103250,10.325030,,,,,,,,,,
40,2017-07-11 07:30:00,0.760695,short,1.000000,46.938397,False,Standard (NTI+MB+IC),0.761411,7.155713,0.759554,0.758413,0.756892,2017-07-11 12:00:00,0.761561,stop_loss,0,4.500000,-865.827989,-8.658280,-865.827989,,,,,,,,,,
41,2017-07-11 13:15:00,0.762315,long,1.000000,47.673461,False,Standard (NTI+MB+IC),0.761315,10.000000,0.763459,0.764602,0.766127,2017-10-13 03:15:00,0.783660,end_of_data,0,2246.000000,1024.163341,213.448540,1024.163341,TP0,0.500000,452.426982,767.510889,TP0,0.165000,188.672999,TP0,0.110550,126.410909
