trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_pnl_total,final_exit_pips,pnl_per_million,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl
1,2012-08-01 05:30:00,1.053244,long,1.000000,37.724520,False,Standard (NTI+MB+IC),1.052244,10.000000,1.054824,1.056403,1.058510,2012-08-01 06:30:00,1.053302,trailing_stop,0,1.000000,287.116453,TP0,0.500000,258.164609,258.164609,0.579037,287.116453,,,,,,
2,2012-08-01 07:15:00,1.052055,long,1.000000,12.832760,False,Standard (NTI+MB+IC),1.051055,10.000000,1.053633,1.055212,1.057316,2012-08-01 08:30:00,1.052056,trailing_stop,0,1.250000,0.778233,,,,,0.007782,0.778233,,,,,,
3,2012-08-01 14:00:00,1.047435,long,1.000000,29.222310,False,Standard (NTI+MB+IC),1.051037,36.018293,1.049006,1.050578,1.052672,2012-08-01 14:15:00,1.051018,stop_loss,0,0.250000,3583.158419,,,,,35.831584,3583.158419,,,,,,
4,2012-08-01 14:30:00,1.046662,short,1.000000,40.902807,False,Standard (NTI+MB+IC),1.047662,10.000000,1.045092,1.043522,1.041429,2012-08-01 15:15:00,1.046576,trailing_stop,0,0.750000,772.284928,TP0,0.330000,518.097925,743.376862,0.862927,772.284928,TP0,0.335000,225.278937,,,
5,2012-08-01 15:30:00,1.046445,short,1.000000,47.873274,False,Standard (NTI+MB+IC),1.047445,10.000000,1.044875,1.043305,1.041212,2012-08-01 19:00:00,1.046368,trailing_stop,0,3.500000,485.710922,TP0,0.500000,447.282556,447.282556,0.768567,485.710922,,,,,,
6,2012-08-01 19:15:00,1.047411,short,1.000000,18.507744,False,Standard (NTI+MB+IC),1.048411,10.000000,1.045840,1.044268,1.042174,2012-08-01 22:00:00,1.046609,trailing_stop,0,2.750000,1112.562863,TP0,0.500000,350.326183,783.247190,8.015262,1112.562863,TP0,0.165000,259.234136,TP0,0.110550,173.686871
7,2012-08-01 22:30:00,1.047705,short,1.000000,16.440500,False,Standard (NTI+MB+IC),1.048325,6.203451,1.046133,1.044561,1.042466,2012-08-01 23:15:00,1.048397,stop_loss,0,0.750000,-692.556337,,,,,-6.925563,-692.556337,,,,,,
8,2012-08-02 05:15:00,1.051023,long,1.000000,37.624838,False,Standard (NTI+MB+IC),1.050023,10.000000,1.052599,1.054176,1.056278,2012-08-02 08:45:00,1.051128,trailing_stop,0,3.500000,980.629605,TP0,0.500000,413.562979,847.977008,1.056052,980.629605,TP0,0.165000,260.128161,TP0,0.110550,174.285868
9,2012-08-02 09:00:00,1.047029,long,1.000000,52.449951,False,Standard (NTI+MB+IC),1.048749,17.195758,1.048600,1.050171,1.052265,2012-08-02 09:15:00,1.048643,stop_loss,0,0.250000,1613.358051,,,,,16.133581,1613.358051,,,,,,
10,2012-08-02 09:30:00,1.047748,long,1.000000,43.910204,False,Standard (NTI+MB+IC),1.048700,9.511862,1.049320,1.050892,1.052987,2012-08-02 11:00:00,1.047789,trailing_stop,0,1.500000,952.399939,TP0,0.500000,320.841949,753.902522,0.406580,952.399939,TP0,0.165000,259.317708,TP0,0.110550,173.742865
11,2012-08-02 12:15:00,1.044704,short,1.000000,29.827324,False,Standard (NTI+MB+IC),1.045704,10.000000,1.043137,1.041570,1.039481,2012-08-02 14:00:00,1.044700,trailing_stop,0,1.750000,4.073466,,,,,0.040735,4.073466,,,,,,
12,2012-08-03 03:15:00,1.050362,long,1.000000,40.461085,False,Standard (NTI+MB+IC),1.049362,10.000000,1.051937,1.053513,1.055614,2012-08-03 04:30:00,1.050417,trailing_stop,0,1.250000,561.721302,TP0,0.500000,534.035219,534.035219,0.553722,561.721302,,,,,,
13,2012-08-03 04:45:00,1.051290,long,1.000000,50.610632,False,Standard (NTI+MB+IC),1.050290,10.000000,1.052867,1.054444,1.056546,2012-08-03 08:00:00,1.051383,trailing_stop,0,3.250000,836.413042,TP0,0.500000,545.085383,805.279616,0.929356,836.413042,TP0,0.165000,260.194233,,,
14,2012-08-03 08:15:00,1.051374,long,1.000000,16.911770,False,Standard (NTI+MB+IC),1.050374,10.000000,1.052951,1.054529,1.056631,2012-08-10 00:45:00,1.058288,trailing_stop,0,160.500000,1156.338473,TP0,0.500000,367.807685,802.367002,69.135852,1156.338473,TP0,0.165000,260.215160,TP0,0.110550,174.344157
15,2012-08-10 01:00:00,1.051359,short,1.000000,70.980253,False,Standard (NTI+MB+IC),1.052359,10.000000,1.049782,1.048205,1.046102,2012-08-10 02:15:00,1.052378,stop_loss,0,1.250000,-1018.605461,,,,,-10.186055,-1018.605461,,,,,,
16,2012-08-10 02:30:00,1.051841,short,1.000000,49.753399,False,Standard (NTI+MB+IC),1.052841,10.000000,1.050263,1.048685,1.046581,2012-08-10 04:00:00,1.051743,trailing_stop,0,1.500000,791.941065,TP0,0.500000,335.252694,770.004671,0.977340,791.941065,TP0,0.165000,260.330525,TP0,0.110550,174.421452
17,2012-08-10 04:15:00,1.051432,short,1.000000,17.012554,False,Standard (NTI+MB+IC),1.052432,10.000000,1.049855,1.048278,1.046175,2012-08-10 05:45:00,1.052492,stop_loss,0,1.500000,-1059.468811,,,,,-10.594688,-1059.468811,,,,,,
18,2012-08-10 07:15:00,1.051651,short,1.000000,20.546773,False,Standard (NTI+MB+IC),1.052651,10.000000,1.050074,1.048497,1.046393,2012-08-10 08:15:00,1.051554,trailing_stop,0,1.000000,374.395936,TP0,0.500000,325.734525,325.734525,0.973228,374.395936,,,,,,
19,2012-08-10 08:30:00,1.051250,short,1.000000,38.186857,False,Standard (NTI+MB+IC),1.052250,10.000000,1.049673,1.048096,1.045994,2012-08-10 09:15:00,1.052302,stop_loss,0,0.750000,-1052.318612,,,,,-10.523186,-1052.318612,,,,,,
