trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,final_exit_pips,pnl_per_million,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_pnl_total,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl
282,2010-07-06 09:15:00,0.853545,long,1.000000,69.080503,False,Standard (NTI+MB+IC),0.853045,5.000000,0.854313,0.855081,0.856106,2010-07-06 09:30:00,0.852851,stop_loss,0,0.250000,-693.740587,-6.937406,-693.740587,,,,,,,,,,
283,2010-07-06 09:45:00,0.852005,long,1.000000,59.950568,False,Standard (NTI+MB+IC),0.851505,5.000000,0.852771,0.853538,0.854561,2010-07-06 10:00:00,0.852771,take_profit_1,1,0.250000,1346.884031,7.668041,1346.884031,PPT,0.700000,1116.842813,1346.884031,TP1,0.300000,230.041218,,,
284,2010-07-06 10:15:00,0.854003,long,1.000000,58.222014,False,Standard (NTI+MB+IC),0.853503,5.000000,0.854772,0.855541,0.856565,2010-07-06 10:30:00,0.854772,take_profit_1,1,0.250000,578.177910,7.686031,578.177910,PPT,0.700000,347.596983,578.177910,TP1,0.300000,230.580927,,,
285,2010-07-06 10:45:00,0.853908,long,1.000000,58.794986,False,Standard (NTI+MB+IC),0.853408,5.000000,0.854676,0.855445,0.856470,2010-07-06 11:45:00,0.854676,take_profit_1,1,1.000000,574.998263,7.685171,574.998263,PPT,0.700000,344.443120,574.998263,TP1,0.300000,230.555143,,,
286,2010-07-06 12:00:00,0.854604,long,1.000000,51.452892,False,Standard (NTI+MB+IC),0.854104,5.000000,0.855373,0.856142,0.857168,2010-07-06 12:30:00,0.853928,stop_loss,1,0.500000,-194.218668,-6.758998,-194.218668,TP1,0.333333,256.381230,256.381230,,,,,,
287,2010-07-06 12:45:00,0.851830,long,1.000000,20.354494,False,Standard (NTI+MB+IC),0.851330,5.000000,0.852597,0.853363,0.854386,2010-07-06 13:00:00,0.852597,take_profit_1,1,0.250000,488.975966,7.666470,488.975966,PPT,0.700000,258.981859,488.975966,TP1,0.300000,229.994107,,,
288,2010-07-06 13:15:00,0.852135,long,1.000000,18.797094,False,Standard (NTI+MB+IC),0.851635,5.000000,0.852902,0.853669,0.854691,2010-07-06 13:30:00,0.851576,stop_loss,0,0.250000,-559.271225,-5.592712,-559.271225,,,,,,,,,,
289,2010-07-06 13:45:00,0.849112,long,1.000000,20.504281,False,Standard (NTI+MB+IC),0.848612,5.000000,0.849877,0.850641,0.851660,2010-07-06 14:45:00,0.849877,tp1_pullback,2,1.000000,1018.934983,7.642012,1018.934983,TP1,0.333333,254.733746,764.201237,TP2,0.333333,509.467491,,,
290,2010-07-06 15:00:00,0.849433,long,1.000000,20.409435,False,Standard (NTI+MB+IC),0.848933,5.000000,0.850197,0.850962,0.851981,2010-07-06 15:15:00,0.848892,stop_loss,0,0.250000,-540.568835,-5.405688,-540.568835,,,,,,,,,,
291,2010-07-06 16:30:00,0.851407,long,1.000000,15.723689,False,Standard (NTI+MB+IC),0.850907,5.000000,0.852173,0.852939,0.853961,2010-07-06 16:45:00,0.852173,take_profit_1,1,0.250000,995.063016,7.662662,995.063016,PPT,0.700000,765.183158,995.063016,TP1,0.300000,229.879858,,,
292,2010-07-06 17:00:00,0.852832,long,1.000000,31.405622,False,Standard (NTI+MB+IC),0.852332,5.000000,0.853600,0.854367,0.855390,2010-07-06 17:45:00,0.852247,stop_loss,0,0.750000,81.996964,-5.853832,81.996964,PPT,0.700000,257.611931,257.611931,,,,,,
293,2010-07-07 09:00:00,0.850509,long,1.000000,32.486667,False,Standard (NTI+MB+IC),0.850009,5.000000,0.851274,0.852039,0.853060,2010-07-07 09:15:00,0.851274,take_profit_1,1,0.250000,573.647510,7.654577,573.647510,PPT,0.700000,344.010199,573.647510,TP1,0.300000,229.637310,,,
294,2010-07-07 10:15:00,0.854947,long,1.000000,45.962479,False,Standard (NTI+MB+IC),0.854447,5.000000,0.855717,0.856486,0.857512,2010-07-07 10:30:00,0.855717,take_profit_1,1,0.250000,827.738275,7.694526,827.738275,PPT,0.700000,596.902509,827.738275,TP1,0.300000,230.835766,,,
295,2010-07-07 10:45:00,0.858042,long,1.000000,54.582730,False,Standard (NTI+MB+IC),0.857542,5.000000,0.858814,0.859587,0.860616,2010-07-07 11:00:00,0.857503,stop_loss,0,0.250000,-539.479696,-5.394797,-539.479696,,,,,,,,,,
296,2010-07-07 11:15:00,0.857105,long,1.000000,59.817670,False,Standard (NTI+MB+IC),0.856605,5.000000,0.857876,0.858648,0.859676,2010-07-07 11:45:00,0.856411,stop_loss,0,0.500000,-694.101560,-6.941016,-694.101560,,,,,,,,,,
297,2010-07-07 12:00:00,0.857143,long,1.000000,58.076271,False,Standard (NTI+MB+IC),0.856643,5.000000,0.857914,0.858686,0.859714,2010-07-07 12:15:00,0.857914,take_profit_1,1,0.250000,761.313180,7.714287,761.313180,PPT,0.700000,529.884564,761.313180,TP1,0.300000,231.428616,,,
298,2010-07-07 12:30:00,0.858638,long,1.000000,58.201221,False,Standard (NTI+MB+IC),0.858138,5.000000,0.859410,0.860183,0.861213,2010-07-07 13:15:00,0.861213,take_profit_3,3,0.750000,1631.411379,25.759127,1631.411379,TP1,0.333333,257.591270,1631.411379,TP2,0.333333,515.182541,TP3,0.333333,858.637568
299,2010-07-07 13:30:00,0.863428,long,1.000000,67.298690,False,Standard (NTI+MB+IC),0.862928,5.000000,0.864205,0.864982,0.866018,2010-07-07 13:45:00,0.864205,take_profit_1,1,0.250000,703.732421,7.770849,703.732421,PPT,0.700000,470.606940,703.732421,TP1,0.300000,233.125480,,,
300,2010-07-07 14:00:00,0.865425,long,1.000000,72.268300,False,Standard (NTI+MB+IC),0.864925,5.000000,0.866204,0.866983,0.868021,2010-07-07 14:15:00,0.864902,stop_loss,0,0.250000,-523.526107,-5.235261,-523.526107,,,,,,,,,,
301,2010-07-07 14:30:00,0.864307,long,1.000000,73.875013,False,Standard (NTI+MB+IC),0.863807,5.000000,0.865085,0.865863,0.866900,2010-07-07 15:15:00,0.865085,take_profit_1,1,0.750000,718.141023,7.778767,718.141023,PPT,0.700000,484.778009,718.141023,TP1,0.300000,233.363014,,,
302,2010-07-07 15:30:00,0.864920,long,1.000000,67.000883,False,Standard (NTI+MB+IC),0.864420,5.000000,0.865698,0.866477,0.867514,2010-07-07 15:45:00,0.865698,take_profit_1,1,0.250000,499.743457,7.784277,499.743457,PPT,0.700000,266.215140,499.743457,TP1,0.300000,233.528317,,,
303,2010-07-07 16:00:00,0.864426,long,1.000000,65.155932,False,Standard (NTI+MB+IC),0.863926,5.000000,0.865203,0.865981,0.867019,2010-07-07 17:15:00,0.863798,stop_loss,0,1.250000,-627.617340,-6.276173,-627.617340,,,,,,,,,,
304,2010-07-07 17:30:00,0.863804,long,1.000000,21.935055,False,Standard (NTI+MB+IC),0.863304,5.000000,0.864582,0.865359,0.866396,2010-07-07 17:45:00,0.863111,stop_loss,0,0.250000,-692.843000,-6.928430,-692.843000,,,,,,,,,,
305,2010-07-07 18:00:00,0.862600,long,1.000000,19.022478,False,Standard (NTI+MB+IC),0.862100,5.000000,0.863377,0.864153,0.865188,2010-07-07 18:45:00,0.863377,take_profit_1,1,0.750000,512.713396,7.763402,512.713396,PPT,0.700000,279.811323,512.713396,TP1,0.300000,232.902073,,,
306,2010-07-07 19:00:00,0.863333,long,1.000000,28.314251,False,Standard (NTI+MB+IC),0.862833,5.000000,0.864110,0.864887,0.865923,2010-07-07 19:15:00,0.864110,take_profit_1,1,0.250000,770.287678,7.769993,770.287678,PPT,0.700000,537.187879,770.287678,TP1,0.300000,233.099799,,,
307,2010-07-07 19:30:00,0.863108,long,1.000000,25.860243,False,Standard (NTI+MB+IC),0.862608,5.000000,0.863885,0.864662,0.865698,2010-07-07 20:00:00,0.863885,take_profit_1,1,0.500000,1977.116076,7.767976,1977.116076,PPT,0.700000,1744.076791,1977.116076,TP1,0.300000,233.039285,,,
308,2010-07-07 20:15:00,0.864605,long,1.000000,29.295687,False,Standard (NTI+MB+IC),0.864105,5.000000,0.865383,0.866162,0.867199,2010-07-07 20:30:00,0.865383,take_profit_1,1,0.250000,1139.791533,7.781447,1139.791533,PPT,0.700000,906.348125,1139.791533,TP1,0.300000,233.443409,,,
309,2010-07-07 20:45:00,0.866422,long,1.000000,35.359114,False,Standard (NTI+MB+IC),0.865922,5.000000,0.867202,0.867982,0.869021,2010-07-07 21:00:00,0.865874,stop_loss,0,0.250000,-547.959750,-5.479598,-547.959750,,,,,,,,,,
310,2010-07-07 21:15:00,0.866930,long,1.000000,35.499039,False,Standard (NTI+MB+IC),0.866430,5.000000,0.867710,0.868491,0.869531,2010-07-07 21:30:00,0.867710,take_profit_1,1,0.250000,4762.979919,7.802371,4762.979919,PPT,0.700000,4528.908784,4762.979919,TP1,0.300000,234.071135,,,
311,2010-07-07 21:45:00,0.872941,long,1.000000,46.596250,False,Standard (NTI+MB+IC),0.872441,5.000000,0.873726,0.874512,0.875560,2010-07-07 22:00:00,0.873726,take_profit_1,1,0.250000,487.101492,7.856468,487.101492,PPT,0.700000,251.407463,487.101492,TP1,0.300000,235.694029,,,
312,2010-07-07 22:15:00,0.872325,long,1.000000,53.622717,False,Standard (NTI+MB+IC),0.871825,5.000000,0.873110,0.873895,0.874942,2010-07-07 22:45:00,0.873110,take_profit_1,1,0.500000,778.176595,7.850923,778.176595,PPT,0.700000,542.648903,778.176595,TP1,0.300000,235.527693,,,
313,2010-07-07 23:00:00,0.872413,long,1.000000,58.516945,False,Standard (NTI+MB+IC),0.871913,5.000000,0.873198,0.873983,0.875030,2010-07-07 23:30:00,0.873198,take_profit_1,1,0.500000,856.550219,7.851716,856.550219,PPT,0.700000,620.998747,856.550219,TP1,0.300000,235.551472,,,
314,2010-07-07 23:45:00,0.872926,long,1.000000,55.977305,False,Standard (NTI+MB+IC),0.872426,5.000000,0.873712,0.874498,0.875545,2010-07-08 00:45:00,0.872399,stop_loss,0,1.000000,33.326335,-5.273402,33.326335,PPT,0.700000,191.528382,191.528382,,,,,,
315,2010-07-08 01:00:00,0.871531,long,1.000000,21.536333,False,Standard (NTI+MB+IC),0.871031,5.000000,0.872315,0.873099,0.874145,2010-07-08 01:15:00,0.872315,take_profit_1,1,0.250000,1053.869682,7.843776,1053.869682,PPT,0.700000,818.556411,1053.869682,TP1,0.300000,235.313271,,,
