trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_pnl_total,final_exit_pips,pnl_per_million,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl
1,2020-12-17 09:00:00,0.762246,long,1.000000,13.818277,False,Standard (NTI+MB+IC),0.761246,10.000000,0.763390,0.764533,0.766058,2020-12-17 19:45:00,0.761167,stop_loss,0,10.750000,-188.167472,PPT,0.500000,351.761993,351.761993,-10.798589,-188.167472,,,,,,
2,2020-12-17 21:15:00,0.761009,short,1.000000,46.325303,False,Standard (NTI+MB+IC),0.762009,10.000000,0.759867,0.758725,0.757203,2020-12-18 00:15:00,0.758725,take_profit_2,2,3.000000,1260.268059,PPT,0.500000,499.259540,1260.268059,22.830256,1260.268059,TP1,0.333333,380.504260,TP2,0.166667,380.504260
3,2020-12-18 00:30:00,0.758348,short,1.000000,64.988640,False,Standard (NTI+MB+IC),0.759348,10.000000,0.757210,0.756073,0.754556,2020-12-18 01:15:00,0.759463,stop_loss,0,0.750000,-1115.175035,,,,,-11.151750,-1115.175035,,,,,,
4,2020-12-18 01:30:00,0.760105,short,1.000000,25.871551,False,Standard (NTI+MB+IC),0.761105,10.000000,0.758965,0.757825,0.756304,2020-12-18 07:00:00,0.761121,stop_loss,1,5.500000,768.201867,PPT,0.500000,557.464194,937.516659,-10.158888,768.201867,TP1,0.333333,380.052464,,,
5,2020-12-18 07:30:00,0.761848,long,1.000000,39.855797,False,Standard (NTI+MB+IC),0.760848,10.000000,0.762991,0.764133,0.765657,2020-12-18 09:15:00,0.760754,stop_loss,0,1.750000,-1094.003185,,,,,-10.940032,-1094.003185,,,,,,
6,2020-12-20 17:00:00,0.759566,long,1.000000,17.334924,False,Standard (NTI+MB+IC),0.760733,11.669719,0.760706,0.761845,0.763364,2020-12-20 17:15:00,0.760627,stop_loss,0,0.250000,1060.396427,,,,,10.603964,1060.396427,,,,,,
7,2020-12-20 18:00:00,0.759483,short,1.000000,39.125645,False,Standard (NTI+MB+IC),0.760483,10.000000,0.758343,0.757204,0.755685,2020-12-20 21:30:00,0.757204,take_profit_2,2,3.500000,1220.734480,PPT,0.500000,461.251976,1220.734480,22.784475,1220.734480,TP1,0.333333,379.741252,TP2,0.166667,379.741252
8,2020-12-20 21:45:00,0.756782,short,1.000000,39.530298,False,Standard (NTI+MB+IC),0.757782,10.000000,0.755646,0.754511,0.752998,2020-12-21 02:30:00,0.754511,take_profit_2,2,4.750000,1072.571402,PPT,0.500000,315.789823,1072.571402,22.703447,1072.571402,TP1,0.333333,378.390790,TP2,0.166667,378.390790
9,2020-12-21 02:45:00,0.752668,short,1.000000,71.490037,False,Standard (NTI+MB+IC),0.753668,10.000000,0.751539,0.750410,0.748905,2020-12-21 03:30:00,0.753842,stop_loss,0,0.750000,-1173.615635,,,,,-11.736156,-1173.615635,,,,,,
10,2020-12-21 03:45:00,0.754051,short,1.000000,63.176873,False,Standard (NTI+MB+IC),0.755051,10.000000,0.752920,0.751789,0.750281,2020-12-21 04:30:00,0.751789,take_profit_2,2,0.750000,1324.548356,PPT,0.500000,570.497362,1324.548356,22.621530,1324.548356,TP1,0.333333,377.025497,TP2,0.166667,377.025497
11,2020-12-21 04:45:00,0.749700,short,1.000000,64.797824,False,Standard (NTI+MB+IC),0.750700,10.000000,0.748575,0.747451,0.745951,2020-12-21 05:15:00,0.747451,take_profit_2,2,0.500000,1599.623432,PPT,0.500000,849.923585,1599.623432,22.490995,1599.623432,TP1,0.333333,374.849924,TP2,0.166667,374.849924
12,2020-12-21 05:30:00,0.748302,short,1.000000,72.317495,False,Standard (NTI+MB+IC),0.749302,10.000000,0.747179,0.746057,0.744560,2020-12-21 06:00:00,0.749401,stop_loss,0,0.500000,-1099.310506,,,,,-10.993105,-1099.310506,,,,,,
13,2020-12-21 06:15:00,0.749551,short,1.000000,66.746165,False,Standard (NTI+MB+IC),0.750551,10.000000,0.748427,0.747302,0.745803,2020-12-21 06:30:00,0.750701,stop_loss,0,0.250000,-1149.454020,,,,,-11.494540,-1149.454020,,,,,,
14,2020-12-21 06:45:00,0.750534,short,1.000000,25.359669,False,Standard (NTI+MB+IC),0.751534,10.000000,0.749408,0.748283,0.746781,2020-12-21 07:15:00,0.751635,stop_loss,0,0.500000,-1100.944965,,,,,-11.009450,-1100.944965,,,,,,
15,2020-12-21 07:30:00,0.751800,short,1.000000,17.856923,False,Standard (NTI+MB+IC),0.752800,10.000000,0.750672,0.749544,0.748041,2020-12-21 09:00:00,0.752973,stop_loss,0,1.500000,-1173.540852,,,,,-11.735409,-1173.540852,,,,,,
16,2020-12-21 09:15:00,0.753372,short,1.000000,15.855012,False,Standard (NTI+MB+IC),0.754372,10.000000,0.752242,0.751112,0.749605,2020-12-21 10:30:00,0.754373,stop_loss,0,1.250000,-1001.477111,,,,,-10.014771,-1001.477111,,,,,,
17,2020-12-21 10:45:00,0.755660,short,1.000000,22.531038,False,Standard (NTI+MB+IC),0.754319,13.410613,0.754527,0.753394,0.751882,2020-12-21 11:00:00,0.754485,stop_loss,0,0.250000,1175.199869,,,,,11.751999,1175.199869,,,,,,
18,2020-12-21 11:45:00,0.757461,long,1.000000,60.519606,False,Standard (NTI+MB+IC),0.756461,10.000000,0.758597,0.759733,0.761248,2020-12-21 14:30:00,0.759733,take_profit_2,2,2.750000,1112.070959,PPT,0.500000,354.610179,1112.070959,22.723823,1112.070959,TP1,0.333333,378.730390,TP2,0.166667,378.730390
19,2020-12-21 14:45:00,0.759599,long,1.000000,77.293786,False,Standard (NTI+MB+IC),0.758599,10.000000,0.760738,0.761877,0.763397,2020-12-21 15:30:00,0.758494,stop_loss,0,0.750000,-1104.253081,,,,,-11.042531,-1104.253081,,,,,,
20,2020-12-21 15:45:00,0.758291,long,1.000000,27.221950,False,Standard (NTI+MB+IC),0.757291,10.000000,0.759428,0.760565,0.762082,2020-12-21 19:30:00,0.757242,stop_loss,0,3.750000,-1048.399631,,,,,-10.483996,-1048.399631,,,,,,
21,2020-12-22 05:00:00,0.753432,short,1.000000,33.895604,False,Standard (NTI+MB+IC),0.754432,10.000000,0.752302,0.751172,0.749665,2020-12-22 05:45:00,0.754558,stop_loss,0,0.750000,-1125.026040,,,,,-11.250260,-1125.026040,,,,,,
22,2020-12-22 11:45:00,0.752951,short,1.000000,39.723665,False,Standard (NTI+MB+IC),0.753951,10.000000,0.751821,0.750692,0.749186,2020-12-22 18:30:00,0.753974,stop_loss,1,6.750000,531.378132,PPT,0.500000,325.421727,701.897149,-10.231141,531.378132,TP1,0.333333,376.475422,,,
