trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_pnl_total,final_exit_pips,pnl_per_million,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl
1,2021-02-08 22:30:00,0.772776,long,1.000000,77.000259,False,Standard (NTI+MB+IC),0.772276,5.000000,0.773472,0.774167,0.775095,2021-02-09 01:15:00,0.772118,stop_loss,0,2.750000,-89.940694,TP0,0.700000,107.573713,107.573713,-6.583814,-89.940694,,,,,,
2,2021-02-09 01:30:00,0.772514,long,1.000000,18.681709,False,Standard (NTI+MB+IC),0.772014,5.000000,0.773209,0.773904,0.774831,2021-02-09 01:45:00,0.771911,stop_loss,0,0.250000,-602.525519,,,,,-6.025255,-602.525519,,,,,,
3,2021-02-09 02:00:00,0.772244,long,1.000000,19.630919,False,Standard (NTI+MB+IC),0.771744,5.000000,0.772939,0.773634,0.774561,2021-02-09 03:00:00,0.771611,stop_loss,0,1.000000,-632.952254,,,,,-6.329523,-632.952254,,,,,,
4,2021-02-09 03:15:00,0.770810,long,1.000000,22.250588,False,Standard (NTI+MB+IC),0.771096,2.853915,0.771504,0.772198,0.773123,2021-02-09 08:30:00,0.771754,trailing_stop,0,5.250000,1075.943821,TP0,0.700000,867.800083,982.494341,9.441383,1075.943821,TP0,0.099000,68.679196,TP0,0.066330,46.015062
5,2021-02-09 14:45:00,0.773785,long,1.000000,23.934629,False,Standard (NTI+MB+IC),0.773285,5.000000,0.774481,0.775177,0.776106,2021-02-09 19:00:00,0.773788,trailing_stop,0,4.250000,200.830459,TP0,0.700000,199.837691,199.837691,0.033092,200.830459,,,,,,
6,2021-02-10 22:45:00,0.773185,short,1.000000,20.345531,False,Standard (NTI+MB+IC),0.772718,4.668643,0.772489,0.771793,0.770865,2021-02-10 23:00:00,0.772914,stop_loss,0,0.250000,270.627793,,,,,2.706278,270.627793,,,,,,
7,2021-02-10 23:30:00,0.773487,long,1.000000,55.480075,False,Standard (NTI+MB+IC),0.772987,5.000000,0.774183,0.774879,0.775807,2021-02-11 03:45:00,0.773594,trailing_stop,0,4.250000,376.862744,TP0,0.700000,170.178837,285.271366,1.072711,376.862744,TP0,0.099000,68.917682,TP0,0.066330,46.174847
8,2021-02-11 04:00:00,0.774170,long,1.000000,23.439529,False,Standard (NTI+MB+IC),0.773670,5.000000,0.774867,0.775564,0.776493,2021-02-11 05:00:00,0.774192,trailing_stop,0,1.000000,160.062579,TP0,0.700000,153.682567,153.682567,0.212667,160.062579,,,,,,
9,2021-02-11 07:45:00,0.775418,long,1.000000,35.302966,False,Standard (NTI+MB+IC),0.774918,5.000000,0.776116,0.776814,0.777744,2021-02-11 11:00:00,0.775995,trailing_stop,0,3.250000,1141.411795,TP0,0.700000,932.344708,1047.724592,5.773808,1141.411795,TP0,0.099000,69.089751,TP0,0.066330,46.290133
10,2021-02-11 14:30:00,0.774972,long,1.000000,22.124685,False,Standard (NTI+MB+IC),0.774596,3.758982,0.775670,0.776367,0.777297,2021-02-11 16:45:00,0.775016,trailing_stop,0,2.250000,256.680609,TP0,0.700000,243.473739,243.473739,0.440229,256.680609,,,,,,
11,2021-02-11 22:30:00,0.773830,short,1.000000,51.198240,False,Standard (NTI+MB+IC),0.774330,5.000000,0.773133,0.772437,0.771508,2021-02-11 23:30:00,0.774361,stop_loss,0,1.000000,-531.170598,,,,,-5.311706,-531.170598,,,,,,
12,2021-02-12 03:45:00,0.772319,short,1.000000,40.981867,False,Standard (NTI+MB+IC),0.772819,5.000000,0.771624,0.770928,0.770002,2021-02-12 05:15:00,0.772845,stop_loss,0,1.500000,-25.778445,TP0,0.700000,132.057170,132.057170,-5.261187,-25.778445,,,,,,
13,2021-02-12 06:00:00,0.772794,short,1.000000,35.631238,False,Standard (NTI+MB+IC),0.773294,5.000000,0.772099,0.771403,0.770476,2021-02-12 07:30:00,0.772800,trailing_stop,0,1.500000,393.240992,TP0,0.700000,394.917204,394.917204,-0.055874,393.240992,,,,,,
14,2021-02-12 08:15:00,0.772160,short,1.000000,27.035028,False,Standard (NTI+MB+IC),0.772660,5.000000,0.771465,0.770770,0.769843,2021-02-12 09:30:00,0.772678,stop_loss,0,1.250000,-518.149869,,,,,-5.181499,-518.149869,,,,,,
15,2021-02-12 10:00:00,0.773444,short,1.000000,13.278651,False,Standard (NTI+MB+IC),0.773715,2.715444,0.772748,0.772051,0.771123,2021-02-12 10:15:00,0.773823,stop_loss,0,0.250000,-379.079940,,,,,-3.790799,-379.079940,,,,,,
16,2021-02-12 10:30:00,0.774415,short,1.000000,16.536147,False,Standard (NTI+MB+IC),0.773689,7.264861,0.773718,0.773021,0.772092,2021-02-12 10:45:00,0.773779,stop_loss,0,0.250000,636.264582,,,,,6.362646,636.264582,,,,,,
17,2021-02-12 11:30:00,0.775757,long,1.000000,50.891898,False,Standard (NTI+MB+IC),0.775257,5.000000,0.776455,0.777153,0.778084,2021-02-12 13:00:00,0.775709,trailing_stop,0,1.500000,191.235645,TP0,0.700000,205.444818,205.444818,-0.473639,191.235645,,,,,,
18,2021-02-12 13:15:00,0.775749,long,1.000000,55.389140,False,Standard (NTI+MB+IC),0.775249,5.000000,0.776448,0.777146,0.778077,2021-02-12 15:00:00,0.775129,stop_loss,0,1.750000,-52.848237,TP0,0.700000,133.365240,133.365240,-6.207116,-52.848237,,,,,,
19,2021-02-14 17:00:00,0.776227,long,1.000000,30.888427,False,Standard (NTI+MB+IC),0.775727,5.000000,0.776926,0.777625,0.778556,2021-02-14 18:45:00,0.776268,trailing_stop,0,1.750000,273.028252,TP0,0.700000,260.751977,260.751977,0.409209,273.028252,,,,,,
20,2021-02-14 19:15:00,0.776869,long,1.000000,21.590464,False,Standard (NTI+MB+IC),0.776369,5.000000,0.777568,0.778267,0.779199,2021-02-14 19:45:00,0.776281,stop_loss,0,0.500000,-587.456553,,,,,-5.874566,-587.456553,,,,,,
21,2021-02-14 22:00:00,0.777770,long,1.000000,31.731505,False,Standard (NTI+MB+IC),0.777270,5.000000,0.778470,0.779170,0.780104,2021-02-15 02:30:00,0.777779,trailing_stop,0,4.500000,593.404124,TP0,0.700000,391.831056,507.560935,0.084093,593.404124,TP0,0.099000,69.299329,TP0,0.066330,46.430550
22,2021-02-15 02:45:00,0.777750,long,1.000000,19.161657,False,Standard (NTI+MB+IC),0.777250,5.000000,0.778450,0.779150,0.780083,2021-02-15 04:30:00,0.777725,trailing_stop,0,1.750000,627.845368,TP0,0.700000,483.251177,598.977990,-0.248287,627.845368,TP0,0.099000,69.297493,TP0,0.066330,46.429320
23,2021-02-15 21:30:00,0.780380,long,1.000000,42.001602,False,Standard (NTI+MB+IC),0.779880,5.000000,0.781082,0.781784,0.782721,2021-02-15 23:15:00,0.779815,stop_loss,0,1.750000,-564.550583,,,,,-5.645506,-564.550583,,,,,,
24,2021-02-15 23:45:00,0.779519,long,1.000000,20.473503,False,Standard (NTI+MB+IC),0.779019,5.000000,0.780221,0.780922,0.781858,2021-02-16 00:15:00,0.778831,stop_loss,0,0.500000,-688.071874,,,,,-6.880719,-688.071874,,,,,,
25,2021-02-16 00:30:00,0.778117,long,1.000000,23.337098,False,Standard (NTI+MB+IC),0.778627,5.096960,0.778818,0.779518,0.780452,2021-02-16 00:45:00,0.778459,stop_loss,0,0.250000,230.351756,TP0,0.700000,127.794999,127.794999,3.418559,230.351756,,,,,,
26,2021-02-16 01:00:00,0.778435,long,1.000000,27.082413,False,Standard (NTI+MB+IC),0.778639,2.033816,0.779136,0.779836,0.780770,2021-02-16 01:30:00,0.778454,trailing_stop,0,0.500000,190.930163,TP0,0.700000,185.402011,185.402011,0.184272,190.930163,,,,,,
27,2021-02-16 01:45:00,0.778641,long,1.000000,25.984130,False,Standard (NTI+MB+IC),0.778631,0.099167,0.779342,0.780042,0.780977,2021-02-16 02:00:00,0.778537,stop_loss,0,0.250000,-103.753441,,,,,-1.037534,-103.753441,,,,,,
28,2021-02-16 02:30:00,0.777711,short,1.000000,48.198376,False,Standard (NTI+MB+IC),0.778211,5.000000,0.777011,0.776311,0.775378,2021-02-16 03:00:00,0.778334,stop_loss,0,0.500000,-623.288176,,,,,-6.232882,-623.288176,,,,,,
29,2021-02-16 08:30:00,0.776583,short,1.000000,44.230847,False,Standard (NTI+MB+IC),0.777083,5.000000,0.775884,0.775185,0.774254,2021-02-16 11:00:00,0.776226,trailing_stop,0,2.500000,984.817112,TP0,0.700000,779.304714,894.857978,3.570205,984.817112,TP0,0.099000,69.193571,TP0,0.066330,46.359693
30,2021-02-16 11:30:00,0.776459,short,1.000000,33.623409,False,Standard (NTI+MB+IC),0.776959,5.000000,0.775761,0.775062,0.774130,2021-02-17 03:45:00,0.774544,trailing_stop,0,16.250000,664.225740,TP0,0.700000,454.581702,570.116531,19.151470,664.225740,TP0,0.099000,69.182533,TP0,0.066330,46.352297
31,2021-02-17 07:00:00,0.773852,short,1.000000,38.242460,False,Standard (NTI+MB+IC),0.774352,5.000000,0.773155,0.772459,0.771530,2021-02-17 07:30:00,0.774527,stop_loss,0,0.500000,-675.726530,,,,,-6.757265,-675.726530,,,,,,
32,2021-02-17 09:15:00,0.773099,short,1.000000,38.168051,False,Standard (NTI+MB+IC),0.773599,5.000000,0.772404,0.771708,0.770780,2021-02-17 09:45:00,0.773655,stop_loss,0,0.500000,-555.224469,,,,,-5.552245,-555.224469,,,,,,
33,2021-02-17 10:00:00,0.773368,short,1.000000,34.715528,False,Standard (NTI+MB+IC),0.773868,5.000000,0.772672,0.771975,0.771047,2021-02-17 10:45:00,0.773371,trailing_stop,0,0.750000,427.930547,TP0,0.700000,313.280997,428.355767,-0.031575,427.930547,TP0,0.099000,68.907048,TP0,0.066330,46.167722
34,2021-02-17 19:00:00,0.775904,long,1.000000,43.696454,False,Standard (NTI+MB+IC),0.775404,5.000000,0.776603,0.777301,0.778232,2021-02-17 20:30:00,0.775854,trailing_stop,0,1.500000,385.650651,TP0,0.700000,276.929054,392.381299,-0.499788,385.650651,TP0,0.099000,69.133081,TP0,0.066330,46.319164
35,2021-02-17 20:45:00,0.775691,long,1.000000,57.828018,False,Standard (NTI+MB+IC),0.775191,5.000000,0.776389,0.777087,0.778018,2021-02-17 22:00:00,0.775654,trailing_stop,0,1.250000,282.466261,TP0,0.700000,293.567376,293.567376,-0.370037,282.466261,,,,,,
36,2021-02-17 22:30:00,0.774918,long,1.000000,16.720615,False,Standard (NTI+MB+IC),0.774761,1.575790,0.775616,0.776313,0.777243,2021-02-18 02:00:00,0.774882,trailing_stop,0,3.500000,284.988836,TP0,0.700000,120.097029,235.402567,-0.359680,284.988836,TP0,0.099000,69.045232,TP0,0.066330,46.260306
37,2021-02-18 03:45:00,0.777760,long,1.000000,29.081668,False,Standard (NTI+MB+IC),0.777260,5.000000,0.778460,0.779160,0.780094,2021-02-18 05:15:00,0.777228,stop_loss,0,1.500000,-532.193218,,,,,-5.321932,-532.193218,,,,,,
38,2021-02-18 05:30:00,0.777091,long,1.000000,42.082685,False,Standard (NTI+MB+IC),0.776591,5.000000,0.777790,0.778490,0.779422,2021-02-18 09:15:00,0.777074,trailing_stop,0,3.750000,683.452611,TP0,0.700000,475.397112,591.025901,-0.171827,683.452611,TP0,0.099000,69.238796,TP0,0.066330,46.389993
39,2021-02-18 09:30:00,0.775997,long,1.000000,17.571821,False,Standard (NTI+MB+IC),0.776193,1.959741,0.776695,0.777394,0.778325,2021-02-18 09:45:00,0.776066,stop_loss,0,0.250000,68.646342,,,,,0.686463,68.646342,,,,,,
40,2021-02-18 10:00:00,0.774449,long,1.000000,20.938055,False,Standard (NTI+MB+IC),0.776198,17.489483,0.775146,0.775843,0.776773,2021-02-18 10:15:00,0.776016,stop_loss,0,0.250000,1566.388140,,,,,15.663881,1566.388140,,,,,,
41,2021-02-18 10:45:00,0.774005,short,1.000000,48.500160,False,Standard (NTI+MB+IC),0.774505,5.000000,0.773308,0.772612,0.771683,2021-02-18 11:00:00,0.774548,stop_loss,0,0.250000,-542.866332,,,,,-5.428663,-542.866332,,,,,,
42,2021-02-18 11:15:00,0.775243,short,1.000000,45.566902,False,Standard (NTI+MB+IC),0.775743,5.000000,0.774545,0.773848,0.772917,2021-02-18 12:30:00,0.775284,trailing_stop,0,1.250000,287.054927,TP0,0.700000,226.128087,295.202241,-0.405339,287.054927,TP0,0.099000,69.074155,,,
