trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_pnl_total,final_exit_pips,pnl_per_million,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl
1,2014-02-10 00:15:00,0.893311,short,1.000000,42.739285,False,Standard (NTI+MB+IC),0.893811,5.000000,0.892507,0.891703,0.890631,2014-02-10 01:15:00,0.893306,trailing_stop,0,1.000000,190.823614,TP0,0.700000,189.471215,189.471215,0.045080,190.823614,,,,,,
2,2014-02-10 02:30:00,0.892242,short,1.000000,39.134194,False,Standard (NTI+MB+IC),0.892742,5.000000,0.891439,0.890635,0.889565,2014-02-10 02:45:00,0.892769,stop_loss,0,0.250000,-527.034133,,,,,-5.270341,-527.034133,,,,,,
3,2014-02-10 03:15:00,0.891193,short,1.000000,37.876280,False,Standard (NTI+MB+IC),0.891693,5.000000,0.890391,0.889589,0.888519,2014-02-10 03:45:00,0.891741,stop_loss,0,0.500000,-547.987704,,,,,-5.479877,-547.987704,,,,,,
4,2014-02-10 20:00:00,0.900149,long,1.000000,45.398727,False,Standard (NTI+MB+IC),0.899649,5.000000,0.900959,0.901769,0.902850,2014-02-10 20:45:00,0.900132,trailing_stop,0,0.750000,182.475681,TP0,0.700000,105.625671,185.828957,-0.166830,182.475681,TP0,0.099000,80.203285,,,
5,2014-02-10 21:00:00,0.899500,long,1.000000,57.931408,False,Standard (NTI+MB+IC),0.899000,5.000000,0.900310,0.901119,0.902199,2014-02-11 01:15:00,0.899506,trailing_stop,0,4.250000,378.303055,TP0,0.700000,139.833334,273.676271,0.057955,378.303055,TP0,0.099000,80.145471,TP0,0.066330,53.697466
6,2014-02-11 01:30:00,0.900830,long,1.000000,26.269936,False,Standard (NTI+MB+IC),0.900330,5.000000,0.901641,0.902452,0.903533,2014-02-11 02:15:00,0.900316,stop_loss,0,0.750000,-513.990765,,,,,-5.139908,-513.990765,,,,,,
7,2014-02-11 02:30:00,0.901252,long,1.000000,21.007437,False,Standard (NTI+MB+IC),0.900752,5.000000,0.902063,0.902874,0.903956,2014-02-11 08:45:00,0.901945,trailing_stop,0,6.250000,710.909868,TP0,0.700000,467.574199,601.677798,6.925787,710.909868,TP0,0.099000,80.301556,TP0,0.066330,53.802043
8,2014-02-11 09:00:00,0.900016,long,1.000000,16.756345,False,Standard (NTI+MB+IC),0.900361,3.449860,0.900826,0.901636,0.902716,2014-02-12 19:45:00,0.904945,trailing_stop,0,34.750000,771.051586,TP0,0.700000,528.047361,661.966989,49.292368,771.051586,TP0,0.099000,80.191394,TP0,0.066330,53.728234
9,2014-02-12 20:00:00,0.894342,short,1.000000,48.074427,False,Standard (NTI+MB+IC),0.894842,5.000000,0.893537,0.892732,0.891659,2014-02-12 22:00:00,0.894232,trailing_stop,0,2.000000,837.786865,TP0,0.700000,624.464317,757.539738,1.099151,837.786865,TP0,0.099000,79.685880,TP0,0.066330,53.389540
10,2014-02-12 22:15:00,0.894426,short,1.000000,60.493467,False,Standard (NTI+MB+IC),0.894926,5.000000,0.893621,0.892816,0.891743,2014-02-12 23:00:00,0.894418,trailing_stop,0,0.750000,146.674361,TP0,0.700000,144.323748,144.323748,0.078354,146.674361,,,,,,
11,2014-02-12 23:15:00,0.894270,short,1.000000,55.501067,False,Standard (NTI+MB+IC),0.894770,5.000000,0.893465,0.892660,0.891587,2014-02-13 02:15:00,0.894065,trailing_stop,0,3.000000,964.426048,TP0,0.700000,727.873106,860.937773,2.045080,964.426048,TP0,0.099000,79.679441,TP0,0.066330,53.385225
12,2014-02-13 02:30:00,0.894914,short,1.000000,18.568710,False,Standard (NTI+MB+IC),0.895414,5.000000,0.894109,0.893304,0.892230,2014-02-13 03:00:00,0.895612,stop_loss,0,0.500000,-697.299764,,,,,-6.972998,-697.299764,,,,,,
13,2014-02-13 03:15:00,0.895067,short,1.000000,19.715241,False,Standard (NTI+MB+IC),0.895567,5.000000,0.894262,0.893456,0.892382,2014-02-13 04:15:00,0.895034,trailing_stop,0,1.000000,343.979105,TP0,0.700000,333.948994,333.948994,0.334337,343.979105,,,,,,
14,2014-02-13 04:30:00,0.895362,short,1.000000,17.742012,False,Standard (NTI+MB+IC),0.895862,5.000000,0.894556,0.893750,0.892675,2014-02-13 05:00:00,0.896028,stop_loss,0,0.500000,-666.325716,,,,,-6.663257,-666.325716,,,,,,
15,2014-02-13 05:15:00,0.896402,short,1.000000,19.065557,False,Standard (NTI+MB+IC),0.896902,5.000000,0.895596,0.894789,0.893713,2014-02-13 07:45:00,0.896442,trailing_stop,0,2.500000,605.576232,TP0,0.700000,414.719578,548.101575,-0.397086,605.576232,TP0,0.099000,79.869459,TP0,0.066330,53.512537
16,2014-02-13 12:00:00,0.898537,long,1.000000,42.519701,False,Standard (NTI+MB+IC),0.898037,5.000000,0.899346,0.900154,0.901232,2014-02-13 14:15:00,0.898502,trailing_stop,0,2.250000,173.928677,TP0,0.700000,184.227903,184.227903,-0.343308,173.928677,,,,,,
17,2014-02-13 17:00:00,0.896972,long,1.000000,17.415069,False,Standard (NTI+MB+IC),0.897243,2.710884,0.897779,0.898586,0.899663,2014-02-19 21:00:00,0.905381,trailing_stop,0,148.000000,562.987196,TP0,0.700000,320.804835,454.271534,84.090955,562.987196,TP0,0.099000,79.920179,TP0,0.066330,53.546520
18,2014-02-19 21:15:00,0.895378,short,1.000000,43.757767,False,Standard (NTI+MB+IC),0.895878,5.000000,0.894572,0.893766,0.892692,2014-02-20 01:30:00,0.895364,trailing_stop,0,4.250000,471.656393,TP0,0.700000,236.366944,369.596454,0.140545,471.656393,TP0,0.099000,79.778150,TP0,0.066330,53.451361
19,2014-02-20 01:45:00,0.895393,short,1.000000,12.693906,False,Standard (NTI+MB+IC),0.895893,5.000000,0.894587,0.893782,0.892707,2014-02-20 02:45:00,0.895945,stop_loss,0,1.000000,-552.103875,,,,,-5.521039,-552.103875,,,,,,
20,2014-02-20 03:00:00,0.896817,short,1.000000,17.728516,False,Standard (NTI+MB+IC),0.897317,5.000000,0.896010,0.895203,0.894126,2014-02-20 03:30:00,0.897471,stop_loss,0,0.500000,-654.269980,,,,,-6.542700,-654.269980,,,,,,
21,2014-02-20 03:45:00,0.897193,short,1.000000,24.007294,False,Standard (NTI+MB+IC),0.897693,5.000000,0.896386,0.895578,0.894502,2014-02-20 04:15:00,0.897864,stop_loss,0,0.500000,-670.539784,,,,,-6.705398,-670.539784,,,,,,
22,2014-02-20 04:30:00,0.897610,short,1.000000,29.102764,False,Standard (NTI+MB+IC),0.897852,2.421131,0.896802,0.895994,0.894917,2014-02-20 05:45:00,0.897585,trailing_stop,0,1.250000,274.037808,TP0,0.700000,188.991606,268.968656,0.252197,274.037808,TP0,0.099000,79.977050,,,
23,2014-02-20 06:00:00,0.898130,short,1.000000,20.346303,False,Standard (NTI+MB+IC),0.897797,3.336773,0.897322,0.896514,0.895436,2014-02-20 06:15:00,0.897933,stop_loss,0,0.250000,196.973462,,,,,1.969735,196.973462,,,,,,
24,2014-02-20 06:45:00,0.898904,long,1.000000,44.684819,False,Standard (NTI+MB+IC),0.898404,5.000000,0.899713,0.900522,0.901601,2014-02-20 07:15:00,0.898297,stop_loss,0,0.500000,-607.614822,,,,,-6.076148,-607.614822,,,,,,
25,2014-02-20 07:45:00,0.898052,long,1.000000,16.445007,False,Standard (NTI+MB+IC),0.897552,5.000000,0.898861,0.899669,0.900746,2014-02-20 08:00:00,0.897406,stop_loss,0,0.250000,-646.111812,,,,,-6.461118,-646.111812,,,,,,
26,2014-02-20 15:15:00,0.901138,long,1.000000,50.376862,False,Standard (NTI+MB+IC),0.900638,5.000000,0.901949,0.902760,0.903842,2014-02-20 16:00:00,0.900621,stop_loss,0,0.750000,-79.074559,TP0,0.330000,267.638015,267.638015,-5.174815,-79.074559,,,,,,
27,2014-02-20 16:15:00,0.900435,long,1.000000,55.721826,False,Standard (NTI+MB+IC),0.899935,5.000000,0.901245,0.902056,0.903136,2014-02-20 17:15:00,0.900446,trailing_stop,0,1.000000,238.073557,TP0,0.700000,234.641590,234.641590,0.114399,238.073557,,,,,,
28,2014-02-20 17:30:00,0.900470,long,1.000000,47.466309,False,Standard (NTI+MB+IC),0.899970,5.000000,0.901280,0.902091,0.903171,2014-02-20 19:30:00,0.900486,trailing_stop,0,2.000000,374.372594,TP0,0.700000,238.219136,372.206324,0.160858,374.372594,TP0,0.099000,80.231849,TP0,0.066330,53.755339
29,2014-02-20 20:00:00,0.899007,long,1.000000,20.311744,False,Standard (NTI+MB+IC),0.898780,2.266792,0.899816,0.900625,0.901704,2014-02-20 20:15:00,0.898635,stop_loss,0,0.250000,-372.654080,,,,,-3.726541,-372.654080,,,,,,
30,2014-02-20 20:30:00,0.899181,long,1.000000,22.336607,False,Standard (NTI+MB+IC),0.898833,3.487166,0.899991,0.900800,0.901879,2014-02-20 21:15:00,0.898782,stop_loss,0,0.750000,-399.098961,,,,,-3.990990,-399.098961,,,,,,
31,2014-02-20 21:30:00,0.898515,long,1.000000,45.542450,False,Standard (NTI+MB+IC),0.898862,3.465438,0.899324,0.900133,0.901211,2014-02-20 22:00:00,0.898853,signal_flip,0,0.500000,426.418159,TP0,0.700000,325.178109,325.178109,3.374668,426.418159,,,,,,
32,2014-02-21 08:00:00,0.896751,short,1.000000,39.006505,False,Standard (NTI+MB+IC),0.897251,5.000000,0.895944,0.895137,0.894061,2014-02-21 10:00:00,0.896721,trailing_stop,0,2.000000,704.785331,TP0,0.700000,483.741507,617.175375,0.303297,704.785331,TP0,0.099000,79.900519,TP0,0.066330,53.533348
33,2014-02-21 10:45:00,0.896023,short,1.000000,38.580066,False,Standard (NTI+MB+IC),0.896523,5.000000,0.895216,0.894410,0.893335,2014-02-21 11:15:00,0.895984,trailing_stop,0,0.500000,272.608767,TP0,0.700000,260.922079,260.922079,0.389556,272.608767,,,,,,
34,2014-02-21 11:30:00,0.896150,short,1.000000,36.920512,False,Standard (NTI+MB+IC),0.896650,5.000000,0.895344,0.894537,0.893462,2014-02-21 12:00:00,0.896138,trailing_stop,0,0.500000,157.666324,TP0,0.700000,154.040578,154.040578,0.120858,157.666324,,,,,,
35,2014-02-21 12:15:00,0.896492,short,1.000000,16.077189,False,Standard (NTI+MB+IC),0.896992,5.000000,0.895685,0.894878,0.893802,2014-02-21 13:00:00,0.897020,stop_loss,0,0.750000,-527.938625,,,,,-5.279386,-527.938625,,,,,,
36,2014-02-24 08:15:00,0.898739,long,1.000000,41.782584,False,Standard (NTI+MB+IC),0.898239,5.000000,0.899548,0.900357,0.901435,2014-02-24 08:45:00,0.898702,trailing_stop,0,0.500000,129.681776,TP0,0.700000,140.688162,140.688162,-0.366880,129.681776,,,,,,
