timestamp,action,trade_id,direction,entry_price,current_price,size,reason,sl_level,tp1_level,tp2_level,tp3_level,pips,pnl,cumulative_pnl,remaining_size,confidence,is_relaxed,nti_direction,mb_bias,ic_regime,ic_regime_name,atr
2025-02-03 00:00:00,ENTRY,5434726480,short,0.6119821589088295,0.6119821589088295,1000000.0,"Signal: NTI=-1.0, MB=-1, IC=Strong Trend",0.6124821589088294,0.6106969963751209,0.6094118338414124,0.6076982837964676,0.0,0.0,0.0,1000000.0,20.52056364590404,False,-1.0,-1,2,Strong Trend,0.18822457863307307
2025-02-03 01:00:00,FINAL_EXIT,5434726480,short,0.6119821589088295,0.6125308458882445,1000000.0,Exit: stop_loss,0.6124821589088294,0.6106969963751209,0.6094118338414124,0.6076982837964676,-5.48686979415014,-548.686979415014,-548.6869794150116,1000000.0,20.52056364590404,False,0.0,0,0,,0.0
2025-02-03 01:30:00,ENTRY,5434726224,short,0.6136729268026409,0.6136729268026409,1000000.0,"Signal: NTI=-1.0, MB=-1, IC=Weak Trend",0.6136986078715001,0.6123842136563553,0.6110955005100698,0.6093772163150224,0.0,0.0,-548.6869794150116,1000000.0,22.10580335581431,False,-1.0,-1,1,Weak Trend,0.14719412711021906
2025-02-03 01:45:00,FINAL_EXIT,5434726224,short,0.6136729268026409,0.6138858221572016,1000000.0,Exit: stop_loss,0.6136986078715001,0.6123842136563553,0.6110955005100698,0.6093772163150224,-2.1289535456070485,-212.89535456070485,-761.5823339757044,1000000.0,22.10580335581431,False,0.0,0,0,,0.0
2025-02-03 02:00:00,ENTRY,5434726736,short,0.6137202656021264,0.6137202656021264,1000000.0,"Signal: NTI=-1.0, MB=-1, IC=Weak Trend",0.6136432178257748,0.612431453044362,0.6111426404865975,0.6094242237429116,0.0,0.0,-761.5823339757044,1000000.0,24.985494244754687,False,-1.0,-1,1,Weak Trend,0.14283075297324868
2025-02-03 02:15:00,FINAL_EXIT,5434726736,short,0.6137202656021264,0.6136856643880727,1000000.0,Exit: stop_loss,0.6136432178257748,0.612431453044362,0.6111426404865975,0.6094242237429116,0.3460121405374217,34.60121405374217,-726.981119922013,1000000.0,24.985494244754687,False,0.0,0,0,,0.0
2025-02-03 02:30:00,ENTRY,5434726992,short,0.613585493519208,0.613585493519208,3000000.0,"Signal: NTI=-1.0, MB=-1, IC=Weak Trend",0.6136197969098242,0.6122969639828176,0.6110084344464273,0.6092903950645735,0.0,0.0,-726.981119922013,3000000.0,54.824198565002625,False,-1.0,-1,1,Weak Trend,0.12942669928752482
2025-02-03 02:45:00,PARTIAL_EXIT,5434726992,short,0.613585493519208,0.61345,990000.0,Partial Exit (33%),0.6136197969098242,0.6122969639828176,0.6110084344464273,0.6092903950645735,1.3549351920794095,134.13858401586154,-592.8425359061515,2010000.0,54.824198565002625,False,0.0,0,0,,0.0
2025-02-03 03:00:00,FINAL_EXIT,5434726992,short,0.613585493519208,0.6136267236823574,2010000.0,Exit: stop_loss,0.6136197969098242,0.6122969639828176,0.6110084344464273,0.6092903950645735,-0.412301631493861,-82.87262793026605,-675.7151638363721,2010000.0,54.824198565002625,False,0.0,0,0,,0.0
2025-02-03 03:15:00,ENTRY,5434727248,long,0.6145706408421954,0.6145706408421954,3000000.0,"Signal: NTI=1.0, MB=1, IC=Weak Trend",0.6140706408421954,0.615861239187964,0.6171518375337326,0.6188726353280908,0.0,0.0,-675.7151638363721,3000000.0,62.502759036816315,False,1.0,1,1,Weak Trend,0.136899285843167
2025-02-03 03:45:00,FINAL_EXIT,5434727248,long,0.6145706408421954,0.6140179091900873,3000000.0,Exit: stop_loss,0.6140706408421954,0.615861239187964,0.6171518375337326,0.6188726353280908,-5.5273165210811825,-1658.1949563243547,-2333.9101201607846,3000000.0,62.502759036816315,False,0.0,0,0,,0.0
2025-02-03 04:15:00,ENTRY,5434727504,long,0.6147205225566551,0.6147205225566551,3000000.0,"Signal: NTI=1.0, MB=1, IC=Weak Trend",0.6142205225566552,0.616011435654024,0.617302348751393,0.6190235662145517,0.0,0.0,-2333.9101201607846,3000000.0,69.4943979786234,False,1.0,1,1,Weak Trend,0.12890838289530726
2025-02-03 04:45:00,FINAL_EXIT,5434727504,long,0.6147205225566551,0.6141349827010659,3000000.0,Exit: stop_loss,0.6142205225566552,0.616011435654024,0.617302348751393,0.6190235662145517,-5.855398555891789,-1756.6195667675365,-4090.5296869283775,3000000.0,69.4943979786234,False,0.0,0,0,,0.0
2025-02-03 05:00:00,ENTRY,5434727760,long,0.6148842175876911,0.6148842175876911,3000000.0,"Signal: NTI=1.0, MB=1, IC=Strong Trend",0.6143842175876911,0.6161754744446252,0.6174667313015594,0.6191884071108049,0.0,0.0,-4090.5296869283775,3000000.0,65.87178262887528,False,1.0,1,2,Strong Trend,0.1191423861390747
2025-02-03 06:00:00,FINAL_EXIT,5434727760,long,0.6148842175876911,0.614295106520154,3000000.0,Exit: stop_loss,0.6143842175876911,0.6161754744446252,0.6174667313015594,0.6191884071108049,-5.891110675371181,-1767.3332026113542,-5857.862889539683,3000000.0,65.87178262887528,False,0.0,0,0,,0.0
2025-02-03 07:15:00,ENTRY,5434728016,long,0.6155459299840988,0.6155459299840988,1000000.0,"Signal: NTI=1.0, MB=1, IC=Weak Trend",0.6150459299840989,0.6168385764370654,0.6181312228900321,0.6198547514939875,0.0,0.0,-5857.862889539683,1000000.0,42.16279021580789,False,1.0,1,1,Weak Trend,0.10227939782616333
2025-02-03 08:00:00,PARTIAL_EXIT,5434728016,long,0.6155459299840988,0.61664,330000.0,Partial Exit (33%),0.6150459299840989,0.6168385764370654,0.6181312228900321,0.6198547514939875,10.940700159011163,361.0431052473684,-5496.819784292315,670000.0,42.16279021580789,False,0.0,0,0,,0.0
2025-02-03 08:00:00,PARTIAL_EXIT,5434728016,long,0.6155459299840988,0.6168385764370654,330000.0,Partial Exit (33%),0.6150459299840989,0.6168385764370654,0.6181312228900321,0.6198547514939875,12.926464529665616,426.5733294789653,-5070.246454813404,340000.0,42.16279021580789,False,0.0,0,0,,0.0
2025-02-03 09:45:00,FINAL_EXIT,5434728016,long,0.6155459299840988,0.6148615326034239,340000.0,Exit: stop_loss,0.6150459299840989,0.6168385764370654,0.6181312228900321,0.6198547514939875,-6.843973806749393,-232.69510942947934,-5302.941564242938,340000.0,42.16279021580789,False,0.0,0,0,,0.0
2025-02-03 10:15:00,ENTRY,5434728272,long,0.617442015643416,0.617442015643416,1000000.0,"Signal: NTI=1.0, MB=1, IC=Strong Trend",0.6169420156434161,0.6187386438762672,0.6200352721091184,0.62176410975292,0.0,0.0,-5302.941564242938,1000000.0,36.638788160678544,False,1.0,1,2,Strong Trend,0.21015928646442406
2025-02-03 10:30:00,PARTIAL_EXIT,5434728272,long,0.617442015643416,0.61908,330000.0,Partial Exit (33%),0.6169420156434161,0.6187386438762672,0.6200352721091184,0.62176410975292,16.379843565839103,540.5348376726904,-4762.406726570247,670000.0,36.638788160678544,False,0.0,0,0,,0.0
2025-02-03 10:30:00,PARTIAL_EXIT,5434728272,long,0.617442015643416,0.6187386438762672,330000.0,Partial Exit (33%),0.6169420156434161,0.6187386438762672,0.6200352721091184,0.62176410975292,12.966282328511491,427.88731684087924,-4334.519409729339,340000.0,36.638788160678544,False,0.0,0,0,,0.0
2025-02-03 10:45:00,PARTIAL_EXIT,5434728272,long,0.617442015643416,0.6187386438762672,330000.0,Partial Exit (33%),0.6169420156434161,0.6187386438762672,0.6200352721091184,0.62176410975292,12.966282328511491,427.88731684087924,-3906.632092888405,10000.0,36.638788160678544,False,0.0,0,0,,0.0
2025-02-03 11:00:00,PARTIAL_EXIT,5434728272,long,0.617442015643416,0.6187386438762672,330000.0,Partial Exit (33%),0.6169420156434161,0.6187386438762672,0.6200352721091184,0.62176410975292,12.966282328511491,427.88731684087924,-3478.7447760474715,-320000.0,36.638788160678544,False,0.0,0,0,,0.0
2025-02-03 11:15:00,ENTRY,5434728528,long,0.618716913749392,0.618716913749392,1000000.0,"Signal: NTI=1.0, MB=1, IC=Strong Trend",0.618216913749392,0.6200162192682657,0.6213155247871395,0.6230479321456377,0.0,0.0,-3478.744776047417,1000000.0,42.60610314633433,False,1.0,1,2,Strong Trend,0.2338583697326605
2025-02-03 11:45:00,FINAL_EXIT,5434728528,long,0.618716913749392,0.6181713771532877,1000000.0,Exit: stop_loss,0.618216913749392,0.6200162192682657,0.6213155247871395,0.6230479321456377,-5.455365961042347,-545.5365961042346,-4024.281372151687,1000000.0,42.60610314633433,False,0.0,0,0,,0.0
2025-02-03 12:00:00,ENTRY,5434729040,long,0.6179659742478654,0.6179659742478654,1000000.0,"Signal: NTI=1.0, MB=1, IC=Strong Trend",0.6174659742478654,0.6192637027937858,0.6205614313397064,0.6222917360676005,0.0,0.0,-4024.281372151687,1000000.0,34.32514848615169,False,1.0,1,2,Strong Trend,0.2205018264913964
2025-02-03 12:15:00,PARTIAL_EXIT,5434729040,long,0.6179659742478654,0.61832,330000.0,Partial Exit (33%),0.6174659742478654,0.6192637027937858,0.6205614313397064,0.6222917360676005,3.540257521346124,116.82849820442209,-3907.452873947265,670000.0,34.32514848615169,False,0.0,0,0,,0.0
2025-02-03 12:45:00,PARTIAL_EXIT,5434729040,long,0.6179659742478654,0.6192637027937858,330000.0,Partial Exit (33%),0.6174659742478654,0.6192637027937858,0.6205614313397064,0.6222917360676005,12.977285459204735,428.25042015375624,-3479.202453793459,340000.0,34.32514848615169,False,0.0,0,0,,0.0
2025-02-03 16:15:00,PARTIAL_EXIT,5434729040,long,0.6179659742478654,0.6192637027937858,330000.0,Partial Exit (33%),0.6174659742478654,0.6192637027937858,0.6205614313397064,0.6222917360676005,12.977285459204735,428.25042015375624,-3050.952033639736,10000.0,34.32514848615169,False,0.0,0,0,,0.0
2025-02-03 16:30:00,PARTIAL_EXIT,5434729040,long,0.6179659742478654,0.6192637027937858,330000.0,Partial Exit (33%),0.6174659742478654,0.6192637027937858,0.6205614313397064,0.6222917360676005,12.977285459204735,428.25042015375624,-2622.701613486013,-320000.0,34.32514848615169,False,0.0,0,0,,0.0
2025-02-03 17:00:00,ENTRY,5434729296,long,0.6221312435382571,0.6221312435382571,1000000.0,"Signal: NTI=1.0, MB=1, IC=Weak Trend",0.6216312435382572,0.6234377191496875,0.6247441947611178,0.6264861622430249,0.0,0.0,-2622.701613486046,1000000.0,37.47258811702622,False,1.0,1,1,Weak Trend,0.16622346797408247
2025-02-03 18:00:00,PARTIAL_EXIT,5434729296,long,0.6221312435382571,0.62292,330000.0,Partial Exit (33%),0.6216312435382572,0.6234377191496875,0.6247441947611178,0.6264861622430249,7.887564617429232,260.2896323751647,-2362.4119811108812,670000.0,37.47258811702622,False,0.0,0,0,,0.0
2025-02-03 19:00:00,FINAL_EXIT,5434729296,long,0.6221312435382571,0.6215561874288532,670000.0,Exit: stop_loss,0.6216312435382572,0.6234377191496875,0.6247441947611178,0.6264861622430249,-5.750561094038931,-385.28759330060836,-2747.6995744114975,670000.0,37.47258811702622,False,0.0,0,0,,0.0
2025-02-03 19:15:00,ENTRY,5434728784,long,0.6217094809863485,0.6217094809863485,1000000.0,"Signal: NTI=1.0, MB=1, IC=Weak Trend",0.6212094809863485,0.6230150708964198,0.6243206608064912,0.626061447353253,0.0,0.0,-2747.6995744114975,1000000.0,22.379544665742475,False,1.0,1,1,Weak Trend,0.13503225853738124
2025-02-03 19:45:00,FINAL_EXIT,5434728784,long,0.6217094809863485,0.6212007621020155,1000000.0,Exit: stop_loss,0.6212094809863485,0.6230150708964198,0.6243206608064912,0.626061447353253,-5.087188843330148,-508.71888433301484,-3256.4184587445343,1000000.0,22.379544665742475,False,0.0,0,0,,0.0
2025-02-04 00:00:00,ENTRY,5434729552,long,0.6179521397056215,0.6179521397056215,1000000.0,"Signal: NTI=1.0, MB=1, IC=Weak Trend",0.6191216168615825,0.6192498391990032,0.6205475386923851,0.6222778046835609,0.0,0.0,-3256.4184587445343,1000000.0,22.010016716733126,False,1.0,1,1,Weak Trend,0.12201608702754893
2025-02-04 00:15:00,FINAL_EXIT,5434729552,long,0.6179521397056215,0.6189911410838654,1000000.0,Exit: stop_loss,0.6191216168615825,0.6192498391990032,0.6205475386923851,0.6222778046835609,10.390013782439755,1039.0013782439755,-2217.4170805005124,1000000.0,22.010016716733126,False,0.0,0,0,,0.0
2025-02-04 00:30:00,ENTRY,5434729808,long,0.6185336090143793,0.6185336090143793,3000000.0,"Signal: NTI=1.0, MB=1, IC=Strong Trend",0.619111673453231,0.6198325295933095,0.6211314501722397,0.6228633442774799,0.0,0.0,-2217.4170805005124,3000000.0,53.18178492754263,False,1.0,1,2,Strong Trend,0.123268602663857
2025-02-04 00:45:00,FINAL_EXIT,5434729808,long,0.6185336090143793,0.6189970623708135,3000000.0,Exit: stop_loss,0.619111673453231,0.6198325295933095,0.6211314501722397,0.6228633442774799,4.6345335643427354,1390.3600693028206,-827.0570111976704,3000000.0,53.18178492754263,False,0.0,0,0,,0.0
2025-02-04 01:00:00,ENTRY,5434730064,short,0.6188071451968387,0.6188071451968387,3000000.0,"Signal: NTI=-1.0, MB=-1, IC=Strong Trend",0.6193071451968386,0.6175076501919253,0.6162081551870119,0.6144754951804607,0.0,0.0,-827.0570111976704,3000000.0,55.881301189429095,False,-1.0,-1,2,Strong Trend,0.11549275314414816
2025-02-04 01:45:00,FINAL_EXIT,5434730064,short,0.6188071451968387,0.6193926520184622,3000000.0,Exit: stop_loss,0.6193071451968386,0.6175076501919253,0.6162081551870119,0.6144754951804607,-5.855068216235049,-1756.5204648705146,-2583.577476068167,3000000.0,55.881301189429095,False,0.0,0,0,,0.0
2025-02-04 10:00:00,ENTRY,5434730320,long,0.6233352245286492,0.6233352245286492,1000000.0,"Signal: NTI=1.0, MB=1, IC=Weak Trend",0.6228352245286493,0.6246442285001593,0.6259532324716696,0.6276985711003498,0.0,0.0,-2583.577476068167,1000000.0,39.43257942302631,False,1.0,1,1,Weak Trend,0.10594441332224046
2025-02-04 10:15:00,PARTIAL_EXIT,5434730320,long,0.6233352245286492,0.62445,330000.0,Partial Exit (33%),0.6228352245286493,0.6246442285001593,0.6259532324716696,0.6276985711003498,11.147754713507485,367.875905545747,-2215.70157052242,670000.0,39.43257942302631,False,0.0,0,0,,0.0
2025-02-04 10:30:00,PARTIAL_EXIT,5434730320,long,0.6233352245286492,0.6246442285001593,330000.0,Partial Exit (33%),0.6228352245286493,0.6246442285001593,0.6259532324716696,0.6276985711003498,13.090039715101254,431.97131059834135,-1783.730259924048,340000.0,39.43257942302631,False,0.0,0,0,,0.0
2025-02-04 10:45:00,PARTIAL_EXIT,5434730320,long,0.6233352245286492,0.6246442285001593,330000.0,Partial Exit (33%),0.6228352245286493,0.6246442285001593,0.6259532324716696,0.6276985711003498,13.090039715101254,431.97131059834135,-1351.7589493257378,10000.0,39.43257942302631,False,0.0,0,0,,0.0
2025-02-04 11:00:00,PARTIAL_EXIT,5434730320,long,0.6233352245286492,0.6246442285001593,330000.0,Partial Exit (33%),0.6228352245286493,0.6246442285001593,0.6259532324716696,0.6276985711003498,13.090039715101254,431.97131059834135,-919.7876387274279,-320000.0,39.43257942302631,False,0.0,0,0,,0.0
2025-02-04 11:15:00,ENTRY,5434730576,long,0.6256252111374745,0.6256252111374745,3000000.0,"Signal: NTI=1.0, MB=1, IC=Strong Trend",0.6251252111374745,0.6269390240808632,0.6282528370242518,0.6300045876154368,0.0,0.0,-919.7876387274591,3000000.0,63.75424164631067,False,1.0,1,2,Strong Trend,0.1201789555279488
