trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl
21,2025-03-30 17:45:00,0.627997,short,1.000000,35.564097,False,0.628997,10.000000,0.627055,0.626113,0.624858,2025-03-30 21:00:00,0.629134,stop_loss,0,3.250000,-1136.451229
22,2025-03-30 21:15:00,0.629568,short,1.000000,19.981542,False,0.630568,10.000000,0.628624,0.627679,0.626420,2025-03-31 02:30:00,0.628624,tp1_pullback,2,5.250000,1180.440092
23,2025-03-31 04:15:00,0.625779,short,1.000000,37.581965,False,0.626779,10.000000,0.624840,0.623902,0.622650,2025-03-31 09:30:00,0.622650,take_profit_3,3,5.250000,1720.892182
24,2025-03-31 09:45:00,0.622901,short,1.000000,67.232307,False,0.623901,10.000000,0.621966,0.621032,0.619786,2025-03-31 12:00:00,0.623968,stop_loss,1,2.250000,-66.413202
25,2025-03-31 12:15:00,0.623961,short,1.000000,16.357298,False,0.624961,10.000000,0.623025,0.622089,0.620841,2025-03-31 14:30:00,0.625088,stop_loss,0,2.250000,-1126.718322
26,2025-03-31 19:45:00,0.623940,short,1.000000,52.538045,False,0.624940,10.000000,0.623004,0.622068,0.620820,2025-03-31 22:15:00,0.624941,stop_loss,0,2.500000,-1000.869805
27,2025-03-31 22:30:00,0.625150,short,1.000000,21.847640,False,0.626150,10.000000,0.624212,0.623274,0.622024,2025-03-31 23:30:00,0.626318,stop_loss,0,1.000000,-1168.558063
28,2025-03-31 23:45:00,0.624837,long,1.000000,47.244862,False,0.624293,5.437998,0.625774,0.626712,0.627961,2025-04-01 01:30:00,0.625774,tp1_pullback,2,1.750000,1171.569760
29,2025-04-01 11:00:00,0.627915,long,1.000000,42.892485,False,0.626915,10.000000,0.628857,0.629799,0.631055,2025-04-01 12:30:00,0.626839,stop_loss,0,1.500000,-1076.035593
30,2025-04-01 12:45:00,0.627170,long,1.000000,19.948131,False,0.626170,10.000000,0.628111,0.629052,0.630306,2025-04-02 02:00:00,0.630306,take_profit_3,3,13.250000,1724.718122
31,2025-04-02 02:15:00,0.630385,long,1.000000,38.971488,False,0.629385,10.000000,0.631330,0.632276,0.633536,2025-04-02 02:30:00,0.629342,stop_loss,0,0.250000,-1043.026359
32,2025-04-02 03:30:00,0.629947,long,1.000000,23.715536,False,0.628947,10.000000,0.630892,0.631837,0.633097,2025-04-02 14:30:00,0.628914,stop_loss,1,11.000000,-44.040276
33,2025-04-03 04:15:00,0.631964,long,1.000000,36.458694,False,0.630964,10.000000,0.632912,0.633860,0.635124,2025-04-03 06:00:00,0.635124,take_profit_3,3,1.750000,1737.900727
34,2025-04-03 06:15:00,0.634690,long,1.000000,63.672574,False,0.633690,10.000000,0.635642,0.636594,0.637863,2025-04-03 06:45:00,0.633666,stop_loss,0,0.500000,-1023.570527
35,2025-04-03 07:00:00,0.634227,long,1.000000,54.668173,False,0.633227,10.000000,0.635179,0.636130,0.637398,2025-04-03 08:15:00,0.635179,tp1_pullback,2,1.250000,1189.176169
36,2025-04-03 08:30:00,0.635398,long,1.000000,49.276082,False,0.634398,10.000000,0.636351,0.637304,0.638575,2025-04-03 09:15:00,0.638575,take_profit_3,3,0.750000,1747.343615
37,2025-04-03 09:30:00,0.636964,long,1.000000,49.882774,False,0.635964,10.000000,0.637920,0.638875,0.640149,2025-04-03 11:15:00,0.635856,stop_loss,1,1.750000,-76.373945
38,2025-04-03 11:30:00,0.634945,long,1.000000,16.253532,False,0.633945,10.000000,0.635898,0.636850,0.638120,2025-04-03 14:00:00,0.633843,stop_loss,0,2.500000,-1102.857288
39,2025-04-03 15:45:00,0.631722,short,1.000000,56.235976,False,0.632722,10.000000,0.630775,0.629827,0.628564,2025-04-03 16:45:00,0.632827,stop_loss,0,1.000000,-1105.044348
40,2025-04-03 17:15:00,0.632520,short,1.000000,49.968818,False,0.633520,10.000000,0.631571,0.630623,0.629358,2025-04-03 22:15:00,0.629358,take_profit_3,3,5.000000,1739.430695
41,2025-04-03 22:30:00,0.628252,short,1.000000,42.155568,False,0.629252,10.000000,0.627310,0.626367,0.625111,2025-04-03 23:30:00,0.625111,take_profit_3,3,1.000000,1727.693516
42,2025-04-03 23:45:00,0.625341,short,1.000000,64.325269,False,0.626341,10.000000,0.624403,0.623465,0.622214,2025-04-04 01:15:00,0.624403,tp1_pullback,2,1.500000,1172.514576
43,2025-04-04 01:30:00,0.624224,short,1.000000,70.915978,False,0.625224,10.000000,0.623287,0.622351,0.621103,2025-04-04 02:00:00,0.625335,stop_loss,0,0.500000,-1111.241501
44,2025-04-04 02:15:00,0.624000,short,1.000000,62.882721,False,0.625000,10.000000,0.623064,0.622128,0.620880,2025-04-04 04:00:00,0.620880,take_profit_3,3,1.750000,1716.000480
45,2025-04-04 04:15:00,0.621007,short,1.000000,63.370499,False,0.622007,10.000000,0.620076,0.619144,0.617902,2025-04-04 06:30:00,0.617902,take_profit_3,3,2.250000,1707.770396
46,2025-04-04 06:45:00,0.613943,short,1.000000,74.990878,False,0.614943,10.000000,0.613022,0.612101,0.610873,2025-04-04 07:00:00,0.613896,trailing_stop,2,0.250000,932.612191
47,2025-04-04 07:15:00,0.608744,short,1.000000,80.048105,False,0.609744,10.000000,0.607831,0.606918,0.605701,2025-04-04 07:30:00,0.605701,take_profit_3,3,0.250000,1674.046783
48,2025-04-04 07:45:00,0.611223,short,1.000000,83.935407,False,0.612223,10.000000,0.610306,0.609389,0.608167,2025-04-04 08:30:00,0.612224,stop_loss,1,0.750000,-42.374243
49,2025-04-04 08:45:00,0.611491,short,1.000000,74.188574,False,0.612491,10.000000,0.610574,0.609657,0.608434,2025-04-04 09:00:00,0.612683,stop_loss,0,0.250000,-1191.201163
50,2025-04-04 09:15:00,0.611075,short,1.000000,60.770658,False,0.612075,10.000000,0.610158,0.609241,0.608019,2025-04-04 09:30:00,0.611028,trailing_stop,2,0.250000,928.331684
51,2025-04-04 09:45:00,0.608383,short,1.000000,56.545411,False,0.609383,10.000000,0.607470,0.606558,0.605341,2025-04-04 10:15:00,0.609460,stop_loss,1,0.500000,-82.223691
52,2025-04-04 10:30:00,0.604312,short,1.000000,56.108345,False,0.605312,10.000000,0.603406,0.602499,0.601291,2025-04-04 10:45:00,0.605389,stop_loss,2,0.250000,637.341937
53,2025-04-04 11:00:00,0.606910,short,1.000000,55.716777,False,0.607910,10.000000,0.606000,0.605089,0.603875,2025-04-04 11:15:00,0.603875,take_profit_3,3,0.250000,1669.002617
54,2025-04-04 11:30:00,0.602157,short,1.000000,55.960802,False,0.603157,10.000000,0.601253,0.600350,0.599146,2025-04-04 11:45:00,0.603182,stop_loss,0,0.250000,-1025.415128
55,2025-04-04 12:00:00,0.604264,short,1.000000,52.449311,False,0.605264,10.000000,0.603357,0.602451,0.601242,2025-04-04 12:30:00,0.603357,tp1_pullback,2,0.500000,1132.994334
56,2025-04-04 12:45:00,0.600737,short,1.000000,53.032156,False,0.601737,10.000000,0.599836,0.598935,0.597733,2025-04-04 13:30:00,0.601787,stop_loss,2,0.750000,638.651126
57,2025-04-04 13:45:00,0.603127,short,1.000000,45.929210,False,0.604127,10.000000,0.602223,0.601318,0.600112,2025-04-04 14:00:00,0.604137,stop_loss,0,0.250000,-1009.376318
58,2025-04-04 14:15:00,0.602434,short,1.000000,36.109428,False,0.603434,10.000000,0.601530,0.600626,0.599422,2025-04-04 15:15:00,0.603554,stop_loss,1,1.000000,-108.564657
59,2025-04-04 15:30:00,0.605969,short,1.000000,13.809788,False,0.606969,10.000000,0.605061,0.604152,0.602940,2025-04-04 15:45:00,0.605929,trailing_stop,2,0.250000,919.085655
60,2025-04-04 16:00:00,0.604163,short,1.000000,13.787657,False,0.605163,10.000000,0.603257,0.602350,0.601142,2025-04-06 17:00:00,0.601142,take_profit_3,3,49.000000,1661.447790
61,2025-04-06 17:15:00,0.599933,short,1.000000,26.845671,False,0.600933,10.000000,0.599033,0.598134,0.596934,2025-04-06 18:00:00,0.596934,take_profit_3,3,0.750000,1649.816658
62,2025-04-06 18:15:00,0.599674,short,1.000000,37.449995,False,0.600674,10.000000,0.598775,0.597875,0.596676,2025-04-06 19:00:00,0.598775,tp1_pullback,2,0.750000,1124.388940
