trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,final_exit_pips,pnl_per_million,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl,partial_pnl_total
1,2023-08-16 08:45:00,0.643602,short,1.000000,35.155486,False,Standard (NTI+MB+IC),0.644602,10.000000,0.642637,0.641671,0.640384,2023-08-16 09:30:00,0.644683,stop_loss,0,0.750000,-1081.154224,-10.811542,-1081.154224,,,,,,,,,,
2,2023-08-16 13:00:00,0.643240,short,1.000000,34.884444,False,Standard (NTI+MB+IC),0.644240,10.000000,0.642276,0.641311,0.640024,2023-08-16 13:30:00,0.643184,trailing_stop,0,0.500000,56.667718,0.566677,56.667718,,,,,,,,,,
3,2023-08-16 15:00:00,0.641913,short,1.000000,37.706093,False,Standard (NTI+MB+IC),0.642913,10.000000,0.640950,0.639987,0.638703,2023-08-17 06:00:00,0.640078,trailing_stop,0,15.000000,782.697706,18.349394,782.697706,TP0,0.500000,301.263263,TP0,0.165000,158.873350,TP0,0.110550,106.445145,566.581758
4,2023-08-17 06:30:00,0.643289,long,1.000000,40.069218,False,Standard (NTI+MB+IC),0.642289,10.000000,0.644254,0.645219,0.646506,2023-08-17 09:45:00,0.643321,trailing_stop,0,3.250000,842.747130,0.320304,842.747130,TP0,0.330000,318.428164,TP0,0.335000,295.061381,TP0,0.110550,106.673435,720.162980
5,2023-08-17 10:00:00,0.642463,long,1.000000,51.832975,False,Standard (NTI+MB+IC),0.641463,10.000000,0.643426,0.644390,0.645675,2023-08-17 11:30:00,0.641331,stop_loss,0,1.500000,-1131.767311,-11.317673,-1131.767311,,,,,,,,,,
6,2023-08-17 11:45:00,0.641470,long,1.000000,17.096778,False,Standard (NTI+MB+IC),0.641228,2.416301,0.642432,0.643394,0.644677,2023-08-17 13:00:00,0.641470,trailing_stop,0,1.250000,574.192890,0.005765,574.192890,TP0,0.500000,415.236039,TP0,0.165000,158.763708,,,,573.999747
7,2023-08-17 21:30:00,0.642567,long,1.000000,37.999186,False,Standard (NTI+MB+IC),0.641567,10.000000,0.643531,0.644494,0.645780,2023-08-17 23:00:00,0.641372,stop_loss,0,1.500000,-1194.431823,-11.944318,-1194.431823,,,,,,,,,,
8,2023-08-18 00:45:00,0.639800,short,1.000000,41.354442,False,Standard (NTI+MB+IC),0.640800,10.000000,0.638841,0.637881,0.636601,2023-08-18 01:30:00,0.639749,trailing_stop,0,0.750000,50.831880,0.508319,50.831880,,,,,,,,,,
9,2023-08-18 12:15:00,0.641071,long,1.000000,46.227106,False,Standard (NTI+MB+IC),0.640071,10.000000,0.642033,0.642995,0.644277,2023-08-18 16:45:00,0.639909,stop_loss,0,4.500000,-1162.539540,-11.625395,-1162.539540,,,,,,,,,,
10,2023-08-21 14:45:00,0.641578,long,1.000000,29.421008,False,Standard (NTI+MB+IC),0.640578,10.000000,0.642540,0.643502,0.644785,2023-08-21 21:00:00,0.640480,stop_loss,0,6.250000,-1097.541148,-10.975411,-1097.541148,,,,,,,,,,
