trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,final_exit_pips,pnl_per_million,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl,partial_pnl_total
1,2019-10-25 04:45:00,0.683157,long,1.000000,46.099973,False,Standard (NTI+MB+IC),0.682157,10.000000,0.684182,0.685206,0.686573,2019-10-25 11:45:00,0.683190,trailing_stop,0,7.000000,33.322272,0.333223,33.322272,,,,,,,,,,
2,2019-10-28 04:00:00,0.682860,long,1.000000,53.385177,False,Standard (NTI+MB+IC),0.681860,10.000000,0.683884,0.684909,0.686274,2019-11-11 21:30:00,0.690381,trailing_stop,0,353.500000,1002.102457,75.211259,1002.102457,TP0,0.500000,489.957393,TP0,0.165000,169.007871,TP0,0.110550,113.235274,772.200538
3,2019-11-11 21:45:00,0.683670,short,1.000000,51.827718,False,Standard (NTI+MB+IC),0.684670,10.000000,0.682645,0.681619,0.680252,2019-11-12 00:00:00,0.684828,stop_loss,0,2.250000,-1157.373802,-11.573738,-1157.373802,,,,,,,,,,
4,2019-11-12 00:15:00,0.684551,short,1.000000,12.038203,False,Standard (NTI+MB+IC),0.685013,4.625332,0.683524,0.682497,0.681128,2019-11-12 00:45:00,0.685191,stop_loss,0,0.500000,-639.736592,-6.397366,-639.736592,,,,,,,,,,
5,2019-11-12 04:00:00,0.684241,short,1.000000,44.053155,False,Standard (NTI+MB+IC),0.685083,8.413768,0.683215,0.682189,0.680820,2019-11-12 04:45:00,0.684231,trailing_stop,0,0.750000,265.692742,0.100972,265.692742,TP0,0.500000,260.644133,,,,,,,260.644133
6,2019-11-12 05:00:00,0.683833,short,1.000000,40.758246,False,Standard (NTI+MB+IC),0.684833,10.000000,0.682807,0.681781,0.680414,2019-11-12 10:45:00,0.683810,trailing_stop,0,5.750000,267.661328,0.224127,267.661328,TP0,0.500000,256.454957,,,,,,,256.454957
7,2019-11-13 05:30:00,0.682813,short,1.000000,56.528884,False,Standard (NTI+MB+IC),0.683813,10.000000,0.681788,0.680764,0.679399,2019-11-13 07:00:00,0.682793,trailing_stop,0,1.500000,19.575400,0.195754,19.575400,,,,,,,,,,
8,2019-11-13 07:15:00,0.682594,short,1.000000,58.667346,False,Standard (NTI+MB+IC),0.683594,10.000000,0.681571,0.680547,0.679181,2019-11-13 15:45:00,0.683708,stop_loss,0,8.500000,-1113.663075,-11.136631,-1113.663075,,,,,,,,,,
9,2019-11-13 20:00:00,0.680562,short,1.000000,47.575802,False,Standard (NTI+MB+IC),0.681562,10.000000,0.679541,0.678520,0.677159,2019-11-14 02:45:00,0.680515,trailing_stop,0,6.750000,830.617150,0.471373,830.617150,TP0,0.500000,385.926971,TP0,0.165000,168.439059,TP0,0.110550,112.854169,667.220199
10,2019-11-14 03:00:00,0.679837,short,1.000000,16.440255,False,Standard (NTI+MB+IC),0.680837,10.000000,0.678817,0.677798,0.676438,2019-11-14 19:45:00,0.679426,trailing_stop,0,16.750000,833.456129,4.110246,833.456129,TP0,0.500000,323.578262,TP0,0.165000,168.259696,TP0,0.110550,112.733996,604.571955
11,2019-11-14 20:00:00,0.679750,long,1.000000,46.693419,False,Standard (NTI+MB+IC),0.678750,10.000000,0.680769,0.681789,0.683148,2019-11-15 04:00:00,0.678610,stop_loss,0,8.000000,-1139.898923,-11.398989,-1139.898923,,,,,,,,,,
12,2019-11-15 05:30:00,0.678065,short,1.000000,44.157102,False,Standard (NTI+MB+IC),0.679065,10.000000,0.677048,0.676031,0.674675,2019-11-15 06:00:00,0.679185,stop_loss,0,0.500000,-1120.350744,-11.203507,-1120.350744,,,,,,,,,,
13,2019-11-15 07:30:00,0.680232,long,1.000000,47.409898,False,Standard (NTI+MB+IC),0.679232,10.000000,0.681252,0.682273,0.683633,2019-11-18 08:15:00,0.680300,trailing_stop,0,72.750000,1029.113244,0.675022,1029.113244,TP0,0.500000,518.939153,TP0,0.165000,168.357450,TP0,0.110550,112.799492,800.096095
14,2019-11-18 12:30:00,0.681748,long,1.000000,36.409541,False,Standard (NTI+MB+IC),0.680843,9.045057,0.682771,0.683793,0.685157,2019-11-18 16:30:00,0.680689,stop_loss,0,4.000000,-1058.513585,-10.585136,-1058.513585,,,,,,,,,,
15,2019-11-18 19:30:00,0.679186,short,1.000000,29.338580,False,Standard (NTI+MB+IC),0.680186,10.000000,0.678167,0.677148,0.675790,2019-11-18 20:30:00,0.679135,trailing_stop,0,1.000000,50.468242,0.504682,50.468242,,,,,,,,,,
16,2019-11-18 20:45:00,0.679099,short,1.000000,47.561007,False,Standard (NTI+MB+IC),0.680099,10.000000,0.678080,0.677062,0.675703,2019-11-19 03:00:00,0.680199,stop_loss,0,6.250000,-1100.501744,-11.005017,-1100.501744,,,,,,,,,,
17,2019-11-19 03:45:00,0.680543,short,1.000000,54.362910,False,Standard (NTI+MB+IC),0.680285,2.577128,0.679522,0.678501,0.677140,2019-11-19 04:00:00,0.680433,stop_loss,0,0.250000,109.718185,1.097182,109.718185,,,,,,,,,,
18,2019-11-19 04:15:00,0.680772,long,1.000000,60.042857,False,Standard (NTI+MB+IC),0.679902,8.702013,0.681793,0.682814,0.684176,2019-11-20 03:15:00,0.680797,trailing_stop,0,23.000000,859.516786,0.253401,859.516786,TP0,0.500000,348.937692,TP0,0.165000,168.491101,TP0,0.110550,112.889038,630.317831
19,2019-11-20 03:30:00,0.680215,short,1.000000,32.113750,False,Standard (NTI+MB+IC),0.681215,10.000000,0.679195,0.678175,0.676814,2019-11-20 07:45:00,0.681366,stop_loss,0,4.250000,-1150.151362,-11.501514,-1150.151362,,,,,,,,,,
20,2019-11-20 11:30:00,0.679731,short,1.000000,33.889667,False,Standard (NTI+MB+IC),0.680731,10.000000,0.678712,0.677692,0.676332,2019-11-20 14:00:00,0.679687,trailing_stop,0,2.500000,372.745079,0.443414,372.745079,TP0,0.500000,350.574399,,,,,,,350.574399
21,2019-11-20 14:15:00,0.679515,short,1.000000,46.670197,False,Standard (NTI+MB+IC),0.680515,10.000000,0.678496,0.677477,0.676118,2019-11-20 21:15:00,0.679498,trailing_stop,0,7.000000,296.171210,0.171964,296.171210,TP0,0.500000,287.573012,,,,,,,287.573012
22,2019-11-20 21:30:00,0.679472,short,1.000000,18.125090,False,Standard (NTI+MB+IC),0.680227,7.555214,0.678453,0.677433,0.676075,2019-11-21 03:45:00,0.680375,stop_loss,0,6.250000,-903.624052,-9.036241,-903.624052,,,,,,,,,,
23,2019-11-21 04:00:00,0.680604,long,1.000000,41.077496,False,Standard (NTI+MB+IC),0.679604,10.000000,0.681625,0.682646,0.684007,2019-11-21 08:30:00,0.680660,trailing_stop,0,4.500000,306.164419,0.564024,306.164419,TP0,0.500000,277.963228,,,,,,,277.963228
24,2019-11-21 08:45:00,0.680390,long,1.000000,20.928708,False,Standard (NTI+MB+IC),0.680018,3.718725,0.681410,0.682431,0.683792,2019-11-21 10:15:00,0.679863,stop_loss,0,1.500000,-526.965594,-5.269656,-526.965594,,,,,,,,,,
25,2019-11-21 10:45:00,0.679494,short,1.000000,53.063944,False,Standard (NTI+MB+IC),0.680494,10.000000,0.678474,0.677455,0.676096,2019-11-22 03:15:00,0.679477,trailing_stop,0,16.500000,759.646313,0.165183,759.646313,TP0,0.500000,251.867623,TP0,0.165000,168.174699,TP0,0.110550,112.677049,532.719371
26,2019-11-22 03:45:00,0.679915,long,1.000000,36.528660,False,Standard (NTI+MB+IC),0.678915,10.000000,0.680935,0.681954,0.683314,2019-11-22 06:00:00,0.678860,stop_loss,0,2.250000,-1054.509209,-10.545092,-1054.509209,,,,,,,,,,
27,2019-11-24 20:30:00,0.679699,long,1.000000,50.648371,False,Standard (NTI+MB+IC),0.678699,10.000000,0.680719,0.681739,0.683098,2019-11-25 04:30:00,0.678571,stop_loss,0,8.000000,-1128.534096,-11.285341,-1128.534096,,,,,,,,,,
