trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_pnl_total,final_exit_pips,pnl_per_million,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl
253,2022-09-23 11:15:00,0.654389,short,1.000000,46.421382,False,Standard (NTI+MB+IC),0.654889,5.000000,0.653800,0.653211,0.652426,2022-09-23 11:30:00,0.655025,stop_loss,0,0.250000,-636.410552,PPT,1.000000,-636.410552,-636.410552,-6.364106,-636.410552,,,,,,
254,2022-09-23 11:45:00,0.654169,short,1.000000,49.506689,False,Standard (NTI+MB+IC),0.654669,5.000000,0.653580,0.652991,0.652206,2022-09-23 12:15:00,0.654131,trailing_stop,1,0.500000,313.188600,TP1,0.500000,294.375976,313.188600,0.376252,313.188600,PPT,0.500000,18.812625,,,
255,2022-09-23 12:30:00,0.653138,short,1.000000,55.938345,False,Standard (NTI+MB+IC),0.653638,5.000000,0.652550,0.651962,0.651179,2022-09-23 12:45:00,0.653771,stop_loss,0,0.250000,-632.587184,PPT,1.000000,-632.587184,-632.587184,-6.325872,-632.587184,,,,,,
256,2022-09-23 13:00:00,0.653465,short,1.000000,45.433251,False,Standard (NTI+MB+IC),0.653965,5.000000,0.652877,0.652288,0.651504,2022-09-23 13:15:00,0.654150,stop_loss,0,0.250000,-685.780614,PPT,1.000000,-685.780614,-685.780614,-6.857806,-685.780614,,,,,,
257,2022-09-23 13:30:00,0.652863,short,1.000000,41.070168,False,Standard (NTI+MB+IC),0.653363,5.000000,0.652276,0.651688,0.650905,2022-09-23 14:45:00,0.652276,tp1_pullback,2,1.250000,734.471095,TP1,0.500000,293.788438,734.471095,5.875769,734.471095,TP2,0.250000,293.788438,PPT,0.250000,146.894219
258,2022-09-23 15:00:00,0.652271,short,1.000000,47.405131,False,Standard (NTI+MB+IC),0.652771,5.000000,0.651684,0.651097,0.650315,2022-09-23 15:15:00,0.652898,stop_loss,0,0.250000,-626.605573,PPT,1.000000,-626.605573,-626.605573,-6.266056,-626.605573,,,,,,
259,2022-09-23 15:30:00,0.653343,short,1.000000,41.801099,False,Standard (NTI+MB+IC),0.653843,5.000000,0.652755,0.652167,0.651383,2022-09-25 17:00:00,0.651383,take_profit_3,3,49.500000,1078.015396,TP1,0.500000,294.004199,1078.015396,19.600280,1078.015396,TP2,0.250000,294.004199,TP3,0.250000,490.006998
260,2022-09-25 17:15:00,0.651753,short,1.000000,28.508795,False,Standard (NTI+MB+IC),0.652253,5.000000,0.651167,0.650580,0.649798,2022-09-25 18:00:00,0.652345,stop_loss,1,0.750000,-2.472015,TP1,0.500000,293.288895,-2.472015,-5.915218,-2.472015,PPT,0.500000,-295.760910,,,
261,2022-09-25 19:30:00,0.652009,short,1.000000,19.935003,False,Standard (NTI+MB+IC),0.652509,5.000000,0.651422,0.650836,0.650053,2022-09-25 19:45:00,0.652708,stop_loss,0,0.250000,-698.382036,PPT,1.000000,-698.382036,-698.382036,-6.983820,-698.382036,,,,,,
262,2022-09-25 20:15:00,0.652409,short,1.000000,17.904774,False,Standard (NTI+MB+IC),0.652909,5.000000,0.651821,0.651234,0.650451,2022-09-25 20:30:00,0.652448,trailing_stop,2,0.250000,577.395595,TP1,0.500000,293.583852,577.395595,-0.390884,577.395595,TP2,0.250000,293.583852,PPT,0.250000,-9.772108
263,2022-09-25 20:45:00,0.649109,short,1.000000,28.976325,False,Standard (NTI+MB+IC),0.649609,5.000000,0.648525,0.647940,0.647162,2022-09-25 21:00:00,0.649616,stop_loss,0,0.250000,-507.394606,PPT,1.000000,-507.394606,-507.394606,-5.073946,-507.394606,,,,,,
264,2022-09-25 21:15:00,0.652308,short,1.000000,29.182550,False,Standard (NTI+MB+IC),0.652808,5.000000,0.651720,0.651133,0.650351,2022-09-25 21:30:00,0.652863,stop_loss,0,0.250000,-555.399194,PPT,1.000000,-555.399194,-555.399194,-5.553992,-555.399194,,,,,,
265,2022-09-25 21:45:00,0.652074,short,1.000000,28.886780,False,Standard (NTI+MB+IC),0.652574,5.000000,0.651487,0.650900,0.650117,2022-09-25 22:15:00,0.651487,tp1_pullback,2,0.500000,733.582919,TP1,0.500000,293.433168,733.582919,5.868663,733.582919,TP2,0.250000,293.433168,PPT,0.250000,146.716584
266,2022-09-25 22:30:00,0.652406,short,1.000000,30.855415,False,Standard (NTI+MB+IC),0.652906,5.000000,0.651819,0.651232,0.650449,2022-09-25 23:30:00,0.650449,take_profit_3,3,1.000000,1076.470190,TP1,0.500000,293.582779,1076.470190,19.572185,1076.470190,TP2,0.250000,293.582779,TP3,0.250000,489.304632
267,2022-09-25 23:45:00,0.650096,short,1.000000,42.729397,False,Standard (NTI+MB+IC),0.650596,5.000000,0.649511,0.648926,0.648146,2022-09-26 00:30:00,0.650673,stop_loss,1,0.750000,4.164010,TP1,0.500000,292.543374,4.164010,-5.767587,4.164010,PPT,0.500000,-288.379364,,,
