sim,start_date,end_date,sharpe,return,pnl,trades,win_rate,max_dd,profit_factor,annual_return,annual_pnl
1,2014-12-03 08:30:00,2015-04-10 11:00:00,2.897821205625098,5.18616915759875,51861.69157598755,1859,63.367401828940295,1.87060280552218,1.1352571791356638,21.032797139150485,210327.97139150504
2,2023-09-17 18:30:00,2024-01-23 11:00:00,3.0610607995979744,3.609090848517185,36090.908485172375,1243,67.4175382139984,0.9613246129520068,1.1827295623239416,14.636868441208584,146368.68441208795
3,2020-07-23 03:00:00,2020-11-26 02:45:00,0.07633868676035913,0.1394277964154957,1394.27796415293,1377,63.03558460421206,1.9119028036728367,1.0054178650754655,0.5654571743517325,5654.571743509105
4,2013-06-25 07:00:00,2013-10-29 06:45:00,0.9802178047743698,1.6172309013098827,16172.309013096625,1658,61.27864897466827,1.8423242921948204,1.0412437763120272,6.558769766423413,65587.6976642252
5,2012-10-26 04:45:00,2013-03-05 18:15:00,1.080951690048106,1.0594468641053072,10594.468641052561,1214,62.27347611202636,1.692845730883505,1.050572643284909,4.29664561553819,42966.45615537983
6,2014-12-29 16:45:00,2015-05-05 15:15:00,0.6076398107957158,1.0879293561868253,10879.293561868988,1801,60.6329816768462,3.674092018852335,1.0260526712658729,4.4121579445354575,44121.57944535756
7,2013-10-01 22:15:00,2014-02-07 13:45:00,2.9826552051943436,4.419061192419427,44190.611924197234,1563,66.02687140115164,1.7930948132943838,1.1527547030751388,17.921748169256563,179217.48169257765
8,2016-05-31 12:00:00,2016-10-04 11:45:00,0.5331627262571841,0.5928990408647339,5928.990408647397,1404,61.25356125356125,2.0442933857668004,1.020408689707211,2.4045349990625318,24045.349990625553
9,2020-09-22 07:45:00,2021-01-28 16:45:00,-0.18598687982318432,-0.18701439498460384,-1870.1439498478337,1276,61.677115987460816,3.230256963675689,0.992583101853732,-0.7584472685486711,-7584.472685493992
10,2020-09-21 04:15:00,2021-01-27 13:15:00,-0.12416723854394211,0.10884585813317682,1088.458581329619,1268,61.67192429022082,2.698296692411659,1.0043894298891844,0.44143042465121707,4414.304246503454
11,2017-07-30 20:30:00,2017-12-03 20:15:00,1.18686399762765,1.4753677043870208,14753.677043870312,1292,65.47987616099071,3.4313566210832027,1.0727218511859427,5.983435690014028,59834.35690014071
12,2012-11-06 19:45:00,2013-03-15 09:15:00,0.6544944282107285,0.6566730200416175,6566.730200414787,1211,62.510322047894306,1.4861644031094472,1.0308981980678302,2.6631739146132265,26631.739146126634
13,2022-11-28 14:30:00,2023-04-21 04:30:00,1.911686392564974,2.5745032353220623,25745.03235321952,1620,62.96296296296296,1.4492583033970405,1.078117131448502,10.441040898806142,104410.40898805694
14,2011-04-04 05:15:00,2011-08-08 05:00:00,0.029365200419243474,-0.21272206424575996,-2127.220642455315,2197,56.44060081929905,4.463586072817285,0.9963523794918802,-0.8627061494411375,-8627.06149440211
15,2023-06-14 11:45:00,2023-10-31 19:15:00,0.2388592037739871,0.2682702686380478,2682.7026863798937,1383,66.01590744757773,1.8316674065022465,1.010563862848594,1.087984978365416,10879.84978365179
16,2010-08-13 16:15:00,2010-12-17 15:30:00,-1.344153717447539,-2.667327531386039,-26673.275313860424,2149,55.79339227547696,4.620836974961871,0.9531180156125062,-10.817494988398936,-108174.9498839895
17,2016-09-09 13:45:00,2017-01-16 14:30:00,1.763236818542383,2.3605096333693596,23605.09633369497,1415,64.1696113074205,1.4987101337502025,1.0924772237229003,9.573177957553513,95731.77957554071
18,2013-11-27 17:30:00,2014-04-07 09:00:00,3.5201827472022202,4.818528945901397,48185.28945901311,1523,64.67498358502954,1.5567745333813197,1.1787270594810324,19.541811836155663,195418.11836155315
19,2012-11-21 08:15:00,2013-03-31 21:45:00,-0.18594451119199595,-0.2894727141294163,-2894.7271412937666,1200,62.66666666666667,1.5671756751661956,0.9866882551235621,-1.1739726739692993,-11739.726739691387
20,2024-06-10 06:00:00,2024-10-14 05:45:00,-0.9483356696614992,-0.7133926302991808,-7133.9263029921585,1040,63.55769230769231,2.319956868342795,0.9601081732490985,-2.893203445102233,-28932.034451023752
21,2014-12-02 05:15:00,2015-04-09 07:45:00,2.6001924894271617,4.03918390732588,40391.839073259616,1865,62.788203753351205,1.8103496650612314,1.103235647353668,16.381134735266066,163811.347352664
22,2017-02-07 06:00:00,2017-06-13 05:45:00,1.8609818692801128,1.9098654992087045,19098.654992086264,1146,65.61954624781849,1.6287667837714892,1.1113703016120533,7.745565635679745,77455.6563567943
23,2011-09-13 09:15:00,2012-01-18 03:15:00,3.540249320933747,10.292671591049992,102926.71591049396,2673,56.60306771417882,2.063048024310666,1.1412637687114988,41.74250145259163,417425.01452589215
24,2013-05-07 05:00:00,2013-09-10 04:45:00,1.9898626932411043,3.8021456944909526,38021.45694490835,2154,60.677808727948005,2.7647976327105463,1.0751077767242485,15.419813094324418,154198.1309432394
25,2018-03-13 04:45:00,2018-07-17 04:30:00,2.166691126405053,2.1688614677192644,21688.614677198024,1171,66.43894107600342,1.4801031251434198,1.1149643521449795,8.795938174639238,87959.3817464142
26,2022-11-17 20:15:00,2023-04-09 21:15:00,2.7370499032304454,3.709408362714492,37094.08362714309,1658,63.8118214716526,1.2026057830025787,1.1139498409609494,15.043711693230994,150437.1169323025
27,2020-10-13 03:15:00,2021-02-18 12:15:00,-0.2144304305311338,-0.1516831390324165,-1516.8313903233834,1269,61.150512214342,2.8725701934358954,0.9939606309690756,-0.6151593971870225,-6151.593971867054
28,2023-11-16 04:00:00,2024-03-24 18:45:00,1.173032393159427,1.2914405723029747,12914.405723030552,1070,64.48598130841121,1.6111141305204115,1.0743438878504743,5.237508987673175,52375.089876735015
29,2011-03-22 12:00:00,2011-07-26 11:45:00,-1.2434530889100546,-2.7418506523570514,-27418.50652357084,2106,56.07787274453941,5.065209615131417,0.9503834550872863,-11.119727645670263,-111197.27645670396
30,2023-06-21 13:15:00,2023-11-06 10:45:00,1.6619424343311056,2.3273197272600026,23273.19727259815,1364,66.49560117302052,1.72859673404035,1.0978850201181254,9.438574449443344,94385.74449442583
31,2019-07-15 00:00:00,2019-11-17 23:45:00,3.4733282224650806,2.7697278035284603,27697.27803528559,783,69.47637292464879,1.0330889817281006,1.270985225388238,11.232784980976533,112327.84980976934
32,2019-09-13 08:00:00,2020-01-21 01:30:00,2.1233759172079614,1.534821248163702,15348.212481637145,771,68.35278858625162,0.8658323476930766,1.1517463992366759,6.224552839775013,62245.52839775064
