num,direction,entry_price,exit_price,position_size,pnl,pnl_pct,tp_hits,partial_exits,exit_reason,pattern,sl_outcome
146,short,0.6303022290926336,0.6305682477474259,1000000.0,-266.01865479236596,-0.042204936380332875,0,0,stop_loss,Pure SL (Loss),Loss
147,short,0.630241955141297,0.6304465134408294,1000000.0,61.59113594133126,0.009772617554082519,0,1,stop_loss,Partial Exit → SL (Profit),Profit
148,short,0.6278639458400298,0.6265454315537657,1000000.0,1537.6312706112383,0.2448988002574372,0,4,take_profit_1,,
149,short,0.6271205221504546,0.6282745687933167,1000000.0,-1154.0466428621166,-0.18402310275300568,0,0,stop_loss,Pure SL (Loss),Loss
150,short,0.6283812243223769,0.6282422343420284,1000000.0,225.5273132178304,0.03589020557720048,0,1,stop_loss,Partial Exit → SL (Profit),Profit
151,long,0.6293037836046107,0.6281354637525247,1000000.0,-1168.319852085986,-0.18565276143644435,0,0,stop_loss,Pure SL (Loss),Loss
152,long,0.6292762884527637,0.6282761693799482,1000000.0,-414.7549681984153,-0.06590983576040918,0,1,stop_loss,Partial Exit → SL (Loss),Loss
153,short,0.6270656199166587,0.6280985387364878,1000000.0,-1032.9188198291429,-0.1647226043051802,0,0,stop_loss,Pure SL (Loss),Loss
154,short,0.6283890349905581,0.6288751218465701,1000000.0,-240.1966466438821,-0.03822419445105232,0,1,stop_loss,Partial Exit → SL (Loss),Loss
155,long,0.6316581064919389,0.6304901136139588,3000000.0,-3503.978633940252,-0.18490903005532627,0,0,stop_loss,Pure SL (Loss),Loss
156,long,0.631055889098143,0.6298602437024882,1000000.0,-1195.645395654865,-0.1894674332829047,0,0,stop_loss,Pure SL (Loss),Loss
157,long,0.6328499617153995,0.6317374554422994,1000000.0,-1112.5062731001112,-0.175793053709691,0,0,stop_loss,Pure SL (Loss),Loss
158,long,0.6317951158194267,0.6310437063580093,1000000.0,-751.4094614173849,-0.11893245810278552,0,0,stop_loss,Pure SL (Loss),Loss
159,short,0.6291405464241021,0.6303148180320531,1000000.0,-509.3816573734822,-0.08096468432509979,0,1,stop_loss,Partial Exit → SL (Loss),Loss
160,short,0.6309465261948265,0.6301143134567093,1000000.0,832.2127381171773,0.13189909185112195,0,0,stop_loss,Pure SL (Profit),Profit
161,long,0.6308873278168871,0.6298846932758364,1000000.0,-433.283322076663,-0.06867839992538605,0,1,stop_loss,Partial Exit → SL (Loss),Loss
162,short,0.6281659954956536,0.6293066461198978,1000000.0,-1140.650624244288,-0.18158426792017915,0,0,stop_loss,Pure SL (Loss),Loss
163,short,0.6296404158604583,0.6296932362005273,1000000.0,4.347606104984081,0.0006904903172460269,0,1,stop_loss,Partial Exit → SL (Breakeven),Breakeven
164,short,0.6296504223111458,0.6297242499153621,1000000.0,-73.8276042163699,-0.011725173461392124,0,0,stop_loss,Pure SL (Loss),Loss
165,long,0.6308274814690714,0.6296341217883696,1000000.0,-1193.3596807017777,-0.1891736989521574,0,0,stop_loss,Pure SL (Loss),Loss
166,short,0.6279719581548008,0.6291345197938012,1000000.0,-1162.5616390004145,-0.18512954661485576,0,0,stop_loss,Pure SL (Loss),Loss
167,short,0.6295699829817735,0.6292697988833683,1000000.0,300.18409840515403,0.04768081492440605,0,0,stop_loss,Pure SL (Profit),Profit
168,short,0.628886539984757,0.62761,1000000.0,964.4001619965713,0.15335042184556003,0,2,end_of_data,End of Data,
