trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_pnl_total,final_exit_pips,pnl_per_million,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl
1,2024-01-12 06:45:00,0.668587,short,1.000000,45.402995,False,Standard (NTI+MB+IC),0.669587,10.000000,0.667584,0.666581,0.665244,2024-01-12 08:30:00,0.669689,stop_loss,0,1.750000,-272.309898,PPT,0.500000,278.537228,278.537228,-11.016943,-272.309898,,,,,,
2,2024-01-12 08:45:00,0.670354,short,1.000000,24.693270,False,Standard (NTI+MB+IC),0.669919,4.350104,0.669348,0.668342,0.667002,2024-01-12 09:00:00,0.670062,stop_loss,0,0.250000,292.021254,,,,,2.920213,292.021254,,,,,,
3,2024-01-12 09:15:00,0.671619,short,1.000000,50.252916,False,Standard (NTI+MB+IC),0.669937,16.821139,0.670611,0.669604,0.668261,2024-01-12 09:30:00,0.670113,stop_loss,0,0.250000,1505.346375,,,,,15.053464,1505.346375,,,,,,
4,2024-01-12 09:45:00,0.672038,long,1.000000,53.968314,False,Standard (NTI+MB+IC),0.671038,10.000000,0.673046,0.674054,0.675398,2024-01-12 10:30:00,0.670989,stop_loss,0,0.750000,-1048.645783,,,,,-10.486458,-1048.645783,,,,,,
5,2024-01-15 02:00:00,0.667645,short,1.000000,39.948837,False,Standard (NTI+MB+IC),0.668645,10.000000,0.666643,0.665642,0.664306,2024-01-15 04:45:00,0.665642,take_profit_2,2,2.750000,984.916691,PPT,0.500000,317.272147,984.916691,20.029336,984.916691,TP1,0.333333,333.822272,TP2,0.166667,333.822272
6,2024-01-15 05:00:00,0.665229,short,1.000000,67.291339,False,Standard (NTI+MB+IC),0.666229,10.000000,0.664231,0.663233,0.661903,2024-01-15 06:00:00,0.666244,stop_loss,0,1.000000,-1014.984610,,,,,-10.149846,-1014.984610,,,,,,
7,2024-01-15 06:15:00,0.666370,short,1.000000,55.164953,False,Standard (NTI+MB+IC),0.667370,10.000000,0.665371,0.664371,0.663039,2024-01-15 19:15:00,0.664371,take_profit_2,2,13.000000,946.586872,PPT,0.500000,280.216439,946.586872,19.991113,946.586872,TP1,0.333333,333.185216,TP2,0.166667,333.185216
8,2024-01-15 19:30:00,0.663334,short,1.000000,63.317943,False,Standard (NTI+MB+IC),0.664334,10.000000,0.662339,0.661344,0.660017,2024-01-15 22:30:00,0.661344,take_profit_2,2,3.000000,1065.239694,PPT,0.500000,401.905883,1065.239694,19.900014,1065.239694,TP1,0.333333,331.666906,TP2,0.166667,331.666906
9,2024-01-15 22:45:00,0.661216,short,1.000000,59.508626,False,Standard (NTI+MB+IC),0.662216,10.000000,0.660224,0.659233,0.657910,2024-01-16 08:30:00,0.661127,trailing_stop,1,9.750000,833.586722,PPT,0.500000,488.153373,818.761527,0.889512,833.586722,TP1,0.333333,330.608153,,,
10,2024-01-17 00:00:00,0.656331,short,1.000000,48.885750,False,Standard (NTI+MB+IC),0.657331,10.000000,0.655347,0.654362,0.653050,2024-01-17 03:45:00,0.654362,take_profit_2,2,3.750000,967.021706,PPT,0.500000,310.690325,967.021706,19.689941,967.021706,TP1,0.333333,328.165690,TP2,0.166667,328.165690
