trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl,partial_pnl_total,final_exit_pips,pnl_per_million
1,2016-05-10 15:15:00,0.736510,long,1.000000,28.247209,False,Standard (NTI+MB+IC),0.735510,10.000000,0.737614,0.738719,0.740192,2016-05-10 21:45:00,0.736546,trailing_stop,0,6.500000,1222.846456,PPT,0.500000,680.204700,PPT,0.165000,182.286124,PPT,0.110550,122.131703,984.622526,0.360531,1222.846456
2,2016-05-10 22:00:00,0.735028,long,1.000000,20.730336,False,Standard (NTI+MB+IC),0.735700,6.716311,0.736131,0.737233,0.738703,2016-05-10 22:15:00,0.735640,stop_loss,0,0.250000,611.742033,,,,,,,,,,,6.117420,611.742033
3,2016-05-10 22:30:00,0.735448,long,1.000000,20.464830,False,Standard (NTI+MB+IC),0.735711,2.637306,0.736551,0.737654,0.739125,2016-05-10 22:45:00,0.735671,stop_loss,0,0.250000,232.829063,PPT,0.500000,121.237870,,,,,,,121.237870,2.231824,232.829063
4,2016-05-10 23:00:00,0.735710,long,1.000000,36.773932,False,Standard (NTI+MB+IC),0.735702,0.080727,0.736813,0.737917,0.739388,2016-05-10 23:15:00,0.735535,stop_loss,0,0.250000,-174.560012,,,,,,,,,,,-1.745600,-174.560012
5,2016-05-10 23:45:00,0.734977,short,1.000000,33.176766,False,Standard (NTI+MB+IC),0.735977,10.000000,0.733875,0.732772,0.731303,2016-05-11 01:30:00,0.736014,stop_loss,0,1.750000,-1036.963019,,,,,,,,,,,-10.369630,-1036.963019
6,2016-05-11 13:00:00,0.739001,long,1.000000,34.447061,False,Standard (NTI+MB+IC),0.738001,10.000000,0.740109,0.741218,0.742696,2016-05-11 14:45:00,0.737827,stop_loss,0,1.750000,-1173.850188,,,,,,,,,,,-11.738502,-1173.850188
7,2016-05-11 19:15:00,0.736000,short,1.000000,51.759947,False,Standard (NTI+MB+IC),0.737000,10.000000,0.734896,0.733792,0.732320,2016-05-11 20:00:00,0.735901,trailing_stop,0,0.750000,339.867570,PPT,0.500000,290.151706,,,,,,,290.151706,0.994317,339.867570
8,2016-05-11 21:00:00,0.735135,short,1.000000,42.570534,False,Standard (NTI+MB+IC),0.736135,10.000000,0.734032,0.732930,0.731460,2016-05-12 09:15:00,0.734201,trailing_stop,0,12.250000,963.947480,PPT,0.500000,412.596086,PPT,0.165000,181.945960,PPT,0.110550,121.903793,716.445840,9.340614,963.947480
9,2016-05-12 12:00:00,0.731771,short,1.000000,34.292342,False,Standard (NTI+MB+IC),0.732771,10.000000,0.730673,0.729575,0.728112,2016-05-12 12:30:00,0.731755,trailing_stop,0,0.500000,15.437282,,,,,,,,,,,0.154373,15.437282
10,2016-05-12 21:30:00,0.729107,short,1.000000,40.680227,False,Standard (NTI+MB+IC),0.730107,10.000000,0.728014,0.726920,0.725462,2016-05-12 23:15:00,0.730119,stop_loss,0,1.750000,-1011.126898,,,,,,,,,,,-10.111269,-1011.126898
11,2016-05-13 10:00:00,0.726111,short,1.000000,38.899200,False,Standard (NTI+MB+IC),0.727111,10.000000,0.725021,0.723932,0.722480,2016-05-13 11:15:00,0.727124,stop_loss,0,1.250000,-1013.261334,,,,,,,,,,,-10.132613,-1013.261334
12,2016-05-13 11:30:00,0.726635,short,1.000000,30.689890,False,Standard (NTI+MB+IC),0.727635,10.000000,0.725545,0.724455,0.723002,2016-05-13 13:00:00,0.727705,stop_loss,0,1.500000,-1069.525915,,,,,,,,,,,-10.695259,-1069.525915
13,2016-05-15 18:00:00,0.725585,short,1.000000,31.487665,False,Standard (NTI+MB+IC),0.726585,10.000000,0.724497,0.723408,0.721957,2016-05-15 18:30:00,0.725563,trailing_stop,0,0.500000,21.633837,,,,,,,,,,,0.216338,21.633837
14,2016-05-15 18:45:00,0.725839,short,1.000000,33.153903,False,Standard (NTI+MB+IC),0.726839,10.000000,0.724751,0.723662,0.722210,2016-05-15 19:15:00,0.726843,stop_loss,0,0.500000,-1003.407184,,,,,,,,,,,-10.034072,-1003.407184
