trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,final_exit_pips,pnl_per_million,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl,partial_pnl_total
1,2024-07-11 09:00:00,0.678777,long,1.000000,44.483035,False,Standard (NTI+MB+IC),0.677777,10.000000,0.679795,0.680813,0.682171,2024-07-11 09:30:00,0.677656,stop_loss,0,0.500000,-1120.679115,-11.206791,-1120.679115,,,,,,,,,,
2,2024-07-14 18:00:00,0.676404,short,1.000000,36.011190,False,Standard (NTI+MB+IC),0.677404,10.000000,0.675390,0.674375,0.673022,2024-07-14 22:30:00,0.677499,stop_loss,0,4.500000,-1094.903058,-10.949031,-1094.903058,,,,,,,,,,
3,2024-07-15 04:30:00,0.678792,long,1.000000,38.876336,False,Standard (NTI+MB+IC),0.677792,10.000000,0.679810,0.680829,0.682186,2024-07-15 07:15:00,0.677693,stop_loss,0,2.750000,-1098.873608,-10.988736,-1098.873608,,,,,,,,,,
4,2024-07-15 15:00:00,0.676004,short,1.000000,23.014679,False,Standard (NTI+MB+IC),0.677004,10.000000,0.674990,0.673976,0.672624,2024-08-21 14:15:00,0.642211,trailing_stop,0,887.250000,854.239241,337.935908,854.239241,TP0,0.500000,347.235888,TP0,0.165000,167.311107,TP0,0.110550,112.098442,626.645436
5,2024-08-21 22:45:00,0.673002,short,1.000000,55.986609,False,Standard (NTI+MB+IC),0.674002,10.000000,0.671993,0.670983,0.669637,2024-08-22 02:00:00,0.674185,stop_loss,0,3.250000,-1182.532132,-11.825321,-1182.532132,,,,,,,,,,
6,2024-08-22 03:00:00,0.674672,short,1.000000,42.848063,False,Standard (NTI+MB+IC),0.674189,4.824169,0.673660,0.672648,0.671298,2024-08-22 03:15:00,0.674192,stop_loss,0,0.250000,479.494038,4.794940,479.494038,,,,,,,,,,
7,2024-08-22 03:30:00,0.674699,long,1.000000,46.639901,False,Standard (NTI+MB+IC),0.673718,9.805295,0.675711,0.676723,0.678072,2024-08-22 04:45:00,0.674711,trailing_stop,0,1.250000,12.024738,0.120247,12.024738,,,,,,,,,,
8,2024-08-22 07:15:00,0.673221,short,1.000000,44.212402,False,Standard (NTI+MB+IC),0.674221,10.000000,0.672211,0.671201,0.669855,2024-08-22 08:45:00,0.673163,trailing_stop,0,1.500000,279.195682,0.576830,279.195682,TP0,0.500000,250.354176,,,,,,,250.354176
9,2024-08-22 09:30:00,0.671915,short,1.000000,40.033005,False,Standard (NTI+MB+IC),0.672915,10.000000,0.670907,0.669899,0.668555,2024-08-23 00:00:00,0.671857,trailing_stop,0,14.500000,1271.319829,0.577847,1271.319829,TP0,0.500000,767.383760,TP0,0.165000,166.298905,TP0,0.110550,111.420266,1045.102931
10,2024-08-23 02:45:00,0.672558,long,1.000000,38.186584,False,Standard (NTI+MB+IC),0.671558,10.000000,0.673567,0.674576,0.675921,2024-08-23 06:00:00,0.672568,trailing_stop,0,3.250000,10.555735,0.105557,10.555735,,,,,,,,,,
11,2024-08-23 10:30:00,0.678002,long,1.000000,41.098018,False,Standard (NTI+MB+IC),0.677002,10.000000,0.679019,0.680036,0.681392,2024-08-23 11:45:00,0.678029,trailing_stop,0,1.250000,625.611076,0.275974,625.611076,TP0,0.500000,339.181810,TP0,0.165000,167.805405,TP0,0.110550,112.429621,619.416836
12,2024-08-23 12:00:00,0.677630,long,1.000000,44.786209,False,Standard (NTI+MB+IC),0.676630,10.000000,0.678646,0.679663,0.681018,2024-08-26 00:30:00,0.677688,trailing_stop,0,60.500000,798.197307,0.583204,798.197307,TP0,0.500000,289.974822,TP0,0.165000,167.713437,TP0,0.110550,112.368003,570.056262
13,2024-08-27 00:15:00,0.678418,long,1.000000,28.808476,False,Standard (NTI+MB+IC),0.677418,10.000000,0.679436,0.680454,0.681810,2024-08-27 02:30:00,0.678473,trailing_stop,0,2.250000,54.917721,0.549177,54.917721,,,,,,,,,,
14,2024-08-27 14:15:00,0.679385,long,1.000000,41.157124,False,Standard (NTI+MB+IC),0.678385,10.000000,0.680404,0.681424,0.682782,2024-08-27 21:15:00,0.678282,stop_loss,0,7.000000,-1103.110979,-11.031110,-1103.110979,,,,,,,,,,
15,2024-08-27 21:30:00,0.680775,long,1.000000,27.823962,False,Standard (NTI+MB+IC),0.679775,10.000000,0.681797,0.682818,0.684179,2024-08-27 23:00:00,0.679676,stop_loss,0,1.500000,-1099.810811,-10.998108,-1099.810811,,,,,,,,,,
16,2024-08-27 23:15:00,0.679844,long,1.000000,35.382445,False,Standard (NTI+MB+IC),0.678844,10.000000,0.680864,0.681883,0.683243,2024-08-28 01:15:00,0.678729,stop_loss,0,2.000000,-1115.321899,-11.153219,-1115.321899,,,,,,,,,,
17,2024-08-28 08:00:00,0.677554,short,1.000000,32.461822,False,Standard (NTI+MB+IC),0.678554,10.000000,0.676537,0.675521,0.674166,2024-08-28 08:45:00,0.677515,trailing_stop,0,0.750000,38.493987,0.384940,38.493987,,,,,,,,,,
18,2024-08-28 14:00:00,0.676753,short,1.000000,41.782230,False,Standard (NTI+MB+IC),0.677753,10.000000,0.675738,0.674723,0.673369,2024-08-28 15:15:00,0.677807,stop_loss,0,1.250000,-1053.874277,-10.538743,-1053.874277,,,,,,,,,,
19,2024-08-28 20:45:00,0.679919,long,1.000000,33.450333,False,Standard (NTI+MB+IC),0.678919,10.000000,0.680939,0.681959,0.683319,2024-08-28 23:00:00,0.678853,stop_loss,0,2.250000,-1065.973165,-10.659732,-1065.973165,,,,,,,,,,
