timestamp,action,trade_id,direction,entry_price,current_price,size,reason,sl_level,tp1_level,tp2_level,tp3_level,pips,pnl,cumulative_pnl,remaining_size,confidence,is_relaxed,nti_direction,mb_bias,ic_regime,ic_regime_name,atr,initial_size,total_exited,tp_hits
2025-02-03 09:00:00,PARTIAL_EXIT,5662707952,long,0.6146024231402704,0.6158930882288649,44554.128530999995,Partial Exit (33%),0.6136024231402704,0.6158930882288649,0.6171837533174594,0.6189046401022522,12.906650885945448,57.504458247715846,814.0805727807193,90458.38216899999,62.502759036816315,False,0.0,0,0,,0.0,1000000.0,909541.617831,0
2025-02-03 09:15:00,PARTIAL_EXIT,5662707952,long,0.6146024231402704,0.6158930882288649,29851.26611577,Partial Exit (33%),0.6136024231402704,0.6158930882288649,0.6171837533174594,0.6189046401022522,12.906650885945448,38.527987025969615,852.608559806657,60607.11605322999,62.502759036816315,False,0.0,0,0,,0.0,1000000.0,939392.88394677,0
2025-02-03 10:00:00,FINAL_EXIT,5662707952,long,0.6146024231402704,0.6146242841655433,0.0,Exit: trailing_stop,0.6136024231402704,0.6158930882288649,0.6171837533174594,0.6189046401022522,0.21861025272906787,1.3249336957576554,853.9334935024381,0.0,62.502759036816315,False,0.0,0,0,,0.0,1000000.0,1000000.0,0
2025-02-03 10:15:00,ENTRY,5662917840,long,0.6174603746080847,0.6174603746080847,1000000.0,"Signal: NTI=1.0, MB=1, IC=Strong Trend",0.6164603746080847,0.6187570413947616,0.6200537081814387,0.6217825972303412,0.0,0.0,853.9334935024381,1000000.0,36.638788160678544,False,1.0,1,2,Strong Trend,0.21015928646442406,1000000.0,0.0,0
2025-02-03 10:30:00,PARTIAL_EXIT,5662917840,long,0.6174603746080847,0.61908,330000.0,Partial Exit (33%),0.6164603746080847,0.6187570413947616,0.6200537081814387,0.6217825972303412,16.196253919152916,534.4763793320462,1388.4098728344843,670000.0,36.638788160678544,False,0.0,0,0,,0.0,1000000.0,330000.0,0
2025-02-03 10:30:00,PARTIAL_EXIT,5662917840,long,0.6174603746080847,0.6187570413947616,221100.0,Partial Exit (33%),0.6164603746080847,0.6187570413947616,0.6200537081814387,0.6217825972303412,12.966667866769477,286.69302653427314,1675.1028993687273,448900.0,36.638788160678544,False,0.0,0,0,,0.0,1000000.0,551100.0,0
2025-02-03 10:45:00,PARTIAL_EXIT,5662917840,long,0.6174603746080847,0.6187570413947616,148137.0,Partial Exit (33%),0.6164603746080847,0.6187570413947616,0.6200537081814387,0.6217825972303412,12.966667866769477,192.08432777796298,1867.187227146699,300763.0,36.638788160678544,False,0.0,0,0,,0.0,1000000.0,699237.0,0
2025-02-03 11:00:00,PARTIAL_EXIT,5662917840,long,0.6174603746080847,0.6187570413947616,99251.79000000001,Partial Exit (33%),0.6164603746080847,0.6187570413947616,0.6200537081814387,0.6217825972303412,12.966667866769477,128.6964996112352,1995.8837267579352,201511.21,36.638788160678544,False,0.0,0,0,,0.0,1000000.0,798488.79,0
2025-02-03 11:15:00,PARTIAL_EXIT,5662917840,long,0.6174603746080847,0.6187570413947616,66498.69930000001,Partial Exit (33%),0.6164603746080847,0.6187570413947616,0.6200537081814387,0.6217825972303412,12.966667866769477,86.22665473952759,2082.1103814974786,135012.51069999998,36.638788160678544,False,0.0,0,0,,0.0,1000000.0,864987.4893,0
2025-02-03 11:30:00,PARTIAL_EXIT,5662917840,long,0.6174603746080847,0.6187570413947616,44554.128530999995,Partial Exit (33%),0.6164603746080847,0.6187570413947616,0.6200537081814387,0.6217825972303412,12.966667866769477,57.77185867548348,2139.8822401730195,90458.38216899999,36.638788160678544,False,0.0,0,0,,0.0,1000000.0,909541.617831,0
2025-02-03 11:45:00,PARTIAL_EXIT,5662917840,long,0.6174603746080847,0.6187570413947616,29851.26611577,Partial Exit (33%),0.6164603746080847,0.6187570413947616,0.6200537081814387,0.6217825972303412,12.966667866769477,38.707145312573935,2178.5893854856317,60607.11605322999,36.638788160678544,False,0.0,0,0,,0.0,1000000.0,939392.88394677,0
2025-02-03 12:45:00,PARTIAL_EXIT,5662917840,long,0.6174603746080847,0.6187570413947616,20000.3482975659,Partial Exit (33%),0.6164603746080847,0.6187570413947616,0.6200537081814387,0.6217825972303412,12.966667866769477,25.933787359424535,2204.5231728450503,40606.76775566409,36.638788160678544,False,0.0,0,0,,0.0,1000000.0,959393.2322443359,0
2025-02-03 13:30:00,FINAL_EXIT,5662917840,long,0.6174603746080847,0.6175342775557968,0.0,Exit: trailing_stop,0.6164603746080847,0.6187570413947616,0.6200537081814387,0.6217825972303412,0.7390294771214556,3.000959834206082,2207.5241326792166,0.0,36.638788160678544,False,0.0,0,0,,0.0,1000000.0,1000000.0,0
2025-02-03 17:00:00,ENTRY,5661139536,long,0.6220910056371092,0.6220910056371092,1000000.0,"Signal: NTI=1.0, MB=1, IC=Weak Trend",0.6210910056371092,0.6233973967489471,0.6247037878607851,0.626445642676569,0.0,0.0,2207.5241326792166,1000000.0,37.47258811702622,False,1.0,1,1,Weak Trend,0.16622346797408247,1000000.0,0.0,0
2025-02-03 18:00:00,PARTIAL_EXIT,5661139536,long,0.6220910056371092,0.62292,330000.0,Partial Exit (33%),0.6210910056371092,0.6233973967489471,0.6247037878607851,0.626445642676569,8.289943628908558,273.5681397539824,2481.092272433199,670000.0,37.47258811702622,False,0.0,0,0,,0.0,1000000.0,330000.0,0
2025-02-03 18:15:00,FINAL_EXIT,5661139536,long,0.6220910056371092,0.6221020167563768,0.0,Exit: trailing_stop,0.6210910056371092,0.6233973967489471,0.6247037878607851,0.626445642676569,0.1101111926760101,7.377449909292677,2488.469722342561,0.0,37.47258811702622,False,0.0,0,0,,0.0,1000000.0,1000000.0,0
2025-02-03 18:30:00,ENTRY,5661139808,long,0.6219564584351523,0.6219564584351523,1000000.0,"Signal: NTI=1.0, MB=1, IC=Strong Trend",0.6209564584351523,0.6232625669978662,0.6245686755605799,0.6263101536441984,0.0,0.0,2488.469722342561,1000000.0,30.853995907321085,False,1.0,1,2,Strong Trend,0.15880879249129795,1000000.0,0.0,0
2025-02-03 20:00:00,FINAL_EXIT,5661139808,long,0.6219564584351523,0.6208614347600467,0.0,Exit: stop_loss,0.6209564584351523,0.6232625669978662,0.6245686755605799,0.6263101536441984,-10.950236751056108,-1095.023675105611,1393.44604723691,0.0,30.853995907321085,False,0.0,0,0,,0.0,1000000.0,1000000.0,0
2025-02-04 00:00:00,ENTRY,5661140080,long,0.6179746287191104,0.6179746287191104,1000000.0,"Signal: NTI=1.0, MB=1, IC=Weak Trend",0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,0.0,0.0,1393.44604723691,1000000.0,22.010016716733126,False,1.0,1,1,Weak Trend,0.12201608702754893,1000000.0,0.0,0
2025-02-04 01:00:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.61883,330000.0,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,8.553712808896385,282.2725226935807,1675.7185699304907,670000.0,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,330000.0,0
2025-02-04 01:30:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,221100.0,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,286.9317998605705,1962.6503697910969,448900.0,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,551100.0,0
2025-02-04 01:45:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,148137.0,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,192.2443059065822,2154.8946756976634,300763.0,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,699237.0,0
2025-02-04 02:00:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,99251.79000000001,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,128.8036849574101,2283.6983606550757,201511.21,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,798488.79,0
2025-02-04 02:15:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,66498.69930000001,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,86.29846892146477,2369.9968295765725,135012.51069999998,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,864987.4893,0
2025-02-04 02:30:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,44554.128530999995,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,57.81997417738138,2427.816803753939,90458.38216899999,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,909541.617831,0
2025-02-04 02:45:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,29851.26611577,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,38.73938269884553,2466.5561864528036,60607.11605322999,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,939392.88394677,0
2025-02-04 03:00:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,20000.3482975659,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,25.955386408226506,2492.5115728610836,40606.76775566409,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,959393.2322443359,0
2025-02-04 03:15:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,13400.233359369151,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,17.39010889351176,2509.9016817546244,27206.53439629494,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,972793.465603705,0
2025-02-04 03:30:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,8978.156350777332,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,11.651372958652878,2521.5530547132744,18228.37804551761,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,981771.6219544824,0
2025-02-04 03:45:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,6015.364755020812,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,7.806419882297428,2529.3594745955925,12213.013290496798,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,987786.9867095032,0
2025-02-04 04:00:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,4030.2943858639433,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,5.230301321139276,2534.5897759167756,8182.718904632855,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,991817.2810953672,0
2025-02-04 04:15:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,2700.297238528842,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,3.5043018851633145,2538.0940778019344,5482.421666104013,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,994517.578333896,0
2025-02-04 04:30:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,1809.1991498143243,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,2.347882263059421,2540.4419600649735,3673.2225162896884,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,996326.7774837103,0
2025-02-04 04:45:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,1212.1634303755973,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,1.573081116249812,2542.015041181177,2461.059085914091,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,997538.940914086,0
2025-02-04 05:00:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,812.1494983516501,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,1.053964347887374,2543.0690055290065,1648.9095875624412,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,998351.0904124376,0
2025-02-04 05:15:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,544.1401638956056,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,0.7061561130845405,2543.7751616421315,1104.7694236668356,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,998895.2305763331,0
2025-02-04 05:30:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,364.57390981005574,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,0.47312459576664223,2544.248286237882,740.1955138567798,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,999259.8044861432,0
2025-02-04 05:45:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,244.26451957273736,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,0.31699347916365034,2544.5652797171037,495.93099428404247,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,999504.0690057159,0
2025-02-04 06:00:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,163.65722811373402,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,0.21238563103964567,2544.777665348131,332.2737661703085,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,999667.7262338296,0
2025-02-04 06:15:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,109.6503428362018,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,0.14229837279656263,2544.919963720938,222.6234233341067,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,999777.3765766658,0
2025-02-04 06:30:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,73.46572970025521,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,0.09533990977369695,2545.015303630727,149.15769363385147,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,999850.8423063661,0
2025-02-04 06:45:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,49.22203889917098,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,0.06387773954837696,2545.0791813702795,99.93565473468048,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,999900.0643452653,0
2025-02-04 07:00:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,32.97876606244456,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,0.04279808549741256,2545.121979455823,66.95688867223592,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,999933.0431113277,0
2025-02-04 07:15:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,22.095773261837856,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,0.028674717283266416,2545.150654173096,44.861115410398064,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,999955.1388845895,0
2025-02-04 07:30:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,14.804168085431362,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,0.019212060579788498,2545.1698662336867,30.0569473249667,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,999969.943052675,0
2025-02-04 07:45:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,9.918792617239012,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,0.012872080588458292,2545.182738314303,20.138154707727686,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,999979.8618452923,0
2025-02-04 08:00:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,6.645591053550137,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,0.008624293994267054,2545.1913626082605,13.492563654177548,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,999986.5074363458,0
2025-02-04 08:15:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,4.452546005878591,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,0.005778276976158925,2545.1971408852005,9.040017648298956,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,999990.9599823516,0
2025-02-04 08:30:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,2.983205823938656,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,0.00387144557402648,2545.201012330742,6.056811824360301,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,999993.9431881756,0
2025-02-04 08:45:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,1.9987479020388994,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,0.0025938685345977416,2545.203606199246,4.058063922321401,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,999995.9419360776,0
2025-02-04 09:00:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,1.3391610943660626,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,0.0017378919181804866,2545.2053440911586,2.718902827955339,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,999997.281097172,0
2025-02-04 09:15:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,0.8972379332252619,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,0.001164387585180926,2545.2065084787546,1.8216648947300769,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,999998.1783351052,0
2025-02-04 09:30:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,0.6011494152609254,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,0.0007801396820712204,2545.2072886184137,1.2205154794691515,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,999998.7794845204,0
2025-02-04 09:45:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,0.40277010822482,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,0.0005226935869877177,2545.207811312019,0.8177453712443314,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,999999.1822546286,0
2025-02-04 10:00:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,0.26985597251062937,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,0.0003502047032817708,2545.208161516755,0.5478893987337021,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,999999.4521106011,0
2025-02-04 10:15:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,0.18080350158212172,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,0.00023463715119878648,2545.2083961538483,0.3670858971515804,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,999999.6329141028,0
2025-02-04 10:30:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,0.12113834606002154,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,0.00015720689130318692,2545.208553360765,0.24594755109155886,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,999999.7540524488,0
2025-02-04 10:45:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,0.08116269186021442,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,0.00010532861717313523,2545.2086586893925,0.16478485923134445,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,999999.8352151406,0
2025-02-04 11:00:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,0.054379003546343674,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,7.05701735060006e-05,2545.208729259574,0.11040585568500078,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,999999.8895941442,0
2025-02-04 11:15:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,0.036433932376050256,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,4.7282016249020405e-05,2545.2087765415695,0.07397192330895053,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,999999.9260280766,0
2025-02-04 11:30:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,0.024410734691953675,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,3.167895088684368e-05,2545.208808220471,0.04956118861699685,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,999999.9504388112,0
2025-02-04 11:45:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,0.01635519224360896,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,2.1224897094185262e-05,2545.2088294453542,0.03320599637338789,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,999999.9667940035,0
2025-02-04 12:00:00,PARTIAL_EXIT,5661140080,long,0.6179746287191104,0.6192723754394205,0.010957978803218004,Partial Exit (33%),0.6191216168615825,0.6192723754394205,0.6205701221597306,0.6223004511201441,12.977467203101334,1.4220681053104125e-05,2545.2088436659797,0.022248017570169885,22.010016716733126,False,0.0,0,0,,0.0,1000000.0,999999.9777519823,0
