trade_id,entry_time,entry_price,direction,initial_size,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,tp1_distance_pips,tp2_distance_pips,tp3_distance_pips,exit_time,final_exit_price,exit_reason,trade_duration_hours,tp_hits,total_exited,total_exited_millions,position_integrity_ok,partial_pnl_total,final_pnl,pnl_per_million,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_price,partial_exit_1_pips,partial_exit_1_pnl,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_price,partial_exit_2_pips,partial_exit_2_pnl,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_price,partial_exit_3_pips,partial_exit_3_pnl
13,2013-09-01 21:30:00,0.896401,long,1000000.000000,1.000000,47.706104,False,Standard (NTI+MB+IC),0.895901,5.000000,0.897208,0.898015,0.899091,8.067613,16.135226,26.892043,2013-09-02 00:30:00,0.896405,trailing_stop,3.000000,1,1000000.000000,1.000000,True,303.670655,304.299543,304.299543,PARTIAL,0.700000,0.896720,3.185751,223.002594,TP1,0.099990,0.897208,8.067613,80.668061,trailing_stop,0.200010,0.896405,0.031443,0.628888
14,2013-09-02 02:00:00,0.897872,long,1000000.000000,1.000000,56.067335,False,Standard (NTI+MB+IC),0.897372,5.000000,0.898681,0.899489,0.900566,8.080852,16.161704,26.936173,2013-09-02 02:30:00,0.898007,trailing_stop,0.500000,1,1000000.000000,1.000000,True,751.092708,777.954302,777.954302,PARTIAL,0.700000,0.898830,9.575604,670.292269,TP1,0.099990,0.898681,8.080852,80.800439,trailing_stop,0.200010,0.898007,1.343013,26.861594
15,2013-09-02 02:45:00,0.898113,long,1000000.000000,1.000000,57.586389,False,Standard (NTI+MB+IC),0.897613,5.000000,0.898921,0.899729,0.900807,8.083015,16.166030,26.943383,2013-09-02 03:00:00,0.897425,stop_loss,0.250000,0,1000000.000000,1.000000,True,0.000000,-687.709668,-687.709668,stop_loss,1.000000,0.897425,-6.877097,-687.709668,,,,,,,,,,
16,2013-09-02 03:15:00,0.898212,long,1000000.000000,1.000000,49.387603,False,Standard (NTI+MB+IC),0.897712,5.000000,0.899020,0.899829,0.900906,8.083906,16.167811,26.946352,2013-09-02 03:45:00,0.898218,trailing_stop,0.500000,0,1000000.000000,1.000000,True,271.793474,273.627422,273.627422,PARTIAL,0.700000,0.898600,3.882764,271.793474,trailing_stop,0.300000,0.898218,0.061132,1.833948,,,,,
17,2013-09-02 04:00:00,0.897556,long,1000000.000000,1.000000,44.615933,False,Standard (NTI+MB+IC),0.897056,5.000000,0.898364,0.899172,0.900249,8.078005,16.156010,26.926683,2013-09-02 05:15:00,0.900249,take_profit_3,1.250000,3,1000000.000000,1.000000,True,1088.347548,1088.347548,1088.347548,PARTIAL,0.700000,0.898380,8.238959,576.727105,TP1,0.099990,0.898364,8.078005,80.771971,TP2,0.100005,0.899172,16.156010,161.568177
18,2013-09-02 05:30:00,0.900192,long,1000000.000000,1.000000,44.977108,False,Standard (NTI+MB+IC),0.899692,5.000000,0.901002,0.901813,0.902893,8.101730,16.203460,27.005767,2013-09-02 07:45:00,0.900217,trailing_stop,2.250000,1,1000000.000000,1.000000,True,317.449199,322.371161,322.371161,PARTIAL,0.700000,0.900530,3.377714,236.440000,TP1,0.099990,0.901002,8.101730,81.009199,trailing_stop,0.200010,0.900217,0.246086,4.921962
19,2013-09-02 08:00:00,0.899565,long,1000000.000000,1.000000,42.098125,False,Standard (NTI+MB+IC),0.899065,5.000000,0.900374,0.901184,0.902263,8.096081,16.192161,26.986935,2013-09-02 09:00:00,0.898938,stop_loss,1.000000,0,1000000.000000,1.000000,True,0.000000,-626.756365,-626.756365,stop_loss,1.000000,0.898938,-6.267564,-626.756365,,,,,,,,,,
20,2013-09-02 09:30:00,0.899083,long,1000000.000000,1.000000,11.583906,False,Standard (NTI+MB+IC),0.898583,5.000000,0.899892,0.900701,0.901780,8.091748,16.183495,26.972492,2013-09-02 10:00:00,0.898511,stop_loss,0.500000,0,1000000.000000,1.000000,True,0.000000,-572.146708,-572.146708,stop_loss,1.000000,0.898511,-5.721467,-572.146708,,,,,,,,,,
21,2013-09-02 11:00:00,0.897885,long,1000000.000000,1.000000,16.673233,False,Standard (NTI+MB+IC),0.897407,4.780608,0.898693,0.899501,0.900579,8.080965,16.161929,26.936549,2013-09-02 12:00:00,0.897391,stop_loss,1.000000,0,1000000.000000,1.000000,True,0.000000,-493.828972,-493.828972,stop_loss,1.000000,0.897391,-4.938290,-493.828972,,,,,,,,,,
22,2013-09-02 13:00:00,0.896569,short,1000000.000000,1.000000,56.474720,False,Standard (NTI+MB+IC),0.897069,5.000000,0.895762,0.894955,0.893879,8.069118,16.138236,26.897060,2013-09-02 13:30:00,0.897185,stop_loss,0.500000,0,1000000.000000,1.000000,True,0.000000,-615.942572,-615.942572,stop_loss,1.000000,0.897185,-6.159426,-615.942572,,,,,,,,,,
23,2013-09-02 18:45:00,0.899530,long,1000000.000000,1.000000,39.935662,False,Standard (NTI+MB+IC),0.899030,5.000000,0.900340,0.901150,0.902229,8.095774,16.191549,26.985915,2013-09-02 19:45:00,0.899643,trailing_stop,1.000000,1,1000000.000000,1.000000,True,710.606382,733.184252,733.184252,PARTIAL,0.700000,0.900430,8.995096,629.656733,TP1,0.099990,0.900340,8.095774,80.949648,trailing_stop,0.200010,0.899643,1.128837,22.577871
24,2013-09-02 20:00:00,0.900864,long,1000000.000000,1.000000,40.514043,False,Standard (NTI+MB+IC),0.900364,5.000000,0.901675,0.902485,0.903566,8.107774,16.215549,27.025914,2013-09-02 21:30:00,0.900847,trailing_stop,1.500000,1,1000000.000000,1.000000,True,491.404924,488.069914,488.069914,PARTIAL,0.700000,0.901450,5.861933,410.335289,TP1,0.099990,0.901675,8.107774,81.069635,trailing_stop,0.200010,0.900847,-0.166742,-3.335010
25,2013-09-02 22:15:00,0.898289,long,1000000.000000,1.000000,22.657346,False,Standard (NTI+MB+IC),0.898468,1.788387,0.899098,0.899906,0.900984,8.084605,16.169209,26.948682,2013-09-02 22:30:00,0.898435,stop_loss,0.250000,0,1000000.000000,1.000000,True,0.000000,145.343264,145.343264,stop_loss,1.000000,0.898435,1.453433,145.343264,,,,,,,,,,
26,2013-09-02 22:45:00,0.898250,long,1000000.000000,1.000000,23.509985,False,Standard (NTI+MB+IC),0.898491,2.408807,0.899058,0.899867,0.900945,8.084251,16.168501,26.947502,2013-09-02 23:00:00,0.898353,stop_loss,0.250000,0,1000000.000000,1.000000,True,0.000000,102.503270,102.503270,stop_loss,1.000000,0.898353,1.025033,102.503270,,,,,,,,,,
27,2013-09-02 23:15:00,0.898444,long,1000000.000000,1.000000,22.178817,False,Standard (NTI+MB+IC),0.898487,0.429884,0.899253,0.900061,0.901139,8.085997,16.171994,26.953324,2013-09-02 23:45:00,0.898769,signal_flip,0.500000,0,1000000.000000,1.000000,True,354.112203,451.629375,451.629375,PARTIAL,0.700000,0.898950,5.058746,354.112203,signal_flip,0.300000,0.898769,3.250572,97.517172,,,,,
