sim,start_date,end_date,sharpe,return,pnl,trades,win_rate,max_dd,profit_factor,annual_return,annual_pnl
1,2014-12-03 08:30:00,2015-04-10 11:00:00,2.50062731740375,4.6534896912740775,46534.89691273953,1865,63.53887399463807,2.0865921403573395,1.1198759912073646,18.87248597016709,188724.85970166588
2,2024-12-09 01:45:00,2025-04-15 18:30:00,3.149958456587559,3.875449806594744,38754.498065948086,1249,65.41232986389112,1.2223597485226556,1.166644261112028,15.717101993412017,157171.0199341228
3,2013-01-09 09:30:00,2013-05-15 09:45:00,1.395141387231873,1.6468777043300447,16468.777043298345,1384,63.65606936416185,1.3149010177040532,1.062603631728719,6.679004023116292,66790.0402311544
4,2022-05-19 06:00:00,2022-09-22 07:45:00,2.406034478119422,3.6229665303910847,36229.66530390744,1744,65.19495412844036,2.3244846056376502,1.1122040556241577,14.6931420399194,146931.42039918015
5,2017-11-30 10:30:00,2018-04-09 10:15:00,1.3987691504154218,1.7703128451583092,17703.128451582656,1198,64.69115191986644,2.1274919678346795,1.084975267353419,7.179602094253142,71796.02094252965
6,2017-05-07 23:15:00,2017-09-10 23:00:00,-1.0632316742748449,-1.312600480819505,-13126.004808194037,1044,60.82375478927203,3.0388076425509105,0.939037471624255,-5.323324172212437,-53233.241722120256
7,2013-05-02 20:00:00,2013-09-05 19:45:00,1.3337209365174003,2.8043822184707503,28043.822184707264,2179,60.532354290959155,2.8265853977449567,1.0538418493950352,11.373327886020265,113733.27886020168
8,2022-09-26 02:45:00,2023-01-30 04:45:00,2.7750196561110214,3.880748757813987,38807.487578139655,1822,62.51372118551043,1.296652145643401,1.1035267629829035,15.738592184467835,157385.92184467748
9,2019-11-19 20:15:00,2020-03-26 12:45:00,4.479916350893663,9.893811020786687,98938.11020786551,1211,63.831544178364986,0.9902830842506001,1.4565548811757978,40.12490025096823,401249.0025096768
10,2021-05-10 23:45:00,2021-09-14 19:30:00,3.9573541771545013,4.0537364144411985,40537.364144412575,1046,68.06883365200764,0.7213843579143998,1.2549350929767669,16.44015323634486,164401.532363451
11,2010-03-22 20:45:00,2010-07-26 20:30:00,3.9829103785442896,13.01524078636011,130152.4078635909,2385,57.316561844863735,2.8730537831443006,1.2201317079282235,52.784032078016,527840.3207801186
12,2011-02-23 00:00:00,2011-06-28 23:45:00,-0.7426698550931394,-1.17965888289914,-11796.58882898951,2148,56.84357541899442,5.415458562507719,0.9788066503199256,-4.784172136202067,-47841.72136201301
13,2020-03-06 03:30:00,2020-07-10 04:15:00,2.771816646786976,6.851698142646392,68516.98142645773,1898,59.16754478398314,3.032148792202139,1.1519850131037792,27.787442467399256,277874.42467396747
14,2012-09-10 17:45:00,2013-01-17 07:15:00,-0.22186462850808067,-0.3439629560152418,-3439.6295601532156,1283,61.88620420888542,3.042514632492159,0.9862151043497763,-1.394960877172925,-13949.608771732484
15,2015-10-22 15:00:00,2016-02-29 17:45:00,0.6852302256265957,0.9178133852997912,9178.133852997888,1512,62.89682539682539,2.1311610387533837,1.0282907885683286,3.7222431737158197,37222.4317371581
16,2024-04-03 07:30:00,2024-08-07 07:15:00,1.3189609474944899,1.488943131634593,14889.431316345133,1042,66.3147792706334,1.1222759522241947,1.0960777552141192,6.03849158940696,60384.91589406637
17,2016-03-15 17:30:00,2016-07-19 17:15:00,1.7987144653306664,2.7038466335437725,27038.46633543804,1695,63.12684365781711,1.6765480899465317,1.080586533041467,10.965600236038632,109656.0023603876
