trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,final_exit_pips,pnl_per_million,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_pnl_total,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl
11,2019-11-27 19:00:00,0.676966,short,1.000000,39.984878,False,Standard (NTI+MB+IC),0.677466,5.000000,0.676357,0.675748,0.674936,2019-11-27 20:45:00,0.676996,trailing_stop,0,1.750000,247.818120,-0.299964,247.818120,TP0,0.700000,193.529681,253.847393,TP0,0.099000,60.317713,,,
12,2019-11-27 21:00:00,0.676845,short,1.000000,29.079942,False,Standard (NTI+MB+IC),0.677345,5.000000,0.676236,0.675627,0.674815,2019-11-28 05:45:00,0.676894,trailing_stop,0,8.750000,311.363384,-0.491495,311.363384,TP0,0.700000,136.634737,237.347271,TP0,0.099000,60.306907,TP0,0.066330,40.405627
13,2019-11-29 00:30:00,0.677411,long,1.000000,47.120127,False,Standard (NTI+MB+IC),0.676911,5.000000,0.678020,0.678630,0.679443,2019-11-29 01:45:00,0.677376,trailing_stop,0,1.250000,136.356392,-0.341210,136.356392,TP0,0.700000,146.592697,146.592697,,,,,,
14,2019-11-29 02:45:00,0.677781,long,1.000000,32.333769,False,Standard (NTI+MB+IC),0.677281,5.000000,0.678391,0.679001,0.679814,2019-11-29 08:00:00,0.677160,stop_loss,0,5.250000,-621.285232,-6.212852,-621.285232,,,,,,,,,,
15,2019-11-29 08:45:00,0.676322,short,1.000000,43.954899,False,Standard (NTI+MB+IC),0.676822,5.000000,0.675714,0.675105,0.674293,2019-11-29 10:15:00,0.676331,trailing_stop,0,1.500000,146.017877,-0.086637,146.017877,TP0,0.700000,148.616989,148.616989,,,,,,
16,2019-11-29 10:45:00,0.676428,short,1.000000,38.996224,False,Standard (NTI+MB+IC),0.676928,5.000000,0.675819,0.675211,0.674399,2019-11-29 13:00:00,0.676393,trailing_stop,0,2.250000,587.620169,0.346612,587.620169,TP0,0.700000,439.692306,540.342782,TP0,0.099000,60.269747,TP0,0.066330,40.380730
17,2019-11-29 13:30:00,0.676122,short,1.000000,22.217663,False,Standard (NTI+MB+IC),0.676622,5.000000,0.675514,0.674905,0.674094,2019-12-01 18:00:00,0.676771,stop_loss,0,52.500000,36.646707,-6.481142,36.646707,TP0,0.700000,106.675153,166.917658,TP0,0.099000,60.242505,,,
18,2019-12-01 18:15:00,0.676385,short,1.000000,38.625351,False,Standard (NTI+MB+IC),0.676735,3.500892,0.675776,0.675167,0.674356,2019-12-01 19:45:00,0.676819,stop_loss,0,1.500000,6.087235,-4.343673,6.087235,TP0,0.700000,136.397418,136.397418,,,,,,
19,2019-12-01 20:45:00,0.677249,long,1.000000,29.863462,False,Standard (NTI+MB+IC),0.676749,5.000000,0.677859,0.678468,0.679281,2019-12-01 21:45:00,0.677226,trailing_stop,0,1.000000,245.891866,-0.226283,245.891866,TP0,0.700000,252.680351,252.680351,,,,,,
20,2019-12-02 04:00:00,0.678521,long,1.000000,35.838360,False,Standard (NTI+MB+IC),0.678021,5.000000,0.679132,0.679742,0.680556,2019-12-02 06:45:00,0.678516,trailing_stop,0,2.750000,221.967608,-0.047229,221.967608,TP0,0.700000,223.384482,223.384482,,,,,,
21,2019-12-02 07:00:00,0.678549,long,1.000000,42.386628,False,Standard (NTI+MB+IC),0.678049,5.000000,0.679160,0.679771,0.680585,2020-01-27 03:30:00,0.701581,trailing_stop,0,1340.500000,316.769147,230.317537,316.769147,TP0,0.700000,133.560863,234.526948,TP0,0.099000,60.458734,TP0,0.066330,40.507352
22,2020-01-27 03:45:00,0.678573,short,1.000000,65.480327,False,Standard (NTI+MB+IC),0.679073,5.000000,0.677963,0.677352,0.676538,2020-02-05 16:15:00,0.674530,end_of_data,0,228.500000,682.621355,40.434379,682.621355,TP0,0.700000,499.406526,600.376218,TP0,0.099000,60.460893,TP0,0.066330,40.508799
