trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_pnl_total,final_exit_pips,pnl_per_million,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl
1,2014-03-05 19:30:00,0.902154,long,1.000000,41.871798,False,Standard (NTI+MB+IC),0.901154,10.000000,0.903508,0.904861,0.906665,2014-03-05 23:45:00,0.900975,stop_loss,0,4.250000,-306.968472,PPT,0.500000,282.820901,282.820901,-11.795787,-306.968472,,,,,,
2,2014-03-06 00:00:00,0.900888,long,1.000000,13.332128,False,Standard (NTI+MB+IC),0.899888,10.000000,0.902240,0.903591,0.905393,2014-03-06 04:15:00,0.903591,take_profit_2,2,4.250000,1301.750682,PPT,0.500000,400.862407,1301.750682,27.026648,1301.750682,TP1,0.333333,450.444138,TP2,0.166667,450.444138
3,2014-03-06 04:30:00,0.904150,long,1.000000,41.215530,False,Standard (NTI+MB+IC),0.903150,10.000000,0.905506,0.906862,0.908671,2014-03-06 08:30:00,0.906862,take_profit_2,2,4.000000,1374.143256,PPT,0.500000,469.993243,1374.143256,27.124500,1374.143256,TP1,0.333333,452.075007,TP2,0.166667,452.075007
4,2014-03-06 08:45:00,0.906002,long,1.000000,49.611475,False,Standard (NTI+MB+IC),0.905002,10.000000,0.907361,0.908720,0.910532,2014-03-06 11:00:00,0.908720,take_profit_2,2,2.250000,1185.085504,PPT,0.500000,279.083671,1185.085504,27.180055,1185.085504,TP1,0.333333,453.000916,TP2,0.166667,453.000916
5,2014-03-06 11:15:00,0.908540,long,1.000000,53.804970,False,Standard (NTI+MB+IC),0.907540,10.000000,0.909903,0.911266,0.913083,2014-03-06 15:45:00,0.908562,trailing_stop,1,4.500000,1082.707766,PPT,0.500000,624.881211,1079.151329,0.213386,1082.707766,TP1,0.333333,454.270119,,,
6,2014-03-06 16:00:00,0.908796,long,1.000000,13.274482,False,Standard (NTI+MB+IC),0.907796,10.000000,0.910159,0.911522,0.913340,2014-03-06 19:30:00,0.908856,trailing_stop,1,3.500000,721.446089,PPT,0.500000,257.085813,711.483727,0.597742,721.446089,TP1,0.333333,454.397914,,,
7,2014-03-06 19:45:00,0.907571,long,1.000000,17.032804,False,Standard (NTI+MB+IC),0.907366,2.051938,0.908932,0.910294,0.912109,2014-03-07 03:30:00,0.910294,take_profit_2,2,7.750000,1377.106336,PPT,0.500000,469.535406,1377.106336,27.227128,1377.106336,TP1,0.333333,453.785465,TP2,0.166667,453.785465
8,2014-03-07 04:00:00,0.911757,long,1.000000,51.326958,False,Standard (NTI+MB+IC),0.910757,10.000000,0.913125,0.914493,0.916316,2014-03-07 08:30:00,0.910705,stop_loss,1,4.500000,741.647126,PPT,0.500000,461.254669,917.133415,-10.529177,741.647126,TP1,0.333333,455.878745,,,
9,2014-03-07 08:45:00,0.910554,long,1.000000,28.106763,False,Standard (NTI+MB+IC),0.910078,4.753768,0.911919,0.913285,0.915106,2014-03-07 09:45:00,0.909973,stop_loss,0,1.000000,-580.318797,,,,,-5.803188,-580.318797,,,,,,
10,2014-03-07 10:00:00,0.908490,long,1.000000,62.839234,False,Standard (NTI+MB+IC),0.910175,16.843730,0.909853,0.911216,0.913033,2014-03-07 10:15:00,0.910020,stop_loss,0,0.250000,1529.614462,,,,,15.296145,1529.614462,,,,,,
11,2014-03-07 10:30:00,0.908487,short,1.000000,65.448057,False,Standard (NTI+MB+IC),0.909487,10.000000,0.907125,0.905762,0.903945,2014-03-09 17:00:00,0.905762,take_profit_2,2,54.500000,1312.118184,PPT,0.500000,403.630922,1312.118184,27.254618,1312.118184,TP1,0.333333,454.243631,TP2,0.166667,454.243631
12,2014-03-09 17:15:00,0.904587,short,1.000000,32.294479,False,Standard (NTI+MB+IC),0.905587,10.000000,0.903230,0.901873,0.900064,2014-03-09 19:00:00,0.905617,stop_loss,0,1.750000,-1030.051537,,,,,-10.300515,-1030.051537,,,,,,
13,2014-03-09 19:15:00,0.905557,short,1.000000,9.874449,False,Standard (NTI+MB+IC),0.906557,10.000000,0.904198,0.902840,0.901029,2014-03-10 01:30:00,0.902840,take_profit_2,2,6.250000,1528.821948,PPT,0.500000,623.265417,1528.821948,27.166696,1528.821948,TP1,0.333333,452.778265,TP2,0.166667,452.778265
14,2014-03-10 01:45:00,0.902238,short,1.000000,46.350019,False,Standard (NTI+MB+IC),0.903238,10.000000,0.900885,0.899532,0.897727,2014-03-10 04:00:00,0.903383,stop_loss,0,2.250000,-1144.655440,,,,,-11.446554,-1144.655440,,,,,,
15,2014-03-10 04:15:00,0.903543,short,1.000000,17.599485,False,Standard (NTI+MB+IC),0.904543,10.000000,0.902188,0.900833,0.899026,2014-03-10 05:00:00,0.904580,stop_loss,0,0.750000,-1036.727746,,,,,-10.367277,-1036.727746,,,,,,
16,2014-03-10 05:15:00,0.904737,short,1.000000,22.813219,False,Standard (NTI+MB+IC),0.904900,1.628576,0.903380,0.902023,0.900214,2014-03-10 10:30:00,0.902023,take_profit_2,2,5.250000,1093.395838,PPT,0.500000,188.658521,1093.395838,27.142120,1093.395838,TP1,0.333333,452.368659,TP2,0.166667,452.368659
17,2014-03-11 13:00:00,0.899396,short,1.000000,49.264280,False,Standard (NTI+MB+IC),0.900396,10.000000,0.898047,0.896698,0.894899,2014-03-11 15:00:00,0.896698,take_profit_2,2,2.000000,1477.373204,PPT,0.500000,577.977249,1477.373204,26.981879,1477.373204,TP1,0.333333,449.697977,TP2,0.166667,449.697977
18,2014-03-11 15:15:00,0.896950,short,1.000000,76.684430,False,Standard (NTI+MB+IC),0.897950,10.000000,0.895605,0.894259,0.892466,2014-03-12 05:15:00,0.894259,take_profit_2,2,14.000000,1192.108005,PPT,0.500000,295.157689,1192.108005,26.908509,1192.108005,TP1,0.333333,448.475158,TP2,0.166667,448.475158
19,2014-03-12 05:45:00,0.894330,short,1.000000,38.329767,False,Standard (NTI+MB+IC),0.895330,10.000000,0.892988,0.891647,0.889858,2014-03-12 09:00:00,0.895380,stop_loss,1,3.250000,582.144343,PPT,0.500000,309.979797,757.144777,-10.500026,582.144343,TP1,0.333333,447.164980,,,
20,2014-03-12 11:45:00,0.897094,long,1.000000,59.191042,False,Standard (NTI+MB+IC),0.896094,10.000000,0.898440,0.899785,0.901580,2014-03-12 19:15:00,0.899785,take_profit_2,2,7.500000,1240.014353,PPT,0.500000,342.920193,1240.014353,26.912825,1240.014353,TP1,0.333333,448.547080,TP2,0.166667,448.547080
21,2014-03-12 19:30:00,0.899498,long,1.000000,46.713850,False,Standard (NTI+MB+IC),0.898498,10.000000,0.900848,0.902197,0.903996,2014-03-12 20:30:00,0.902197,take_profit_2,2,1.000000,1555.317203,PPT,0.500000,655.818841,1555.317203,26.984951,1555.317203,TP1,0.333333,449.749181,TP2,0.166667,449.749181
22,2014-03-12 20:45:00,0.905625,long,1.000000,65.880435,False,Standard (NTI+MB+IC),0.904625,10.000000,0.906983,0.908342,0.910153,2014-03-13 07:00:00,0.905674,trailing_stop,1,10.250000,893.456738,PPT,0.500000,432.518000,885.330482,0.487575,893.456738,TP1,0.333333,452.812482,,,
23,2014-03-13 09:15:00,0.907731,long,1.000000,36.258067,False,Standard (NTI+MB+IC),0.906731,10.000000,0.909092,0.910454,0.912269,2014-03-13 11:15:00,0.907813,trailing_stop,1,2.000000,1372.253470,PPT,0.500000,904.612787,1358.478174,0.826518,1372.253470,TP1,0.333333,453.865387,,,
24,2014-03-13 12:00:00,0.905578,long,1.000000,21.573541,False,Standard (NTI+MB+IC),0.905526,0.511079,0.906936,0.908294,0.910105,2014-03-13 12:15:00,0.905366,stop_loss,0,0.250000,-212.038172,,,,,-2.120382,-212.038172,,,,,,
25,2014-03-13 12:30:00,0.904888,long,1.000000,23.816212,False,Standard (NTI+MB+IC),0.905570,6.822738,0.906245,0.907602,0.909412,2014-03-13 12:45:00,0.905372,stop_loss,0,0.250000,484.474654,,,,,4.844747,484.474654,,,,,,
26,2014-03-13 13:00:00,0.903798,long,1.000000,26.714154,False,Standard (NTI+MB+IC),0.905548,17.503209,0.905153,0.906509,0.908317,2014-03-13 13:15:00,0.905472,stop_loss,0,0.250000,1673.880201,,,,,16.738802,1673.880201,,,,,,
27,2014-03-13 13:45:00,0.902898,short,1.000000,59.248302,False,Standard (NTI+MB+IC),0.903898,10.000000,0.901543,0.900189,0.898383,2014-03-14 01:00:00,0.900189,take_profit_2,2,11.250000,1536.697879,PPT,0.500000,633.800278,1536.697879,27.086928,1536.697879,TP1,0.333333,451.448800,TP2,0.166667,451.448800
28,2014-03-14 01:15:00,0.900695,short,1.000000,35.090709,False,Standard (NTI+MB+IC),0.901695,10.000000,0.899344,0.897993,0.896191,2014-03-14 04:00:00,0.901852,stop_loss,0,2.750000,-296.537235,PPT,0.500000,282.295060,282.295060,-11.576646,-296.537235,,,,,,
29,2014-03-14 04:15:00,0.902614,short,1.000000,17.725497,False,Standard (NTI+MB+IC),0.902799,1.849997,0.901260,0.899906,0.898101,2014-03-14 05:15:00,0.902905,stop_loss,0,1.000000,141.058371,PPT,0.500000,286.894119,286.894119,-2.916715,141.058371,,,,,,
30,2014-03-17 01:00:00,0.905360,long,1.000000,49.230113,False,Standard (NTI+MB+IC),0.904360,10.000000,0.906718,0.908076,0.909887,2014-03-17 05:30:00,0.908076,take_profit_2,2,4.500000,1220.212656,PPT,0.500000,314.852361,1220.212656,27.160809,1220.212656,TP1,0.333333,452.680148,TP2,0.166667,452.680148
31,2014-03-17 05:45:00,0.907555,long,1.000000,65.992762,False,Standard (NTI+MB+IC),0.906555,10.000000,0.908916,0.910278,0.912093,2014-03-17 20:30:00,0.910278,take_profit_2,2,14.750000,1190.005574,PPT,0.500000,282.450475,1190.005574,27.226653,1190.005574,TP1,0.333333,453.777550,TP2,0.166667,453.777550
32,2014-03-17 21:45:00,0.907880,long,1.000000,17.946840,False,Standard (NTI+MB+IC),0.907900,0.196297,0.909242,0.910604,0.912419,2014-03-18 00:00:00,0.907858,stop_loss,0,2.250000,213.828229,PPT,0.500000,224.985960,224.985960,-0.223155,213.828229,,,,,,
33,2014-03-18 08:45:00,0.911096,long,1.000000,44.757118,False,Standard (NTI+MB+IC),0.910096,10.000000,0.912462,0.913829,0.915651,2014-03-18 21:45:00,0.911108,trailing_stop,1,13.000000,709.759011,PPT,0.500000,252.120038,707.667918,0.125466,709.759011,TP1,0.333333,455.547880,,,
34,2014-03-19 14:00:00,0.905927,short,1.000000,39.652149,False,Standard (NTI+MB+IC),0.906927,10.000000,0.904568,0.903209,0.901397,2014-03-19 15:15:00,0.903209,take_profit_2,2,1.250000,1519.357611,PPT,0.500000,613.430750,1519.357611,27.177806,1519.357611,TP1,0.333333,452.963431,TP2,0.166667,452.963431
35,2014-03-19 15:30:00,0.903884,short,1.000000,60.618363,False,Standard (NTI+MB+IC),0.904884,10.000000,0.902529,0.901173,0.899365,2014-03-19 21:00:00,0.901173,take_profit_2,2,5.500000,1246.061889,PPT,0.500000,342.177534,1246.061889,27.116531,1246.061889,TP1,0.333333,451.942178,TP2,0.166667,451.942178
36,2014-03-19 21:15:00,0.900607,short,1.000000,53.051968,False,Standard (NTI+MB+IC),0.901607,10.000000,0.899256,0.897905,0.896104,2014-03-19 22:30:00,0.901642,stop_loss,0,1.250000,-1034.472754,,,,,-10.344728,-1034.472754,,,,,,
37,2014-03-19 22:45:00,0.901814,short,1.000000,40.763742,False,Standard (NTI+MB+IC),0.902814,10.000000,0.900462,0.899109,0.897305,2014-03-20 04:30:00,0.902908,stop_loss,0,5.750000,-214.997175,PPT,0.500000,332.122655,332.122655,-10.942397,-214.997175,,,,,,
38,2014-03-20 13:00:00,0.904723,long,1.000000,43.972430,False,Standard (NTI+MB+IC),0.903723,10.000000,0.906080,0.907437,0.909246,2014-03-20 14:45:00,0.903540,stop_loss,0,1.750000,-1182.572357,,,,,-11.825724,-1182.572357,,,,,,
39,2014-03-20 21:15:00,0.905680,long,1.000000,43.331903,False,Standard (NTI+MB+IC),0.904680,10.000000,0.907039,0.908397,0.910208,2014-03-21 04:45:00,0.908397,take_profit_2,2,7.500000,1235.650574,PPT,0.500000,329.970515,1235.650574,27.170402,1235.650574,TP1,0.333333,452.840029,TP2,0.166667,452.840029
40,2014-03-21 05:00:00,0.908249,long,1.000000,40.033646,False,Standard (NTI+MB+IC),0.907249,10.000000,0.909611,0.910974,0.912790,2014-03-21 08:30:00,0.907192,stop_loss,0,3.500000,-1056.967871,,,,,-10.569679,-1056.967871,,,,,,
41,2014-03-21 08:45:00,0.906561,long,1.000000,18.316323,False,Standard (NTI+MB+IC),0.906260,3.002523,0.907920,0.909280,0.911093,2014-03-21 11:15:00,0.909280,take_profit_2,2,2.500000,1171.253973,PPT,0.500000,264.693360,1171.253973,27.196818,1171.253973,TP1,0.333333,453.280307,TP2,0.166667,453.280307
42,2014-03-21 11:30:00,0.908820,long,1.000000,32.327253,False,Standard (NTI+MB+IC),0.907820,10.000000,0.910184,0.911547,0.913365,2014-03-23 20:00:00,0.908870,trailing_stop,1,56.500000,732.499156,PPT,0.500000,269.758614,724.168855,0.499818,732.499156,TP1,0.333333,454.410241,,,
43,2014-03-23 21:00:00,0.907878,long,1.000000,12.212100,False,Standard (NTI+MB+IC),0.908309,4.312818,0.909240,0.910602,0.912417,2014-03-23 21:15:00,0.908220,stop_loss,0,0.250000,341.986765,,,,,3.419868,341.986765,,,,,,
44,2014-03-23 22:00:00,0.906419,short,1.000000,41.971499,False,Standard (NTI+MB+IC),0.907419,10.000000,0.905059,0.903700,0.901887,2014-03-23 23:45:00,0.907440,stop_loss,0,1.750000,-1021.152531,,,,,-10.211525,-1021.152531,,,,,,
45,2014-03-24 00:15:00,0.907724,short,1.000000,17.471860,False,Standard (NTI+MB+IC),0.908678,9.541457,0.906362,0.905001,0.903185,2014-03-24 01:45:00,0.908728,stop_loss,0,1.500000,-1004.435090,,,,,-10.044351,-1004.435090,,,,,,
46,2014-03-24 04:30:00,0.909697,long,1.000000,50.464503,False,Standard (NTI+MB+IC),0.908697,10.000000,0.911061,0.912426,0.914245,2014-03-24 08:45:00,0.912426,take_profit_2,2,4.250000,1351.294649,PPT,0.500000,441.597844,1351.294649,27.290904,1351.294649,TP1,0.333333,454.848402,TP2,0.166667,454.848402
47,2014-03-24 09:00:00,0.912681,long,1.000000,60.998176,False,Standard (NTI+MB+IC),0.911681,10.000000,0.914050,0.915419,0.917244,2014-03-24 11:00:00,0.911664,stop_loss,0,2.000000,-1016.479560,,,,,-10.164796,-1016.479560,,,,,,
48,2014-03-24 11:30:00,0.912251,long,1.000000,35.789122,False,Standard (NTI+MB+IC),0.911251,10.000000,0.913619,0.914988,0.916812,2014-03-24 20:15:00,0.914988,take_profit_2,2,8.750000,1496.724344,PPT,0.500000,584.473290,1496.724344,27.367532,1496.724344,TP1,0.333333,456.125527,TP2,0.166667,456.125527
49,2014-03-24 20:30:00,0.914303,long,1.000000,34.456010,False,Standard (NTI+MB+IC),0.913303,10.000000,0.915674,0.917046,0.918874,2014-03-25 00:30:00,0.913255,stop_loss,0,4.000000,-1047.894009,,,,,-10.478940,-1047.894009,,,,,,
50,2014-03-25 02:00:00,0.912594,long,1.000000,47.173129,False,Standard (NTI+MB+IC),0.912810,2.164167,0.913963,0.915332,0.917157,2014-03-25 02:15:00,0.912734,stop_loss,0,0.250000,139.896451,,,,,1.398965,139.896451,,,,,,
51,2014-03-25 02:45:00,0.912471,short,1.000000,48.225616,False,Standard (NTI+MB+IC),0.913460,9.890932,0.911102,0.909733,0.907908,2014-03-25 04:00:00,0.913520,stop_loss,0,1.250000,-1049.096512,,,,,-10.490965,-1049.096512,,,,,,
52,2014-03-25 05:00:00,0.914963,long,1.000000,43.848388,False,Standard (NTI+MB+IC),0.913963,10.000000,0.916336,0.917708,0.919538,2014-03-25 23:30:00,0.917708,take_profit_2,2,18.500000,1608.388899,PPT,0.500000,693.425750,1608.388899,27.448894,1608.388899,TP1,0.333333,457.481574,TP2,0.166667,457.481574
53,2014-03-26 00:30:00,0.919230,long,1.000000,49.902043,False,Standard (NTI+MB+IC),0.918230,10.000000,0.920609,0.921988,0.923827,2014-03-26 04:45:00,0.921988,take_profit_2,2,4.250000,1714.055593,PPT,0.500000,794.825243,1714.055593,27.576910,1714.055593,TP1,0.333333,459.615175,TP2,0.166667,459.615175
54,2014-03-26 05:00:00,0.922637,long,1.000000,67.032474,False,Standard (NTI+MB+IC),0.921637,10.000000,0.924021,0.925405,0.927250,2014-03-26 11:15:00,0.922703,trailing_stop,1,6.250000,738.821685,PPT,0.500000,266.517884,727.836366,0.659119,738.821685,TP1,0.333333,461.318482,,,
55,2014-03-26 11:30:00,0.921934,long,1.000000,13.576125,False,Standard (NTI+MB+IC),0.920934,10.000000,0.923317,0.924700,0.926544,2014-03-27 10:00:00,0.924700,take_profit_2,2,22.500000,1214.721570,PPT,0.500000,292.787144,1214.721570,27.658033,1214.721570,TP1,0.333333,460.967213,TP2,0.166667,460.967213
56,2014-03-27 10:45:00,0.926127,long,1.000000,45.773103,False,Standard (NTI+MB+IC),0.925127,10.000000,0.927516,0.928905,0.930758,2014-03-27 20:30:00,0.928905,take_profit_2,2,9.750000,1292.615595,PPT,0.500000,366.488572,1292.615595,27.783811,1292.615595,TP1,0.333333,463.063511,TP2,0.166667,463.063511
57,2014-03-27 20:45:00,0.928339,long,1.000000,55.419173,False,Standard (NTI+MB+IC),0.927339,10.000000,0.929732,0.931124,0.932981,2014-03-28 00:15:00,0.927147,stop_loss,0,3.500000,-170.491762,PPT,0.500000,425.449349,425.449349,-11.918822,-170.491762,,,,,,
58,2014-03-28 00:30:00,0.926595,long,1.000000,21.869979,False,Standard (NTI+MB+IC),0.926343,2.518780,0.927985,0.929375,0.931228,2014-03-28 02:00:00,0.926150,stop_loss,0,1.500000,-50.029019,PPT,0.500000,172.515047,172.515047,-4.450881,-50.029019,,,,,,
59,2014-03-28 02:15:00,0.925629,long,1.000000,46.057187,False,Standard (NTI+MB+IC),0.926492,8.627956,0.927018,0.928406,0.930257,2014-03-28 02:30:00,0.926343,stop_loss,0,0.250000,712.178581,PPT,0.500000,355.415745,355.415745,7.135257,712.178581,,,,,,
60,2014-03-28 02:45:00,0.926222,short,1.000000,43.002278,False,Standard (NTI+MB+IC),0.927152,9.297936,0.924832,0.923443,0.921591,2014-03-28 04:00:00,0.927224,stop_loss,0,1.250000,-1002.213159,,,,,-10.022132,-1002.213159,,,,,,
