trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl,partial_pnl_total,final_exit_pips,pnl_per_million
1,2020-03-23 18:30:00,0.586917,long,1.000000,55.631083,False,Standard (NTI+MB+IC),0.585917,10.000000,0.587797,0.588678,0.589851,2020-03-23 19:15:00,0.588678,take_profit_2,2,0.750000,858.509920,PPT,0.500000,271.593106,TP1,0.333333,293.458407,TP2,0.166667,293.458407,858.509920,17.607504,858.509920
2,2020-03-23 19:30:00,0.589036,long,1.000000,69.979726,False,Standard (NTI+MB+IC),0.588036,10.000000,0.589919,0.590803,0.591981,2020-03-23 20:00:00,0.590803,take_profit_2,2,0.500000,1041.141550,PPT,0.500000,452.105762,TP1,0.333333,294.517894,TP2,0.166667,294.517894,1041.141550,17.671074,1041.141550
3,2020-03-23 20:15:00,0.590938,long,1.000000,78.423094,False,Standard (NTI+MB+IC),0.589938,10.000000,0.591824,0.592711,0.593893,2020-03-23 21:15:00,0.593893,take_profit_3,3,1.000000,1871.303902,TP1,0.333333,295.469037,TP2,0.333333,590.938074,TP3,0.333333,984.896790,1871.303902,29.546904,1871.303902
4,2020-03-23 21:30:00,0.594041,long,1.000000,87.476476,False,Standard (NTI+MB+IC),0.593041,10.000000,0.594932,0.595823,0.597011,2020-03-23 22:30:00,0.593007,stop_loss,0,1.000000,-1034.290961,,,,,,,,,,,-10.342910,-1034.290961
5,2020-03-23 22:45:00,0.592244,long,1.000000,70.842035,False,Standard (NTI+MB+IC),0.591244,10.000000,0.593132,0.594020,0.595205,2020-03-23 23:45:00,0.591104,stop_loss,1,1.000000,-463.452627,TP1,0.333333,296.121823,,,,,,,296.121823,-11.393617,-463.452627
6,2020-03-24 00:00:00,0.591722,long,1.000000,41.947230,False,Standard (NTI+MB+IC),0.590722,10.000000,0.592610,0.593498,0.594681,2020-03-24 00:30:00,0.590588,stop_loss,0,0.500000,-1134.765236,,,,,,,,,,,-11.347652,-1134.765236
7,2020-03-24 00:45:00,0.590434,long,1.000000,18.389530,False,Standard (NTI+MB+IC),0.589434,10.000000,0.591320,0.592205,0.593386,2020-03-24 01:30:00,0.592205,take_profit_2,2,0.750000,923.451713,PPT,0.500000,333.017748,TP1,0.333333,295.216982,TP2,0.166667,295.216982,923.451713,17.713019,923.451713
8,2020-03-24 01:45:00,0.595618,long,1.000000,38.816910,False,Standard (NTI+MB+IC),0.594618,10.000000,0.596511,0.597405,0.598596,2020-03-24 02:30:00,0.594441,stop_loss,1,0.750000,-486.837620,TP1,0.333333,297.808930,,,,,,,297.808930,-11.769698,-486.837620
9,2020-03-24 02:45:00,0.594725,long,1.000000,36.140522,False,Standard (NTI+MB+IC),0.593725,10.000000,0.595617,0.596509,0.597699,2020-03-24 04:00:00,0.593611,stop_loss,1,1.250000,-445.020966,TP1,0.333333,297.362452,,,,,,,297.362452,-11.135751,-445.020966
10,2020-03-24 04:15:00,0.594249,long,1.000000,25.666148,False,Standard (NTI+MB+IC),0.593249,10.000000,0.595140,0.596032,0.597220,2020-03-24 05:00:00,0.596032,take_profit_2,2,0.750000,1124.765159,PPT,0.500000,530.516192,TP1,0.333333,297.124484,TP2,0.166667,297.124484,1124.765159,17.827469,1124.765159
11,2020-03-24 05:15:00,0.595094,long,1.000000,30.856028,False,Standard (NTI+MB+IC),0.594094,10.000000,0.595987,0.596880,0.598070,2020-03-24 05:45:00,0.594065,stop_loss,0,0.500000,-1029.730448,,,,,,,,,,,-10.297304,-1029.730448
12,2020-03-24 06:00:00,0.592783,long,1.000000,12.631809,False,Standard (NTI+MB+IC),0.591783,10.000000,0.593672,0.594561,0.595747,2020-03-24 06:15:00,0.591619,stop_loss,0,0.250000,-1163.568258,,,,,,,,,,,-11.635683,-1163.568258
13,2020-03-24 06:45:00,0.589648,long,1.000000,16.815622,False,Standard (NTI+MB+IC),0.590158,5.098448,0.590532,0.591417,0.592596,2020-03-24 07:00:00,0.590006,stop_loss,0,0.250000,357.763026,,,,,,,,,,,3.577630,357.763026
14,2020-03-24 07:15:00,0.588143,long,1.000000,42.814355,False,Standard (NTI+MB+IC),0.590198,20.549822,0.589026,0.589908,0.591084,2020-03-24 08:00:00,0.589026,tp1_pullback,2,0.750000,1176.286860,TP1,0.333333,294.071715,TP2,0.333333,588.143430,,,,882.215145,8.822151,1176.286860
15,2020-03-24 16:15:00,0.597486,long,1.000000,41.217599,False,Standard (NTI+MB+IC),0.596486,10.000000,0.598382,0.599279,0.600474,2020-03-24 17:00:00,0.596447,stop_loss,0,0.750000,-1039.175075,,,,,,,,,,,-10.391751,-1039.175075
16,2020-03-24 17:15:00,0.598324,long,1.000000,44.894747,False,Standard (NTI+MB+IC),0.597324,10.000000,0.599221,0.600119,0.601316,2020-03-24 18:15:00,0.597216,stop_loss,0,1.000000,-1107.725736,,,,,,,,,,,-11.077257,-1107.725736
17,2020-03-25 00:00:00,0.601898,long,1.000000,34.435896,False,Standard (NTI+MB+IC),0.600898,10.000000,0.602800,0.603703,0.604907,2020-03-25 01:00:00,0.603703,take_profit_2,2,1.000000,853.099340,PPT,0.500000,251.201743,TP1,0.333333,300.948798,TP2,0.166667,300.948798,853.099340,18.056928,853.099340
18,2020-03-25 01:15:00,0.603265,long,1.000000,58.420666,False,Standard (NTI+MB+IC),0.602265,10.000000,0.604170,0.605075,0.606281,2020-03-25 03:15:00,0.605075,take_profit_2,2,2.000000,1005.830436,PPT,0.500000,402.565568,TP1,0.333333,301.632434,TP2,0.166667,301.632434,1005.830436,18.097946,1005.830436
19,2020-03-25 03:30:00,0.605715,long,1.000000,60.273199,False,Standard (NTI+MB+IC),0.604715,10.000000,0.606623,0.607532,0.608743,2020-03-25 05:00:00,0.604661,stop_loss,1,1.500000,-399.667896,TP1,0.333333,302.857274,,,,,,,302.857274,-10.537878,-399.667896
