trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,final_exit_pips,pnl_per_million,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_pnl_total,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl
11,2024-12-11 02:45:00,0.634924,short,1.000000,47.134419,False,Standard (NTI+MB+IC),0.635424,5.000000,0.634352,0.633781,0.633019,2024-12-11 03:00:00,0.635468,stop_loss,0,0.250000,-544.382408,-5.443824,-544.382408,,,,,,,,,,
12,2024-12-11 03:15:00,0.635755,short,1.000000,48.609827,False,Standard (NTI+MB+IC),0.636255,5.000000,0.635183,0.634610,0.633848,2024-12-11 04:15:00,0.635183,take_profit_1,1,1.000000,791.007672,5.721793,791.007672,PPT,0.700000,619.353878,TP1,0.300000,171.653794,791.007672,,,
13,2024-12-11 04:30:00,0.634578,short,1.000000,44.789631,False,Standard (NTI+MB+IC),0.635078,5.000000,0.634007,0.633436,0.632674,2024-12-11 06:45:00,0.635160,stop_loss,1,2.250000,-197.782646,-5.822341,-197.782646,TP1,0.333333,190.373429,,,,190.373429,,,
14,2024-12-11 07:00:00,0.635519,short,1.000000,17.348318,False,Standard (NTI+MB+IC),0.636019,5.000000,0.634947,0.634375,0.633613,2024-12-11 08:15:00,0.636047,stop_loss,0,1.250000,-527.767284,-5.277673,-527.767284,,,,,,,,,,
15,2024-12-11 08:30:00,0.637413,short,1.000000,19.098794,False,Standard (NTI+MB+IC),0.636608,8.051162,0.636839,0.636266,0.635501,2024-12-11 08:45:00,0.636839,take_profit_1,1,0.250000,622.204165,5.736717,622.204165,PPT,0.700000,450.102654,TP1,0.300000,172.101511,622.204165,,,
16,2024-12-11 09:00:00,0.636520,short,1.000000,21.772273,False,Standard (NTI+MB+IC),0.636596,0.761286,0.635947,0.635374,0.634610,2024-12-11 09:30:00,0.635947,take_profit_1,1,0.500000,381.727066,5.728678,381.727066,PPT,0.700000,209.866718,TP1,0.300000,171.860349,381.727066,,,
17,2024-12-11 09:45:00,0.636243,short,1.000000,20.499365,False,Standard (NTI+MB+IC),0.636596,3.530927,0.635671,0.635098,0.634334,2024-12-11 10:00:00,0.636733,stop_loss,0,0.250000,-490.142743,-4.901427,-490.142743,,,,,,,,,,
18,2024-12-11 10:15:00,0.636062,short,1.000000,21.121186,False,Standard (NTI+MB+IC),0.636562,5.000000,0.635490,0.634917,0.634154,2024-12-11 11:00:00,0.636621,stop_loss,1,0.750000,-181.386829,-5.583082,-181.386829,TP1,0.333333,190.818669,,,,190.818669,,,
19,2024-12-11 12:00:00,0.637409,long,1.000000,40.088130,False,Standard (NTI+MB+IC),0.636909,5.000000,0.637983,0.638556,0.639321,2024-12-11 12:30:00,0.636737,stop_loss,0,0.500000,-672.142838,-6.721428,-672.142838,,,,,,,,,,
20,2024-12-11 19:30:00,0.640463,long,1.000000,28.591170,False,Standard (NTI+MB+IC),0.639963,5.000000,0.641039,0.641616,0.642384,2024-12-11 20:15:00,0.641039,take_profit_1,1,0.750000,576.795843,5.764167,576.795843,PPT,0.700000,403.870821,TP1,0.300000,172.925021,576.795843,,,
21,2024-12-11 20:30:00,0.640848,long,1.000000,39.342691,False,Standard (NTI+MB+IC),0.640348,5.000000,0.641425,0.642002,0.642771,2024-12-11 22:15:00,0.641425,take_profit_1,1,1.750000,321.243021,5.767634,321.243021,PPT,0.700000,148.213989,TP1,0.300000,173.029032,321.243021,,,
22,2024-12-11 22:30:00,0.641395,long,1.000000,39.141616,False,Standard (NTI+MB+IC),0.640895,5.000000,0.641972,0.642550,0.643319,2024-12-12 00:45:00,0.641972,take_profit_1,1,2.250000,330.546184,5.772557,330.546184,PPT,0.700000,157.369484,TP1,0.300000,173.176700,330.546184,,,
23,2024-12-12 01:00:00,0.641776,long,1.000000,31.417188,False,Standard (NTI+MB+IC),0.641276,5.000000,0.642353,0.642931,0.643701,2024-12-12 02:00:00,0.642353,take_profit_1,1,1.000000,344.417379,5.775980,344.417379,PPT,0.700000,171.137989,TP1,0.300000,173.279390,344.417379,,,
24,2024-12-12 02:15:00,0.642279,long,1.000000,43.302568,False,Standard (NTI+MB+IC),0.641779,5.000000,0.642857,0.643435,0.644206,2024-12-12 02:30:00,0.641605,stop_loss,0,0.250000,-673.972615,-6.739726,-673.972615,,,,,,,,,,
25,2024-12-12 07:15:00,0.639981,long,1.000000,22.012974,False,Standard (NTI+MB+IC),0.640070,0.891449,0.640557,0.641132,0.641900,2024-12-12 07:30:00,0.639996,stop_loss,0,0.250000,15.796972,0.157970,15.796972,,,,,,,,,,
26,2024-12-12 08:00:00,0.639090,short,1.000000,55.192987,False,Standard (NTI+MB+IC),0.639590,5.000000,0.638515,0.637940,0.637173,2024-12-12 08:30:00,0.639713,stop_loss,0,0.500000,-67.940344,-6.228562,-67.940344,PPT,0.700000,118.916527,,,,118.916527,,,
27,2024-12-12 08:45:00,0.639724,short,1.000000,48.971414,False,Standard (NTI+MB+IC),0.640224,5.000000,0.639148,0.638572,0.637805,2024-12-12 09:00:00,0.639148,take_profit_1,1,0.250000,511.494552,5.757516,511.494552,PPT,0.700000,338.769083,TP1,0.300000,172.725468,511.494552,,,
28,2024-12-12 09:15:00,0.638485,short,1.000000,48.353659,False,Standard (NTI+MB+IC),0.638985,5.000000,0.637910,0.637335,0.636569,2024-12-12 09:30:00,0.639157,stop_loss,0,0.250000,-672.026242,-6.720262,-672.026242,,,,,,,,,,
29,2024-12-12 10:30:00,0.636945,short,1.000000,48.023655,False,Standard (NTI+MB+IC),0.637445,5.000000,0.636371,0.635798,0.635034,2024-12-12 10:45:00,0.637559,stop_loss,0,0.250000,-614.223438,-6.142234,-614.223438,,,,,,,,,,
30,2024-12-12 11:00:00,0.638217,short,1.000000,44.273622,False,Standard (NTI+MB+IC),0.638717,5.000000,0.637643,0.637068,0.636303,2024-12-12 12:00:00,0.638868,stop_loss,0,1.000000,-650.704038,-6.507040,-650.704038,,,,,,,,,,
31,2024-12-12 12:30:00,0.637769,short,1.000000,28.207598,False,Standard (NTI+MB+IC),0.638269,5.000000,0.637195,0.636621,0.635855,2024-12-12 13:30:00,0.637195,take_profit_1,1,1.000000,367.315903,5.739919,367.315903,PPT,0.700000,195.118343,TP1,0.300000,172.197560,367.315903,,,
32,2024-12-12 13:45:00,0.637047,short,1.000000,34.692809,False,Standard (NTI+MB+IC),0.637547,5.000000,0.636473,0.635900,0.635136,2024-12-12 14:15:00,0.636473,take_profit_1,1,0.500000,596.709262,5.733421,596.709262,PPT,0.700000,424.706647,TP1,0.300000,172.002615,596.709262,,,
33,2024-12-12 14:30:00,0.636571,short,1.000000,43.845062,False,Standard (NTI+MB+IC),0.637071,5.000000,0.635998,0.635425,0.634661,2024-12-12 17:00:00,0.635998,take_profit_1,1,2.500000,347.445443,5.729137,347.445443,PPT,0.700000,175.571323,TP1,0.300000,171.874120,347.445443,,,
34,2024-12-12 17:15:00,0.636389,short,1.000000,39.828055,False,Standard (NTI+MB+IC),0.636889,5.000000,0.635816,0.635244,0.634480,2024-12-12 18:30:00,0.637017,stop_loss,0,1.250000,-628.098240,-6.280982,-628.098240,,,,,,,,,,
35,2024-12-12 20:45:00,0.636143,short,1.000000,30.286140,False,Standard (NTI+MB+IC),0.636643,5.000000,0.635571,0.634998,0.634235,2024-12-12 21:00:00,0.635571,take_profit_1,1,0.250000,510.165804,5.725291,510.165804,PPT,0.700000,338.407076,TP1,0.300000,171.758728,510.165804,,,
36,2024-12-12 21:15:00,0.635723,short,1.000000,39.961526,False,Standard (NTI+MB+IC),0.636223,5.000000,0.635151,0.634579,0.633816,2024-12-12 23:00:00,0.636234,stop_loss,0,1.750000,-510.917702,-5.109177,-510.917702,,,,,,,,,,
37,2024-12-13 08:30:00,0.638232,long,1.000000,44.853995,False,Standard (NTI+MB+IC),0.637732,5.000000,0.638807,0.639381,0.640147,2024-12-13 09:00:00,0.637563,stop_loss,0,0.500000,-669.512949,-6.695129,-669.512949,,,,,,,,,,
38,2024-12-13 10:15:00,0.635458,long,1.000000,44.575628,False,Standard (NTI+MB+IC),0.636662,12.039018,0.636030,0.636602,0.637364,2024-12-13 10:30:00,0.636579,stop_loss,0,0.250000,694.780400,11.214166,694.780400,PPT,0.700000,358.355408,,,,358.355408,,,
39,2024-12-13 10:45:00,0.635881,short,1.000000,49.234709,False,Standard (NTI+MB+IC),0.636381,5.000000,0.635308,0.634736,0.633973,2024-12-15 18:00:00,0.636538,stop_loss,1,55.250000,-247.615548,-6.575695,-247.615548,TP1,0.333333,190.764151,,,,190.764151,,,
40,2024-12-15 20:30:00,0.636936,long,1.000000,39.353580,False,Standard (NTI+MB+IC),0.636436,5.000000,0.637509,0.638083,0.638847,2024-12-15 21:45:00,0.636350,stop_loss,0,1.250000,-40.059705,-5.861126,-40.059705,PPT,0.700000,135.774063,,,,135.774063,,,
41,2024-12-16 00:00:00,0.637560,long,1.000000,40.065950,False,Standard (NTI+MB+IC),0.637060,5.000000,0.638134,0.638708,0.639473,2024-12-16 01:15:00,0.636872,stop_loss,0,1.250000,-688.237249,-6.882372,-688.237249,,,,,,,,,,
42,2024-12-16 06:00:00,0.634979,short,1.000000,39.587155,False,Standard (NTI+MB+IC),0.635479,5.000000,0.634407,0.633836,0.633074,2024-12-16 07:00:00,0.635586,stop_loss,0,1.000000,-607.384166,-6.073842,-607.384166,,,,,,,,,,
43,2024-12-16 13:00:00,0.637246,long,1.000000,29.741784,False,Standard (NTI+MB+IC),0.636746,5.000000,0.637820,0.638393,0.639158,2024-12-16 14:30:00,0.636591,stop_loss,0,1.500000,-655.249370,-6.552494,-655.249370,,,,,,,,,,
44,2024-12-17 00:00:00,0.635268,short,1.000000,38.895700,False,Standard (NTI+MB+IC),0.635768,5.000000,0.634696,0.634124,0.633362,2024-12-17 01:15:00,0.634696,take_profit_1,1,1.250000,365.863475,5.717409,365.863475,PPT,0.700000,194.341215,TP1,0.300000,171.522260,365.863475,,,
45,2024-12-17 01:30:00,0.634684,short,1.000000,54.590379,False,Standard (NTI+MB+IC),0.635184,5.000000,0.634112,0.633541,0.632780,2024-12-17 02:15:00,0.635210,stop_loss,0,0.750000,-526.556707,-5.265567,-526.556707,,,,,,,,,,
46,2024-12-17 02:45:00,0.634962,short,1.000000,37.074771,False,Standard (NTI+MB+IC),0.635462,5.000000,0.634390,0.633819,0.633057,2024-12-17 03:15:00,0.634390,take_profit_1,1,0.500000,529.513836,5.714654,529.513836,PPT,0.700000,358.074221,TP1,0.300000,171.439614,529.513836,,,
47,2024-12-17 03:30:00,0.634450,short,1.000000,36.762440,False,Standard (NTI+MB+IC),0.634950,5.000000,0.633879,0.633308,0.632546,2024-12-17 05:00:00,0.633879,take_profit_1,1,1.500000,388.030195,5.710047,388.030195,PPT,0.700000,216.728799,TP1,0.300000,171.301395,388.030195,,,
48,2024-12-17 05:15:00,0.633772,short,1.000000,40.191928,False,Standard (NTI+MB+IC),0.634272,5.000000,0.633201,0.632631,0.631870,2024-12-17 06:45:00,0.634368,stop_loss,0,1.500000,-595.918954,-5.959190,-595.918954,,,,,,,,,,
49,2024-12-17 07:00:00,0.634469,short,1.000000,34.884953,False,Standard (NTI+MB+IC),0.634969,5.000000,0.633898,0.633327,0.632566,2024-12-17 08:45:00,0.635152,stop_loss,0,1.750000,46.772241,-6.824136,46.772241,PPT,0.700000,251.496325,,,,251.496325,,,
50,2024-12-17 09:15:00,0.635044,short,1.000000,13.446746,False,Standard (NTI+MB+IC),0.635357,3.129987,0.634472,0.633901,0.633139,2024-12-17 09:45:00,0.634472,take_profit_1,1,0.500000,531.161196,5.715395,531.161196,PPT,0.700000,359.699355,TP1,0.300000,171.461841,531.161196,,,
51,2024-12-17 10:00:00,0.634314,short,1.000000,26.402521,False,Standard (NTI+MB+IC),0.634814,5.000000,0.633743,0.633172,0.632411,2024-12-17 10:15:00,0.633743,take_profit_1,1,0.250000,468.049271,5.708826,468.049271,PPT,0.700000,296.784497,TP1,0.300000,171.264774,468.049271,,,
52,2024-12-17 10:30:00,0.634005,short,1.000000,31.462330,False,Standard (NTI+MB+IC),0.634505,5.000000,0.633434,0.632864,0.632103,2024-12-17 11:15:00,0.633434,take_profit_1,1,0.750000,461.721594,5.706046,461.721594,PPT,0.700000,290.540229,TP1,0.300000,171.181366,461.721594,,,
53,2024-12-17 11:30:00,0.633501,short,1.000000,42.182325,False,Standard (NTI+MB+IC),0.634001,5.000000,0.632930,0.632360,0.631600,2024-12-17 12:45:00,0.634166,stop_loss,0,1.250000,-665.643684,-6.656437,-665.643684,,,,,,,,,,
54,2024-12-17 20:00:00,0.632461,short,1.000000,48.127163,False,Standard (NTI+MB+IC),0.632961,5.000000,0.631892,0.631323,0.630564,2024-12-17 20:30:00,0.633032,stop_loss,0,0.500000,-570.449673,-5.704497,-570.449673,,,,,,,,,,
55,2024-12-17 20:45:00,0.632849,short,1.000000,52.705490,False,Standard (NTI+MB+IC),0.633349,5.000000,0.632280,0.631710,0.630951,2024-12-17 21:30:00,0.632280,take_profit_1,1,0.750000,408.450590,5.695645,408.450590,PPT,0.700000,237.581251,TP1,0.300000,170.869338,408.450590,,,
56,2024-12-17 21:45:00,0.632520,short,1.000000,59.497741,False,Standard (NTI+MB+IC),0.633020,5.000000,0.631951,0.631382,0.630623,2024-12-17 22:15:00,0.631951,take_profit_1,1,0.500000,394.938610,5.692682,394.938610,PPT,0.700000,224.158149,TP1,0.300000,170.780461,394.938610,,,
57,2024-12-17 22:30:00,0.631718,short,1.000000,66.883393,False,Standard (NTI+MB+IC),0.632218,5.000000,0.631150,0.630581,0.629823,2024-12-18 00:00:00,0.631150,take_profit_1,1,1.500000,442.272321,5.685463,442.272321,PPT,0.700000,271.708419,TP1,0.300000,170.563902,442.272321,,,
58,2024-12-18 00:15:00,0.631247,short,1.000000,71.087314,False,Standard (NTI+MB+IC),0.631747,5.000000,0.630678,0.630110,0.629353,2024-12-18 01:15:00,0.631899,stop_loss,0,1.000000,-652.844782,-6.528448,-652.844782,,,,,,,,,,
59,2024-12-18 01:30:00,0.631931,short,1.000000,25.263304,False,Standard (NTI+MB+IC),0.632431,5.000000,0.631362,0.630794,0.630035,2024-12-18 02:45:00,0.631362,take_profit_1,1,1.250000,514.402584,5.687380,514.402584,PPT,0.700000,343.781183,TP1,0.300000,170.621401,514.402584,,,
60,2024-12-18 03:00:00,0.631087,short,1.000000,36.403707,False,Standard (NTI+MB+IC),0.631587,5.000000,0.630519,0.629951,0.629194,2024-12-18 04:45:00,0.630519,take_profit_1,1,1.750000,385.174993,5.679781,385.174993,PPT,0.700000,214.781549,TP1,0.300000,170.393444,385.174993,,,
61,2024-12-18 05:00:00,0.630750,short,1.000000,42.927585,False,Standard (NTI+MB+IC),0.631250,5.000000,0.630182,0.629615,0.628858,2024-12-18 05:30:00,0.631314,stop_loss,0,0.500000,-564.119858,-5.641199,-564.119858,,,,,,,,,,
62,2024-12-18 05:45:00,0.631353,short,1.000000,33.246818,False,Standard (NTI+MB+IC),0.631853,5.000000,0.630785,0.630217,0.629459,2024-12-18 07:30:00,0.631961,stop_loss,0,1.750000,-607.608957,-6.076090,-607.608957,,,,,,,,,,
63,2024-12-18 07:45:00,0.632002,short,1.000000,16.886232,False,Standard (NTI+MB+IC),0.632196,1.932370,0.631434,0.630865,0.630106,2024-12-18 08:00:00,0.632341,stop_loss,0,0.250000,-338.490185,-3.384902,-338.490185,,,,,,,,,,
64,2024-12-18 08:15:00,0.632201,short,1.000000,20.948715,False,Standard (NTI+MB+IC),0.632173,0.281368,0.631632,0.631063,0.630305,2024-12-18 08:30:00,0.632355,stop_loss,0,0.250000,-154.045592,-1.540456,-154.045592,,,,,,,,,,
65,2024-12-18 08:45:00,0.632204,short,1.000000,22.452846,False,Standard (NTI+MB+IC),0.632168,0.363013,0.631635,0.631066,0.630308,2024-12-18 09:15:00,0.632050,signal_flip,0,0.500000,77.160336,1.542719,77.160336,PPT,0.700000,30.878768,,,,30.878768,,,
66,2024-12-18 09:30:00,0.632304,long,1.000000,41.280179,False,Standard (NTI+MB+IC),0.631804,5.000000,0.632873,0.633442,0.634201,2024-12-18 10:00:00,0.631703,stop_loss,0,0.500000,-64.349398,-6.015372,-64.349398,PPT,0.700000,116.111775,,,,116.111775,,,
67,2024-12-18 11:15:00,0.630316,short,1.000000,43.583801,False,Standard (NTI+MB+IC),0.630816,5.000000,0.629749,0.629181,0.628425,2024-12-18 14:00:00,0.629749,take_profit_1,1,2.750000,363.374619,5.672844,363.374619,PPT,0.700000,193.189303,TP1,0.300000,170.185316,363.374619,,,
68,2024-12-18 14:15:00,0.626451,short,1.000000,47.019243,False,Standard (NTI+MB+IC),0.626951,5.000000,0.625888,0.625324,0.624572,2024-12-18 14:30:00,0.625888,take_profit_1,1,0.250000,793.102459,5.638062,793.102459,PPT,0.700000,623.960588,TP1,0.300000,169.141871,793.102459,,,
69,2024-12-18 14:45:00,0.624020,short,1.000000,57.426747,False,Standard (NTI+MB+IC),0.624520,5.000000,0.623459,0.622897,0.622148,2024-12-18 15:00:00,0.623459,take_profit_1,1,0.250000,609.745049,5.616183,609.745049,PPT,0.700000,441.259549,TP1,0.300000,168.485500,609.745049,,,
70,2024-12-18 15:15:00,0.622789,short,1.000000,66.036826,False,Standard (NTI+MB+IC),0.623289,5.000000,0.622228,0.621668,0.620921,2024-12-18 15:30:00,0.622228,take_profit_1,1,0.250000,496.402162,5.605100,496.402162,PPT,0.700000,328.249152,TP1,0.300000,168.153010,496.402162,,,
71,2024-12-18 15:45:00,0.622486,short,1.000000,71.131884,False,Standard (NTI+MB+IC),0.622986,5.000000,0.621926,0.621366,0.620619,2024-12-18 16:30:00,0.621926,take_profit_1,1,0.750000,389.411925,5.602376,389.411925,PPT,0.700000,221.340651,TP1,0.300000,168.071274,389.411925,,,
72,2024-12-18 16:45:00,0.621571,short,1.000000,76.343780,False,Standard (NTI+MB+IC),0.622071,5.000000,0.621011,0.620452,0.619706,2024-12-18 18:30:00,0.621011,take_profit_1,1,1.750000,280.296675,5.594136,280.296675,PPT,0.700000,112.472593,TP1,0.300000,167.824082,280.296675,,,
73,2024-12-18 18:45:00,0.620413,short,1.000000,80.374420,False,Standard (NTI+MB+IC),0.620913,5.000000,0.619854,0.619296,0.618551,2024-12-18 19:30:00,0.621043,stop_loss,1,0.750000,-234.208198,-6.304979,-234.208198,TP1,0.333333,186.123763,,,,186.123763,,,
74,2024-12-18 19:45:00,0.621897,short,1.000000,60.231895,False,Standard (NTI+MB+IC),0.622397,5.000000,0.621337,0.620777,0.620031,2024-12-18 20:15:00,0.622479,stop_loss,0,0.500000,-582.503962,-5.825040,-582.503962,,,,,,,,,,
75,2024-12-18 20:30:00,0.622291,short,1.000000,40.447598,False,Standard (NTI+MB+IC),0.622791,5.000000,0.621731,0.621171,0.620424,2024-12-18 21:45:00,0.622913,stop_loss,0,1.250000,-59.960772,-6.219610,-59.960772,PPT,0.700000,126.627514,,,,126.627514,,,
76,2024-12-18 22:00:00,0.622676,short,1.000000,12.626977,False,Standard (NTI+MB+IC),0.623176,5.000000,0.622116,0.621555,0.620808,2024-12-18 23:30:00,0.622116,take_profit_1,1,1.500000,347.512941,5.604086,347.512941,PPT,0.700000,179.390348,TP1,0.300000,168.122593,347.512941,,,
77,2024-12-18 23:45:00,0.622455,short,1.000000,23.123373,False,Standard (NTI+MB+IC),0.622955,5.000000,0.621895,0.621335,0.620588,2024-12-19 00:15:00,0.621895,take_profit_1,1,0.500000,514.713580,5.602097,514.713580,PPT,0.700000,346.650672,TP1,0.300000,168.062908,514.713580,,,
78,2024-12-19 00:30:00,0.621936,short,1.000000,28.052141,False,Standard (NTI+MB+IC),0.622436,5.000000,0.621376,0.620817,0.620070,2024-12-19 01:15:00,0.622568,stop_loss,0,0.750000,10.672800,-6.322359,10.672800,PPT,0.700000,200.343567,,,,200.343567,,,
79,2024-12-19 06:30:00,0.624626,long,1.000000,45.921078,False,Standard (NTI+MB+IC),0.624126,5.000000,0.625188,0.625751,0.626500,2024-12-19 07:00:00,0.625188,take_profit_1,1,0.500000,360.258721,5.621636,360.258721,PPT,0.700000,191.609628,TP1,0.300000,168.649093,360.258721,,,
80,2024-12-19 07:15:00,0.624756,long,1.000000,47.895877,False,Standard (NTI+MB+IC),0.624256,5.000000,0.625318,0.625880,0.626630,2024-12-19 08:15:00,0.625318,take_profit_1,1,1.000000,416.572526,5.622803,416.572526,PPT,0.700000,247.888440,TP1,0.300000,168.684086,416.572526,,,
81,2024-12-19 08:30:00,0.625559,long,1.000000,52.310610,False,Standard (NTI+MB+IC),0.625059,5.000000,0.626122,0.626685,0.627436,2024-12-19 09:30:00,0.626122,take_profit_1,1,1.000000,323.708784,5.630030,323.708784,PPT,0.700000,154.807896,TP1,0.300000,168.900888,323.708784,,,
82,2024-12-19 09:45:00,0.626064,long,1.000000,59.734860,False,Standard (NTI+MB+IC),0.625564,5.000000,0.626628,0.627191,0.627942,2024-12-19 10:45:00,0.625422,stop_loss,0,1.000000,-642.231991,-6.422320,-642.231991,,,,,,,,,,
83,2024-12-19 11:00:00,0.624903,long,1.000000,51.540717,False,Standard (NTI+MB+IC),0.624403,5.000000,0.625465,0.626028,0.626777,2024-12-19 11:15:00,0.625465,take_profit_1,1,0.250000,901.774246,5.624125,901.774246,PPT,0.700000,733.050494,TP1,0.300000,168.723752,901.774246,,,
84,2024-12-19 11:30:00,0.625885,long,1.000000,48.945700,False,Standard (NTI+MB+IC),0.625385,5.000000,0.626448,0.627012,0.627763,2024-12-19 11:45:00,0.625299,stop_loss,0,0.250000,-585.527766,-5.855278,-585.527766,,,,,,,,,,
85,2024-12-19 12:00:00,0.625250,long,1.000000,18.988289,False,Standard (NTI+MB+IC),0.624750,5.000000,0.625812,0.626375,0.627126,2024-12-19 12:45:00,0.624582,stop_loss,0,0.750000,-67.227136,-6.679527,-67.227136,PPT,0.700000,133.158679,,,,133.158679,,,
86,2024-12-19 15:45:00,0.624105,short,1.000000,36.450286,False,Standard (NTI+MB+IC),0.624605,5.000000,0.623544,0.622982,0.622233,2024-12-19 17:00:00,0.623544,take_profit_1,1,1.250000,480.232517,5.616948,480.232517,PPT,0.700000,311.724081,TP1,0.300000,168.508436,480.232517,,,
87,2024-12-19 17:15:00,0.623734,short,1.000000,52.711381,False,Standard (NTI+MB+IC),0.624234,5.000000,0.623173,0.622611,0.621863,2024-12-19 18:30:00,0.623173,take_profit_1,1,1.250000,437.274407,5.613607,437.274407,PPT,0.700000,268.866201,TP1,0.300000,168.408206,437.274407,,,
88,2024-12-19 18:45:00,0.623022,short,1.000000,65.584021,False,Standard (NTI+MB+IC),0.623522,5.000000,0.622461,0.621900,0.621153,2024-12-19 19:30:00,0.622461,take_profit_1,1,0.750000,491.537173,5.607197,491.537173,PPT,0.700000,323.321264,TP1,0.300000,168.215910,491.537173,,,
89,2024-12-19 19:45:00,0.622472,short,1.000000,60.744103,False,Standard (NTI+MB+IC),0.622972,5.000000,0.621912,0.621351,0.620604,2024-12-19 20:30:00,0.623059,stop_loss,0,0.750000,168.047677,-5.874322,168.047677,PPT,0.700000,344.277323,,,,344.277323,,,
90,2024-12-19 20:45:00,0.622895,short,1.000000,49.212862,False,Standard (NTI+MB+IC),0.623395,5.000000,0.622334,0.621773,0.621026,2024-12-19 21:30:00,0.622334,take_profit_1,1,0.750000,276.362547,5.606051,276.362547,PPT,0.700000,108.181020,TP1,0.300000,168.181527,276.362547,,,
91,2024-12-19 21:45:00,0.622681,short,1.000000,43.277462,False,Standard (NTI+MB+IC),0.623181,5.000000,0.622120,0.621560,0.620813,2024-12-19 22:30:00,0.622120,take_profit_1,1,0.750000,434.538604,5.604125,434.538604,PPT,0.700000,266.414844,TP1,0.300000,168.123760,434.538604,,,
92,2024-12-19 22:45:00,0.622031,short,1.000000,44.159086,False,Standard (NTI+MB+IC),0.622531,5.000000,0.621471,0.620911,0.620165,2024-12-20 01:00:00,0.622694,stop_loss,0,2.250000,-662.812351,-6.628124,-662.812351,,,,,,,,,,
93,2024-12-20 01:30:00,0.623771,short,1.000000,15.604538,False,Standard (NTI+MB+IC),0.623564,2.070739,0.623210,0.622648,0.621900,2024-12-20 01:45:00,0.623567,stop_loss,0,0.250000,204.432162,2.044322,204.432162,,,,,,,,,,
