trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_pnl_total,final_exit_pips,pnl_per_million,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl
1,2018-08-29 21:45:00,0.728909,short,1.000000,46.946767,False,Standard (NTI+MB+IC),0.729909,10.000000,0.727816,0.726723,0.725265,2018-08-30 06:30:00,0.729943,stop_loss,1,8.750000,536.865888,PPT,0.500000,344.715860,TP1,0.333333,364.454716,709.170576,-10.338281,536.865888,,,
2,2018-08-30 12:15:00,0.726420,short,1.000000,48.089418,False,Standard (NTI+MB+IC),0.727420,10.000000,0.725330,0.724240,0.722788,2018-08-30 21:30:00,0.726326,trailing_stop,1,9.250000,1043.714509,PPT,0.500000,664.864534,TP1,0.333333,363.209865,1028.074399,0.938407,1043.714509,,,
3,2018-08-30 21:45:00,0.725845,short,1.000000,33.896901,False,Standard (NTI+MB+IC),0.726845,10.000000,0.724756,0.723667,0.722216,2018-08-31 05:00:00,0.723667,take_profit_2,2,7.250000,1078.221052,PPT,0.500000,352.376300,TP1,0.333333,362.922376,1078.221052,21.775343,1078.221052,TP2,0.166667,362.922376
4,2018-08-31 05:30:00,0.723502,short,1.000000,36.351336,False,Standard (NTI+MB+IC),0.724502,10.000000,0.722417,0.721332,0.719885,2018-08-31 09:00:00,0.721332,take_profit_2,2,3.500000,1099.572107,PPT,0.500000,376.069967,TP1,0.333333,361.751070,1099.572107,21.705064,1099.572107,TP2,0.166667,361.751070
5,2018-08-31 09:15:00,0.720987,short,1.000000,57.575197,False,Standard (NTI+MB+IC),0.721987,10.000000,0.719905,0.718824,0.717382,2018-08-31 10:00:00,0.722066,stop_loss,0,0.750000,-1079.077688,,,,,,,,-10.790777,-1079.077688,,,
6,2018-08-31 11:45:00,0.719109,short,1.000000,37.762898,False,Standard (NTI+MB+IC),0.720109,10.000000,0.718030,0.716951,0.715513,2018-09-02 21:30:00,0.716951,take_profit_2,2,57.750000,1123.393146,PPT,0.500000,404.284577,TP1,0.333333,359.554285,1123.393146,21.573257,1123.393146,TP2,0.166667,359.554285
7,2018-09-02 21:45:00,0.717967,short,1.000000,38.835821,False,Standard (NTI+MB+IC),0.718967,10.000000,0.716890,0.715813,0.714377,2018-09-02 23:30:00,0.718983,stop_loss,0,1.750000,-1016.265303,,,,,,,,-10.162653,-1016.265303,,,
8,2018-09-03 00:00:00,0.718946,short,1.000000,13.667575,False,Standard (NTI+MB+IC),0.719637,6.913836,0.717867,0.716789,0.715351,2018-09-03 01:45:00,0.719771,stop_loss,0,1.750000,-825.302794,,,,,,,,-8.253028,-825.302794,,,
9,2018-09-03 04:15:00,0.720958,long,1.000000,46.010891,False,Standard (NTI+MB+IC),0.719958,10.000000,0.722040,0.723121,0.724563,2018-09-03 20:15:00,0.719793,stop_loss,1,16.000000,482.044572,PPT,0.500000,315.750253,TP1,0.333333,360.479250,676.229502,-11.651096,482.044572,,,
10,2018-09-03 20:30:00,0.720122,short,1.000000,56.403371,False,Standard (NTI+MB+IC),0.721122,10.000000,0.719042,0.717962,0.716522,2018-09-04 00:30:00,0.721149,stop_loss,1,4.000000,515.022548,PPT,0.500000,326.093140,TP1,0.333333,360.061093,686.154233,-10.267901,515.022548,,,
