trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_pnl_total,final_exit_pips,pnl_per_million,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl
111,2012-11-01 19:00:00,1.041372,long,1.000000,49.467942,False,Standard (NTI+MB+IC),1.040872,5.000000,1.042310,1.043247,1.044496,2012-11-01 19:15:00,1.040775,stop_loss,0,0.250000,-597.071887,PPT,1.000000,-597.071887,,,,-597.071887,-5.970719,-597.071887,,,
112,2012-11-02 03:00:00,1.038696,short,1.000000,44.369155,False,Standard (NTI+MB+IC),1.039196,5.000000,1.037762,1.036827,1.035580,2012-11-02 05:30:00,1.037762,tp1_pullback,2,2.500000,649.076874,PPT,0.700000,298.516821,TP1,0.150000,140.224021,578.964863,9.348268,649.076874,TP2,0.075000,140.224021
113,2012-11-02 05:45:00,1.037470,short,1.000000,63.154417,False,Standard (NTI+MB+IC),1.037970,5.000000,1.036536,1.035602,1.034357,2012-11-02 06:00:00,1.038170,stop_loss,0,0.250000,-699.994773,PPT,1.000000,-699.994773,,,,-699.994773,-6.999948,-699.994773,,,
114,2012-11-02 06:15:00,1.037418,short,1.000000,59.047599,False,Standard (NTI+MB+IC),1.037918,5.000000,1.036484,1.035550,1.034306,2012-11-02 08:30:00,1.038020,stop_loss,0,2.250000,76.910218,PPT,0.700000,257.463187,PPT,0.300000,-180.552969,76.910218,-6.018432,76.910218,,,
115,2012-11-02 08:45:00,1.039208,short,1.000000,21.868403,False,Standard (NTI+MB+IC),1.039708,5.000000,1.038273,1.037338,1.036091,2012-11-02 09:00:00,1.039178,trailing_stop,1,0.250000,745.823582,PPT,0.700000,600.932118,TP1,0.150000,140.293144,745.823582,0.306555,745.823582,PPT,0.150000,4.598321
116,2012-11-02 09:15:00,1.039535,short,1.000000,24.462197,False,Standard (NTI+MB+IC),1.040035,5.000000,1.038600,1.037664,1.036417,2012-11-02 11:45:00,1.036417,take_profit_3,3,2.500000,700.268467,PPT,0.700000,185.698502,TP1,0.150000,140.337263,466.373029,31.186059,700.268467,TP2,0.075000,140.337263
117,2012-11-02 12:00:00,1.036814,short,1.000000,38.529877,False,Standard (NTI+MB+IC),1.037314,5.000000,1.035881,1.034948,1.033704,2012-11-02 14:30:00,1.035376,trailing_stop,2,2.500000,544.746904,PPT,0.700000,156.935491,TP1,0.150000,139.969916,436.875324,14.382877,544.746904,TP2,0.075000,139.969916
118,2012-11-02 14:45:00,1.034215,short,1.000000,51.476310,False,Standard (NTI+MB+IC),1.034715,5.000000,1.033285,1.032354,1.031113,2012-11-04 19:30:00,1.034891,stop_loss,1,52.750000,231.065453,PPT,0.700000,192.734994,TP1,0.150000,139.619070,231.065453,-6.752574,231.065453,PPT,0.150000,-101.288612
119,2012-11-04 19:45:00,1.035118,short,1.000000,13.930974,False,Standard (NTI+MB+IC),1.035618,5.000000,1.034186,1.033254,1.032012,2012-11-04 20:30:00,1.035741,stop_loss,0,0.750000,-623.465230,PPT,1.000000,-623.465230,,,,-623.465230,-6.234652,-623.465230,,,
120,2012-11-04 20:45:00,1.036523,short,1.000000,16.293581,False,Standard (NTI+MB+IC),1.037023,5.000000,1.035591,1.034658,1.033414,2012-11-04 23:45:00,1.036150,signal_flip,1,3.000000,660.373126,PPT,0.700000,464.384970,TP1,0.150000,139.930660,660.373126,3.737166,660.373126,PPT,0.150000,56.057496
121,2012-11-05 01:00:00,1.036721,long,1.000000,42.218303,False,Standard (NTI+MB+IC),1.036221,5.000000,1.037654,1.038587,1.039831,2012-11-05 01:15:00,1.036130,stop_loss,0,0.250000,-591.058122,PPT,1.000000,-591.058122,,,,-591.058122,-5.910581,-591.058122,,,
122,2012-11-05 17:30:00,1.037321,long,1.000000,44.288662,False,Standard (NTI+MB+IC),1.036821,5.000000,1.038255,1.039189,1.040433,2012-11-05 18:30:00,1.037329,trailing_stop,0,1.000000,575.517871,PPT,0.700000,573.070679,PPT,0.300000,2.447192,575.517871,0.081573,575.517871,,,
123,2012-11-05 18:45:00,1.037963,long,1.000000,46.311281,False,Standard (NTI+MB+IC),1.037463,5.000000,1.038897,1.039831,1.041077,2012-11-05 19:00:00,1.037413,stop_loss,0,0.250000,-550.035427,PPT,1.000000,-550.035427,,,,-550.035427,-5.500354,-550.035427,,,
124,2012-11-05 19:15:00,1.037597,long,1.000000,44.407999,False,Standard (NTI+MB+IC),1.037097,5.000000,1.038531,1.039465,1.040710,2012-11-05 19:45:00,1.037053,stop_loss,0,0.500000,-544.860439,PPT,1.000000,-544.860439,,,,-544.860439,-5.448604,-544.860439,,,
125,2012-11-05 21:00:00,1.037126,long,1.000000,24.234236,False,Standard (NTI+MB+IC),1.036626,5.000000,1.038059,1.038993,1.040237,2012-11-05 22:00:00,1.036591,stop_loss,0,1.000000,-535.135893,PPT,1.000000,-535.135893,,,,-535.135893,-5.351359,-535.135893,,,
126,2012-11-05 22:30:00,1.043306,long,1.000000,28.359439,False,Standard (NTI+MB+IC),1.042806,5.000000,1.044245,1.045184,1.046436,2012-11-05 22:45:00,1.042696,stop_loss,0,0.250000,-609.799597,PPT,1.000000,-609.799597,,,,-609.799597,-6.097996,-609.799597,,,
127,2012-11-05 23:00:00,1.042065,long,1.000000,41.381081,False,Standard (NTI+MB+IC),1.041565,5.000000,1.043003,1.043940,1.045191,2012-11-05 23:15:00,1.042036,trailing_stop,1,0.250000,924.055529,PPT,0.700000,787.699180,TP1,0.150000,140.678737,924.055529,-0.288159,924.055529,PPT,0.150000,-4.322387
128,2012-11-05 23:30:00,1.042955,long,1.000000,50.951227,False,Standard (NTI+MB+IC),1.042455,5.000000,1.043894,1.044832,1.046084,2012-11-06 00:00:00,1.042405,stop_loss,0,0.500000,-550.539400,PPT,1.000000,-550.539400,,,,-550.539400,-5.505394,-550.539400,,,
129,2012-11-06 00:15:00,1.043229,long,1.000000,51.772193,False,Standard (NTI+MB+IC),1.042729,5.000000,1.044168,1.045106,1.046358,2012-11-06 00:45:00,1.042726,stop_loss,0,0.500000,-37.950113,PPT,0.700000,112.945343,PPT,0.300000,-150.895456,-37.950113,-5.029849,-37.950113,,,
130,2012-11-06 01:00:00,1.042593,long,1.000000,47.789901,False,Standard (NTI+MB+IC),1.042093,5.000000,1.043531,1.044470,1.045721,2012-11-06 02:00:00,1.042074,stop_loss,0,1.000000,-25.031377,PPT,0.700000,130.833566,PPT,0.300000,-155.864943,-25.031377,-5.195498,-25.031377,,,
131,2012-11-06 02:15:00,1.042067,long,1.000000,35.308801,False,Standard (NTI+MB+IC),1.041567,5.000000,1.043005,1.043943,1.045193,2012-11-06 08:00:00,1.043005,tp1_pullback,2,5.750000,626.701179,PPT,0.700000,275.003520,TP1,0.150000,140.679064,556.361647,9.378604,626.701179,TP2,0.075000,140.679064
132,2012-11-06 20:15:00,1.041422,short,1.000000,53.418510,False,Standard (NTI+MB+IC),1.041922,5.000000,1.040484,1.039547,1.038297,2012-11-06 21:00:00,1.041924,stop_loss,0,0.750000,46.477090,PPT,0.700000,197.102144,PPT,0.300000,-150.625054,46.477090,-5.020835,46.477090,,,
133,2012-11-06 21:15:00,1.041561,short,1.000000,44.548727,False,Standard (NTI+MB+IC),1.042061,5.000000,1.040623,1.039686,1.038436,2012-11-06 21:30:00,1.042152,stop_loss,0,0.250000,-590.973574,PPT,1.000000,-590.973574,,,,-590.973574,-5.909736,-590.973574,,,
134,2012-11-06 21:45:00,1.043166,short,1.000000,21.312212,False,Standard (NTI+MB+IC),1.043666,5.000000,1.042227,1.041288,1.040036,2012-11-06 22:15:00,1.043775,stop_loss,0,0.500000,87.235402,PPT,0.700000,270.098150,PPT,0.300000,-182.862748,87.235402,-6.095425,87.235402,,,
135,2012-11-06 22:30:00,1.043742,short,1.000000,23.787820,False,Standard (NTI+MB+IC),1.044242,5.000000,1.042803,1.041864,1.040611,2012-11-06 23:00:00,1.044357,stop_loss,0,0.500000,62.194807,PPT,0.700000,246.711065,PPT,0.300000,-184.516258,62.194807,-6.150542,62.194807,,,
136,2012-11-06 23:15:00,1.045286,long,1.000000,50.618551,False,Standard (NTI+MB+IC),1.044786,5.000000,1.046226,1.047167,1.048421,2012-11-06 23:30:00,1.044739,stop_loss,0,0.250000,-546.116940,PPT,1.000000,-546.116940,,,,-546.116940,-5.461169,-546.116940,,,
