trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,final_exit_pips,pnl_per_million,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl,partial_pnl_total
11,2014-01-21 03:45:00,0.878346,short,1.000000,44.647920,False,Standard (NTI+MB+IC),0.878846,5.000000,0.877555,0.876765,0.875711,2014-01-21 05:15:00,0.878377,trailing_stop,0,1.500000,211.990003,-0.305922,211.990003,TP0,0.700000,221.167676,,,,,,,221.167676
12,2014-01-21 05:30:00,0.878674,short,1.000000,44.001268,False,Standard (NTI+MB+IC),0.879174,5.000000,0.877883,0.877093,0.876038,2014-01-21 08:30:00,0.878698,trailing_stop,0,3.000000,688.005822,-0.237227,688.005822,TP0,0.700000,500.004812,TP0,0.099000,78.289879,TP0,0.066330,52.454219,630.748911
13,2014-01-21 08:45:00,0.880014,short,1.000000,14.390847,False,Standard (NTI+MB+IC),0.880214,1.997959,0.879222,0.878430,0.877374,2014-01-21 09:00:00,0.880359,stop_loss,0,0.250000,-345.028183,-3.450282,-345.028183,,,,,,,,,,
14,2014-01-21 09:15:00,0.880926,short,1.000000,17.337336,False,Standard (NTI+MB+IC),0.880166,7.605867,0.880133,0.879341,0.878283,2014-01-21 09:30:00,0.880236,stop_loss,0,0.250000,689.702555,6.897026,689.702555,,,,,,,,,,
15,2014-01-21 09:45:00,0.880972,short,1.000000,39.509756,False,Standard (NTI+MB+IC),0.880170,8.023534,0.880180,0.879387,0.878329,2014-01-21 13:30:00,0.880590,signal_flip,0,3.750000,666.090910,3.825336,666.090910,TP0,0.700000,428.680545,TP0,0.099000,78.494641,TP0,0.066330,52.591409,559.766595
16,2014-01-21 16:30:00,0.881029,long,1.000000,42.623905,False,Standard (NTI+MB+IC),0.880529,5.000000,0.881822,0.882615,0.883672,2014-01-21 16:45:00,0.880414,stop_loss,0,0.250000,-615.052132,-6.150521,-615.052132,,,,,,,,,,
17,2014-01-21 19:30:00,0.885206,long,1.000000,35.717528,False,Standard (NTI+MB+IC),0.884706,5.000000,0.886003,0.886800,0.887862,2014-01-21 20:30:00,0.885422,trailing_stop,0,1.000000,875.165187,2.156924,875.165187,TP0,0.700000,688.581864,TP0,0.099000,78.871882,TP0,0.066330,52.844161,820.297908
18,2014-01-21 20:45:00,0.885624,long,1.000000,45.108027,False,Standard (NTI+MB+IC),0.885124,5.000000,0.886421,0.887218,0.888281,2014-01-22 10:00:00,0.886945,trailing_stop,0,13.250000,404.256460,13.209714,404.256460,TP0,0.700000,165.137951,TP0,0.099000,78.909106,TP0,0.066330,52.869101,296.916158
19,2014-01-22 11:15:00,0.884447,short,1.000000,51.244299,False,Standard (NTI+MB+IC),0.884947,5.000000,0.883651,0.882855,0.881794,2014-01-22 12:45:00,0.884407,trailing_stop,0,1.500000,498.723307,0.393991,498.723307,TP0,0.700000,361.814387,TP0,0.099000,78.804217,TP0,0.066330,52.798825,493.417429
20,2014-01-22 13:00:00,0.884385,short,1.000000,55.192733,False,Standard (NTI+MB+IC),0.884885,5.000000,0.883589,0.882793,0.881732,2014-01-22 15:00:00,0.884940,stop_loss,0,2.000000,-555.046358,-5.550464,-555.046358,,,,,,,,,,
21,2014-01-22 15:15:00,0.885399,short,1.000000,19.754413,False,Standard (NTI+MB+IC),0.885812,4.132519,0.884602,0.883805,0.882743,2014-01-22 16:15:00,0.885375,trailing_stop,0,1.000000,468.536876,0.240459,468.536876,TP0,0.700000,461.323109,,,,,,,461.323109
22,2014-01-22 18:30:00,0.883627,short,1.000000,36.480622,False,Standard (NTI+MB+IC),0.884127,5.000000,0.882832,0.882036,0.880976,2014-01-22 18:45:00,0.884189,stop_loss,0,0.250000,-562.135331,-5.621353,-562.135331,,,,,,,,,,
23,2014-01-22 19:00:00,0.883648,short,1.000000,45.513318,False,Standard (NTI+MB+IC),0.884148,5.000000,0.882853,0.882058,0.880997,2014-01-22 20:00:00,0.883625,trailing_stop,0,1.000000,622.593217,0.231540,622.593217,TP0,0.700000,453.676605,TP0,0.099000,78.733047,TP0,0.066330,52.751141,585.160792
24,2014-01-22 20:15:00,0.884334,short,1.000000,44.239308,False,Standard (NTI+MB+IC),0.884834,5.000000,0.883538,0.882742,0.881681,2014-02-03 23:00:00,0.867744,trailing_stop,0,290.750000,780.556882,165.899035,780.556882,TP0,0.700000,541.786707,TP0,0.099000,78.794158,TP0,0.066330,52.792086,673.372951
25,2014-02-03 23:15:00,0.887569,long,1.000000,58.953550,False,Standard (NTI+MB+IC),0.887069,5.000000,0.888368,0.889167,0.890232,2014-02-04 00:45:00,0.887523,trailing_stop,0,1.500000,509.611735,-0.456010,509.611735,TP0,0.330000,263.607986,TP0,0.469000,136.490131,TP0,0.066330,52.985205,453.083322
26,2014-02-04 01:00:00,0.887420,long,1.000000,64.457186,False,Standard (NTI+MB+IC),0.886920,5.000000,0.888219,0.889017,0.890082,2014-02-04 05:45:00,0.889401,trailing_stop,0,4.750000,625.124373,19.808615,625.124373,TP0,0.700000,384.936154,TP0,0.099000,79.069130,TP0,0.066330,52.976317,516.981601
27,2014-02-04 06:00:00,0.888010,long,1.000000,15.827376,False,Standard (NTI+MB+IC),0.887510,5.000000,0.888809,0.889608,0.890674,2014-02-04 22:45:00,0.892487,trailing_stop,0,16.750000,428.829630,44.775715,428.829630,TP0,0.700000,189.066956,TP0,0.099000,79.121682,TP0,0.066330,53.011527,321.200166
28,2014-02-04 23:00:00,0.888353,short,1.000000,68.372847,False,Standard (NTI+MB+IC),0.888853,5.000000,0.887553,0.886754,0.885688,2014-02-04 23:45:00,0.888991,stop_loss,0,0.750000,-638.002582,-6.380026,-638.002582,,,,,,,,,,
29,2014-02-05 00:15:00,0.888871,short,1.000000,39.451155,False,Standard (NTI+MB+IC),0.889371,5.000000,0.888071,0.887271,0.886204,2014-02-05 01:45:00,0.889483,stop_loss,0,1.500000,-611.756415,-6.117564,-611.756415,,,,,,,,,,
30,2014-02-05 02:00:00,0.890107,short,1.000000,16.872098,False,Standard (NTI+MB+IC),0.890394,2.876220,0.889306,0.888504,0.887436,2014-02-05 04:00:00,0.889839,trailing_stop,0,2.000000,321.413855,2.681175,321.413855,TP0,0.700000,102.672685,TP0,0.099000,79.308505,TP0,0.066330,53.136698,235.117888
31,2014-02-05 04:45:00,0.893009,long,1.000000,41.493026,False,Standard (NTI+MB+IC),0.892509,5.000000,0.893812,0.894616,0.895688,2014-02-05 05:30:00,0.893056,trailing_stop,0,0.750000,498.308059,0.476739,498.308059,TP0,0.700000,484.005885,,,,,,,484.005885
32,2014-02-05 05:45:00,0.892736,long,1.000000,42.196093,False,Standard (NTI+MB+IC),0.892236,5.000000,0.893540,0.894343,0.895414,2014-02-05 06:00:00,0.892041,stop_loss,0,0.250000,-694.674801,-6.946748,-694.674801,,,,,,,,,,
33,2014-02-05 06:15:00,0.892107,long,1.000000,37.339840,False,Standard (NTI+MB+IC),0.891607,5.000000,0.892910,0.893713,0.894784,2014-02-05 07:45:00,0.892062,trailing_stop,0,1.500000,471.540408,-0.455546,471.540408,TP0,0.700000,281.963186,TP0,0.099000,79.486751,TP0,0.066330,53.256123,414.706061
34,2014-02-05 08:15:00,0.892475,long,1.000000,32.370068,False,Standard (NTI+MB+IC),0.891975,5.000000,0.893278,0.894082,0.895153,2014-02-05 08:30:00,0.891905,stop_loss,0,0.250000,-570.205000,-5.702050,-570.205000,,,,,,,,,,
35,2014-02-05 09:00:00,0.891604,long,1.000000,13.055597,False,Standard (NTI+MB+IC),0.891104,5.000000,0.892406,0.893208,0.894278,2014-02-05 09:15:00,0.890943,stop_loss,0,0.250000,-660.241427,-6.602414,-660.241427,,,,,,,,,,
36,2014-02-05 19:30:00,0.897039,long,1.000000,51.329301,False,Standard (NTI+MB+IC),0.896539,5.000000,0.897846,0.898654,0.899730,2014-02-05 20:15:00,0.897053,trailing_stop,0,0.750000,632.971528,0.137668,632.971528,TP0,0.700000,497.640829,TP0,0.099000,79.926182,TP0,0.066330,53.550542,631.117553
37,2014-02-05 20:30:00,0.896179,long,1.000000,59.925682,False,Standard (NTI+MB+IC),0.895679,5.000000,0.896986,0.897792,0.898868,2014-02-05 22:00:00,0.896191,trailing_stop,0,1.500000,485.509865,0.116278,485.509865,TP0,0.700000,350.595185,TP0,0.099000,79.849562,TP0,0.066330,53.499207,483.943954
38,2014-02-05 22:15:00,0.896501,long,1.000000,52.772852,False,Standard (NTI+MB+IC),0.896001,5.000000,0.897308,0.898115,0.899191,2014-02-06 00:15:00,0.895890,stop_loss,0,2.000000,-610.805650,-6.108056,-610.805650,,,,,,,,,,
39,2014-02-06 00:45:00,0.895808,long,1.000000,15.051847,False,Standard (NTI+MB+IC),0.895308,5.000000,0.896615,0.897421,0.898496,2014-02-06 02:45:00,0.895863,trailing_stop,0,2.000000,785.624260,0.544217,785.624260,TP0,0.700000,589.205212,TP0,0.099000,79.816518,TP0,0.066330,53.477067,722.498797
40,2014-02-06 03:30:00,0.894554,long,1.000000,15.345667,False,Standard (NTI+MB+IC),0.894350,2.041611,0.895359,0.896164,0.897238,2014-02-06 04:15:00,0.894553,trailing_stop,0,0.750000,437.938886,-0.010336,437.938886,TP0,0.700000,438.248970,,,,,,,438.248970
41,2014-02-06 04:30:00,0.894531,long,1.000000,16.472338,False,Standard (NTI+MB+IC),0.894440,0.906775,0.895336,0.896141,0.897215,2014-02-06 17:30:00,0.896045,trailing_stop,0,13.000000,541.762999,15.138500,541.762999,TP0,0.700000,300.239606,TP0,0.099000,79.702720,TP0,0.066330,53.400822,433.343148
42,2014-02-06 19:45:00,0.895354,short,1.000000,21.857610,False,Standard (NTI+MB+IC),0.895854,5.000000,0.894548,0.893743,0.892668,2014-02-07 01:15:00,0.893896,trailing_stop,0,5.500000,1847.747660,14.585092,1847.747660,TP0,0.700000,1605.958428,TP0,0.099000,79.776062,TP0,0.066330,53.449961,1739.184451
43,2014-02-10 00:15:00,0.893328,short,1.000000,42.739285,False,Standard (NTI+MB+IC),0.893828,5.000000,0.892524,0.891720,0.890648,2014-02-10 01:15:00,0.893341,trailing_stop,0,1.000000,198.106942,-0.126093,198.106942,TP0,0.700000,201.889745,,,,,,,201.889745
44,2014-02-10 02:30:00,0.892265,short,1.000000,39.134194,False,Standard (NTI+MB+IC),0.892765,5.000000,0.891462,0.890659,0.889588,2014-02-10 02:45:00,0.892850,stop_loss,0,0.250000,-584.975455,-5.849755,-584.975455,,,,,,,,,,
45,2014-02-10 03:15:00,0.891200,short,1.000000,37.876280,False,Standard (NTI+MB+IC),0.891700,5.000000,0.890398,0.889596,0.888526,2014-02-10 03:45:00,0.891874,stop_loss,0,0.500000,-674.113633,-6.741136,-674.113633,,,,,,,,,,
46,2014-02-10 20:00:00,0.900189,long,1.000000,45.398727,False,Standard (NTI+MB+IC),0.899689,5.000000,0.901000,0.901810,0.902890,2014-02-10 21:00:00,0.899538,stop_loss,0,1.000000,225.870644,-6.510400,225.870644,TP0,0.330000,267.356263,TP0,0.469000,89.373429,,,,356.729692
47,2014-02-10 21:15:00,0.899498,long,1.000000,56.748815,False,Standard (NTI+MB+IC),0.898998,5.000000,0.900307,0.901117,0.902196,2014-02-11 01:15:00,0.899485,trailing_stop,0,4.000000,379.895985,-0.125971,379.895985,TP0,0.700000,141.527486,TP0,0.099000,80.145256,TP0,0.066330,53.697321,275.370063
48,2014-02-11 01:30:00,0.900822,long,1.000000,26.269936,False,Standard (NTI+MB+IC),0.900322,5.000000,0.901632,0.902443,0.903524,2014-02-11 02:15:00,0.900154,stop_loss,0,0.750000,-667.347479,-6.673475,-667.347479,,,,,,,,,,
49,2014-02-11 02:30:00,0.901248,long,1.000000,21.007437,False,Standard (NTI+MB+IC),0.900748,5.000000,0.902059,0.902871,0.903952,2014-02-11 08:45:00,0.901921,trailing_stop,0,6.250000,713.481941,6.726363,713.481941,TP0,0.700000,470.147665,TP0,0.099000,80.301229,TP0,0.066330,53.801823,604.250717
50,2014-02-11 09:00:00,0.899982,long,1.000000,16.756345,False,Standard (NTI+MB+IC),0.900361,3.781951,0.900792,0.901602,0.902682,2014-02-12 19:45:00,0.904968,trailing_stop,0,34.750000,794.288984,49.859291,794.288984,TP0,0.700000,551.293726,TP0,0.099000,80.188435,TP0,0.066330,53.726252,685.208413
51,2014-02-12 20:00:00,0.894370,short,1.000000,48.074427,False,Standard (NTI+MB+IC),0.894870,5.000000,0.893565,0.892760,0.891687,2014-02-12 22:00:00,0.894217,trailing_stop,0,2.000000,859.030544,1.528527,859.030544,TP0,0.700000,643.962355,TP0,0.099000,79.688362,TP0,0.066330,53.391203,777.041920
52,2014-02-12 22:15:00,0.894425,short,1.000000,60.493467,False,Standard (NTI+MB+IC),0.894925,5.000000,0.893620,0.892815,0.891742,2014-02-12 23:00:00,0.894399,trailing_stop,0,0.750000,151.584179,0.264730,151.584179,TP0,0.700000,143.642278,,,,,,,143.642278
53,2014-02-12 23:15:00,0.894263,short,1.000000,55.501067,False,Standard (NTI+MB+IC),0.894763,5.000000,0.893458,0.892653,0.891580,2014-02-13 02:15:00,0.893982,trailing_stop,0,3.000000,960.284139,2.809703,960.284139,TP0,0.700000,723.108902,TP0,0.099000,79.678834,TP0,0.066330,53.384819,856.172556
54,2014-02-13 02:30:00,0.894870,short,1.000000,18.568710,False,Standard (NTI+MB+IC),0.895370,5.000000,0.894065,0.893259,0.892186,2014-02-13 03:00:00,0.895451,stop_loss,0,0.500000,-581.009121,-5.810091,-581.009121,,,,,,,,,,
55,2014-02-13 03:15:00,0.895054,short,1.000000,19.715241,False,Standard (NTI+MB+IC),0.895554,5.000000,0.894248,0.893443,0.892369,2014-02-13 04:15:00,0.895097,trailing_stop,0,1.000000,311.605414,-0.435910,311.605414,TP0,0.700000,324.682724,,,,,,,324.682724
56,2014-02-13 04:30:00,0.895328,short,1.000000,17.742012,False,Standard (NTI+MB+IC),0.895828,5.000000,0.894522,0.893716,0.892642,2014-02-13 05:00:00,0.895863,stop_loss,0,0.500000,-535.039438,-5.350394,-535.039438,,,,,,,,,,
57,2014-02-13 05:15:00,0.896374,short,1.000000,19.065557,False,Standard (NTI+MB+IC),0.896874,5.000000,0.895567,0.894760,0.893684,2014-02-13 07:45:00,0.896402,trailing_stop,0,2.500000,586.076280,-0.280619,586.076280,TP0,0.700000,394.521761,TP0,0.099000,79.866888,TP0,0.066330,53.510815,527.899464
58,2014-02-13 12:00:00,0.898534,long,1.000000,42.519701,False,Standard (NTI+MB+IC),0.898034,5.000000,0.899343,0.900151,0.901230,2014-02-13 14:15:00,0.898497,trailing_stop,0,2.250000,175.093646,-0.369094,175.093646,TP0,0.700000,186.166472,,,,,,,186.166472
59,2014-02-13 17:00:00,0.896975,long,1.000000,17.415069,False,Standard (NTI+MB+IC),0.897243,2.676441,0.897782,0.898590,0.899666,2014-02-13 21:45:00,0.900540,end_of_data,0,4.750000,561.491032,35.648483,561.491032,TP0,0.700000,318.393797,TP0,0.099000,79.920486,TP0,0.066330,53.546726,451.861008
