trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl,partial_pnl_total,final_exit_pips,pnl_per_million
1,2020-09-25 07:30:00,0.703891,short,1.000000,53.306250,False,Standard (NTI+MB+IC),0.704891,10.000000,0.702835,0.701780,0.700372,2020-09-25 10:00:00,0.701780,take_profit_2,2,2.500000,1149.540959,PPT,0.500000,445.649660,TP1,0.333333,351.945650,TP2,0.166667,351.945650,1149.540959,21.116739,1149.540959
2,2020-09-25 10:15:00,0.702388,short,1.000000,51.506385,False,Standard (NTI+MB+IC),0.703388,10.000000,0.701334,0.700281,0.698876,2020-09-25 14:15:00,0.702344,trailing_stop,1,4.000000,732.459503,PPT,0.500000,373.958888,TP1,0.333333,351.193959,,,,725.152846,0.438399,732.459503
3,2020-09-25 14:45:00,0.702348,short,1.000000,14.059859,False,Standard (NTI+MB+IC),0.703348,10.000000,0.701295,0.700241,0.698837,2020-09-27 18:00:00,0.703412,stop_loss,0,51.250000,-1063.506695,,,,,,,,,,,-10.635067,-1063.506695
4,2020-09-27 20:00:00,0.704180,long,1.000000,37.506409,False,Standard (NTI+MB+IC),0.703180,10.000000,0.705237,0.706293,0.707701,2020-09-28 03:45:00,0.704183,trailing_stop,1,7.750000,812.403053,PPT,0.500000,459.869696,TP1,0.333333,352.090130,,,,811.959826,0.026594,812.403053
5,2020-09-28 20:00:00,0.709336,long,1.000000,52.650654,False,Standard (NTI+MB+IC),0.708336,10.000000,0.710400,0.711464,0.712883,2020-09-28 21:00:00,0.708321,stop_loss,0,1.000000,-1014.672440,,,,,,,,,,,-10.146724,-1014.672440
6,2020-09-29 05:15:00,0.711463,long,1.000000,41.563161,False,Standard (NTI+MB+IC),0.710463,10.000000,0.712530,0.713597,0.715020,2020-09-29 08:15:00,0.713597,take_profit_2,2,3.000000,964.930674,PPT,0.500000,253.467609,TP1,0.333333,355.731532,TP2,0.166667,355.731532,964.930674,21.343892,964.930674
7,2020-09-29 08:30:00,0.712693,long,1.000000,59.040061,False,Standard (NTI+MB+IC),0.711693,10.000000,0.713762,0.714831,0.716257,2020-09-29 09:00:00,0.711674,stop_loss,0,0.500000,-1019.112754,,,,,,,,,,,-10.191128,-1019.112754
8,2020-09-29 09:15:00,0.712365,long,1.000000,42.312255,False,Standard (NTI+MB+IC),0.711365,10.000000,0.713433,0.714502,0.715927,2020-09-29 11:30:00,0.711296,stop_loss,0,2.250000,-226.661190,PPT,0.500000,307.640886,,,,,,,307.640886,-10.686042,-226.661190
9,2020-09-29 11:45:00,0.710768,long,1.000000,12.399021,False,Standard (NTI+MB+IC),0.710121,6.472935,0.711835,0.712901,0.714322,2020-09-29 13:45:00,0.712901,take_profit_2,2,2.000000,1001.522450,PPT,0.500000,290.753958,TP1,0.333333,355.384246,TP2,0.166667,355.384246,1001.522450,21.323055,1001.522450
10,2020-09-29 14:15:00,0.713716,long,1.000000,31.008990,False,Standard (NTI+MB+IC),0.712716,10.000000,0.714786,0.715857,0.717284,2020-09-29 15:45:00,0.712684,stop_loss,0,1.500000,-1031.511006,,,,,,,,,,,-10.315110,-1031.511006
11,2020-09-29 20:00:00,0.714649,long,1.000000,41.908593,False,Standard (NTI+MB+IC),0.713649,10.000000,0.715721,0.716793,0.718223,2020-09-29 20:45:00,0.713490,stop_loss,0,0.750000,-1159.530242,,,,,,,,,,,-11.595302,-1159.530242
12,2020-09-30 00:15:00,0.711238,short,1.000000,42.344713,False,Standard (NTI+MB+IC),0.712238,10.000000,0.710171,0.709104,0.707681,2020-09-30 04:15:00,0.712307,stop_loss,1,4.000000,496.161445,PPT,0.500000,318.790438,TP1,0.333333,355.618790,,,,674.409228,-10.694867,496.161445
13,2020-09-30 10:45:00,0.716760,long,1.000000,35.031975,False,Standard (NTI+MB+IC),0.715760,10.000000,0.717835,0.718910,0.720344,2020-09-30 15:00:00,0.715576,stop_loss,0,4.250000,-332.306407,PPT,0.500000,259.959625,,,,,,,259.959625,-11.845321,-332.306407
14,2020-10-01 02:45:00,0.719143,long,1.000000,46.230433,False,Standard (NTI+MB+IC),0.718143,10.000000,0.720221,0.721300,0.722738,2020-10-01 03:30:00,0.718111,stop_loss,0,0.750000,-1031.209462,,,,,,,,,,,-10.312095,-1031.209462
15,2020-10-01 20:30:00,0.716385,short,1.000000,42.889535,False,Standard (NTI+MB+IC),0.717385,10.000000,0.715310,0.714235,0.712803,2020-10-02 00:45:00,0.714235,take_profit_2,2,4.250000,1023.705649,PPT,0.500000,307.321007,TP1,0.333333,358.192321,TP2,0.166667,358.192321,1023.705649,21.491539,1023.705649
16,2020-10-02 01:00:00,0.714509,short,1.000000,69.861103,False,Standard (NTI+MB+IC),0.715509,10.000000,0.713437,0.712365,0.710936,2020-10-02 02:15:00,0.715688,stop_loss,0,1.250000,-1179.169637,,,,,,,,,,,-11.791696,-1179.169637
17,2020-10-02 02:30:00,0.715833,short,1.000000,24.397074,False,Standard (NTI+MB+IC),0.716833,10.000000,0.714759,0.713686,0.712254,2020-10-02 12:00:00,0.715850,end_of_data,1,9.500000,791.658981,PPT,0.500000,436.556818,TP1,0.333333,357.916557,,,,794.473375,-0.168864,791.658981
