trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_pnl_total,final_exit_pips,pnl_per_million,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl
1,2013-07-11 05:45:00,0.920473,short,1.000000,47.310624,False,Standard (NTI+MB+IC),0.921473,10.000000,0.919093,0.917712,0.915871,2013-07-11 06:30:00,0.921475,stop_loss,0,0.750000,-1002.041286,PPT,1.000000,-1002.041286,-1002.041286,-10.020413,-1002.041286,,,,,,
2,2013-07-11 08:45:00,0.918761,short,1.000000,38.894169,False,Standard (NTI+MB+IC),0.919761,10.000000,0.917383,0.916004,0.914167,2013-07-11 10:15:00,0.917383,tp1_pullback,2,1.500000,1126.663546,PPT,0.500000,265.325436,954.395924,13.781410,1126.663546,TP1,0.250000,344.535244,TP2,0.125000,344.535244
3,2013-07-11 10:30:00,0.915738,short,1.000000,56.648623,False,Standard (NTI+MB+IC),0.916738,10.000000,0.914364,0.912991,0.911159,2013-07-11 11:15:00,0.914364,tp1_pullback,2,0.750000,1442.547941,PPT,0.500000,584.043484,1270.847050,13.736071,1442.547941,TP1,0.250000,343.401783,TP2,0.125000,343.401783
4,2013-07-11 11:30:00,0.914232,short,1.000000,65.735800,False,Standard (NTI+MB+IC),0.915232,10.000000,0.912861,0.911489,0.909661,2013-07-11 14:15:00,0.915387,stop_loss,1,2.750000,410.183990,PPT,0.500000,356.091072,410.183990,-11.549766,410.183990,TP1,0.250000,342.837068,PPT,0.250000,-288.744150
5,2013-07-11 14:30:00,0.917016,short,1.000000,23.050430,False,Standard (NTI+MB+IC),0.918016,10.000000,0.915641,0.914265,0.912431,2013-07-11 15:00:00,0.918115,stop_loss,0,0.500000,-1098.150739,PPT,1.000000,-1098.150739,-1098.150739,-10.981507,-1098.150739,,,,,,
6,2013-07-11 15:15:00,0.917745,short,1.000000,23.159133,False,Standard (NTI+MB+IC),0.918745,10.000000,0.916368,0.914991,0.913156,2013-07-11 15:30:00,0.918793,stop_loss,0,0.250000,-1048.736428,PPT,1.000000,-1048.736428,-1048.736428,-10.487364,-1048.736428,,,,,,
7,2013-07-11 15:45:00,0.917774,short,1.000000,24.831180,False,Standard (NTI+MB+IC),0.918774,10.000000,0.916397,0.915021,0.913185,2013-07-11 16:15:00,0.918795,stop_loss,0,0.500000,-1020.974933,PPT,1.000000,-1020.974933,-1020.974933,-10.209749,-1020.974933,,,,,,
8,2013-07-11 20:45:00,0.913603,short,1.000000,41.801448,False,Standard (NTI+MB+IC),0.914603,10.000000,0.912233,0.910862,0.909035,2013-07-11 21:00:00,0.914744,stop_loss,0,0.250000,-1140.687990,PPT,1.000000,-1140.687990,-1140.687990,-11.406880,-1140.687990,,,,,,
9,2013-07-11 21:15:00,0.914619,short,1.000000,46.997069,False,Standard (NTI+MB+IC),0.915619,10.000000,0.913247,0.911875,0.910046,2013-07-11 21:45:00,0.915634,stop_loss,0,0.500000,-1014.844212,PPT,1.000000,-1014.844212,-1014.844212,-10.148442,-1014.844212,,,,,,
10,2013-07-12 05:30:00,0.912939,short,1.000000,36.211555,False,Standard (NTI+MB+IC),0.913939,10.000000,0.911570,0.910200,0.908374,2013-07-12 06:30:00,0.908374,take_profit_3,3,1.000000,1829.798670,PPT,0.500000,574.507524,1259.211785,45.646951,1829.798670,TP1,0.250000,342.352131,TP2,0.125000,342.352131
11,2013-07-12 06:45:00,0.906430,short,1.000000,61.400078,False,Standard (NTI+MB+IC),0.907430,10.000000,0.905070,0.903710,0.901898,2013-07-12 08:00:00,0.901898,take_profit_3,3,1.250000,2492.681575,TP1,0.500000,679.822248,2492.681575,45.321483,2492.681575,TP2,0.250000,679.822248,TP3,0.250000,1133.037080
12,2013-07-12 08:15:00,0.903694,short,1.000000,77.480474,False,Standard (NTI+MB+IC),0.904694,10.000000,0.902339,0.900983,0.899176,2013-07-12 09:15:00,0.904817,stop_loss,0,1.000000,-1122.883961,PPT,1.000000,-1122.883961,-1122.883961,-11.228840,-1122.883961,,,,,,
13,2013-07-12 09:30:00,0.905047,short,1.000000,64.629306,False,Standard (NTI+MB+IC),0.906047,10.000000,0.903689,0.902332,0.900522,2013-07-12 09:45:00,0.906122,stop_loss,0,0.250000,-1075.130569,PPT,1.000000,-1075.130569,-1075.130569,-10.751306,-1075.130569,,,,,,
14,2013-07-12 10:00:00,0.905841,short,1.000000,24.299687,False,Standard (NTI+MB+IC),0.906841,10.000000,0.904482,0.903124,0.901312,2013-07-12 10:15:00,0.906948,stop_loss,0,0.250000,-247.895404,PPT,0.500000,305.585568,-247.895404,-11.069619,-247.895404,PPT,0.500000,-553.480972,,,
15,2013-07-12 10:30:00,0.906791,short,1.000000,18.588098,False,Standard (NTI+MB+IC),0.907791,10.000000,0.905431,0.904070,0.902257,2013-07-12 12:45:00,0.905431,tp1_pullback,2,2.250000,1290.543019,PPT,0.500000,440.426594,1120.519734,13.601863,1290.543019,TP1,0.250000,340.046570,TP2,0.125000,340.046570
16,2013-07-12 13:00:00,0.905274,short,1.000000,13.066311,False,Standard (NTI+MB+IC),0.906274,10.000000,0.903916,0.902558,0.900748,2013-07-12 13:15:00,0.906431,stop_loss,0,0.250000,-1156.714800,PPT,1.000000,-1156.714800,-1156.714800,-11.567148,-1156.714800,,,,,,
17,2013-07-15 06:15:00,0.905055,short,1.000000,33.195855,False,Standard (NTI+MB+IC),0.906055,10.000000,0.903698,0.902340,0.900530,2013-07-15 06:30:00,0.906181,stop_loss,0,0.250000,-1126.239075,PPT,1.000000,-1126.239075,-1126.239075,-11.262391,-1126.239075,,,,,,
18,2013-07-15 06:45:00,0.905992,short,1.000000,39.602230,False,Standard (NTI+MB+IC),0.906992,10.000000,0.904633,0.903274,0.901462,2013-07-15 08:30:00,0.907024,stop_loss,1,1.750000,612.576167,PPT,0.500000,530.953493,612.576167,-10.324972,612.576167,TP1,0.250000,339.746965,PPT,0.250000,-258.124291
19,2013-07-15 20:15:00,0.912345,long,1.000000,35.334324,False,Standard (NTI+MB+IC),0.911345,10.000000,0.913713,0.915082,0.916906,2013-07-15 20:45:00,0.911162,stop_loss,0,0.500000,-1182.032317,PPT,1.000000,-1182.032317,-1182.032317,-11.820323,-1182.032317,,,,,,
20,2013-07-15 21:00:00,0.911843,long,1.000000,38.518544,False,Standard (NTI+MB+IC),0.910843,10.000000,0.913211,0.914578,0.916402,2013-07-15 21:15:00,0.910742,stop_loss,0,0.250000,-1100.719522,PPT,1.000000,-1100.719522,-1100.719522,-11.007195,-1100.719522,,,,,,
21,2013-07-15 21:30:00,0.916556,long,1.000000,37.840450,False,Standard (NTI+MB+IC),0.915556,10.000000,0.917931,0.919306,0.921139,2013-07-15 21:45:00,0.915374,stop_loss,0,0.250000,-1181.837558,PPT,1.000000,-1181.837558,-1181.837558,-11.818376,-1181.837558,,,,,,
22,2013-07-15 22:00:00,0.916301,long,1.000000,43.316667,False,Standard (NTI+MB+IC),0.915301,10.000000,0.917676,0.919050,0.920883,2013-07-15 23:00:00,0.915210,stop_loss,0,1.000000,-231.265059,PPT,0.500000,314.273137,-231.265059,-10.910764,-231.265059,PPT,0.500000,-545.538196,,,
23,2013-07-15 23:15:00,0.915484,long,1.000000,43.539075,False,Standard (NTI+MB+IC),0.914484,10.000000,0.916857,0.918231,0.920062,2013-07-16 04:00:00,0.916857,tp1_pullback,2,4.750000,1141.211211,PPT,0.500000,282.944857,969.557940,13.732262,1141.211211,TP1,0.250000,343.306541,TP2,0.125000,343.306541
24,2013-07-16 04:15:00,0.918576,long,1.000000,35.338333,False,Standard (NTI+MB+IC),0.917576,10.000000,0.919954,0.921332,0.923169,2013-07-16 04:30:00,0.918589,trailing_stop,1,0.250000,1249.585847,PPT,0.500000,901.914530,1249.585847,0.128210,1249.585847,TP1,0.250000,344.466064,PPT,0.250000,3.205252
25,2013-07-16 04:45:00,0.919967,long,1.000000,39.941310,False,Standard (NTI+MB+IC),0.918967,10.000000,0.921347,0.922727,0.924567,2013-07-16 05:00:00,0.918854,stop_loss,0,0.250000,-1112.383107,PPT,1.000000,-1112.383107,-1112.383107,-11.123831,-1112.383107,,,,,,
26,2013-07-16 05:15:00,0.920851,long,1.000000,41.726031,False,Standard (NTI+MB+IC),0.919851,10.000000,0.922232,0.923613,0.925455,2013-07-16 06:45:00,0.922232,tp1_pullback,2,1.500000,1168.007786,PPT,0.500000,304.710368,995.348303,13.812759,1168.007786,TP1,0.250000,345.318967,TP2,0.125000,345.318967
27,2013-07-16 07:00:00,0.922461,long,1.000000,60.489899,False,Standard (NTI+MB+IC),0.921461,10.000000,0.923845,0.925228,0.927073,2013-07-16 08:30:00,0.921454,stop_loss,0,1.500000,-204.113766,PPT,0.500000,299.517572,-204.113766,-10.072627,-204.113766,PPT,0.500000,-503.631337,,,
28,2013-07-16 08:45:00,0.922296,long,1.000000,42.686425,False,Standard (NTI+MB+IC),0.921296,10.000000,0.923679,0.925063,0.926907,2013-07-16 09:00:00,0.921104,stop_loss,0,0.250000,-1191.758621,PPT,1.000000,-1191.758621,-1191.758621,-11.917586,-1191.758621,,,,,,
29,2013-07-16 09:15:00,0.921361,long,1.000000,20.031402,False,Standard (NTI+MB+IC),0.920361,10.000000,0.922743,0.924125,0.925968,2013-07-16 09:30:00,0.920209,stop_loss,0,0.250000,-1151.511553,PPT,1.000000,-1151.511553,-1151.511553,-11.515116,-1151.511553,,,,,,
30,2013-07-17 01:45:00,0.921247,short,1.000000,39.696057,False,Standard (NTI+MB+IC),0.922247,10.000000,0.919865,0.918483,0.916641,2013-07-17 02:15:00,0.922276,stop_loss,0,0.500000,-1029.309227,PPT,1.000000,-1029.309227,-1029.309227,-10.293092,-1029.309227,,,,,,
31,2013-07-17 02:30:00,0.920091,short,1.000000,37.667937,False,Standard (NTI+MB+IC),0.921091,10.000000,0.918711,0.917331,0.915491,2013-07-17 04:15:00,0.921120,stop_loss,0,1.750000,-1029.341832,PPT,1.000000,-1029.341832,-1029.341832,-10.293418,-1029.341832,,,,,,
32,2013-07-17 09:15:00,0.927471,long,1.000000,43.186479,False,Standard (NTI+MB+IC),0.926471,10.000000,0.928862,0.930253,0.932108,2013-07-17 09:45:00,0.926314,stop_loss,1,0.500000,117.062556,TP1,0.500000,695.603254,117.062556,-11.570814,117.062556,PPT,0.500000,-578.540698,,,
33,2013-07-17 22:45:00,0.918618,short,1.000000,56.229725,False,Standard (NTI+MB+IC),0.919618,10.000000,0.917240,0.915862,0.914025,2013-07-18 01:30:00,0.917240,tp1_pullback,2,2.750000,1130.364980,PPT,0.500000,269.160304,958.124044,13.779275,1130.364980,TP1,0.250000,344.481870,TP2,0.125000,344.481870
34,2013-07-18 01:45:00,0.917823,short,1.000000,54.025043,False,Standard (NTI+MB+IC),0.918823,10.000000,0.916446,0.915069,0.913234,2013-07-18 04:00:00,0.916446,tp1_pullback,2,2.250000,1111.895623,PPT,0.500000,251.436679,939.803834,13.767343,1111.895623,TP1,0.250000,344.183578,TP2,0.125000,344.183578
35,2013-07-18 04:15:00,0.916410,short,1.000000,36.517137,False,Standard (NTI+MB+IC),0.917410,10.000000,0.915036,0.913661,0.911828,2013-07-18 05:45:00,0.917513,stop_loss,0,1.500000,-1102.504830,PPT,1.000000,-1102.504830,-1102.504830,-11.025048,-1102.504830,,,,,,
36,2013-07-18 06:15:00,0.918328,short,1.000000,13.416180,False,Standard (NTI+MB+IC),0.919328,10.000000,0.916951,0.915573,0.913737,2013-07-18 08:30:00,0.916951,tp1_pullback,2,2.250000,1255.127531,PPT,0.500000,394.194666,1082.940958,13.774926,1255.127531,TP1,0.250000,344.373146,TP2,0.125000,344.373146
37,2013-07-18 18:45:00,0.917785,long,1.000000,51.958274,False,Standard (NTI+MB+IC),0.916785,10.000000,0.919161,0.920538,0.922374,2013-07-18 20:00:00,0.916688,stop_loss,0,1.250000,-285.514356,PPT,0.500000,262.656981,-285.514356,-10.963427,-285.514356,PPT,0.500000,-548.171336,,,
38,2013-07-18 23:00:00,0.918561,long,1.000000,39.059797,False,Standard (NTI+MB+IC),0.917561,10.000000,0.919939,0.921316,0.923153,2013-07-19 02:00:00,0.917424,stop_loss,0,3.000000,-1136.569476,PPT,1.000000,-1136.569476,-1136.569476,-11.365695,-1136.569476,,,,,,
