trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,final_exit_pips,pnl_per_million,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_pnl_total,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl
11,2019-12-01 18:15:00,0.676370,short,1.000000,38.625351,False,Standard (NTI+MB+IC),0.676735,3.650511,0.675761,0.675152,0.674341,2019-12-01 19:45:00,0.676888,stop_loss,0,1.500000,-29.522654,-5.181558,-29.522654,PPT,0.700000,125.924086,125.924086,,,,,,
12,2019-12-01 20:45:00,0.677245,long,1.000000,29.863462,False,Standard (NTI+MB+IC),0.676745,5.000000,0.677855,0.678464,0.679277,2019-12-02 03:15:00,0.677855,take_profit_1,1,6.500000,438.300297,6.095206,438.300297,PPT,0.700000,255.444125,438.300297,TP1,0.300000,182.856172,,,
13,2019-12-02 04:00:00,0.678529,long,1.000000,35.838360,False,Standard (NTI+MB+IC),0.678029,5.000000,0.679140,0.679750,0.680564,2019-12-02 08:30:00,0.679140,take_profit_1,1,4.500000,401.010578,6.106760,401.010578,PPT,0.700000,217.807789,401.010578,TP1,0.300000,183.202788,,,
14,2019-12-02 08:45:00,0.679414,long,1.000000,36.872900,False,Standard (NTI+MB+IC),0.678914,5.000000,0.680026,0.680637,0.681452,2019-12-02 09:30:00,0.680026,take_profit_1,1,0.750000,341.590119,6.114727,341.590119,PPT,0.700000,158.148319,341.590119,TP1,0.300000,183.441800,,,
15,2019-12-02 09:45:00,0.679603,long,1.000000,51.849020,False,Standard (NTI+MB+IC),0.679103,5.000000,0.680214,0.680826,0.681641,2019-12-02 10:00:00,0.680214,take_profit_1,1,0.250000,937.739303,6.116423,937.739303,PPT,0.700000,754.246626,937.739303,TP1,0.300000,183.492676,,,
16,2019-12-02 10:15:00,0.681705,long,1.000000,59.644142,False,Standard (NTI+MB+IC),0.681205,5.000000,0.682319,0.682932,0.683750,2019-12-02 10:30:00,0.681078,stop_loss,0,0.250000,-627.084316,-6.270843,-627.084316,,,,,,,,,,
17,2019-12-02 10:45:00,0.681357,long,1.000000,66.354565,False,Standard (NTI+MB+IC),0.680857,5.000000,0.681971,0.682584,0.683402,2019-12-02 11:15:00,0.681971,take_profit_1,1,0.500000,563.742209,6.132217,563.742209,PPT,0.700000,379.775694,563.742209,TP1,0.300000,183.966515,,,
18,2019-12-02 11:30:00,0.682180,long,1.000000,74.708458,False,Standard (NTI+MB+IC),0.681680,5.000000,0.682794,0.683408,0.684227,2019-12-02 12:00:00,0.681531,stop_loss,0,0.500000,-649.705108,-6.497051,-649.705108,,,,,,,,,,
19,2019-12-02 12:15:00,0.681845,long,1.000000,67.656928,False,Standard (NTI+MB+IC),0.681345,5.000000,0.682459,0.683073,0.683891,2019-12-02 15:45:00,0.682459,take_profit_1,1,3.500000,397.309538,6.136609,397.309538,PPT,0.700000,213.211276,397.309538,TP1,0.300000,184.098261,,,
20,2019-12-02 16:00:00,0.682062,long,1.000000,46.324998,False,Standard (NTI+MB+IC),0.681562,5.000000,0.682676,0.683290,0.684109,2019-12-02 22:30:00,0.682676,take_profit_1,1,6.500000,315.516836,6.138561,315.516836,PPT,0.700000,131.360004,315.516836,TP1,0.300000,184.156833,,,
21,2019-12-02 22:45:00,0.683981,long,1.000000,35.335617,False,Standard (NTI+MB+IC),0.683481,5.000000,0.684596,0.685212,0.686032,2019-12-03 00:15:00,0.684596,take_profit_1,1,1.500000,352.306158,6.155825,352.306158,PPT,0.700000,167.631416,352.306158,TP1,0.300000,184.674742,,,
22,2019-12-03 00:30:00,0.684486,long,1.000000,68.500443,False,Standard (NTI+MB+IC),0.683986,5.000000,0.685103,0.685719,0.686540,2019-12-03 03:30:00,0.685103,take_profit_1,1,3.000000,362.270848,6.160378,362.270848,PPT,0.700000,177.459497,362.270848,TP1,0.300000,184.811351,,,
23,2019-12-03 03:45:00,0.685765,long,1.000000,51.348708,False,Standard (NTI+MB+IC),0.685265,5.000000,0.686382,0.686999,0.687822,2019-12-03 05:00:00,0.685253,stop_loss,0,1.250000,-511.517721,-5.115177,-511.517721,,,,,,,,,,
24,2019-12-03 05:15:00,0.683992,long,1.000000,22.661735,False,Standard (NTI+MB+IC),0.683492,5.000000,0.684607,0.685223,0.686044,2019-12-03 06:00:00,0.684607,take_profit_1,1,0.750000,372.573959,6.155924,372.573959,PPT,0.700000,187.896233,372.573959,TP1,0.300000,184.677726,,,
25,2019-12-03 06:15:00,0.684838,long,1.000000,16.886649,False,Standard (NTI+MB+IC),0.684338,5.000000,0.685454,0.686071,0.686893,2019-12-03 07:15:00,0.684169,stop_loss,0,1.000000,-59.452978,-6.692886,-59.452978,PPT,0.700000,141.333617,141.333617,,,,,,
26,2019-12-03 07:30:00,0.684007,long,1.000000,13.049579,False,Standard (NTI+MB+IC),0.683513,4.938357,0.684622,0.685238,0.686059,2019-12-03 09:30:00,0.684622,take_profit_1,1,2.000000,425.051394,6.156060,425.051394,PPT,0.700000,240.369608,425.051394,TP1,0.300000,184.681786,,,
27,2019-12-03 19:15:00,0.684795,long,1.000000,56.155967,False,Standard (NTI+MB+IC),0.684295,5.000000,0.685411,0.686028,0.686849,2019-12-03 19:30:00,0.684274,stop_loss,0,0.250000,-520.715893,-5.207159,-520.715893,,,,,,,,,,
28,2019-12-03 20:00:00,0.683145,long,1.000000,49.951702,False,Standard (NTI+MB+IC),0.684074,9.292030,0.683759,0.684374,0.685194,2019-12-03 20:15:00,0.683991,stop_loss,0,0.250000,846.815440,8.468154,846.815440,,,,,,,,,,
29,2019-12-03 20:30:00,0.683509,short,1.000000,49.704924,False,Standard (NTI+MB+IC),0.684009,5.000000,0.682894,0.682279,0.681459,2019-12-03 21:45:00,0.682894,take_profit_1,1,1.250000,380.033721,6.151583,380.033721,PPT,0.700000,195.486219,380.033721,TP1,0.300000,184.547502,,,
30,2019-12-03 22:15:00,0.682998,short,1.000000,42.275460,False,Standard (NTI+MB+IC),0.683498,5.000000,0.682383,0.681768,0.680949,2019-12-03 23:30:00,0.682383,take_profit_1,1,1.250000,441.821597,6.146980,441.821597,PPT,0.700000,257.412209,441.821597,TP1,0.300000,184.409388,,,
31,2019-12-03 23:45:00,0.682370,short,1.000000,50.456410,False,Standard (NTI+MB+IC),0.682870,5.000000,0.681756,0.681142,0.680323,2019-12-04 02:15:00,0.681756,take_profit_1,1,2.500000,352.446830,6.141333,352.446830,PPT,0.700000,168.206850,352.446830,TP1,0.300000,184.239980,,,
32,2019-12-04 02:30:00,0.681517,short,1.000000,53.489422,False,Standard (NTI+MB+IC),0.682017,5.000000,0.680903,0.680290,0.679472,2019-12-04 04:00:00,0.682081,stop_loss,0,1.500000,-564.617724,-5.646177,-564.617724,,,,,,,,,,
33,2019-12-04 04:15:00,0.682728,short,1.000000,22.474050,False,Standard (NTI+MB+IC),0.683228,5.000000,0.682114,0.681499,0.680680,2019-12-04 04:30:00,0.682114,take_profit_1,1,0.250000,652.004330,6.144553,652.004330,PPT,0.700000,467.667744,652.004330,TP1,0.300000,184.336586,,,
34,2019-12-04 04:45:00,0.682747,short,1.000000,24.000170,False,Standard (NTI+MB+IC),0.683223,4.766193,0.682132,0.681518,0.680698,2019-12-04 07:15:00,0.683332,stop_loss,0,2.500000,18.077603,-5.851529,18.077603,PPT,0.700000,193.623463,193.623463,,,,,,
35,2019-12-04 07:45:00,0.683763,long,1.000000,66.597760,False,Standard (NTI+MB+IC),0.683263,5.000000,0.684378,0.684994,0.685814,2019-12-04 08:15:00,0.684378,take_profit_1,1,0.500000,434.468097,6.153868,434.468097,PPT,0.700000,249.852068,434.468097,TP1,0.300000,184.616028,,,
36,2019-12-04 08:30:00,0.684197,long,1.000000,73.714673,False,Standard (NTI+MB+IC),0.683697,5.000000,0.684812,0.685428,0.686249,2019-12-04 09:45:00,0.684812,take_profit_1,1,1.250000,369.063556,6.157770,369.063556,PPT,0.700000,184.330454,369.063556,TP1,0.300000,184.733101,,,
37,2019-12-04 10:00:00,0.684738,long,1.000000,68.931317,False,Standard (NTI+MB+IC),0.684238,5.000000,0.685355,0.685971,0.686793,2019-12-04 11:15:00,0.685355,take_profit_1,1,1.250000,430.966892,6.162646,430.966892,PPT,0.700000,246.087511,430.966892,TP1,0.300000,184.879381,,,
38,2019-12-04 11:30:00,0.685392,long,1.000000,50.140714,False,Standard (NTI+MB+IC),0.684892,5.000000,0.686008,0.686625,0.687448,2019-12-04 13:30:00,0.684805,stop_loss,0,2.000000,-587.028766,-5.870288,-587.028766,,,,,,,,,,
39,2019-12-04 13:45:00,0.684971,long,1.000000,14.108332,False,Standard (NTI+MB+IC),0.684471,5.000000,0.685587,0.686204,0.687026,2019-12-04 17:45:00,0.684279,stop_loss,0,4.000000,-96.005184,-6.915145,-96.005184,PPT,0.700000,111.449161,111.449161,,,,,,
40,2019-12-05 05:45:00,0.682921,short,1.000000,41.554919,False,Standard (NTI+MB+IC),0.683421,5.000000,0.682306,0.681691,0.680872,2019-12-05 08:00:00,0.682306,take_profit_1,1,2.250000,436.908645,6.146287,436.908645,PPT,0.700000,252.520044,436.908645,TP1,0.300000,184.388601,,,
41,2019-12-05 08:15:00,0.682362,short,1.000000,36.877137,False,Standard (NTI+MB+IC),0.682862,5.000000,0.681748,0.681134,0.680315,2019-12-05 11:00:00,0.683003,stop_loss,0,2.750000,-43.828962,-6.412203,-43.828962,PPT,0.700000,148.537130,148.537130,,,,,,
42,2019-12-06 07:00:00,0.685148,long,1.000000,54.949696,False,Standard (NTI+MB+IC),0.684648,5.000000,0.685765,0.686381,0.687203,2019-12-06 08:30:00,0.684450,stop_loss,0,1.500000,-697.504603,-6.975046,-697.504603,,,,,,,,,,
43,2019-12-06 08:45:00,0.684416,long,1.000000,27.885790,False,Standard (NTI+MB+IC),0.684106,3.098406,0.685032,0.685648,0.686470,2019-12-06 09:45:00,0.683918,stop_loss,0,1.000000,-63.032998,-4.987519,-63.032998,PPT,0.700000,86.592583,86.592583,,,,,,
44,2019-12-06 10:00:00,0.683317,long,1.000000,54.285597,False,Standard (NTI+MB+IC),0.684118,8.012026,0.683932,0.684547,0.685367,2019-12-06 10:15:00,0.684009,stop_loss,0,0.250000,692.488886,6.924889,692.488886,,,,,,,,,,
45,2019-12-06 10:30:00,0.682711,short,1.000000,58.454798,False,Standard (NTI+MB+IC),0.683211,5.000000,0.682096,0.681482,0.680662,2019-12-06 11:15:00,0.683362,stop_loss,0,0.750000,-650.961979,-6.509620,-650.961979,,,,,,,,,,
46,2019-12-06 11:30:00,0.683253,short,1.000000,56.363942,False,Standard (NTI+MB+IC),0.683753,5.000000,0.682639,0.682024,0.681204,2019-12-06 12:00:00,0.683866,stop_loss,0,0.500000,-612.288229,-6.122882,-612.288229,,,,,,,,,,
47,2019-12-06 12:15:00,0.684260,short,1.000000,21.475139,False,Standard (NTI+MB+IC),0.684338,0.777143,0.683644,0.683028,0.682207,2019-12-06 13:45:00,0.683644,take_profit_1,1,1.500000,296.755162,6.158340,296.755162,PPT,0.700000,112.004960,296.755162,TP1,0.300000,184.750202,,,
48,2019-12-08 17:15:00,0.683348,short,1.000000,24.562034,False,Standard (NTI+MB+IC),0.683848,5.000000,0.682733,0.682118,0.681298,2019-12-09 03:00:00,0.682733,take_profit_1,1,9.750000,351.318459,6.150135,351.318459,PPT,0.700000,166.814416,351.318459,TP1,0.300000,184.504043,,,
49,2019-12-09 03:30:00,0.682148,short,1.000000,44.837966,False,Standard (NTI+MB+IC),0.682648,5.000000,0.681535,0.680921,0.680102,2019-12-09 05:00:00,0.682663,stop_loss,0,1.500000,-514.795330,-5.147953,-514.795330,,,,,,,,,,
50,2019-12-09 05:30:00,0.682429,short,1.000000,30.140910,False,Standard (NTI+MB+IC),0.682929,5.000000,0.681815,0.681201,0.680382,2019-12-09 10:00:00,0.683045,stop_loss,0,4.500000,24.465290,-6.159623,24.465290,PPT,0.700000,209.253989,209.253989,,,,,,
51,2019-12-09 10:15:00,0.683052,short,1.000000,16.008794,False,Standard (NTI+MB+IC),0.683006,0.461061,0.682437,0.681822,0.681003,2019-12-09 10:30:00,0.683099,stop_loss,0,0.250000,-47.469941,-0.474699,-47.469941,,,,,,,,,,
52,2019-12-09 10:45:00,0.683025,short,1.000000,31.898934,False,Standard (NTI+MB+IC),0.683009,0.166537,0.682411,0.681796,0.680976,2019-12-09 11:00:00,0.683121,stop_loss,0,0.250000,-95.621457,-0.956215,-95.621457,,,,,,,,,,
53,2019-12-09 16:45:00,0.682231,long,1.000000,22.283107,False,Standard (NTI+MB+IC),0.682797,5.651886,0.682845,0.683460,0.684278,2019-12-09 17:00:00,0.682682,stop_loss,0,0.250000,450.028018,4.500280,450.028018,,,,,,,,,,
54,2019-12-09 17:15:00,0.682419,short,1.000000,34.864702,False,Standard (NTI+MB+IC),0.682919,5.000000,0.681805,0.681191,0.680372,2019-12-09 17:30:00,0.681805,take_profit_1,1,0.250000,400.580866,6.141771,400.580866,PPT,0.700000,216.327726,400.580866,TP1,0.300000,184.253141,,,
55,2019-12-09 18:00:00,0.682235,short,1.000000,51.493679,False,Standard (NTI+MB+IC),0.682735,5.000000,0.681621,0.681007,0.680188,2019-12-09 20:45:00,0.682868,stop_loss,0,2.750000,-632.590379,-6.325904,-632.590379,,,,,,,,,,
56,2019-12-09 21:15:00,0.683500,short,1.000000,17.320443,False,Standard (NTI+MB+IC),0.682968,5.322612,0.682885,0.682270,0.681450,2019-12-09 21:30:00,0.683122,stop_loss,0,0.250000,267.595363,3.781210,267.595363,PPT,0.700000,154.159051,154.159051,,,,,,
57,2019-12-09 22:00:00,0.683305,long,1.000000,43.660893,False,Standard (NTI+MB+IC),0.682805,5.000000,0.683920,0.684535,0.685355,2019-12-09 23:45:00,0.682606,stop_loss,0,1.750000,-699.713981,-6.997140,-699.713981,,,,,,,,,,
58,2019-12-10 00:30:00,0.682361,long,1.000000,35.097327,False,Standard (NTI+MB+IC),0.682644,2.824292,0.682975,0.683590,0.684408,2019-12-10 00:45:00,0.682576,stop_loss,0,0.250000,214.455009,2.144550,214.455009,,,,,,,,,,
59,2019-12-10 04:15:00,0.681080,short,1.000000,35.613570,False,Standard (NTI+MB+IC),0.681580,5.000000,0.680467,0.679854,0.679037,2019-12-10 07:45:00,0.680467,take_profit_1,1,3.500000,428.748424,6.129718,428.748424,PPT,0.700000,244.856879,428.748424,TP1,0.300000,183.891545,,,
60,2019-12-10 08:00:00,0.680512,short,1.000000,65.988541,False,Standard (NTI+MB+IC),0.681012,5.000000,0.679899,0.679287,0.678470,2019-12-10 08:30:00,0.681084,stop_loss,0,0.500000,-30.313910,-5.720998,-30.313910,PPT,0.700000,141.316024,141.316024,,,,,,
61,2019-12-10 08:45:00,0.680964,short,1.000000,26.244490,False,Standard (NTI+MB+IC),0.681464,5.000000,0.680352,0.679739,0.678922,2019-12-10 14:30:00,0.681505,stop_loss,0,5.750000,29.851743,-5.408794,29.851743,PPT,0.700000,192.115556,192.115556,,,,,,
62,2019-12-10 21:00:00,0.681093,short,1.000000,36.154685,False,Standard (NTI+MB+IC),0.681509,4.164057,0.680480,0.679867,0.679049,2019-12-10 23:30:00,0.681562,stop_loss,0,2.500000,-19.999252,-4.696298,-19.999252,PPT,0.700000,120.889679,120.889679,,,,,,
63,2019-12-11 04:30:00,0.683070,long,1.000000,51.946442,False,Standard (NTI+MB+IC),0.682570,5.000000,0.683685,0.684299,0.685119,2019-12-11 06:00:00,0.683685,take_profit_1,1,1.500000,345.498912,6.147629,345.498912,PPT,0.700000,161.070039,345.498912,TP1,0.300000,184.428873,,,
64,2019-12-11 06:15:00,0.683708,long,1.000000,72.886281,False,Standard (NTI+MB+IC),0.683208,5.000000,0.684323,0.684938,0.685759,2019-12-11 08:30:00,0.684323,take_profit_1,1,2.250000,312.131588,6.153370,312.131588,PPT,0.700000,127.530478,312.131588,TP1,0.300000,184.601110,,,
65,2019-12-11 08:45:00,0.684411,long,1.000000,73.095517,False,Standard (NTI+MB+IC),0.683911,5.000000,0.685027,0.685643,0.686464,2019-12-11 09:30:00,0.685027,take_profit_1,1,0.750000,457.387909,6.159695,457.387909,PPT,0.700000,272.597053,457.387909,TP1,0.300000,184.790855,,,
66,2019-12-11 09:45:00,0.684509,long,1.000000,72.696810,False,Standard (NTI+MB+IC),0.684009,5.000000,0.685125,0.685741,0.686562,2019-12-11 10:30:00,0.685125,take_profit_1,1,0.750000,332.585565,6.160580,332.585565,PPT,0.700000,147.768161,332.585565,TP1,0.300000,184.817404,,,
67,2019-12-11 10:45:00,0.685153,long,1.000000,64.053152,False,Standard (NTI+MB+IC),0.684653,5.000000,0.685770,0.686387,0.687209,2019-12-11 11:00:00,0.685770,take_profit_1,1,0.250000,658.645873,6.166380,658.645873,PPT,0.700000,473.654468,658.645873,TP1,0.300000,184.991405,,,
68,2019-12-11 11:15:00,0.686539,long,1.000000,68.103480,False,Standard (NTI+MB+IC),0.686039,5.000000,0.687157,0.687775,0.688599,2019-12-11 14:00:00,0.687157,take_profit_1,1,2.750000,753.119737,6.178850,753.119737,PPT,0.700000,567.754228,753.119737,TP1,0.300000,185.365509,,,
69,2019-12-11 14:15:00,0.687312,long,1.000000,65.054888,False,Standard (NTI+MB+IC),0.686812,5.000000,0.687930,0.688549,0.689374,2019-12-11 14:45:00,0.687930,take_profit_1,1,0.500000,527.425158,6.185805,527.425158,PPT,0.700000,341.851015,527.425158,TP1,0.300000,185.574143,,,
70,2019-12-11 16:00:00,0.688018,long,1.000000,73.529849,False,Standard (NTI+MB+IC),0.687518,5.000000,0.688637,0.689256,0.690082,2019-12-11 16:45:00,0.687416,stop_loss,0,0.750000,-602.331443,-6.023314,-602.331443,,,,,,,,,,
71,2019-12-11 17:00:00,0.687558,long,1.000000,64.691401,False,Standard (NTI+MB+IC),0.687058,5.000000,0.688177,0.688796,0.689621,2019-12-11 17:45:00,0.686956,stop_loss,0,0.750000,-601.897047,-6.018970,-601.897047,,,,,,,,,,
72,2019-12-11 18:00:00,0.687005,long,1.000000,20.641567,False,Standard (NTI+MB+IC),0.686505,5.000000,0.687623,0.688241,0.689066,2019-12-11 19:15:00,0.687623,take_profit_1,1,1.250000,553.235343,6.183042,553.235343,PPT,0.700000,367.744087,553.235343,TP1,0.300000,185.491256,,,
73,2019-12-11 19:30:00,0.687711,long,1.000000,34.610230,False,Standard (NTI+MB+IC),0.687211,5.000000,0.688330,0.688949,0.689774,2019-12-11 20:45:00,0.688330,take_profit_1,1,1.250000,352.900432,6.189400,352.900432,PPT,0.700000,167.218431,352.900432,TP1,0.300000,185.682001,,,
74,2019-12-11 21:00:00,0.688492,long,1.000000,46.665868,False,Standard (NTI+MB+IC),0.687992,5.000000,0.689112,0.689732,0.690558,2019-12-12 01:00:00,0.687973,stop_loss,0,4.000000,52.426783,-5.196721,52.426783,PPT,0.700000,208.328399,208.328399,,,,,,
75,2019-12-12 01:15:00,0.687800,long,1.000000,11.672806,False,Standard (NTI+MB+IC),0.687300,5.000000,0.688419,0.689038,0.689864,2019-12-12 03:15:00,0.688419,take_profit_1,1,2.000000,374.490541,6.190203,374.490541,PPT,0.700000,188.784458,374.490541,TP1,0.300000,185.706083,,,
76,2019-12-12 03:30:00,0.688415,long,1.000000,24.961766,False,Standard (NTI+MB+IC),0.687915,5.000000,0.689034,0.689654,0.690480,2019-12-12 06:15:00,0.689034,take_profit_1,1,2.750000,434.509647,6.195733,434.509647,PPT,0.700000,248.637650,434.509647,TP1,0.300000,185.871997,,,
77,2019-12-12 06:30:00,0.689168,long,1.000000,34.839222,False,Standard (NTI+MB+IC),0.688668,5.000000,0.689789,0.690409,0.691236,2019-12-12 07:30:00,0.688611,stop_loss,0,1.000000,-557.828100,-5.578281,-557.828100,,,,,,,,,,
78,2019-12-12 08:00:00,0.688949,long,1.000000,26.980060,False,Standard (NTI+MB+IC),0.688449,5.000000,0.689569,0.690189,0.691016,2019-12-12 09:30:00,0.689569,take_profit_1,1,1.500000,403.599512,6.200543,403.599512,PPT,0.700000,217.583237,403.599512,TP1,0.300000,186.016275,,,
79,2019-12-12 09:45:00,0.689062,long,1.000000,34.927219,False,Standard (NTI+MB+IC),0.688562,5.000000,0.689682,0.690302,0.691129,2019-12-12 10:00:00,0.689682,take_profit_1,1,0.250000,891.590641,6.201559,891.590641,PPT,0.700000,705.543879,891.590641,TP1,0.300000,186.046762,,,
80,2019-12-12 10:15:00,0.690649,long,1.000000,38.079549,False,Standard (NTI+MB+IC),0.690149,5.000000,0.691271,0.691892,0.692721,2019-12-12 10:45:00,0.689996,stop_loss,0,0.500000,-653.067016,-6.530670,-653.067016,,,,,,,,,,
81,2019-12-12 11:00:00,0.689924,long,1.000000,37.263937,False,Standard (NTI+MB+IC),0.689424,5.000000,0.690545,0.691165,0.691993,2019-12-12 12:00:00,0.689329,stop_loss,0,1.000000,-594.298643,-5.942986,-594.298643,,,,,,,,,,
82,2019-12-12 16:15:00,0.690484,long,1.000000,39.529944,False,Standard (NTI+MB+IC),0.689984,5.000000,0.691105,0.691727,0.692555,2019-12-12 16:45:00,0.691105,take_profit_1,1,0.500000,379.737415,6.214355,379.737415,PPT,0.700000,193.306776,379.737415,TP1,0.300000,186.430639,,,
83,2019-12-12 17:00:00,0.693630,long,1.000000,46.175322,False,Standard (NTI+MB+IC),0.693130,5.000000,0.694255,0.694879,0.695711,2019-12-12 17:30:00,0.692947,stop_loss,0,0.500000,-683.454114,-6.834541,-683.454114,,,,,,,,,,
84,2019-12-12 17:45:00,0.692844,long,1.000000,55.040751,False,Standard (NTI+MB+IC),0.692344,5.000000,0.693467,0.694091,0.694922,2019-12-12 18:00:00,0.693467,take_profit_1,1,0.250000,387.364036,6.235595,387.364036,PPT,0.700000,200.296193,387.364036,TP1,0.300000,187.067843,,,
85,2019-12-12 18:15:00,0.692954,long,1.000000,56.363350,False,Standard (NTI+MB+IC),0.692454,5.000000,0.693578,0.694202,0.695033,2019-12-12 19:00:00,0.692401,stop_loss,0,0.750000,-553.348586,-5.533486,-553.348586,,,,,,,,,,
86,2019-12-12 19:15:00,0.691655,long,1.000000,19.651817,False,Standard (NTI+MB+IC),0.691155,5.000000,0.692278,0.692900,0.693730,2019-12-12 20:15:00,0.692278,take_profit_1,1,1.000000,351.113773,6.224897,351.113773,PPT,0.700000,164.366871,351.113773,TP1,0.300000,186.746901,,,
87,2019-12-12 20:30:00,0.692221,long,1.000000,27.202667,False,Standard (NTI+MB+IC),0.691721,5.000000,0.692844,0.693467,0.694298,2019-12-12 22:15:00,0.692844,take_profit_1,1,1.750000,388.886249,6.229993,388.886249,PPT,0.700000,201.986458,388.886249,TP1,0.300000,186.899791,,,
88,2019-12-12 22:30:00,0.692540,long,1.000000,21.645636,False,Standard (NTI+MB+IC),0.692040,5.000000,0.693164,0.693787,0.694618,2019-12-13 02:30:00,0.691920,stop_loss,0,4.000000,-25.405390,-6.202280,-25.405390,PPT,0.700000,160.662996,160.662996,,,,,,
89,2019-12-13 09:00:00,0.688852,short,1.000000,42.738310,False,Standard (NTI+MB+IC),0.689352,5.000000,0.688232,0.687612,0.686786,2019-12-13 09:15:00,0.688232,take_profit_1,1,0.250000,523.667130,6.199672,523.667130,PPT,0.700000,337.676983,523.667130,TP1,0.300000,185.990147,,,
90,2019-12-13 09:30:00,0.688839,short,1.000000,53.392562,False,Standard (NTI+MB+IC),0.689339,5.000000,0.688219,0.687599,0.686773,2019-12-13 10:00:00,0.689361,stop_loss,0,0.500000,-521.773026,-5.217730,-521.773026,,,,,,,,,,
91,2019-12-13 10:15:00,0.688912,short,1.000000,42.494866,False,Standard (NTI+MB+IC),0.689412,5.000000,0.688292,0.687672,0.686845,2019-12-13 10:30:00,0.688292,take_profit_1,1,0.250000,656.136147,6.200205,656.136147,PPT,0.700000,470.130011,656.136147,TP1,0.300000,186.006136,,,
92,2019-12-13 10:45:00,0.687295,short,1.000000,38.156680,False,Standard (NTI+MB+IC),0.687795,5.000000,0.686676,0.686058,0.685233,2019-12-13 11:15:00,0.686676,take_profit_1,1,0.500000,482.885625,6.185653,482.885625,PPT,0.700000,297.316046,482.885625,TP1,0.300000,185.569579,,,
